S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
180,307482,BC,166,38828,3817,CS,OC
181,317341,MBC,166,38909,3795,CS,MBC
182,419128,SC,166,39029,1026,CS,SC
183,211720,MBC,166,39067,3806,CB,OC
184,428149,BC,166,39206,1419,CE,BC
185,307874,BC,166,39303,2634,FD,OC
186,320796,BC,165.5,39539,1409,CS,BC
187,408369,BC,165.5,39701,2634,IT,BC
188,420739,SC,165.5,39705,2618,CS,SC
189,370302,MBC,165.5,39723,5,EC,MBC
190,328549,BC,165.5,39834,2611,IT,BC
191,262432,MBC,165.5,39839,2729,EC,MBC
192,401664,SC,165.5,39920,2636,CS,OC
193,424182,BC,165.5,40015,4960,BT,BC
194,386448,BCM,165.5,40146,3805,IT,BCM
195,260501,BC,165.5,40164,2741,CS,BC
196,300192,BC,165.5,40193,1317,CH,BC
197,353165,SCA,165.5,40216,2611,AM,OC
198,313777,BC,165.5,40315,5,CS,BC
199,238457,BC,165,40669,2752,IT,OC
200,371720,MBC,165,40972,3806,CS,OC
201,370515,MBC,165,40985,3841,CS,MBC
202,271796,BC,165,41013,1324,ME,BC
203,413984,BC,165,41072,1408,CS,BC
204,346649,MBC,165,41189,2601,BT,OC
205,326763,BC,164.5,41241,1149,EE,BC
206,259287,BC,164.5,41255,5986,ME,BC
207,321114,BCM,164.5,41271,3016,CS,BCM
208,427328,MBC,164.5,41315,3466,CS,OC
209,219080,SC,164.5,41372,3011,EC,SC
210,284467,SC,164.5,41556,2708,CS,SC
211,357587,BC,164.5,41631,2601,IT,BC
212,315658,MBC,164.5,41765,1226,EC,OC
213,303403,BC,164.5,41843,2630,CS,BC
214,296009,BC,164.5,41870,5530,AD,BC
215,260402,BC,164.5,41941,2609,IT,BC
216,328157,BC,164.5,41972,1325,EC,OC
217,390899,MBC,164.5,41983,1140,CB,MBC
218,294538,BC,164.5,42022,2611,CY,OC
219,271955,BC,164,42102,3801,CS,BC
220,350468,MBC,164,42184,5010,CE,OC
221,409725,MBC,164,42222,3016,CS,MBC
222,269957,OC,164,42344,5914,CS,OC
223,271221,BC,164,42462,1137,IT,BC
224,244385,MBC,164,42479,2642,AD,OC
225,325242,BC,164,42547,2653,ME,OC
226,400906,MBC,164,42592,4957,AD,MBC
227,395903,MBC,164,42627,5865,AD,MBC
228,262525,SC,164,42752,4023,CS,SC
229,420092,BC,164,42763,2731,AD,BC
230,373965,BC,164,42804,2611,CS,BC
231,256942,SC,164,42807,3830,CS,SC
232,221094,MBC,164,42843,1311,EE,MBC
233,407017,BC,164,42930,2647,IT,OC
234,269685,SC,163.755,42980,1419,AM,SC
235,334193,BC,163.5,42993,3801,CS,BC
236,407083,BC,163.5,43127,4917,EC,BC
237,315307,SCA,163.5,43140,2751,IT,SCA
238,378264,BCM,163.5,43148,3805,EC,BCM
239,334799,MBC,163.5,43286,3021,CS,MBC
240,228756,MBC,163.5,43367,3782,IT,OC
241,215081,SC,163.5,43370,1311,CS,SC
242,346032,BC,163.5,43444,5009,EE,BC
243,332621,BC,163.5,43504,1237,EC,BC
244,213759,BCM,163.5,43607,1401,AM,OC
245,309549,BC,163.5,43725,2762,AD,BC
246,363875,SC,163.5,43739,2740,IT,SC
247,352895,MBC,163.5,43740,2343,HT,MBC
248,371792,MBC,163,43857,3805,EE,OC
249,371294,BC,163,43902,1127,EC,OC
250,350806,MBC,163,43975,3819,CB,MBC
251,330512,MBC,163,43992,4957,AD,MBC
252,337243,SC,163,44188,2740,AD,SC
253,408109,SC,163,44206,2719,IT,SC
254,200172,SC,163,44232,1450,ME,SC
255,375234,BC,163,44323,3805,IT,BC
256,354291,MBC,163,44339,1122,ME,OC
257,331779,BC,163,44364,2609,EC,OC
258,390647,BC,163,44600,3807,CS,BC
259,207394,BC,163,44635,1520,CS,BC
260,350182,BC,163,44640,5530,EC,BC
261,369168,MBC,162.5,44750,3857,ME,OC
262,422679,MBC,162.5,44762,1414,ME,OC
263,325651,BC,162.5,44780,3465,CE,BC
264,210778,SC,162.5,44930,3908,CS,SC
265,253649,BC,162.5,45032,3908,AD,OC
266,272252,MBC,162.5,45035,3795,CS,MBC
267,257161,MBC,162.5,45078,1120,EE,MBC
268,299316,MBC,162.5,45099,2622,AM,MBC
269,302952,SC,162.5,45132,5901,ME,SC
270,398948,SCA,162.5,45226,2750,AM,SCA
271,311559,MBC,162.5,45282,2610,CS,MBC
272,338705,SC,162.5,45293,1321,MN,SC
273,256995,BC,162.5,45349,2357,EC,OC
274,399120,BC,162.5,45358,2610,CS,BC
275,286992,MBC,162.5,45458,3466,CS,OC
276,237964,BC,162.5,45565,1408,CS,BC
277,408295,BC,162.295,45599,1414,ME,OC
278,392450,MBC,162.055,45605,1414,ME,OC
279,374777,SC,162,45614,5986,EE,SC
280,296024,MBC,162,45652,1505,IT,MBC
281,376592,MBC,162,45654,2706,EE,MBC
282,334562,MBC,162,45672,1237,CS,MBC
283,288117,OC,162,45702,1422,MD,OC
284,285584,BC,162,45716,5,AM,BC
285,362814,BC,162,45754,2749,AG,OC
286,209649,BC,162,45849,3011,EE,BC
287,377697,SC,162,45986,1419,EE,SC
288,308973,BC,162,46095,2715,CS,BC
289,337202,MBC,162,46117,1407,IT,OC
290,423266,BC,162,46137,2736,ME,OC
291,204966,BCM,162,46173,3849,EC,OC
292,383068,MBC,162,46262,1210,EE,MBC
293,388755,SC,162,46268,5,IT,SC
294,409811,BC,162,46293,4944,AD,BC
295,356599,SC,162,46303,1516,EE,SC
296,321902,BC,162,46325,4949,EC,OC
297,372761,BC,162,46359,2729,EC,BC
298,314656,BC,162,46422,1520,EC,OC
299,329234,MBC,162,46424,1409,EC,OC
300,350249,BC,161.5,46537,1237,EC,BC
301,341799,BCM,161.5,46539,4020,GI,BCM
302,274380,BC,161.5,46579,1110,CS,BC
303,328066,MBC,161.5,46667,3807,CS,MBC
304,349871,BC,161.5,46687,1137,CS,BC
305,362096,BC,161.5,46763,2625,EC,OC
306,380045,MBC,161.5,46767,2342,EE,OC
307,347276,BC,161.5,46861,1122,BT,BC
308,219813,SC,161.5,46890,2006,MY,SC
309,267935,BC,161.5,46947,4676,CS,OC
310,281815,MBC,161.5,46965,2354,CS,OC
311,339591,SC,161.5,47004,1304,EC,SC
312,297404,MBC,161.5,47035,2711,MZ,MBC
313,239293,MBC,161.5,47069,5907,CE,OC
314,300322,MBC,161.5,47112,3829,CS,MBC
315,258894,SC,161.5,47160,1202,CS,OC
316,352904,MBC,161.5,47180,3807,AD,MBC
317,409102,SCA,161.5,47287,2611,AM,OC
318,322125,SC,161.5,47291,1408,CS,SC
319,257484,MBC,161.5,47375,5,ME,OC
320,408304,MBC,161.47,47380,1414,ME,OC
321,409001,SCA,161.065,47390,2709,EE,SCA
322,363675,MBC,161,47406,1237,AD,MBC
323,332483,MBC,161,47430,1137,IT,MBC
324,269404,BC,161,47640,5907,ME,OC
325,339416,MBC,161,47745,5907,EC,OC
326,389258,BC,161,47749,4992,EC,OC
327,261047,MBC,161,47809,2656,CS,MBC
328,406530,BCM,161,47823,1408,EC,BCM
329,395063,MBC,161,47868,3011,EE,MBC
330,313126,MBC,161,47888,3815,CS,OC
331,338007,BC,161,47919,5022,EC,BC
332,358309,BC,161,48024,3833,CS,OC
333,398547,BC,161,48035,3825,EC,OC
334,374044,BC,161,48078,2601,CS,BC
335,417383,BC,161,48198,2751,ME,OC
336,239134,BC,161,48215,4680,CS,BC
337,304333,ST,161,48218,2369,CE,OC
338,392531,BC,161,48227,2328,CS,BC
339,317888,SCA,161,48260,1216,EC,SCA
340,280781,SC,161,48290,4023,IT,SC
341,412357,MBC,160.89,48301,1414,ME,OC
342,352281,MBC,160.525,48310,1241,CS,OC
343,248396,BC,160.5,48437,2743,EC,OC
344,319028,MBC,160.5,48445,2727,SC,MBC
345,404527,BC,160.5,48446,2618,MZ,BC
346,274908,MBC,160.5,48458,2607,EC,MBC
347,264390,BC,160.5,48720,5912,IT,OC
348,334736,SC,160.5,48737,2673,CE,OC
349,261444,BC,160.5,48752,4928,EC,OC
350,250337,BC,160.5,48837,3011,EE,BC
351,334187,MBC,160.5,48894,3841,AD,MBC
352,308395,MBC,160.5,49099,2729,IT,MBC
353,351553,OC,160.5,49199,1412,CB,OC
354,220869,BC,160,49300,1216,MD,BC
355,383532,MBC,160,49362,2622,EC,MBC
356,390846,BC,160,49424,3819,EE,BC
357,339581,OC,160,49429,4672,EC,OC
358,206060,BC,160,49472,1422,MD,BC
359,311011,BC,160,49582,1520,CS,BC
360,350549,MBC,160,49583,2639,IT,OC
361,315290,SC,160,49594,1211,ME,SC
362,261208,BC,160,49606,2745,AD,OC
363,394563,MBC,160,49694,2643,AD,OC
364,382850,BC,160,49744,2750,EE,BC
365,233037,OC,160,49954,3810,AD,OC
366,323045,BC,160,49960,3016,CS,BC
367,406260,BC,160,49973,2611,CS,BC
368,310109,MBC,160,49978,2661,CS,MBC
369,226818,MBC,160,50140,1307,CB,MBC
370,429103,MBC,160,50146,2634,IT,MBC
371,387219,SC,160,50148,1137,AD,SC
372,388819,BCM,159.55,50165,4023,ME,OC
373,337403,SC,159.5,50194,1409,CS,SC
374,402912,MBC,159.5,50308,4680,IT,MBC
375,403165,MBC,159.5,50315,2715,CS,MBC
376,223256,MBC,159.5,50323,1452,CS,OC
377,218742,BCM,159.5,50326,5,CH,OC
378,387810,BCM,159.5,50342,3805,EC,BCM
379,408741,BC,159.5,50351,1238,BM,OC
380,265130,MBC,159.5,50399,1113,CE,MBC
381,340542,SC,159.5,50403,1304,BM,SC
382,383371,MBC,159.5,50406,2609,CS,MBC
383,338228,MBC,159.5,50407,2634,AE,OC
384,387920,BCM,159.5,50414,3805,EC,BCM
385,262132,MBC,159.5,50476,1114,SC,MBC
386,246217,SC,159.5,50494,2632,CS,OC
387,309711,MBC,159.5,50518,3011,XC,MBC
388,271405,MBC,159.5,50521,1210,EE,MBC
389,212111,OC,159.5,50633,1241,CS,OC
390,290437,BC,159.5,50665,1114,CB,BC
391,263400,BC,159.5,50762,1405,CS,BC
392,422528,SCA,159.5,50778,2711,CS,SCA
393,260701,BC,159.5,50803,1216,ME,BC
394,318049,MBC,159.5,50821,2673,EC,OC
395,388955,MBC,159.5,50893,2727,EC,MBC
396,375276,MBC,159.5,50903,3829,CS,MBC
397,319895,BC,159.5,50949,3805,BT,OC
398,224860,BC,159,51192,2622,ME,OC
399,422228,MBC,159,51252,2625,CH,OC
400,271537,SC,159,51286,2611,CE,OC
401,200565,BC,159,51399,3807,EC,BC
402,281835,MBC,159,51401,1237,AD,MBC
403,261918,BC,159,51490,4020,ME,OC
404,248577,BC,159,51507,1115,CS,OC
405,365994,BC,159,51538,3905,CS,BC
406,388398,BCM,159,51591,2623,IT,OC
407,251553,BC,159,51596,1322,CS,OC
408,251334,BC,159,51665,2329,BM,BC
409,335719,MBC,159,51685,2715,EC,MBC
410,398889,MBC,159,51759,2707,AD,MBC
411,396511,BC,159,51888,5010,EE,BC
412,327520,MBC,159,51893,5010,EE,MBC
413,267783,SC,158.5,52065,2302,SC,OC
414,237903,BC,158.5,52106,2741,CS,BC
415,402495,MBC,158.5,52110,5009,EE,MBC
416,261694,MBC,158.5,52142,4960,BT,MBC
417,367870,SC,158.5,52206,1501,IT,OC
418,340099,MBC,158.5,52262,2625,CS,OC
419,274566,SC,158.5,52332,3011,EC,SC
420,232897,BC,158.5,52379,2634,CS,OC
421,250814,MBC,158.5,52497,2711,CH,MBC
422,303042,BC,158.5,52532,1509,IT,BC
423,260854,MBC,158.5,52709,2726,ME,OC
424,345559,BC,158.5,52757,2708,AE,BC
425,388472,BCM,158.5,52764,5904,IT,BCM
426,387954,BCM,158.5,52830,3819,IC,BCM
427,298245,BC,158.5,52832,1301,CS,BC
428,316521,MBC,158.5,52909,1241,CS,OC
429,372470,MBC,158,52995,5022,CS,MBC
430,388546,BC,158,53127,1414,ME,OC
431,215590,SC,158,53154,1216,IT,SC
432,253505,MBC,158,53168,2601,CS,MBC
433,254162,BC,158,53197,4680,CS,BC
434,274165,MBC,158,53202,1237,AD,MBC
435,385740,BC,158,53238,4944,EC,BC
436,249426,MBC,158,53257,4672,AD,OC
437,278603,BC,158,53339,3465,CE,BC
438,208545,BCM,158,53399,3829,CS,BCM
439,282869,MBC,158,53426,2357,CS,MBC
440,276184,MBC,158,53462,3805,CS,MBC
441,261156,BC,158,53536,1237,EC,BC
442,417965,SCA,158,53578,2747,PH,OC
443,325143,SC,158,53591,2744,CS,SC
444,418830,MBC,158,53606,1409,CS,MBC
445,356824,SC,158,53649,1233,AD,SC
446,335318,MBC,158,53773,3806,IT,MBC
447,350268,SC,158,53810,2647,CS,OC
448,376983,MBC,158,53826,2634,IT,MBC
449,298430,BC,158,53855,2762,EC,OC
450,329599,BC,158,53872,1310,IT,OC
451,405133,SC,157.75,53921,1414,ME,OC
452,360584,SCA,157.535,53926,2006,TX,SCA
453,401311,BC,157.5,53934,2634,CS,OC
454,257659,BC,157.5,54153,3465,ME,BC
455,313174,SC,157.5,54194,2735,CS,SC
456,355498,BC,157.5,54264,2729,EC,BC
457,338302,BC,157.5,54307,4917,AM,BC
458,427576,MBC,157.5,54457,4670,AD,MBC
459,411546,SC,157.5,54468,3011,EE,SC
460,287200,SC,157.5,54472,5,CH,OC
461,215177,BCM,157.5,54591,1509,EC,OC
462,297279,MBC,157.5,54687,2653,CB,MBC
463,350489,MBC,157.5,54802,2618,ME,MBC
464,238825,MBC,157,54881,2611,CS,MBC
465,332481,MBC,157,54894,2609,CS,MBC
466,366270,MBC,157,54959,2611,EC,OC
467,270535,BC,157,55043,2611,CS,BC
468,237652,OC,157,55081,2745,CS,OC
469,422803,BC,157,55118,2607,CB,BC
470,240467,MBC,157,55280,2715,EC,MBC
471,311246,BC,157,55288,5832,AD,BC
472,238644,MBC,157,55374,1241,CS,OC
473,260849,BC,157,55443,5,IT,BC
474,383070,MBC,157,55563,5502,AG,OC
475,330783,SC,157,55565,4955,AD,SC
476,312416,MBC,157,55617,5842,IT,MBC
477,232556,BCM,157,55623,1424,AD,OC
478,213642,MBC,157,55633,2656,CS,MBC
479,396368,BCM,157,55740,2710,ME,BCM
480,364481,OC,157,55788,2769,AD,OC
481,234613,BC,157,55835,2726,AO,BC
482,274912,BC,156.5,55905,4023,EE,BC
483,427868,MBC,156.5,56047,2764,CE,MBC
484,230694,BC,156.5,56114,2607,CB,BC
485,316175,MBC,156.5,56157,2618,BM,MBC
486,237261,MBC,156.5,56187,5904,CS,MBC
487,216019,BC,156.5,56240,5913,IT,OC
488,349410,BCM,156.5,56292,5921,CS,BCM
489,360943,BC,156.5,56534,2357,CS,BC
490,347344,MBC,156.5,56578,2729,IT,MBC
491,415063,MBC,156.5,56599,1202,EC,OC
492,316326,SC,156.5,56677,1434,AG,OC
493,294594,SC,156,56977,4678,CS,SC
494,405660,OC,156,56996,5,EE,OC
495,267193,BC,156,57089,2750,EE,BC
496,247646,BCM,156,57141,1325,CS,BCM
497,375181,MBC,156,57151,2601,AD,MBC
498,337001,SCA,156,57243,2739,EC,SC
499,355520,MBC,156,57377,3786,CS,OC
500,387776,MBC,156,57378,2642,IT,OC
501,419505,BC,156,57470,2613,CD,BC
502,354701,BC,156,57486,4680,IT,BC
503,299701,BC,156,57501,3833,CE,OC
504,261684,MBC,156,57519,2343,HT,MBC
505,364752,BC,156,57563,3826,EE,BC
506,381029,BC,156,57572,2642,IT,OC
507,296487,BC,156,57701,4959,BT,BC
508,344858,SC,156,57707,2702,AL,SC
509,268871,BCM,156,57775,2607,AD,BCM
510,355057,BC,156,57789,1412,AD,BC
511,228416,BC,155.5,57904,4952,CS,OC
512,357765,BCM,155.5,57920,3805,FD,OC
513,313065,MBC,155.5,57924,2642,CS,OC
514,416791,BC,155.5,57995,5,IT,BC
515,299042,BC,155.5,58038,1412,CS,BC
516,237246,SC,155.5,58129,1210,CS,SC
517,224007,BCM,155.5,58241,5,CH,OC
518,246286,SC,155.5,58242,2,TX,SC
519,315516,MBC,155.5,58297,2621,CS,MBC
520,332951,SC,155.5,58463,1210,AD,SC
521,336168,BC,155.5,58500,4982,CS,OC
522,273065,BC,155.5,58556,2715,CS,BC
523,390081,BC,155.5,58622,1304,CE,BC
524,271234,MBC,155.5,58679,1149,ME,OC
525,320423,MBC,155.5,58693,3011,EE,MBC
526,289347,BC,155.5,58730,1226,EC,BC
527,424758,BC,155,58793,1114,EC,BC
528,416772,ST,155,58832,2025,CS,ST
529,352776,BC,155,58905,1233,CS,BC
530,292219,MBC,155,58996,3465,ME,MBC
531,273135,SC,155,59021,2718,CD,SC
532,359171,BC,155,59025,1516,ME,BC
533,203454,SC,155,59034,1210,AD,SC
534,339452,MBC,155,59090,1505,CS,MBC
535,337361,MBC,155,59091,1409,CS,MBC
536,378037,SCA,155,59290,2735,AD,SCA
537,348959,MBC,155,59372,1303,AD,MBC
538,398143,MBC,155,59384,2622,AD,MBC
539,318658,MBC,155,59412,1237,MZ,OC
540,228353,BCM,155,59437,3807,CS,BCM
541,272064,OC,155,59466,1412,EC,OC
542,370629,BC,155,59589,2611,CS,BC
543,273510,BC,155,59704,4981,IT,BC
544,244339,BC,155,59756,3016,CS,BC
545,311377,MBC,154.5,59796,2743,BM,MBC
546,230279,MBC,154.5,59807,1311,AU,OC
547,209771,OC,154.5,59876,2743,CS,OC
548,348748,BC,154.5,59932,3016,CS,BC
549,251698,BC,154.5,59934,2628,AD,BC
550,218476,SC,154.5,60009,2764,ME,SC
551,235303,BC,154.5,60019,1237,EC,BC
552,329334,MBC,154.5,60032,2653,EE,MBC
553,317520,MBC,154.5,60086,1120,EE,MBC
554,407270,BC,154.5,60101,5,CF,BC
555,239329,SC,154.5,60154,4976,ME,OC
556,349780,BC,154.5,60188,5832,CS,BC
557,402330,MBC,154.5,60205,2302,IT,OC
558,247274,SCA,154.5,60276,2615,CE,SCA
559,406917,BCM,154.5,60320,1442,BM,BCM
560,405345,SC,154.5,60342,2704,CS,SC
561,310302,MBC,154.5,60513,1238,CS,MBC
562,304159,BC,154.5,60558,2634,IT,BC
563,226039,BC,154.5,60652,2622,CO,OC
564,251235,BC,154.5,60662,1408,CS,BC
565,272907,BC,154.5,60692,1409,BT,BC
566,256363,MBC,154.5,60721,1212,BM,OC
567,362641,SC,154,60806,2603,EE,SC
568,213515,MBC,154,60810,5915,CS,MBC
569,258128,SC,154,60852,2719,EC,SC
570,203499,BC,154,60860,3819,EE,BC
571,351871,MBC,154,60887,1026,EE,MBC
572,272497,SC,154,60890,5915,CS,SC
573,325800,MBC,154,60983,3805,ME,OC
574,318553,MBC,154,61013,3805,AE,OC
575,412626,MBC,154,61134,1419,CE,MBC
576,312339,BCM,154,61138,4971,EC,BCM
577,253246,BC,154,61221,4980,CS,BC
578,322762,BC,154,61255,2608,ME,OC
579,399730,SC,154,61274,2750,AM,SC
580,352887,BCM,154,61292,4957,IT,BCM
581,268329,MBC,154,61294,3760,IT,OC
582,277488,MBC,154,61337,3019,EC,MBC
583,358467,MBC,154,61356,3801,CS,MBC
