S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
403,198.5,537,1,EC,MBC
404,198.5,538,4,EC,OC
405,198.5,539,1,IM,MBC
406,198.5,541,1,IM,MBC
407,198.5,542,1,IM,BC
408,198.5,544,4,CM,OC
409,198.5,546,2006,EC,BC
410,198.5,547,1,EM,BC
411,198.5,548,2006,CM,BC
412,198.5,549,1,IM,BC
413,198.5,550,1,IM,BC
414,198.5,551,4,CS,MBC
415,198.5,552,4,CS,BC
416,198.5,553,1,EC,MBC
417,198.5,555,1,ME,OC
418,198.5,556,1,IM,BC
419,198.5,557,2006,CM,BC
420,198.5,558,1,IM,BC
421,198.5,560,2006,CM,BC
422,198.5,562,1,EM,BC
423,198.5,563,4,CS,MBC
424,198.5,564,2006,EC,SC
425,198.5,565,1315,CS,BC
426,198.5,566,1414,CS,OC
427,198.5,567,4,CS,BCM
428,198.5,568,1,IM,BC
429,198.5,569,1315,CS,BC
430,198.5,570,1414,CS,OC
431,198.5,572,1315,EC,OC
432,198.5,574,2006,EC,MBC
433,198.5,576,4,AT,OC
434,198.5,577,1,IM,BC
435,198.5,578,1,EM,BC
436,198.5,579,1,IM,BC
437,198.5,580,1,IM,MBC
438,198.5,581,2006,EC,BC
439,198.5,582,1315,EC,OC
440,198.5,583,1,EM,BC
441,198.5,584,4,AT,OC
442,198.5,585,1,IM,BC
443,198.5,586,1,IM,BC
444,198.5,587,1,IM,BC
445,198.5,589,2006,CM,MBC
446,198.5,590,1,EC,MBC
447,198.5,591,4,CM,OC
448,198.5,592,2006,CM,MBC
449,198.5,593,1,CS,SC
450,198.5,594,2006,CG,OC
451,198.5,596,1,IM,BC
452,198.5,599,1,IM,BC
453,198.5,601,4,CS,BC
454,198.5,603,1315,CS,BC
455,198.5,604,1,IM,BC
456,198.5,605,2006,CM,BC
457,198.5,606,2006,CM,BC
458,198.5,607,1,IM,BC
459,198.5,610,1,BY,OC
460,198.5,611,4,CM,OC
461,198.5,612,2006,IM,OC
462,198.5,613,4,CM,OC
463,198.5,614,1,IM,BC
464,198.5,615,1,EE,OC
465,198.5,616,1,IM,BC
466,198.5,617,4,EC,OC
467,198.5,618,2006,CG,OC
468,198.5,619,1315,CS,BC
469,198.5,620,1,IM,BC
470,198.5,621,1315,EC,OC
471,198.5,623,4,CM,OC
472,198.5,624,2764,CS,OC
473,198.5,625,1,EC,MBC
474,198.5,626,2006,CG,OC
475,198.5,627,1,EC,MBC
476,198.5,629,1,IM,BC
477,198.5,630,1,IM,BC
478,198.5,631,2006,CM,MBC
479,198.5,632,1,IM,BC
480,198.5,637,4,CM,OC
481,198.5,638,1,IM,BC
482,198.5,639,4,CS,BC
483,198.5,640,1315,CS,BC
484,198.5,641,4,CS,MBC
485,198.5,642,4,CS,BC
486,198.5,643,1315,CS,MBC
487,198.5,644,2006,EC,BC
488,198.5,645,2006,EC,BC
489,198.5,646,2006,EC,BC
490,198.5,647,1,IM,BC
491,198.5,649,1,IM,MBC
492,198.5,650,4,CM,OC
493,198.5,651,1315,CS,BC
494,198.5,652,1315,CS,BC
495,198.5,654,1,IM,BC
496,198.5,655,2005,CS,OC
497,198.5,656,1,IM,MBC
498,198.5,658,5008,CS,OC
499,198.5,659,4,CM,OC
500,198.5,660,4,CM,OC
501,198.5,661,4,CM,OC
502,198.5,662,1,IM,SC
503,198.5,663,5008,CS,OC
504,198.5,664,4,CM,OC
505,198.5,665,1,IM,BC
506,198.5,666,2006,IM,OC
507,198.5,668,1,CS,SC
508,198.5,669,1315,CS,BCM
509,198.5,670,1,ME,OC
510,198.5,671,4,EC,OC
511,198.5,672,1,EE,OC
512,198.5,673,4,CM,OC
513,198.5,674,4,EC,OC
514,198.5,675,1315,IT,OC
515,198.5,676,2006,CM,MBC
516,198.5,677,2006,CM,BC
517,198.5,678,1,IM,BC
518,198.5,680,2006,EC,BC
519,198.5,681,4,CM,OC
520,198.5,682,1315,CS,BC
521,198.5,683,5012,CC,OC
522,198.5,684,2006,IM,OC
523,198.5,685,1315,CS,BC
524,198.5,686,4,AT,OC
525,198.5,688,2006,CM,BC
526,198.5,691,4,CM,OC
527,198.5,692,2006,CG,OC
528,198.5,693,1,IM,MBC
529,198.5,694,4,CM,BC
530,198.5,695,4,CM,BC
531,198.5,696,4,EC,OC
532,198.5,697,4,AT,OC
533,198.5,698,2006,EC,BC
534,198.5,699,1,IM,MBC
535,198.5,700,1,EC,SC
536,198.5,701,2006,EC,BC
537,198.5,702,4,AT,OC
538,198.5,703,1,IM,MBC
539,198.5,715,2006,CG,OC
540,198.5,705,4,CM,BC
541,198.5,706,2006,CM,BC
542,198.5,707,5008,CS,OC
543,198.5,708,1,EE,OC
544,198.5,709,4,IM,OC
545,198.5,712,4,EC,OC
546,198.5,713,4,IM,OC
547,198.5,717,2006,CM,BC
548,198.5,718,4,EC,OC
549,198.5,720,4,IM,OC
550,198.5,721,2006,IM,OC
551,198.5,722,2006,CG,OC
552,198.5,723,1315,EC,OC
553,198.5,724,2006,EC,MBC
554,198.5,726,4,EC,OC
555,198.5,727,1,ME,OC
556,198.5,729,2006,EC,BC
557,198.5,730,2006,CG,OC
558,198.5,732,4,EC,OC
559,198.5,733,4,CM,BC
560,198.5,734,4,AE,OC
561,198.5,735,2006,EC,BC
562,198.5,736,2006,EM,OC
563,198.5,738,2006,IM,OC
564,198.5,739,4,AT,OC
565,198.5,740,4,CM,BC
566,198.5,741,1,EC,MBC
567,198.5,743,4,EC,OC
568,198.5,745,5008,EC,OC
569,198.5,746,1,IM,MBC
570,198.5,748,4,EC,OC
571,198.5,749,1,CE,OC
572,198.5,750,1315,CS,BC
573,198.5,751,1315,IT,OC
574,198.5,752,1,EE,OC
575,198.5,753,1,EE,OC
576,198.5,755,1,IM,MBC
577,198.5,756,1315,CS,BC
578,198.5,757,1,CM,SC
579,198.5,758,4,CM,BC
580,198.5,759,4,IM,OC
581,198.5,760,4,AE,OC
582,198.5,761,4,CM,BC
583,198.5,762,1,IM,MBC
584,198.5,763,4,CS,MBC
585,198.5,764,4,EC,OC
586,198.5,765,1,EC,MBC
587,198.5,766,1,CM,SC
588,198.5,767,1315,CS,BC
589,198.5,768,2006,CM,BC
590,198.5,769,2006,EC,MBC
591,198.5,770,4,IM,OC
592,198.5,771,2006,IM,OC
593,198.5,772,1315,CS,BC
594,198.5,773,1,EE,OC
595,198.5,775,2006,CG,OC
596,198.5,776,2006,EC,BC
597,198.5,777,1315,EC,OC
598,198.5,778,1315,CS,BC
599,198.5,780,4,CM,BC
600,198.5,781,1315,IT,OC
601,198.5,782,1,EE,OC
602,198.5,783,4,EC,OC
603,198.5,784,1315,CS,MBC
604,198.5,785,2006,IM,OC
605,198.5,786,1504,ME,OC
606,198.5,787,4,EC,OC
607,198.5,788,4,CM,BC
608,198.5,789,4,CM,BC
609,198.3,790,4,IM,OC
610,198.3,791,4,CM,BC
611,198.3,792,1315,IT,OC
612,198.3,793,1315,IT,OC
613,198.3,794,1315,IT,OC
614,198.3,795,1315,EC,OC
615,198.0,802,1,EE,OC
616,198.0,804,1414,CS,OC
617,198.0,806,4,EC,BC
618,198.0,808,4,CM,BC
619,198.0,812,1315,CS,MBC
620,198.0,813,1315,IT,OC
621,198.0,814,4,CM,BC
622,198.0,815,2006,CG,OC
623,198.0,816,4,IM,OC
624,198.0,819,1315,EC,OC
625,198.0,820,4,AT,OC
626,198.0,821,1315,CS,MBC
627,198.0,822,1315,CS,MBC
628,198.0,827,4,IM,OC
629,198.0,829,1315,IT,OC
630,198.0,830,2007,CS,OC
631,198.0,833,1315,CS,MBC
632,198.0,835,1,IM,MBC
633,198.0,836,1315,EC,OC
634,198.0,838,5008,CS,OC
635,198.0,839,1,IM,MBC
636,198.0,840,2710,AD,OC
637,198.0,841,4,EC,BC
638,198.0,843,2006,EM,OC
639,198.0,844,1315,IT,OC
640,198.0,847,2006,EM,OC
641,198.0,848,1315,IT,OC
642,198.0,849,2006,IM,OC
643,198.0,850,2006,CG,OC
644,198.0,851,5008,CS,OC
645,198.0,852,2006,EM,OC
646,198.0,853,2650,CE,OC
647,198.0,854,4,AT,OC
648,198.0,856,4,AT,OC
649,198.0,857,2006,CG,MBC
650,198.0,859,2006,CG,BC
651,198.0,860,1315,CS,MBC
652,198.0,861,1315,EC,OC
653,198.0,865,2007,CS,OC
654,198.0,866,2006,EE,OC
655,198.0,869,1,EE,OC
656,198.0,870,2006,IM,OC
657,198.0,871,2006,IM,OC
658,198.0,872,1,EE,OC
659,198.0,873,2006,EC,BC
660,198.0,875,4,AT,BC
661,198.0,876,1315,IT,OC
662,198.0,878,4,IM,OC
663,198.0,880,4,IM,OC
664,198.0,883,1315,IT,OC
665,198.0,885,1,EE,BC
666,198.0,886,1,IM,MBC
667,198.0,888,2005,EC,OC
668,198.0,889,2764,CS,OC
669,198.0,890,4,EC,BC
670,198.0,892,4,IM,OC
671,198.0,893,4,IM,OC
672,198.0,894,2005,CS,OC
673,198.0,895,4,EC,BC
674,198.0,896,4,EC,BC
675,198.0,897,1315,CS,BCM
676,198.0,898,2006,IM,OC
677,198.0,901,2006,IM,OC
678,198.0,902,2006,CM,MBC
679,198.0,903,2006,EC,BC
680,198.0,904,2615,EC,OC
681,198.0,906,2006,CM,MBC
682,198.0,907,2377,CS,OC
683,198.0,908,4,AE,OC
684,198.0,909,4,IM,OC
685,198.0,910,4,EC,BC
686,198.0,912,4,EC,MBC
687,198.0,914,2006,CG,BC
688,198.0,915,1315,IT,OC
689,198.0,916,4,EC,BC
690,198.0,917,2006,EM,OC
691,198.0,918,2,CH,OC
692,198.0,919,4,IM,OC
693,198.0,920,4,EC,BC
694,198.0,921,4,IM,OC
695,198.0,922,2712,AD,OC
696,198.0,923,1315,IT,OC
697,198.0,924,5008,CS,OC
698,198.0,925,1315,IT,OC
699,198.0,926,2006,CG,BC
700,198.0,928,1,IM,MBC
701,198.0,930,1,EM,MBC
702,198.0,931,1315,CS,MBC
703,198.0,933,1315,EC,OC
704,198.0,934,1315,IT,OC
705,198.0,935,2007,CS,OC
706,198.0,936,4,IM,OC
707,198.0,937,2006,CM,MBC
708,198.0,938,5008,CS,BC
709,198.0,940,4,IM,OC
710,198.0,941,1,EM,MBC
711,198.0,942,1,EE,BC
712,198.0,943,4,IM,OC
713,198.0,944,1315,IT,OC
714,198.0,945,1315,IT,OC
715,198.0,948,2005,EC,OC
716,198.0,949,1,EM,MBC
717,198.0,950,2006,CG,MBC
718,198.0,951,2005,CS,OC
719,198.0,952,4,IM,OC
720,198.0,953,4,EC,MBC
721,198.0,955,2006,IM,OC
722,198.0,956,1,EC,SC
723,198.0,957,1,EE,BC
724,198.0,958,2006,IM,OC
725,198.0,959,2006,EM,OC
726,198.0,961,4,EM,OC
727,198.0,962,2006,IM,OC
728,198.0,963,2377,CS,OC
729,198.0,964,1315,IT,OC
730,198.0,965,2006,CG,BC
731,198.0,966,4,IM,OC
732,198.0,967,5008,CS,BC
733,198.0,968,1315,IT,OC
734,198.0,969,4,EC,BC
735,198.0,970,1,IM,BCM
736,198.0,971,4,AT,BC
737,198.0,972,1315,IT,OC
738,198.0,973,1,EC,BCM
739,198.0,974,4,CM,MBC
740,198.0,976,1,IM,BCM
741,198.0,981,2006,IM,OC
742,198.0,982,4,IM,OC
743,198.0,985,1,EM,MBC
744,198.0,986,4,EC,BC
745,198.0,987,4,AT,BC
746,198.0,988,1,EC,BCM
747,198.0,989,2006,IM,OC
748,198.0,990,4,CS,MBC
749,198.0,991,4,IM,OC
750,198.0,992,1,IM,MBC
751,198.0,993,2006,IM,OC
752,198.0,994,1,CM,SC
753,198.0,995,1,EE,BC
754,198.0,997,1,IM,MBC
755,198.0,998,2006,IM,OC
756,198.0,999,1,EE,BC
757,198.0,1000,1,IM,MBC
758,198.0,1001,1315,IT,OC
759,198.0,1002,2007,CS,OC
760,198.0,1005,2006,EM,OC
761,198.0,1006,4,AT,BC
762,198.0,1008,1,IM,MBC
763,198.0,1009,1,EE,BC
764,198.0,1010,4,IM,OC
765,198.0,1011,1,IM,MBC
766,198.0,1014,1,GI,OC
767,198.0,1015,1315,CS,MBC
768,198.0,1016,4,CS,BCM
769,198.0,1017,1,IM,BCM
770,198.0,1020,4,CS,SC
771,198.0,1021,1315,CS,MBC
772,198.0,1022,5008,CS,BC
773,198.0,1023,1,EE,MBC
774,198.0,1024,2006,EM,OC
775,198.0,1025,4,AT,BC
776,198.0,1026,2006,IM,OC
777,198.0,1028,2006,IM,OC
778,198.0,1029,2006,EC,MBC
779,198.0,1031,2764,CS,OC
780,198.0,1033,2006,IM,OC
781,198.0,1034,4,CM,MBC
782,198.0,1035,1315,EC,OC
783,198.0,1036,2618,EC,OC
784,198.0,1038,2006,IM,OC
785,198.0,1039,1315,IT,OC
786,198.0,1040,4,CM,MBC
787,198.0,1042,4,AT,BC
788,198.0,1043,4,IM,OC
789,198.0,1045,4,CM,MBC
790,198.0,1046,4,IM,OC
791,198.0,1047,2007,CS,OC
792,198.0,1048,4,EC,MBC
793,198.0,1050,2006,IM,OC
794,198.0,1051,4,CS,MBC
795,198.0,1052,1,EE,BC
796,198.0,1053,1,EC,SC
797,198.0,1055,1,CM,SC
798,197.8,1057,4,CM,BCM
799,197.7,1058,4,IM,OC
800,197.7,1059,1315,IT,BC
801,197.7,1060,2007,CS,OC
802,197.5,1063,2006,CG,BC
803,197.5,1064,1315,EC,OC
804,197.5,1065,1315,IT,BC
805,197.5,1067,4,EM,OC
806,197.5,1071,4,AT,BC
807,197.5,1072,1315,CJ,OC
808,197.5,1074,1,EE,MBC
809,197.5,1076,2006,CG,BC
810,197.5,1078,2006,IM,OC
811,197.5,1079,4,IM,OC
812,197.5,1080,4,CS,MBC
813,197.5,1082,2006,CM,MBC
814,197.5,1083,1315,IT,BC
815,197.5,1087,4,IM,OC
816,197.5,1088,4,EC,BC
817,197.5,1089,4,EM,OC
818,197.5,1090,2006,EE,OC
819,197.5,1092,4,EM,OC
820,197.5,1093,4,IM,OC
821,197.5,1094,1315,IT,BC
822,197.5,1098,4,IM,OC
823,197.5,1100,1315,CS,MBC
824,197.5,1102,4,EC,MBC
825,197.5,1104,5008,CS,BC
826,197.5,1105,2006,IM,OC
827,197.5,1107,2006,RA,OC
828,197.5,1108,1315,IT,BC
829,197.5,1109,2006,IM,OC
830,197.5,1110,4,EC,BC
831,197.5,1111,1,EE,BC
832,197.5,1113,4,EM,OC
833,197.5,1114,4,IM,OC
834,197.5,1116,1,EE,MBC
