S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
205,129.0,96386,3016,EE,BC
206,129.0,96398,2710,EC,BCM
207,129.0,96403,2744,IT,SC
208,129.0,96410,3460,CS,OC
209,129.0,96480,3825,CS,SC
210,129.0,96484,1504,ME,OC
211,129.0,96486,4972,CS,BC
212,129.0,96520,3462,EC,OC
213,129.0,96535,3831,AD,OC
214,129.0,96539,3812,EE,MBC
215,129.0,96562,4672,CS,BCM
216,129.0,96564,4960,CS,SCA
217,129.0,96579,2611,AM,MBC
218,129.0,96585,2729,IT,BC
219,129.0,96594,2634,CB,OC
220,129.0,96596,2640,ME,OC
221,129.0,96606,3825,AD,OC
222,129.0,96612,4969,CS,BC
223,129.0,96619,2776,AD,BC
224,129.0,96639,5010,CS,SC
225,129.0,96661,2642,BM,BC
226,129.0,96675,2711,CE,BC
227,129.0,96745,2601,EC,BC
228,129.0,96758,1307,EC,MBC
229,129.0,96759,3811,EC,OC
230,129.0,96801,5942,CS,MBC
231,129.0,96814,1307,EC,BC
232,129.0,96818,1310,CS,BC
233,129.0,96831,4020,EC,SC
234,129.0,96845,1233,ME,OC
235,129.0,96852,2731,AD,BC
236,129.0,96871,3819,EC,BCM
237,129.0,96874,2610,SC,BC
238,129.0,96882,2601,CE,OC
239,129.0,96891,1430,EE,OC
240,129.0,96892,2727,BT,SC
241,128.8,96893,2601,BT,MBC
242,128.8,96894,2350,ME,OC
243,128.7,96895,3850,CS,OC
244,128.5,96898,1319,CS,MBC
245,128.5,96906,1307,IT,SC
246,128.5,96909,5901,CE,SC
247,128.5,96957,5986,CS,BCM
248,128.5,96964,1216,MD,OC
249,128.5,97013,5915,CS,BC
250,128.5,97015,1507,EC,BC
251,128.5,97033,2618,AD,SC
252,128.5,97036,2609,AE,OC
253,128.5,97040,5865,CE,OC
254,128.5,97052,2617,EE,MBC
255,128.5,97104,2708,ME,SC
256,128.5,97117,2329,XS,BC
257,128.5,97144,2646,AD,SC
258,128.5,97173,3806,ME,OC
259,128.5,97177,1106,CS,SC
260,128.5,97194,1416,PH,MBC
261,128.5,97207,1238,EE,BC
262,128.5,97212,2711,AU,BC
263,128.5,97213,3701,CS,SC
264,128.5,97216,3019,EE,MBC
265,128.5,97225,3804,CS,BC
266,128.5,97252,2632,ME,OC
267,128.5,97269,5919,BT,MBC
268,128.5,97278,3805,EE,MBC
269,128.5,97289,5990,CS,MBC
270,128.5,97302,2708,MZ,OC
271,128.5,97305,5901,CE,BC
272,128.5,97329,1303,IT,OC
273,128.5,97333,3465,CE,SC
274,128.5,97348,4929,EC,SC
275,128.5,97362,5022,EC,MBC
276,128.5,97368,2611,EC,BC
277,128.5,97380,2608,EE,MBC
278,128.5,97388,2633,EC,OC
279,128.5,97405,1304,AU,BC
280,128.5,97433,2632,CS,BCM
281,128.5,97444,3857,EC,OC
282,128.5,97453,1322,ME,OC
283,128.5,97457,1401,EE,MBC
284,128.5,97463,2347,IT,BC
285,128.5,97498,2652,EE,OC
286,128.5,97506,1426,IT,OC
287,128.5,97575,2732,CS,SC
288,128.5,97585,1317,CH,MBC
289,128.5,97588,4959,CS,BC
290,128.5,97593,4960,BT,MBC
291,128.5,97597,1106,IT,BC
292,128.5,97617,3926,EC,BC
293,128.0,97635,1412,EC,BC
294,128.0,97643,4981,CS,SC
295,128.0,97653,2716,BM,BC
296,128.0,97660,2745,ME,OC
297,128.0,97663,2744,EC,MBC
298,128.0,97682,2342,CS,MBC
299,128.0,97722,3805,CH,SC
300,128.0,97775,2624,CS,BC
301,128.0,97781,2640,AD,MBC
302,128.0,97783,4971,EC,OC
303,128.0,97800,2345,CS,BCM
304,128.0,97815,2345,IT,SC
305,128.0,97819,1217,CS,OC
306,128.0,97820,3817,ME,MBC
307,128.0,97835,2727,BT,BC
308,128.0,97839,2708,MZ,BC
309,128.0,97844,4670,EE,BC
310,128.0,97870,2707,IT,SC
311,128.0,97874,1202,CS,BCM
312,128.0,97883,2360,AD,OC
313,128.0,97887,2622,IT,MBC
314,128.0,97901,2769,CB,MBC
315,128.0,97920,4971,EC,BC
316,128.0,97931,2713,CS,MBC
317,128.0,97940,3806,EC,MBC
318,128.0,97983,1026,CS,SC
319,128.0,97988,2632,IT,SC
320,128.0,98011,2719,RM,SC
321,128.0,98032,2761,EC,OC
322,128.0,98039,4934,EC,BC
323,128.0,98049,3826,ME,SC
324,128.0,98082,2641,EC,OC
325,128.0,98090,1426,CS,SC
326,128.0,98091,1237,EE,OC
327,128.0,98118,5009,EC,MBC
328,128.0,98127,3825,EC,MBC
329,128.0,98143,4931,CS,OC
330,128.0,98150,4969,CS,MBC
331,128.0,98160,1401,ME,OC
332,128.0,98203,1123,IT,MBC
333,128.0,98214,1118,EC,SC
334,128.0,98224,1428,CS,MBC
335,128.0,98251,1452,AD,OC
336,128.0,98259,5,EE,BC
337,128.0,98270,2611,CY,BC
338,128.0,98283,5911,CE,OC
339,128.0,98284,2750,CB,SC
340,128.0,98303,5022,CS,SC
341,128.0,98334,1524,EE,OC
342,128.0,98335,1442,SC,OC
343,128.0,98363,3830,AL,MBC
344,127.5,98383,3819,AD,BC
345,127.5,98387,2648,EC,OC
346,127.5,98435,1110,AD,BC
347,127.5,98455,4953,CS,OC
348,127.5,98510,3819,CS,SC
349,127.5,98512,4989,CS,OC
350,127.5,98526,2707,IT,BC
351,127.5,98552,2611,EC,BC
352,127.5,98559,2025,ME,SC
353,127.5,98570,2607,EE,MBC
354,127.5,98610,2749,IT,BC
355,127.5,98619,1149,AD,BCM
356,127.5,98625,3819,EC,SC
357,127.5,98638,2723,ME,SC
358,127.5,98675,1442,CS,SC
359,127.5,98681,1432,ME,BC
360,127.5,98691,1520,EC,BC
361,127.5,98698,1126,SC,OC
362,127.5,98725,1407,CS,OC
363,127.5,98838,1405,AD,BC
364,127.5,98899,1503,CS,OC
365,127.5,98901,1442,AD,OC
366,127.5,98904,1420,IT,MBC
367,127.5,98913,1412,ME,OC
368,127.5,98931,1316,IT,MBC
369,127.5,98936,4974,ME,BC
370,127.5,98953,1243,IT,MBC
371,127.5,98964,1114,EC,SC
372,127.5,99042,2732,EC,MBC
373,127.5,99057,2706,ME,BC
374,127.5,99059,5009,EE,BC
375,127.5,99063,1513,EE,OC
376,127.5,99094,4975,CS,OC
377,127.5,99096,1225,IT,SCA
378,127.5,99103,3926,ME,OC
379,127.0,99106,2614,CS,BC
380,127.0,99127,2719,CE,MBC
381,127.0,99143,4968,EE,OC
382,127.0,99160,3806,EC,BC
383,127.0,99177,1213,IT,OC
384,127.0,99207,3805,CS,BC
385,127.0,99208,2706,AU,OC
386,127.0,99215,2369,CE,MBC
387,127.0,99216,2709,CE,BC
388,127.0,99233,2717,AD,OC
389,127.0,99238,2613,EE,BC
390,127.0,99240,1504,EC,MBC
391,127.0,99255,1427,IT,MBC
392,127.0,99274,4678,CB,BC
393,127.0,99277,1322,EE,SC
394,127.0,99279,5,CH,MBC
395,127.0,99287,1509,EI,OC
396,127.0,99288,2704,MZ,BC
397,127.0,99316,1015,ME,OC
398,127.0,99322,2708,ME,MBC
399,127.0,99323,2611,BM,SCA
400,127.0,99332,3801,CS,OC
401,127.0,99345,2624,IT,BC
402,127.0,99360,1449,AG,MBC
403,127.0,99374,2652,ME,OC
404,127.0,99380,2753,AD,OC
405,127.0,99393,4944,AD,OC
406,127.0,99401,1517,CS,OC
407,127.0,99419,3844,CS,BC
408,127.0,99420,4928,EE,MBC
409,127.0,99433,2621,CS,BC
410,127.0,99438,2653,ME,BC
411,127.0,99449,2706,CE,OC
412,127.0,99479,2328,BM,BC
413,127.0,99486,2641,CE,OC
414,127.0,99535,2652,EC,OC
415,127.0,99536,2609,EE,MBC
416,127.0,99538,3820,CS,OC
417,127.0,99547,4917,BM,MBC
418,127.0,99550,2653,ME,MBC
419,127.0,99591,1405,AD,BC
420,127.0,99598,2025,ME,BC
421,127.0,99600,1110,BT,BC
422,127.0,99605,3019,ME,OC
423,127.0,99627,1408,AD,MBC
424,127.0,99652,1216,CH,MBC
425,127.0,99685,5913,EC,MBC
426,127.0,99687,2608,CS,SC
427,127.0,99695,2621,CS,BC
428,127.0,99715,1516,ME,BC
429,127.0,99717,4917,CB,BC
430,127.0,99718,1202,AD,OC
431,127.0,99744,1420,EC,BC
432,127.0,99747,3701,EC,BC
433,127.0,99755,3830,EE,MBC
434,127.0,99783,1202,AD,MBC
435,127.0,99785,2618,EE,SC
436,127.0,99794,1322,FD,SC
437,127.0,99796,2650,CS,MBC
438,127.0,99800,1210,ME,OC
439,126.5,99819,4964,CS,BC
440,126.5,99831,2731,EC,SC
441,126.5,99845,2328,ME,OC
442,126.5,99870,5902,ME,OC
443,126.5,99887,2341,CS,OC
444,126.5,99906,2610,BM,SC
445,126.5,99917,4959,AD,BC
446,126.5,99935,3826,ME,BC
447,126.5,99956,2658,CE,OC
448,126.5,99959,3908,CE,BC
449,126.5,99997,2739,ME,BC
450,126.5,100027,2702,ME,SC
451,126.5,100032,4961,EE,BC
452,126.5,100056,1318,CS,MBC
453,126.5,100066,2627,IT,BC
454,126.5,100096,2625,CH,OC
455,126.5,100105,1114,AD,SC
456,126.5,100106,2638,EC,OC
457,126.5,100107,2659,CS,BC
458,126.5,100140,2618,ME,MBC
459,126.5,100151,4917,EC,MBC
460,126.5,100172,3810,CS,BC
461,126.5,100197,2743,AD,SC
462,126.5,100198,2642,CE,SC
463,126.5,100202,2707,EC,MBC
464,126.5,100255,2706,CE,MBC
465,126.5,100264,2357,EC,MBC
466,126.5,100265,3805,CE,MBC
467,126.5,100297,1310,IT,OC
468,126.5,100302,2715,IT,SC
469,126.5,100307,2338,AG,SC
470,126.5,100318,4975,ME,OC
471,126.5,100335,2763,CS,MBC
472,126.5,100358,1118,ME,OC
473,126.5,100379,2763,EC,MBC
474,126.5,100396,2712,TX,MBC
475,126.5,100398,2357,AD,BC
476,126.5,100407,3805,PH,MBC
477,126.5,100409,3918,EE,OC
478,126.5,100418,2618,MZ,BC
479,126.5,100434,4970,EE,MBC
480,126.5,100448,1416,CS,MBC
481,126.5,100464,3410,EE,OC
482,126.5,100469,1401,CH,OC
483,126.5,100499,1150,AG,BC
484,126.5,100515,1225,AD,BC
485,126.5,100528,4678,EC,OC
486,126.5,100547,4941,CS,SC
487,126.5,100563,3829,EC,BC
488,126.5,100583,2716,EC,MBC
489,126.5,100585,3829,ME,OC
490,126.5,100591,3019,EE,SC
491,126.0,100608,5,EE,MBC
492,126.0,100610,2752,EE,BC
493,126.0,100611,1101,CS,OC
494,126.0,100619,5915,EE,BC
495,126.0,100626,5,CH,BC
496,126.0,100667,2611,AG,MBC
497,126.0,100676,1207,BM,MBC
498,126.0,100678,1523,IT,BC
499,126.0,100679,3805,ME,OC
500,126.0,100685,4020,CS,SC
501,126.0,100688,4023,XC,OC
502,126.0,100695,4971,AD,OC
503,126.0,100711,1412,EC,BC
504,126.0,100713,1412,EC,BC
505,126.0,100735,5902,AD,MBC
506,126.0,100763,3760,AG,SC
507,126.0,100773,2708,AG,BC
508,126.0,100785,2327,EC,BCM
509,126.0,100871,3461,EE,BC
510,126.0,100872,4024,XC,OC
511,126.0,100902,1218,IT,BC
512,126.0,100907,1114,CS,SC
513,126.0,100920,4023,EE,BC
514,126.0,100927,2642,CE,MBC
515,126.0,100934,3803,EE,OC
516,126.0,100946,2622,AD,SC
517,126.0,100954,4020,ME,OC
518,126.0,100989,4964,ME,OC
519,126.0,101011,2743,ME,BC
520,126.0,101014,2622,EE,BC
521,126.0,101038,1217,BM,OC
522,126.0,101096,2708,MZ,MBC
523,126.0,101116,5988,CS,MBC
524,126.0,101124,3860,CS,SC
525,126.0,101136,2726,BM,MBC
526,126.0,101139,2610,BT,OC
527,126.0,101150,2627,BM,BC
528,126.0,101157,2706,ME,MBC
529,126.0,101164,5911,CS,OC
530,126.0,101173,3803,IT,BC
531,126.0,101178,1525,CS,BC
532,126.0,101206,1207,IT,SC
533,126.0,101211,2723,EE,BC
534,126.0,101230,2622,ME,BC
535,126.0,101244,2634,CB,BC
536,126.0,101251,1409,RM,OC
537,126.0,101299,3805,BM,MBC
538,126.0,101308,3819,AD,MBC
539,126.0,101315,2601,CH,OC
540,126.0,101319,2761,CS,OC
541,126.0,101353,2652,ME,MBC
542,125.7,101356,2758,AU,OC
543,125.5,101360,2646,EC,OC
544,125.5,101361,2608,ME,OC
545,125.5,101382,1207,AD,OC
546,125.5,101436,3011,ME,MBC
547,125.5,101456,2610,AD,BC
548,125.5,101481,2601,AE,BC
549,125.5,101484,2610,EE,BC
550,125.5,101503,2646,EC,OC
551,125.5,101512,2683,BM,BC
552,125.5,101519,2609,EE,BC
553,125.5,101553,3860,EC,MBC
554,125.5,101587,3795,ME,OC
555,125.5,101612,5988,EC,OC
556,125.5,101626,1207,IT,BC
557,125.5,101673,2719,BM,MBC
558,125.5,101676,2731,PD,OC
559,125.5,101677,1222,IT,BC
560,125.5,101678,1322,EC,BC
561,125.5,101724,2726,MZ,OC
562,125.5,101741,3811,AD,MBC
563,125.5,101756,3786,EC,BC
564,125.5,101777,2360,AD,BC
565,125.5,101782,2347,EC,SC
566,125.5,101843,1228,CS,BC
567,125.5,101854,2651,FT,BC
568,125.5,101855,2608,EE,BC
569,125.5,101892,2611,IT,SC
570,125.5,101900,4959,EE,OC
571,125.5,101931,1133,EC,OC
572,125.5,101932,3701,AL,MBC
573,125.5,101935,1301,EC,MBC
574,125.5,101961,1311,EC,MBC
575,125.5,101971,3805,FD,BC
576,125.5,101991,1401,EE,BC
577,125.5,102001,4931,CS,OC
578,125.5,102006,3462,CE,OC
579,125.5,102022,1218,PH,OC
580,125.5,102026,2659,IT,OC
581,125.5,102028,2748,CS,BC
582,125.5,102032,2727,BM,MBC
583,125.5,102052,1207,EC,OC
584,125.5,102053,2632,EE,OC
585,125.5,102064,3805,AD,BC
586,125.5,102067,3846,CS,OC
587,125.5,102087,1520,CS,BC
588,125.0,102105,2647,CS,MBC
589,125.0,102139,3461,AD,OC
590,125.0,102142,2639,IT,SC
591,125.0,102151,3464,EE,SC
592,125.0,102260,4917,CD,OC
593,125.0,102265,2634,FD,SC
594,125.0,102282,1437,CS,MBC
595,125.0,102294,3813,CS,BC
596,125.0,102305,4678,EC,BC
597,125.0,102327,2634,AG,BC
598,125.0,102342,2625,CS,BC
599,125.0,102348,4670,ME,OC
600,125.0,102365,3843,ME,OC
601,125.0,102366,5901,ME,SCA
602,125.0,102377,3803,IT,MBC
603,125.0,102378,1013,EC,SC
604,125.0,102405,5904,AD,OC
605,125.0,102410,2360,EC,OC
606,125.0,102417,1422,ME,MBC
607,125.0,102420,2617,RM,OC
608,125.0,102437,3831,AD,BC
609,125.0,102452,2607,EE,BC
610,125.0,102486,2611,ME,OC
611,125.0,102494,1217,CS,BC
612,125.0,102496,3857,CE,OC
613,125.0,102512,1322,BM,BC
614,125.0,102517,4917,CS,SC
615,125.0,102519,1210,ME,BC
616,125.0,102531,2612,EC,OC
617,125.0,102544,3820,CE,OC
618,125.0,102575,1325,AD,MBC
619,125.0,102618,2302,CS,BCM
620,125.0,102642,5862,BM,BC
621,125.0,102645,1216,EC,SC
622,125.0,102648,1313,BM,OC
623,125.0,102659,1319,CS,BC
624,125.0,102678,1405,EC,OC
625,125.0,102680,1122,CH,SC
626,125.0,102687,1126,CS,MBC
627,125.0,102689,2769,AD,MBC
628,125.0,102691,1412,ME,OC
629,125.0,102709,4933,EC,OC
630,125.0,102715,3810,CS,MBC
631,125.0,102720,3821,AG,OC
632,125.0,102739,2630,AD,BC
633,125.0,102741,3454,AG,BC
634,125.0,102775,1424,CS,BC
635,125.0,102791,1402,EE,OC
636,125.0,102795,3843,EC,SC
637,125.0,102801,2601,EE,BC
638,125.0,102808,1408,AL,BC
639,125.0,102821,2611,MC,OC
640,125.0,102826,1123,EC,BC
641,125.0,102827,2610,BT,MBC
642,125.0,102828,2761,CS,BC
643,125.0,102847,1110,IT,SC
644,125.0,102853,3831,AD,MBC
645,124.5,102883,5910,BM,MBC
646,124.5,102892,4964,AE,OC
647,124.5,102904,1126,AD,OC
648,124.5,102909,3465,CE,MBC
649,124.5,102935,4994,CS,MBC
650,124.5,102974,2683,AG,OC
651,124.5,102985,2357,AD,BC
652,124.5,102988,4978,CS,OC
653,124.5,102999,4023,EE,SC
654,124.5,103015,2659,IT,BC
655,124.5,103016,2354,ME,OC
656,124.5,103031,1222,EC,OC
657,124.5,103054,1517,CS,OC
658,124.5,103062,2761,IT,SC
659,124.5,103124,2749,EC,BC
660,124.5,103136,2707,ME,OC
661,124.5,103153,1316,CE,OC
662,124.5,103170,1412,CE,OC
663,124.5,103186,3846,AD,OC
664,124.5,103214,1509,EC,MBC
665,124.5,103219,5910,CE,OC
666,124.5,103236,2314,AD,BC
667,124.5,103259,2739,EC,SC
668,124.5,103279,5915,ME,MBC
669,124.5,103293,4956,CS,BC
670,124.5,103306,2665,CS,SC
671,124.5,103312,2633,CS,SC
672,124.5,103313,1303,AD,OC
673,124.5,103319,3801,CS,BC
674,124.5,103329,4917,CD,BC
675,124.5,103368,2607,TX,MBC
676,124.5,103386,1307,BM,MBC
677,124.5,103405,1313,CS,OC
678,124.5,103415,1409,BT,BC
679,124.5,103480,2360,AD,MBC
680,124.5,103485,3464,CE,MBC
681,124.5,103584,3811,CS,MBC
682,124.5,103602,1237,EC,MBC
683,124.5,103630,2621,CB,MBC
684,124.5,103644,2708,ME,BC
685,124.5,103649,3811,BM,BC
686,124.0,103662,2611,EC,BC
687,124.0,103676,3811,CS,BC
688,124.0,103681,2752,EE,MBC
689,124.0,103684,2636,EE,BC
690,124.0,103693,2611,BM,BC
691,124.0,103701,4680,CE,OC
692,124.0,103720,3795,EC,BC
693,124.0,103726,2624,BT,SC
694,124.0,103735,1243,CS,OC
695,124.0,103776,5502,ME,OC
696,124.0,103787,5,CZ,OC
697,124.0,103795,1150,BM,OC
698,124.0,103808,2651,FT,MBC
699,124.0,103813,1230,CS,MBC
700,124.0,103863,2611,CI,MBC
701,124.0,103889,2749,AD,BC
702,124.0,103944,2767,AD,MBC
703,124.0,103948,2736,EE,OC
704,124.0,103963,1304,CE,OC
705,124.0,103968,3829,EE,BC
706,124.0,104008,4676,ME,OC
707,124.0,104016,1237,AD,BC
708,124.0,104020,2648,EC,BC
709,124.0,104021,1324,ME,BC
710,124.0,104027,5913,CS,BC
711,124.0,104047,4933,CS,BC
712,124.0,104061,2716,TX,MBC
713,124.0,104088,3701,EE,OC
714,124.0,104155,5832,CE,OC
715,124.0,104174,3810,EI,OC
716,124.0,104202,2725,ME,OC
717,124.0,104207,3018,EC,OC
718,124.0,104208,4917,AM,MBC
719,124.0,104216,3852,EC,MBC
720,124.0,104218,1405,CS,SC
721,124.0,104227,3807,IT,BC
722,124.0,104229,1228,BM,MBC
723,124.0,104231,4941,EC,BC
724,124.0,104255,4980,EC,BC
725,124.0,104261,1127,BT,BC
726,124.0,104273,4949,EC,OC
727,124.0,104274,4946,ME,OC
728,124.0,104294,2632,EC,SC
729,124.0,104321,2711,CH,MBC
730,124.0,104347,1420,AD,OC
731,124.0,104357,1013,XM,OC
732,124.0,104371,5022,EE,OC
733,124.0,104396,1434,EC,OC
734,124.0,104397,3805,BM,BC
735,124.0,104419,1437,CS,SC
736,124.0,104426,1517,IT,BC
737,124.0,104428,5832,EE,MBC
738,123.8,104447,1317,ME,MBC
739,123.5,104457,5,CH,BC
740,123.5,104464,2611,EE,OC
741,123.5,104465,2768,CS,BC
742,123.5,104474,1118,AD,SC
743,123.5,104478,3812,CS,MBC
744,123.5,104492,2776,AU,OC
745,123.5,104505,3905,EC,SC
746,123.5,104509,1523,CS,BC
747,123.5,104511,2749,EC,MBC
748,123.5,104545,1222,CS,BC
749,123.5,104570,1430,CS,OC
750,123.5,104621,1512,CS,MBC
751,123.5,104625,1226,EC,BC
752,123.5,104646,4974,ME,BC
753,123.5,104659,5,MM,OC
754,123.5,104676,2717,EC,OC
755,123.5,104686,2302,ME,OC
756,123.5,104701,2707,AD,BC
757,123.5,104704,1101,CS,OC
758,123.5,104727,2713,CE,OC
759,123.5,104732,1207,IT,MBC
760,123.5,104739,2656,ME,BC
