S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
296,199.0,396,1,IM,BC
297,199.0,397,2006,EC,OC
298,199.0,399,2006,CM,BC
299,199.0,400,1,EM,OC
300,199.0,402,1,IM,BC
301,199.0,403,4,CS,BC
302,199.0,405,1,IM,MBC
303,199.0,406,2006,CM,BC
304,199.0,407,2006,EC,OC
305,199.0,408,2006,IM,OC
306,199.0,409,1,EM,OC
307,199.0,410,1,EM,OC
308,199.0,411,1,IM,BC
309,199.0,412,1,IM,BC
310,199.0,413,1,CS,SCA
311,199.0,414,2764,BM,OC
312,199.0,415,1,IM,BC
313,199.0,416,2,CH,OC
314,199.0,417,5008,CS,OC
315,199.0,418,1,EC,BCM
316,199.0,420,5008,CS,OC
317,199.0,421,1,IM,BC
318,199.0,424,1,CM,MBC
319,199.0,425,2006,EC,OC
320,199.0,426,4,CS,BC
321,199.0,427,4,CS,MBC
322,199.0,428,1,IM,BC
323,199.0,429,1,ME,OC
324,199.0,430,1,EM,OC
325,199.0,431,1,IM,BC
326,199.0,432,1,IM,BC
327,199.0,434,1,EM,OC
328,199.0,437,2006,CM,MBC
329,199.0,438,2006,CM,BC
330,199.0,439,4,EC,OC
331,199.0,440,5008,CS,OC
332,199.0,441,1,CM,MBC
333,199.0,442,1,IM,BC
334,199.0,443,1,CM,MBC
335,199.0,445,2006,CM,BC
336,199.0,446,1,IM,BC
337,199.0,447,1,EM,OC
338,199.0,448,1,IM,BC
339,199.0,451,4,CM,OC
340,199.0,454,4,CS,BC
341,199.0,455,1,EM,OC
342,199.0,456,2006,CM,BC
343,199.0,457,1,EM,OC
344,199.0,458,1,ME,OC
345,199.0,459,1,CM,MBC
346,199.0,463,1,EM,OC
347,199.0,464,1,CM,MBC
348,199.0,465,1,EM,OC
349,198.7,467,2006,CM,BC
350,198.7,468,1,CM,MBC
351,198.7,469,1315,CS,OC
352,198.7,471,1,IM,BC
353,198.5,472,1315,CS,OC
354,198.5,473,2006,CG,OC
355,198.5,474,2006,EC,OC
356,198.5,475,1,EM,OC
357,198.5,476,1,EM,OC
358,198.5,478,1,ME,OC
359,198.5,479,1,IM,BC
360,198.5,480,4,CS,BC
361,198.5,481,1315,CS,OC
362,198.5,482,1,IM,BC
363,198.5,485,1315,CS,OC
364,198.5,486,1,EM,BC
365,198.5,488,1315,BM,OC
366,198.5,490,5008,CS,OC
367,198.5,491,4,CS,BC
368,198.5,492,1,IM,BC
369,198.5,494,1,CM,MBC
370,198.5,496,1315,CS,OC
371,198.5,497,4,CM,OC
372,198.5,498,4,CM,OC
373,198.5,499,2006,CM,BC
374,198.5,502,4,CM,OC
375,198.5,503,2006,CM,MBC
376,198.5,504,1,EM,BC
377,198.5,505,4,CM,OC
378,198.5,506,2006,IM,OC
379,198.5,508,4,EC,OC
380,198.5,509,1,EM,BC
381,198.5,512,2006,CM,BC
382,198.5,513,1,ME,OC
383,198.5,514,1,EM,BC
384,198.5,515,2006,IM,OC
385,198.5,517,1,EM,BC
386,198.5,518,4,CS,MBC
387,198.5,519,1315,CS,OC
388,198.5,520,4,CM,OC
389,198.5,524,1,EM,BC
390,198.5,525,2006,EC,OC
391,198.5,526,2006,CM,BC
392,198.5,527,1,IM,BC
393,198.5,529,1,CM,MBC
394,198.5,530,2006,BS,OC
395,198.5,533,4,CM,OC
396,198.5,534,4,CM,OC
397,198.5,535,2006,EC,OC
398,198.5,536,1315,CS,OC
399,198.5,537,2006,CM,BC
400,198.5,538,2006,CG,OC
401,198.5,539,4,CS,BC
402,198.5,540,1,IM,BC
403,198.5,541,2006,IM,OC
404,198.5,542,2651,EC,OC
405,198.5,543,1,IM,BC
406,198.5,544,1,EC,MBC
407,198.5,545,1,EM,BC
408,198.5,546,4,EC,OC
409,198.5,547,1,IM,BC
410,198.5,548,4,CM,OC
411,198.5,549,1399,EC,OC
412,198.5,550,1315,CS,OC
413,198.5,551,4,IM,OC
414,198.5,552,4,CM,OC
415,198.5,553,2006,EC,BC
416,198.5,554,2006,EC,BC
417,198.5,555,1,EM,BC
418,198.5,556,1,IM,BC
419,198.5,557,2006,IM,OC
420,198.5,558,4,RA,OC
421,198.5,559,1,IM,BC
422,198.5,560,1,EM,BC
423,198.5,562,1,CM,MBC
424,198.5,563,4,CS,BC
425,198.5,564,4,EC,OC
426,198.5,566,1,EM,BC
427,198.5,567,1,CS,SC
428,198.5,568,2005,CS,OC
429,198.5,569,1,EC,MBC
430,198.5,570,1315,CS,OC
431,198.5,571,1,EM,BC
432,198.5,572,2006,IM,OC
433,198.5,573,1,EM,BC
434,198.5,574,2005,CS,OC
435,198.5,576,2006,IM,OC
436,198.5,577,1315,EC,OC
437,198.5,579,1,EM,BC
438,198.5,580,2006,IM,OC
439,198.5,581,4,CM,OC
440,198.5,583,2006,IM,OC
441,198.5,584,4,CM,OC
442,198.5,585,1,EM,BC
443,198.5,586,1315,CS,OC
444,198.5,587,2006,IM,OC
445,198.5,589,2006,IM,OC
446,198.5,591,2006,BS,OC
447,198.5,592,1315,CS,OC
448,198.5,594,4,AT,OC
449,198.5,595,1,CM,MBC
450,198.5,596,1315,CS,OC
451,198.5,597,1315,CS,OC
452,198.5,598,4,CM,OC
453,198.5,599,4,CM,BC
454,198.5,601,1,ME,OC
455,198.5,602,2006,CM,MBC
456,198.5,603,4,CM,BC
457,198.5,606,4,CS,BC
458,198.5,607,1315,CS,BC
459,198.5,608,4,CS,MBC
460,198.5,609,4,AT,OC
461,198.5,610,1315,CS,BC
462,198.5,611,4,EM,OC
463,198.5,612,4,CS,BC
464,198.5,614,4,IM,OC
465,198.5,615,4,CS,BC
466,198.5,616,1,EC,MBC
467,198.5,617,4,AE,OC
468,198.5,618,1,EE,OC
469,198.5,620,4,EC,OC
470,198.5,621,5008,EC,OC
471,198.5,622,5012,CC,OC
472,198.5,623,4,CS,MBC
473,198.5,624,1315,CS,MBC
474,198.5,625,4,EC,OC
475,198.5,626,1315,CS,MBC
476,198.5,627,2006,IM,OC
477,198.5,628,4,IM,OC
478,198.5,629,5008,CS,OC
479,198.5,630,1315,CS,BC
480,198.5,633,4,EC,OC
481,198.5,634,4,CM,BC
482,198.5,634,1315,CS,BC
483,198.5,635,2,CH,OC
484,198.5,636,1,IM,MBC
485,198.5,637,4,EC,OC
486,198.5,638,1315,CS,MBC
487,198.5,639,4,CM,BC
488,198.5,640,2006,CM,MBC
489,198.5,642,2006,EC,BC
490,198.5,645,2006,EC,BC
491,198.5,647,2007,CS,OC
492,198.5,648,1,CM,MBC
493,198.5,649,1,IM,MBC
494,198.5,650,2006,EM,OC
495,198.5,651,1,CM,MBC
496,198.5,652,1,EC,MBC
497,198.5,654,4,CS,MBC
498,198.5,654,1,CM,MBC
499,198.5,656,2006,EC,BC
500,198.5,657,4,CM,BC
501,198.5,658,2006,EC,MBC
502,198.5,660,1315,CS,BC
503,198.5,662,2006,EC,BC
504,198.5,663,1,CM,MBC
505,198.5,664,4,CM,BC
506,198.5,665,2,CH,OC
507,198.5,667,2006,EC,BC
508,198.5,669,4,IM,OC
509,198.5,670,1315,CS,BC
510,198.5,671,2006,EC,BC
511,198.5,672,4,CM,BC
512,198.5,673,4,IM,OC
513,198.5,674,1,CM,BCM
514,198.5,675,4,CS,MBC
515,198.5,676,2006,IM,OC
516,198.5,677,4,CM,BC
517,198.3,678,2006,ME,OC
518,198.3,678,4,CM,BC
519,198.3,679,1315,CS,BC
520,198.3,680,1,EC,MBC
521,198.2,682,2006,IM,OC
522,198.2,683,4,CM,BC
523,198.0,684,2006,EC,BC
524,198.0,685,1,EC,MBC
525,198.0,686,5008,CS,OC
526,198.0,687,4,AE,OC
527,198.0,690,1,EM,MBC
528,198.0,691,2006,EC,BC
529,198.0,692,4,EC,OC
530,198.0,694,4,EC,OC
531,198.0,696,2006,IM,OC
532,198.0,697,5008,CS,OC
533,198.0,698,4,EC,OC
534,198.0,699,4,AT,OC
535,198.0,700,4,IM,OC
536,198.0,701,1315,CS,BC
537,198.0,704,2006,EC,BC
538,198.0,705,2006,IM,OC
539,198.0,706,2007,CS,OC
540,198.0,707,1315,CS,BC
541,198.0,709,1,CM,BCM
542,198.0,710,4,EC,OC
543,198.0,711,2006,EM,OC
544,198.0,712,1315,CS,BC
545,198.0,714,1315,CS,BC
546,198.0,716,1399,CS,OC
547,198.0,717,1,EM,MBC
548,198.0,718,1,ME,OC
549,198.0,719,1315,EC,OC
550,198.0,720,4,CM,BC
551,198.0,721,2006,IM,OC
552,198.0,722,2006,EC,MBC
553,198.0,723,4,AT,OC
554,198.0,724,1315,CS,BCM
555,198.0,725,1,ME,OC
556,198.0,726,4,CM,BC
557,198.0,727,4,CM,BC
558,198.0,728,2006,IM,OC
559,198.0,729,4,EC,OC
560,198.0,730,4,CM,BC
561,198.0,732,1315,CS,BC
562,198.0,733,2006,IM,OC
563,198.0,734,1,EE,OC
564,198.0,735,4,EC,OC
565,198.0,736,4,IM,OC
566,198.0,737,4,IM,OC
567,198.0,738,2006,IM,OC
568,198.0,739,2006,IM,OC
569,198.0,741,4,IM,OC
570,198.0,742,4,IM,OC
571,198.0,743,2006,IM,OC
572,198.0,746,2006,EC,BC
573,198.0,747,1,CS,SC
574,198.0,748,4,IM,OC
575,198.0,749,1315,EC,OC
576,198.0,750,1,BY,OC
577,198.0,751,1,IM,MBC
578,198.0,752,2006,EC,BC
579,198.0,753,2007,CS,OC
580,198.0,754,4,IM,OC
581,198.0,755,2005,ME,OC
582,198.0,756,2006,IM,OC
583,198.0,757,4,EC,OC
584,198.0,759,4,EC,BC
585,198.0,760,4,IM,OC
586,198.0,761,4,CS,MBC
587,198.0,762,1,EE,OC
588,198.0,765,4,IM,OC
589,198.0,766,2006,IM,OC
590,198.0,767,4,IM,OC
591,198.0,768,1,BY,OC
592,198.0,770,2006,EM,OC
593,198.0,771,1,EE,OC
594,198.0,772,2006,IM,BC
595,198.0,773,1,EC,MBC
596,198.0,774,2006,EM,OC
597,198.0,776,4,EC,BC
598,198.0,777,4,IM,OC
599,198.0,778,4,EC,BC
600,198.0,779,1,IM,BCM
601,198.0,780,2006,IM,BC
602,198.0,781,2006,IM,BC
603,198.0,782,4,IM,OC
604,198.0,783,4,IM,OC
605,198.0,784,1,EC,SC
606,198.0,786,4,EC,BC
607,198.0,787,1,CE,OC
608,198.0,788,1110,CS,OC
609,198.0,789,2006,CM,MBC
610,198.0,790,4023,CS,OC
611,198.0,791,1,EE,OC
612,198.0,793,4,IM,OC
613,198.0,794,1315,IT,OC
614,198.0,795,2,FS,OC
615,198.0,796,1,CS,SC
616,198.0,797,1,CS,SC
617,198.0,798,1,EE,OC
618,198.0,800,4,IM,OC
619,198.0,802,2006,IM,BC
620,198.0,803,2006,EM,OC
621,198.0,804,1399,CS,OC
622,198.0,805,1315,IT,OC
623,198.0,807,2006,CM,MBC
624,198.0,808,1315,CS,MBC
625,198.0,810,4,EC,BC
626,198.0,811,1315,CS,BC
627,198.0,812,2006,EC,SC
628,198.0,813,5008,CS,OC
629,198.0,814,4,EC,BC
630,198.0,815,2005,EC,OC
631,198.0,816,4,IM,OC
632,198.0,817,4,EC,BC
633,198.0,818,1315,IT,OC
634,198.0,820,2006,IM,BC
635,198.0,822,4,EC,BC
636,198.0,823,2006,IM,BC
637,198.0,824,2007,CS,OC
638,198.0,825,1315,CS,BC
639,198.0,827,4,IM,OC
640,198.0,829,1,EC,BCM
641,198.0,830,2006,EM,OC
642,198.0,831,4,IM,OC
643,198.0,832,2006,EC,SC
644,198.0,833,4,IM,OC
645,198.0,834,2006,CE,OC
646,198.0,835,4,CS,MBC
647,198.0,836,4,IM,OC
648,198.0,837,1,IM,MBC
649,198.0,838,2007,CS,OC
650,198.0,839,4,IM,OC
651,198.0,840,4,EC,BC
652,198.0,841,1315,CS,BC
653,198.0,843,1,EE,OC
654,198.0,844,2006,IM,BC
655,198.0,845,1,EE,OC
656,198.0,846,1315,CS,BC
657,198.0,847,2006,IM,BC
658,198.0,848,4,EM,OC
659,198.0,849,1315,IT,OC
660,198.0,850,1315,IT,OC
661,198.0,852,4,IM,OC
662,198.0,853,4,IM,OC
663,198.0,854,1,EE,OC
664,198.0,857,2006,CM,MBC
665,198.0,858,1,EE,OC
666,198.0,859,1315,CS,BC
667,198.0,862,1,EM,MBC
668,198.0,863,4,IM,OC
669,198.0,865,2,IB,OC
670,198.0,866,1219,BT,OC
671,198.0,867,4,IM,OC
672,198.0,869,1315,CS,BC
673,198.0,870,2751,CS,OC
674,198.0,872,1,BY,OC
675,198.0,873,1315,CS,BC
676,198.0,874,2007,AT,OC
677,198.0,875,1,EE,OC
678,198.0,876,2006,EC,BC
679,198.0,877,4,IM,OC
680,198.0,878,2006,IM,BC
681,198.0,879,4,EM,OC
682,198.0,880,1,EE,OC
683,198.0,882,2006,ME,OC
684,198.0,883,1315,IT,OC
685,198.0,884,4,IM,BC
686,198.0,885,1,EE,OC
687,198.0,888,4,AT,OC
688,198.0,892,4,EM,OC
689,198.0,893,5008,CS,BC
690,198.0,894,4,CS,MBC
691,198.0,894,1315,CS,BC
692,198.0,897,4,CS,BCM
693,198.0,898,5008,CS,BC
694,198.0,900,5008,EC,OC
695,198.0,902,3,BP,OC
696,198.0,904,4,IM,BC
697,198.0,905,1,IM,MBC
698,198.0,906,2006,EM,OC
699,198.0,907,4,IM,BC
700,198.0,908,2006,CG,OC
701,198.0,909,4,EM,OC
702,198.0,910,1,CM,SC
703,198.0,911,4,IM,BC
704,198.0,912,4,IM,BC
705,198.0,913,1315,CS,BC
706,198.0,915,4,IM,BC
707,198.0,917,1315,CS,BC
708,198.0,918,2006,EM,OC
709,198.0,919,4,IM,BC
710,198.0,923,4,IM,BC
711,198.0,924,5008,CM,OC
712,198.0,927,1,IM,MBC
713,198.0,929,2,CH,OC
714,198.0,930,1315,IT,OC
715,198.0,931,4,IM,BC
716,198.0,932,4,IM,BC
717,198.0,934,4,IM,BC
718,198.0,935,2006,EE,OC
719,198.0,936,4,EM,OC
720,198.0,937,1315,CS,BC
721,198.0,938,4,EM,OC
722,198.0,939,4,EM,OC
723,198.0,940,2006,EM,OC
724,198.0,941,1315,IT,OC
725,198.0,942,2006,IM,BC
726,198.0,943,1315,EC,OC
727,198.0,944,1,IM,MBC
728,198.0,945,1315,CS,BC
729,198.0,946,4,IM,BC
730,198.0,948,2006,IM,BC
731,198.0,949,2006,EM,OC
732,198.0,950,2006,IM,BC
733,198.0,951,1315,IT,OC
734,198.0,953,2006,CG,OC
735,198.0,955,4,AT,OC
736,198.0,956,2006,EM,OC
737,198.0,957,5012,CC,OC
738,197.8,959,4,AE,OC
739,197.7,960,1315,IT,OC
740,197.7,961,4,EC,BC
741,197.7,963,1113,CS,OC
742,197.7,964,4,EM,OC
743,197.7,965,2006,IM,BC
744,197.7,966,1315,IT,OC
745,197.5,967,1211,CS,OC
746,197.5,968,2006,IM,BC
747,197.5,969,1315,EC,OC
748,197.5,970,1315,IT,OC
749,197.5,972,4,IM,BC
750,197.5,973,4,CS,BCM
751,197.5,974,4,EM,OC
752,197.5,975,1,EE,OC
753,197.5,976,1,CE,OC
754,197.5,977,2005,EC,OC
755,197.5,978,4,AT,OC
756,197.5,979,2006,CG,OC
757,197.5,980,2006,IM,BC
758,197.5,982,2005,IT,OC
759,197.5,985,2006,IM,BC
760,197.5,987,1,IM,BCM
761,197.5,989,4,EC,BC
762,197.5,990,2007,CS,OC
763,197.5,991,4,EC,BC
764,197.5,992,2006,IM,BC
765,197.5,993,4,AT,OC
766,197.5,994,2006,EM,OC
767,197.5,995,4,CM,MBC
768,197.5,997,4,IM,BC
769,197.5,998,1,EM,MBC
770,197.5,999,4,EC,BC
771,197.5,1001,4,EC,BC
772,197.5,1002,2006,EM,OC
773,197.5,1004,2006,IM,BC
774,197.5,1005,4,IM,BC
775,197.5,1006,1,EE,OC
776,197.5,1007,4,CS,MBC
777,197.5,1008,2007,CS,OC
778,197.5,1009,4,EM,OC
779,197.5,1011,4,EM,OC
780,197.5,1012,1,EE,OC
781,197.5,1013,1,CS,SC
782,197.5,1015,4,EM,OC
783,197.5,1016,4,EM,OC
784,197.5,1018,1,IM,MBC
785,197.5,1019,4,IM,BC
786,197.5,1020,4,AT,OC
787,197.5,1021,2006,CM,MBC
788,197.5,1023,5008,EC,OC
789,197.5,1024,1315,EC,OC
790,197.5,1025,1,EE,BC
791,197.5,1027,4,IM,BC
792,197.5,1028,2006,IM,BC
793,197.5,1029,1315,IT,OC
794,197.5,1030,2006,CG,OC
795,197.5,1031,5008,CS,BCM
796,197.5,1032,4,EI,OC
797,197.5,1033,4,EM,OC
798,197.5,1034,4,EM,OC
799,197.5,1035,2006,CM,MBC
800,197.5,1036,1,IM,MBC
801,197.5,1038,4,IM,BC
802,197.5,1039,1315,IT,OC
803,197.5,1040,1,IM,MBC
804,197.5,1045,1,CM,SC
805,197.5,1046,2005,EC,OC
806,197.5,1047,5008,EC,OC
807,197.5,1048,1,EE,BC
808,197.5,1049,5008,CM,OC
809,197.5,1051,2006,EC,MBC
810,197.5,1053,4,EM,BC
811,197.5,1054,2006,CM,MBC
812,197.5,1056,2006,IM,BC
813,197.5,1058,5012,CC,OC
814,197.5,1059,4,IM,BC
815,197.5,1060,2006,CG,OC
816,197.5,1061,4,AT,OC
817,197.5,1063,2006,ME,OC
818,197.5,1064,1,BY,OC
819,197.5,1065,1315,IT,OC
820,197.5,1067,2006,IM,BC
821,197.5,1068,1,EE,BC
822,197.5,1069,1315,IT,OC
823,197.5,1070,1315,IT,OC
824,197.5,1072,2006,CG,OC
825,197.5,1075,1315,IT,OC
826,197.5,1073,1315,IT,OC
827,197.5,1078,2006,IM,BC
828,197.5,1080,1,IM,MBC
829,197.5,1081,1219,CS,OC
830,197.5,1082,2006,EM,OC
831,197.5,1083,4,IM,BC
832,197.5,1084,2006,CM,BCM
833,197.5,1085,2006,CG,OC
834,197.5,1086,1315,CS,MBC
835,197.5,1087,1,EM,MBC
836,197.5,1088,1315,IT,OC
837,197.5,1092,4,IM,BC
