S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
112,235959,173.715,45938,MBCV,1322,AG,OC
113,215953,173.705,45978,BC,3820,CS,OC
114,247818,173.67,46051,BC,2745,CS,BC
115,366459,173.67,46068,BC,2755,FD,OC
116,354020,173.645,46121,BC,2643,CS,BC
117,236529,173.645,46133,MBC,1122,CH,MBC
118,304623,173.57,46314,BC,2707,AD,BC
119,338068,173.525,46414,MBCV,2642,ME,OC
120,222000,173.505,46481,BC,2736,BM,BC
121,351218,173.5,46499,OC,1322,EC,OC
122,348722,173.5,46562,BC,1422,CE,BC
123,205462,173.475,46712,BCM,3920,AD,OC
124,323370,173.475,46714,MBCDNC,1509,IT,MBCDNC
125,221971,173.47,46732,MBC,2623,CS,OC
126,244126,173.46,46757,BC,1217,EC,BC
127,243256,173.46,46758,SC,1408,EC,OC
128,220724,173.46,46773,SC,3011,ME,SC
129,216153,173.42,46866,BC,3813,IT,OC
130,289154,173.415,46884,SC,1422,EC,SC
131,363384,173.375,46998,SC,2711,IT,SC
132,331124,173.35,47052,MBCV,2606,CS,OC
133,327974,173.33,47100,BC,3801,ME,OC
134,207693,173.33,47110,BC,2613,CE,OC
135,268646,173.325,47131,BC,2634,AD,BC
136,252058,173.295,47198,SC,5904,CS,SC
137,225142,173.265,47279,MBCDNC,2613,EC,MBCDNC
138,280222,173.265,47282,MBCDNC,2732,IT,MBCDNC
139,371982,173.25,47323,MBCV,1409,BM,MBCV
140,324374,173.245,47331,BC,3805,CS,BC
141,241206,173.23,47362,BC,3805,IT,BC
142,296604,173.21,47414,MBCV,2618,MZ,MBCV
143,217644,173.2,47436,BC,3826,AG,BC
144,288881,173.2,47440,BC,1202,IT,BC
145,202363,173.195,47448,BC,4946,CS,BC
146,204963,173.195,47458,BC,1216,ME,BC
147,288234,173.185,47477,BC,2628,CS,OC
148,358414,173.165,47530,BC,4944,AD,BC
149,345395,173.155,47543,MBCDNC,2707,AG,MBCDNC
150,247975,173.11,47670,BC,1218,AD,BC
151,255148,173.1,47705,BC,2630,CS,BC
152,217086,173.1,47715,BC,4981,ME,BC
153,216510,173.095,47731,BC,2776,AG,BC
154,209394,173.075,47758,BC,2737,IT,OC
155,235129,173.075,47772,SC,3833,CS,SC
156,233603,173.065,47787,BC,2622,CE,BC
157,316902,173.055,47828,MBCV,1501,CS,MBCV
158,280645,173.03,47915,BC,2726,CE,OC
159,360298,173,48024,MBCV,2643,CS,MBCV
160,259945,173,48062,MBCV,2736,AD,MBCV
161,319239,172.99,48194,BC,2617,CS,OC
162,259078,172.975,48227,BC,2342,CS,BC
163,244589,172.945,48306,BC,1217,FD,OC
164,216734,172.92,48365,BC,3813,IT,OC
165,358087,172.92,48369,SC,1225,EE,SC
166,308586,172.905,48382,MBCV,1226,CS,MBCV
167,318238,172.87,48464,BC,1520,CS,BC
168,263040,172.865,48476,SC,4989,IT,OC
169,307220,172.86,48491,MBCV,1106,CS,MBCV
170,302610,172.835,48566,BCM,4917,ME,OC
171,249752,172.835,48572,BC,1507,IT,BC
172,305512,172.825,48577,BC,2752,CS,BC
173,289118,172.825,48584,MBCDNC,4917,AG,MBCDNC
174,356827,172.815,48618,MBC,1422,AG,MBC
175,248684,172.805,48662,MBCV,2740,EC,MBCV
176,208934,172.745,48783,SC,4960,EE,SC
177,326148,172.7,48912,BC,2609,AD,BC
178,275055,172.69,48931,BC,3021,EE,BC
179,310079,172.68,48963,MBCV,1412,EC,OC
180,204711,172.65,49036,SC,2618,AD,SC
181,367829,172.64,49072,BC,5017,EE,OC
182,325301,172.64,49079,BC,1409,AD,BC
183,247923,172.64,49081,BCM,3016,EC,BCM
184,357790,172.635,49087,SC,2657,CS,SC
185,276850,172.635,49093,MBCV,3011,ME,MBCV
186,240139,172.625,49114,BC,1452,EC,BC
187,225578,172.615,49129,SC,3464,CE,SC
188,291858,172.6,49181,BCM,1303,CS,BCM
189,363558,172.595,49185,MBCDNC,2643,CS,MBCDNC
190,228451,172.585,49214,BC,3811,CS,BC
191,365537,172.55,49315,SC,1013,EC,SC
192,305967,172.545,49342,OC,1310,CE,OC
193,322220,172.545,49343,BC,3820,CS,OC
194,210534,172.53,49375,SC,3464,CE,SC
195,322490,172.5,49568,SC,1120,AD,SC
196,305433,172.5,49590,BC,1123,IT,OC
197,274736,172.47,49683,SC,2608,CS,SC
198,372102,172.47,49700,SC,1504,EE,SC
199,363509,172.44,49759,BC,3852,CS,OC
200,271710,172.44,49768,SC,1210,CB,SC
201,327231,172.405,49838,MBCV,3804,CS,MBCV
202,340000,172.395,49847,SC,1202,CS,SC
203,349549,172.395,49851,MBCV,3019,CE,OC
204,219764,172.385,49906,BCM,1207,IT,OC
205,338529,172.35,49988,SC,4023,IT,SC
206,276793,172.35,50002,SC,4975,CS,OC
207,202562,172.32,50087,BC,4944,EC,BC
208,312005,172.315,50088,MBC,2727,ME,MBC
209,244552,172.3,50129,SC,1311,IT,SC
210,208568,172.27,50218,MBCV,2630,CS,MBCV
211,269999,172.23,50334,BC,4999,CS,OC
212,244914,172.185,50427,SC,5009,CE,SC
213,325526,172.185,50435,SC,4670,ME,OC
214,231353,172.075,50690,BCM,1101,EC,OC
215,247565,172.075,50698,SC,3830,CS,SC
216,368373,172.03,50841,BC,3860,EC,OC
217,322912,172.03,50849,BC,2620,EE,OC
218,255591,172.02,50855,MBCV,2622,CE,MBCV
219,237545,172,50923,BC,2636,EC,BC
220,301249,172,50931,BCM,2729,AD,BCM
221,220898,172,50936,BCM,2764,ME,BCM
222,346592,172,50988,BC,1233,AD,BC
223,310743,172,51022,BC,1202,CS,BC
224,243061,171.99,51099,BC,5832,EE,OC
225,238079,171.97,51147,BC,5010,CE,BC
226,247020,171.955,51182,BC,2607,FD,BC
227,207904,171.945,51228,BC,2628,AD,BC
228,313204,171.91,51324,MBC,1127,BT,MBC
229,246935,171.89,51376,BC,5010,CE,BC
230,218635,171.86,51459,MBCV,1504,BT,MBCV
231,256099,171.855,51479,BC,3833,CS,BC
232,291813,171.845,51525,MBCDNC,4864,CS,MBCDNC
233,222399,171.81,51608,BC,3812,IT,BC
234,256585,171.79,51641,MBCV,1309,ME,MBCV
235,207654,171.79,51643,BC,4917,ME,OC
236,257678,171.79,51648,SC,3830,IT,SC
237,273855,171.79,51652,MBCV,3011,ME,MBCV
238,251879,171.77,51713,MBCV,3454,BM,MBCV
239,206896,171.77,51714,MBC,2704,CE,MBC
240,300775,171.74,51796,MBCDNC,2357,CS,MBCDNC
241,356157,171.725,51837,BC,4024,ME,BC
242,238297,171.72,51840,BC,2314,EC,OC
243,206020,171.705,51877,BC,2707,AD,BC
244,371566,171.705,51885,BC,4995,EC,OC
245,344247,171.69,51927,BC,2606,CS,OC
246,246948,171.68,51944,MBCDNC,2620,IT,MBCDNC
247,234876,171.68,51951,BC,2727,AG,BC
248,307752,171.67,51993,MBC,5022,EC,MBC
249,205090,171.65,52031,BC,2609,AD,BC
250,290838,171.645,52044,MBCV,1520,EE,OC
251,265316,171.635,52059,MBCV,2609,CS,MBCV
252,236333,171.635,52070,SC,2357,EE,SC
253,280636,171.615,52102,SC,5010,ME,SC
254,371049,171.615,52123,BC,3817,CH,OC
255,306462,171.615,52131,SCA,2719,IT,SCA
256,346184,171.615,52137,MBC,1409,CS,MBC
257,228506,171.585,52180,BC,1120,AU,BC
258,200267,171.58,52202,MBCV,1120,ME,MBCV
259,330138,171.545,52304,MBCV,1512,IT,OC
260,373637,171.525,52358,SC,2723,EE,SC
261,307099,171.525,52362,BC,2743,EC,OC
262,313283,171.505,52418,BC,1237,MZ,OC
263,329736,171.5,52425,SC,1422,EC,SC
264,300577,171.5,52455,BCM,2705,CS,BCM
265,248591,171.5,52457,MBC,1212,BM,OC
266,284647,171.5,52468,BC,2657,CS,BC
267,217148,171.47,52662,MBCV,1026,ME,MBCV
268,345132,171.44,52722,MBCV,2639,EC,OC
269,286307,171.44,52745,BC,2749,IT,BC
270,293970,171.405,52835,BC,3849,IT,OC
271,289778,171.365,52930,BC,5,CH,BC
272,235390,171.36,52943,BC,2753,CS,BC
273,293427,171.35,52969,SCA,2718,EE,SCA
274,275216,171.33,52991,BC,2608,CE,OC
275,259462,171.315,53051,BC,1504,ME,OC
276,277189,171.295,53100,SC,1306,AD,SC
277,332683,171.265,53153,SC,5532,EC,SC
278,317291,171.26,53165,BC,1405,CS,BC
279,215530,171.25,53198,BC,2618,FT,BC
280,230007,171.24,53235,MBCV,1216,CH,MBCV
281,282452,171.23,53260,MBCDNC,1322,CS,MBCDNC
282,358442,171.22,53272,BC,1431,IT,BC
283,313642,171.205,53348,BC,2727,FD,BC
284,249943,171.185,53403,MBCDNC,4975,CS,OC
285,208828,171.15,53503,BC,5904,EE,BC
286,316319,171.14,53537,BC,4971,ME,BC
287,234796,171.12,53581,SC,2750,EE,SC
288,219763,171.12,53585,SCA,2357,EE,SCA
289,210993,171.11,53614,BC,2613,EE,BC
290,307610,171.11,53619,BC,2609,EC,OC
291,266992,171.1,53658,BC,1420,AE,OC
292,209900,171.065,53739,BC,3803,EE,OC
293,367420,171.055,53765,SC,5532,EC,SC
294,267768,171.045,53792,MBCDNC,2622,IT,MBCDNC
295,316781,171.025,53849,SC,1311,IT,SC
296,216262,171.01,53898,MBCDNC,3805,FD,MBCDNC
297,260196,171,53932,SC,1414,IT,SC
298,243627,171,53942,BC,1202,CS,BC
299,325161,170.975,54116,BC,2628,AD,BC
300,290202,170.955,54151,SC,4962,EE,SC
301,269014,170.935,54209,SC,2706,CE,SC
302,203743,170.935,54219,BC,2734,ME,OC
303,233713,170.925,54241,MBC,3805,CS,MBC
304,317976,170.92,54262,MBCV,4960,BM,MBCV
305,274728,170.9,54310,SC,3830,IT,SC
306,348377,170.86,54390,BC,4992,CS,BC
307,215231,170.85,54431,BC,1101,EC,OC
308,306664,170.835,54479,MBCV,2622,CH,MBCV
309,292147,170.83,54494,BC,2606,CS,OC
310,355519,170.8,54568,MBCDNC,4975,CS,OC
311,292719,170.79,54587,SC,2618,IT,SC
312,345212,170.78,54638,BC,2601,EE,BC
313,258073,170.78,54643,BC,5990,CS,OC
314,341244,170.755,54697,SC,1422,EC,SC
315,308632,170.745,54717,SC,2623,CS,OC
316,307606,170.725,54738,MBCDNC,2601,EC,MBCDNC
317,275560,170.715,54783,SC,2722,ME,SC
318,344504,170.7,54830,BC,2643,CS,BC
319,326816,170.69,54858,MBCDNC,2708,ME,MBCDNC
320,299188,170.68,54880,BC,5536,CS,BC
321,215617,170.67,54898,BC,2734,MO,OC
322,318398,170.67,54925,BC,2628,AD,BC
323,202935,170.655,54942,BC,2617,ME,OC
324,213049,170.645,54965,SC,2708,ME,SC
325,270434,170.635,54994,MBCV,3825,CS,MBCV
326,219280,170.59,55097,SC,1219,MR,SC
327,330755,170.56,55166,BC,3826,EE,BC
328,234266,170.53,55256,MBCDNC,2629,IT,OC
329,294593,170.525,55282,OC,3831,IT,OC
330,326483,170.505,55305,MBCV,1127,EC,OC
331,320981,170.505,55319,BC,2609,IT,BC
332,370252,170.5,55338,BCM,1420,IT,BCM
333,361677,170.5,55341,BC,2763,CS,BC
334,266258,170.49,55521,BC,3829,EC,OC
335,283611,170.49,55522,MBCDNC,3812,CS,MBCDNC
336,254479,170.47,55564,MBCDNC,2357,AD,MBCDNC
337,217387,170.46,55607,BC,2743,AD,BC
338,353119,170.405,55733,BC,4979,EC,OC
339,264661,170.395,55756,MBCDNC,1422,MD,MBCDNC
340,222164,170.395,55770,MBCV,2628,CS,OC
341,346970,170.385,55792,MBCDNC,1431,IT,MBCDNC
342,345175,170.385,55807,SC,2620,IT,SC
343,341705,170.38,55818,BC,1217,FD,OC
344,309507,170.34,55930,BC,1452,EC,BC
345,359745,170.32,55973,BC,3826,EE,BC
346,251534,170.32,55980,BC,2610,EC,BC
347,332542,170.275,56085,BC,4023,CE,BC
348,350331,170.255,56134,BC,4970,EC,OC
349,256194,170.24,56202,MBCDNC,5921,CE,OC
350,352942,170.23,56216,BCM,2639,CS,BCM
351,248634,170.22,56229,BC,2648,EC,OC
352,250478,170.22,56242,MBCV,1202,CS,MBCV
353,274877,170.21,56264,MBCV,3805,EC,OC
354,213491,170.21,56269,BC,2734,EE,BC
355,306593,170.185,56336,BC,1322,AG,OC
356,317212,170.185,56348,BC,4669,EC,BC
357,215872,170.175,56379,BC,1401,CS,BC
358,223097,170.155,56408,BC,3807,CS,BC
359,234913,170.15,56433,MBCV,2624,BM,OC
360,245853,170.12,56519,BC,1422,CE,BC
361,361606,170.105,56542,BC,2609,CS,BC
362,310731,170.095,56595,BC,1401,CS,BC
363,220151,170.09,56611,BCM,4995,CS,OC
364,208660,170.08,56629,BCM,2601,EC,BCM
365,263375,170.075,56640,BC,2609,IT,BC
366,329453,170.075,56644,MBCV,1115,AD,MBCV
367,351678,170.075,56650,BC,3821,ME,OC
368,240853,170.055,56706,SC,1420,IT,SC
369,319932,170.045,56716,MBCV,2342,EC,OC
370,255881,170.045,56734,BC,3918,CS,OC
371,366425,170.01,56817,BC,1243,IT,OC
372,218100,170.01,56827,SC,1118,BM,SC
373,258472,170.01,56828,SC,2702,EE,SC
374,325450,170,56910,MBCV,2726,AG,MBCV
375,326791,170,56970,SC,2725,CS,SC
376,284485,170,56988,BC,2740,PH,OC
377,336871,169.96,57103,BCM,1517,ME,OC
378,246554,169.955,57129,MBCV,2723,EC,MBCV
379,361529,169.955,57136,SC,4670,ME,OC
380,332365,169.955,57139,MBCDNC,2706,ME,MBCDNC
381,221261,169.95,57142,BC,4669,CS,OC
382,345318,169.94,57161,SC,2602,MD,OC
383,290382,169.935,57175,MBCV,1412,ME,OC
384,363732,169.91,57234,MBCV,2623,EC,OC
385,231616,169.9,57276,MBCDNC,1014,EC,MBCDNC
386,218689,169.9,57281,OC,2636,AD,OC
387,253868,169.9,57286,SC,2722,EC,SC
388,313255,169.9,57287,BCM,1424,EC,OC
389,224137,169.845,57423,MBCV,2628,CS,OC
390,363363,169.845,57425,SC,2625,EC,OC
391,355892,169.845,57432,BC,2643,CS,BC
392,355651,169.825,57470,MBCV,3466,CS,OC
393,286246,169.82,57473,SC,2729,AE,SC
394,278314,169.815,57485,BCM,1101,ME,OC
395,323271,169.8,57540,BC,1509,EC,BC
396,366953,169.78,57582,ST,2602,MD,OC
397,232160,169.77,57611,BC,1505,CS,BC
398,341861,169.76,57627,BC,2643,CS,BC
399,235600,169.76,57632,MBC,2708,MZ,MBC
400,209369,169.755,57654,MBCV,2755,CS,MBCV
401,242786,169.745,57677,BC,1422,CE,BC
402,201254,169.745,57683,MBCV,1106,IT,MBCV
403,337940,169.735,57704,BC,2640,CS,OC
404,321920,169.725,57721,MBCV,2646,CS,OC
405,213597,169.725,57742,SC,1432,CO,SC
406,356590,169.72,57749,BC,4943,CS,OC
407,257108,169.7,57801,SC,5530,ME,OC
408,300870,169.695,57804,BC,2611,MD,OC
409,204508,169.695,57805,BC,1520,CS,BC
410,212390,169.68,57847,SC,2642,EC,OC
411,247579,169.68,57848,MBCDNC,3819,ME,MBCDNC
412,270766,169.67,57878,BC,2636,CS,BC
413,358509,169.615,57980,MBCDNC,2613,SF,OC
414,345463,169.59,58067,BC,1431,IT,BC
415,371390,169.58,58086,BC,2643,CS,BC
416,270580,169.56,58133,BC,2708,ME,BC
417,232893,169.545,58162,MBCV,2622,ME,MBCV
418,273017,169.54,58192,BC,3815,EC,OC
419,347700,169.535,58215,BC,3805,EE,OC
420,347542,169.515,58271,BC,5910,CE,BC
421,320321,169.5,58390,BC,2653,ME,BC
422,244836,169.495,58425,BC,1408,CS,BC
423,368555,169.495,58449,BC,2727,AG,BC
424,272484,169.495,58450,BC,3826,BM,BC
425,238683,169.49,58454,BC,4946,CS,BC
426,231614,169.485,58466,MBCDNC,4980,CS,MBCDNC
427,312254,169.485,58471,BC,1210,ME,BC
428,343339,169.475,58488,BC,2661,IT,BC
429,201638,169.47,58509,BC,4024,GI,BC
430,257430,169.46,58553,MBCV,2710,ET,MBCV
431,345599,169.46,58556,MBCV,2711,AU,MBCV
432,243556,169.44,58583,SC,1216,EE,SC
433,269711,169.44,58604,SC,1216,EE,SC
434,309128,169.415,58660,BC,2609,CY,BC
435,338067,169.415,58673,BC,4984,IT,OC
436,288483,169.4,58705,BC,5017,EC,BC
437,318210,169.395,58709,SC,3801,EC,SC
438,257529,169.395,58712,BCM,1101,EC,OC
439,340343,169.385,58739,BC,1303,EC,BC
440,374647,169.37,58807,SC,2369,ME,SC
441,210984,169.36,58825,BC,1316,AO,BC
442,262544,169.32,58939,BC,4678,CE,BC
443,358020,169.295,58991,MBCV,2751,IT,MBCV
444,330769,169.295,58992,BC,4928,CS,BC
445,362407,169.275,59062,BC,2624,AD,OC
446,322095,169.265,59089,BC,2314,EC,OC
447,214214,169.21,59225,SC,2722,EC,SC
448,350262,169.205,59253,BC,2636,CS,BC
449,269677,169.185,59310,SC,1015,EC,SC
450,355821,169.175,59331,MBC,2683,CS,OC
451,220770,169.15,59409,SCA,1507,CS,OC
452,201096,169.145,59422,MBCDNC,1118,EE,MBCDNC
453,299880,169.13,59462,MBCV,2634,CS,MBCV
454,250603,169.13,59465,SC,2723,MD,SC
455,277322,169.12,59479,MBCV,1304,ME,MBCV
456,226433,169.12,59491,MBCV,1409,EC,OC
457,324215,169.09,59565,MBCDNC,1322,IT,MBCDNC
458,269051,169.08,59577,BC,3810,EC,BC
459,356711,169.075,59594,BC,3829,IT,BC
460,217984,169.065,59608,BC,2726,MZ,BC
461,238292,169.065,59611,BC,5842,IT,OC
462,229826,169.065,59621,BC,1509,EC,BC
463,235502,169.045,59667,BC,4023,CE,BC
464,322753,169.04,59703,SC,1114,CS,SC
465,274570,169.04,59709,BC,2761,CS,BC
466,296732,169.01,59770,BC,2743,AD,BC
467,251799,169.01,59773,ST,2369,EC,ST
468,363256,169,59780,SCA,2607,CS,SCA
469,208718,169,59802,BC,4944,AD,BC
470,364680,169,59870,SC,1014,XC,OC
471,295241,169,59973,BC,1218,BM,OC
472,348607,168.99,59994,BC,2707,CJ,BC
473,267076,168.975,60031,BC,5907,CS,BC
474,335100,168.965,60057,SC,2764,CS,SC
475,334141,168.955,60085,BC,2606,CS,BC
476,248455,168.935,60126,MBC,2707,IT,MBC
477,256417,168.925,60147,BC,2737,IT,OC
478,214523,168.925,60151,BC,5919,CS,OC
479,214068,168.925,60159,BC,5935,CS,OC
480,341511,168.92,60182,BC,2610,EC,BC
481,237290,168.89,60261,BC,1431,CS,BC
482,249598,168.88,60273,SC,1317,CE,SC
483,324553,168.87,60278,SC,1128,EC,SC
484,312868,168.865,60301,MBCV,2646,CS,MBCV
485,329383,168.845,60347,BC,2715,ME,OC
486,220468,168.78,60522,BC,2744,CS,BC
487,294623,168.77,60536,MBC,2729,EC,MBC
488,287965,168.76,60558,BC,1520,CS,BC
489,249251,168.76,60564,OC,4928,CE,OC
490,266321,168.76,60566,BC,5910,ME,BC
491,321956,168.76,60567,BC,2752,IT,BC
492,308291,168.76,60577,BC,1405,CS,BC
493,326566,168.735,60632,BC,1106,CS,BC
494,260012,168.725,60666,BC,4994,EC,OC
495,279777,168.72,60673,BC,5832,EC,OC
496,248863,168.715,60681,BC,2749,IT,BC
497,269123,168.715,60685A,MBCDNC,2610,CS,MBCDNC
498,307668,168.68,60766,SC,1216,AD,SC
499,234850,168.67,60815,BC,2763,CS,BC
500,221836,168.65,60854,BC,3805,CS,BC
501,286792,168.65,60857,BC,2609,CY,BC
502,345147,168.65,60864,BC,1303,EC,BC
503,303689,168.645,60869,BC,2752,IT,BC
504,323028,168.64,60890,MBCV,1322,BM,OC
505,202988,168.615,60947,SCA,2718,ME,SCA
506,241932,168.61,60969,BC,2620,EC,BC
507,221552,168.58,61045,BC,1309,CE,BC
508,251122,168.57,61069,MBCDNC,4965,ME,OC
509,293889,168.57,61079,MBCV,2739,ME,MBCV
510,356477,168.56,61099,BC,3805,CH,OC
511,234192,168.56,61109A,MBCV,3806,CS,MBCV
512,366630,168.55,61113,MBCV,2636,EE,OC
513,217150,168.55,61117,MBCDNC,4024,GI,MBCDNC
514,314300,168.55,61136,MBCV,1518,EC,OC
515,326436,168.535,61161,SC,3795,CS,SC
516,221959,168.525,61180,BC,2608,ME,BC
517,217907,168.515,61220,BC,2630,CS,BC
518,229215,168.505,61234,MBC,3804,CS,MBC
519,231758,168.505,61243,SCA,5942,EC,OC
520,347132,168.505,61249,BC,2643,CS,BC
521,366649,168.5,61282,BC,2744,CS,BC
522,226053,168.5,61287,BC,1110,BT,BC
523,365509,168.5,61377,BC,1420,EC,BC
524,346544,168.475,61487,BC,4023,CE,BC
525,324932,168.475,61490,SC,2602,MD,OC
526,284012,168.47,61499,MBCV,3819,EE,MBCV
527,212605,168.45,61546,MBCV,1114,EE,MBCV
528,280618,168.45,61549,MBCV,1505,EC,OC
529,347092,168.415,61645,MBCV,1431,CS,MBCV
530,259460,168.405,61656,BC,4970,CS,BC
531,218376,168.395,61694,BC,2342,CS,BC
532,311292,168.385,61736,MBCV,5017,EC,MBCV
533,306044,168.36,61803,SCA,2602,MD,OC
534,212706,168.325,61892,MBCDNC,4969,CS,MBCDNC
535,240654,168.305,61946,MBCV,2622,ME,MBCV
536,305819,168.3,61958,BC,2708,MZ,BC
537,312520,168.295,61978,MBCV,1210,ME,MBCV
538,369147,168.275,62051,BC,1517,IT,OC
539,218444,168.26,62075,MBCDNC,3795,EC,MBCDNC
540,300114,168.26,62077,BC,1405,CS,BC
541,232020,168.255,62087,SC,5009,CE,SC
542,368046,168.245,62123,ST,1431,ME,OC
543,330231,168.24,62133,MBCV,2607,EC,MBCV
544,263661,168.22,62200,SC,1216,CH,SC
545,265955,168.21,62229,MBCDNC,3019,EC,MBCDNC
546,297936,168.19,62275,BC,2611,CS,BC
547,255344,168.185,62287,BC,1409,AD,BC
548,223304,168.17,62336,BC,4678,ME,BC
