S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
101,173.9,45517,2345,EE,OC
102,173.8,45595,1013,ME,BCM
103,173.8,45610,5907,EC,OC
104,173.8,45617,2314,CS,BC
105,173.8,45623,2610,CY,MBC
106,173.8,45626,2314,CS,MBC
107,173.8,45665,1412,CS,MBC
108,173.8,45670,3021,EE,BC
109,173.8,45701,2618,CE,BC
110,173.8,45707,1101,CS,MBC
111,173.7,45854,1322,EC,OC
112,173.7,45938,1322,AG,OC
113,173.7,45978,3820,CS,OC
114,173.7,46051,2745,CS,BC
115,173.7,46068,2755,FD,OC
116,173.6,46121,2643,CS,BC
117,173.6,46133,1122,CH,MBC
118,173.6,46314,2707,AD,BC
119,173.5,46414,2642,ME,OC
120,173.5,46481,2736,BM,BC
121,173.5,46499,1322,EC,OC
122,173.5,46562,1422,CE,BC
123,173.5,46712,3920,AD,OC
124,173.5,46714,1509,IT,MBC
125,173.5,46732,2623,CS,OC
126,173.5,46757,1217,EC,BC
127,173.5,46758,1408,EC,OC
128,173.5,46773,3011,ME,SC
129,173.4,46866,3813,IT,OC
130,173.4,46884,1422,EC,SC
131,173.4,46998,2711,IT,SC
132,173.4,47052,2606,CS,OC
133,173.3,47100,3801,ME,OC
134,173.3,47110,2613,CE,OC
135,173.3,47131,2634,AD,BC
136,173.3,47198,5904,CS,SC
137,173.3,47279,2613,EC,MBC
138,173.3,47282,2732,IT,MBC
139,173.2,47323,1409,BM,MBC
140,173.2,47331,3805,CS,BC
141,173.2,47362,3805,IT,BC
142,173.2,47414,2618,MZ,MBC
143,173.2,47436,3826,AG,BC
144,173.2,47440,1202,IT,BC
145,173.2,47448,4946,CS,BC
146,173.2,47458,1216,ME,BC
147,173.2,47477,2628,CS,OC
148,173.2,47530,4944,AD,BC
149,173.2,47543,2707,AG,MBC
150,173.1,47670,1218,AD,BC
151,173.1,47705,2630,CS,BC
152,173.1,47715,4981,ME,BC
153,173.1,47731,2776,AG,BC
154,173.1,47758,2737,IT,OC
155,173.1,47772,3833,CS,SC
156,173.1,47787,2622,CE,BC
157,173.1,47828,1501,CS,MBC
158,173.0,47915,2726,CE,OC
159,173.0,48024,2643,CS,MBC
160,173.0,48062,2736,AD,MBC
161,173.0,48194,2617,CS,OC
162,173.0,48227,2342,CS,BC
163,172.9,48306,1217,FD,OC
164,172.9,48365,3813,IT,OC
165,172.9,48369,1225,EE,SC
166,172.9,48382,1226,CS,MBC
167,172.9,48464,1520,CS,BC
168,172.9,48476,4989,IT,OC
169,172.9,48491,1106,CS,MBC
170,172.8,48566,4917,ME,OC
171,172.8,48572,1507,IT,BC
172,172.8,48577,2752,CS,BC
173,172.8,48584,4917,AG,MBC
174,172.8,48618,1422,AG,MBC
175,172.8,48662,2740,EC,MBC
176,172.7,48783,4960,EE,SC
177,172.7,48912,2609,AD,BC
178,172.7,48931,3021,EE,BC
179,172.7,48963,1412,EC,OC
180,172.6,49036,2618,AD,SC
181,172.6,49072,5017,EE,OC
182,172.6,49079,1409,AD,BC
183,172.6,49081,3016,EC,BCM
184,172.6,49087,2657,CS,SC
185,172.6,49093,3011,ME,MBC
186,172.6,49114,1452,EC,BC
187,172.6,49129,3464,CE,SC
188,172.6,49181,1303,CS,BCM
189,172.6,49185,2643,CS,MBC
190,172.6,49214,3811,CS,BC
191,172.6,49315,1013,EC,SC
192,172.5,49342,1310,CE,OC
193,172.5,49343,3820,CS,OC
194,172.5,49375,3464,CE,SC
195,172.5,49568,1120,AD,SC
196,172.5,49590,1123,IT,OC
197,172.5,49683,2608,CS,SC
198,172.5,49700,1504,EE,SC
199,172.4,49759,3852,CS,OC
200,172.4,49768,1210,CB,SC
201,172.4,49838,3804,CS,MBC
202,172.4,49847,1202,CS,SC
203,172.4,49851,3019,CE,OC
204,172.4,49906,1207,IT,OC
205,172.4,49988,4023,IT,SC
206,172.4,50002,4975,CS,OC
207,172.3,50087,4944,EC,BC
208,172.3,50088,2727,ME,MBC
209,172.3,50129,1311,IT,SC
210,172.3,50218,2630,CS,MBC
211,172.2,50334,4999,CS,OC
212,172.2,50427,5009,CE,SC
213,172.2,50435,4670,ME,OC
214,172.1,50690,1101,EC,OC
215,172.1,50698,3830,CS,SC
216,172.0,50841,3860,EC,OC
217,172.0,50849,2620,EE,OC
218,172.0,50855,2622,CE,MBC
219,172.0,50923,2636,EC,BC
220,172.0,50931,2729,AD,BCM
221,172.0,50936,2764,ME,BCM
222,172.0,50988,1233,AD,BC
223,172.0,51022,1202,CS,BC
224,172.0,51099,5832,EE,OC
225,172.0,51147,5010,CE,BC
226,172.0,51182,2607,FD,BC
227,171.9,51228,2628,AD,BC
228,171.9,51324,1127,BT,MBC
229,171.9,51376,5010,CE,BC
230,171.9,51459,1504,BT,MBC
231,171.9,51479,3833,CS,BC
232,171.8,51525,4864,CS,MBC
233,171.8,51608,3812,IT,BC
234,171.8,51641,1309,ME,MBC
235,171.8,51643,4917,ME,OC
236,171.8,51648,3830,IT,SC
237,171.8,51652,3011,ME,MBC
238,171.8,51713,3454,BM,MBC
239,171.8,51714,2704,CE,MBC
240,171.7,51796,2357,CS,MBC
241,171.7,51837,4024,ME,BC
242,171.7,51840,2314,EC,OC
243,171.7,51877,2707,AD,BC
244,171.7,51885,4995,EC,OC
245,171.7,51927,2606,CS,OC
246,171.7,51944,2620,IT,MBC
247,171.7,51951,2727,AG,BC
248,171.7,51993,5022,EC,MBC
249,171.6,52031,2609,AD,BC
250,171.6,52044,1520,EE,OC
251,171.6,52059,2609,CS,MBC
252,171.6,52070,2357,EE,SC
253,171.6,52102,5010,ME,SC
254,171.6,52123,3817,CH,OC
255,171.6,52131,2719,IT,SCA
256,171.6,52137,1409,CS,MBC
257,171.6,52180,1120,AU,BC
258,171.6,52202,1120,ME,MBC
259,171.5,52304,1512,IT,OC
260,171.5,52358,2723,EE,SC
261,171.5,52362,2743,EC,OC
262,171.5,52418,1237,MZ,OC
263,171.5,52425,1422,EC,SC
264,171.5,52455,2705,CS,BCM
265,171.5,52457,1212,BM,OC
266,171.5,52468,2657,CS,BC
267,171.5,52662,1026,ME,MBC
268,171.4,52722,2639,EC,OC
269,171.4,52745,2749,IT,BC
270,171.4,52835,3849,IT,OC
271,171.4,52930,5,CH,BC
272,171.4,52943,2753,CS,BC
273,171.4,52969,2718,EE,SCA
274,171.3,52991,2608,CE,OC
275,171.3,53051,1504,ME,OC
276,171.3,53100,1306,AD,SC
277,171.3,53153,5532,EC,SC
278,171.3,53165,1405,CS,BC
279,171.2,53198,2618,FT,BC
280,171.2,53235,1216,CH,MBC
281,171.2,53260,1322,CS,MBC
282,171.2,53272,1431,IT,BC
283,171.2,53348,2727,FD,BC
284,171.2,53403,4975,CS,OC
285,171.2,53503,5904,EE,BC
286,171.1,53537,4971,ME,BC
287,171.1,53581,2750,EE,SC
288,171.1,53585,2357,EE,SCA
289,171.1,53614,2613,EE,BC
290,171.1,53619,2609,EC,OC
291,171.1,53658,1420,AE,OC
292,171.1,53739,3803,EE,OC
293,171.1,53765,5532,EC,SC
294,171.0,53792,2622,IT,MBC
295,171.0,53849,1311,IT,SC
296,171.0,53898,3805,FD,MBC
297,171.0,53932,1414,IT,SC
298,171.0,53942,1202,CS,BC
299,171.0,54116,2628,AD,BC
300,171.0,54151,4962,EE,SC
301,170.9,54209,2706,CE,SC
302,170.9,54219,2734,ME,OC
303,170.9,54241,3805,CS,MBC
304,170.9,54262,4960,BM,MBC
305,170.9,54310,3830,IT,SC
306,170.9,54390,4992,CS,BC
307,170.8,54431,1101,EC,OC
308,170.8,54479,2622,CH,MBC
309,170.8,54494,2606,CS,OC
310,170.8,54568,4975,CS,OC
311,170.8,54587,2618,IT,SC
312,170.8,54638,2601,EE,BC
313,170.8,54643,5990,CS,OC
314,170.8,54697,1422,EC,SC
315,170.7,54717,2623,CS,OC
316,170.7,54738,2601,EC,MBC
317,170.7,54783,2722,ME,SC
318,170.7,54830,2643,CS,BC
319,170.7,54858,2708,ME,MBC
320,170.7,54880,5536,CS,BC
321,170.7,54898,2734,MO,OC
322,170.7,54925,2628,AD,BC
323,170.7,54942,2617,ME,OC
324,170.6,54965,2708,ME,SC
325,170.6,54994,3825,CS,MBC
326,170.6,55097,1219,MR,SC
327,170.6,55166,3826,EE,BC
328,170.5,55256,2629,IT,OC
329,170.5,55282,3831,IT,OC
330,170.5,55305,1127,EC,OC
331,170.5,55319,2609,IT,BC
332,170.5,55338,1420,IT,BCM
333,170.5,55341,2763,CS,BC
334,170.5,55521,3829,EC,OC
335,170.5,55522,3812,CS,MBC
336,170.5,55564,2357,AD,MBC
337,170.5,55607,2743,AD,BC
338,170.4,55733,4979,EC,OC
339,170.4,55756,1422,MD,MBC
340,170.4,55770,2628,CS,OC
341,170.4,55792,1431,IT,MBC
342,170.4,55807,2620,IT,SC
343,170.4,55818,1217,FD,OC
344,170.3,55930,1452,EC,BC
345,170.3,55973,3826,EE,BC
346,170.3,55980,2610,EC,BC
347,170.3,56085,4023,CE,BC
348,170.3,56134,4970,EC,OC
349,170.2,56202,5921,CE,OC
350,170.2,56216,2639,CS,BCM
351,170.2,56229,2648,EC,OC
352,170.2,56242,1202,CS,MBC
353,170.2,56264,3805,EC,OC
354,170.2,56269,2734,EE,BC
355,170.2,56336,1322,AG,OC
356,170.2,56348,4669,EC,BC
357,170.2,56379,1401,CS,BC
358,170.2,56408,3807,CS,BC
359,170.2,56433,2624,BM,OC
360,170.1,56519,1422,CE,BC
361,170.1,56542,2609,CS,BC
362,170.1,56595,1401,CS,BC
363,170.1,56611,4995,CS,OC
364,170.1,56629,2601,EC,BCM
365,170.1,56640,2609,IT,BC
366,170.1,56644,1115,AD,MBC
367,170.1,56650,3821,ME,OC
368,170.1,56706,1420,IT,SC
369,170.0,56716,2342,EC,OC
370,170.0,56734,3918,CS,OC
371,170.0,56817,1243,IT,OC
372,170.0,56827,1118,BM,SC
373,170.0,56828,2702,EE,SC
374,170.0,56910,2726,AG,MBC
375,170.0,56970,2725,CS,SC
376,170.0,56988,2740,PH,OC
377,170.0,57103,1517,ME,OC
378,170.0,57129,2723,EC,MBC
379,170.0,57136,4670,ME,OC
380,170.0,57139,2706,ME,MBC
381,170.0,57142,4669,CS,OC
382,169.9,57161,2602,MD,OC
383,169.9,57175,1412,ME,OC
384,169.9,57234,2623,EC,OC
385,169.9,57276,1014,EC,MBC
386,169.9,57281,2636,AD,OC
387,169.9,57286,2722,EC,SC
388,169.9,57287,1424,EC,OC
389,169.8,57423,2628,CS,OC
390,169.8,57425,2625,EC,OC
391,169.8,57432,2643,CS,BC
392,169.8,57470,3466,CS,OC
393,169.8,57473,2729,AE,SC
394,169.8,57485,1101,ME,OC
395,169.8,57540,1509,EC,BC
396,169.8,57582,2602,MD,OC
397,169.8,57611,1505,CS,BC
398,169.8,57627,2643,CS,BC
399,169.8,57632,2708,MZ,MBC
400,169.8,57654,2755,CS,MBC
401,169.7,57677,1422,CE,BC
402,169.7,57683,1106,IT,MBC
403,169.7,57704,2640,CS,OC
404,169.7,57721,2646,CS,OC
405,169.7,57742,1432,CO,SC
406,169.7,57749,4943,CS,OC
407,169.7,57801,5530,ME,OC
408,169.7,57804,2611,MD,OC
409,169.7,57805,1520,CS,BC
410,169.7,57847,2642,EC,OC
411,169.7,57848,3819,ME,MBC
412,169.7,57878,2636,CS,BC
413,169.6,57980,2613,SF,OC
414,169.6,58067,1431,IT,BC
415,169.6,58086,2643,CS,BC
416,169.6,58133,2708,ME,BC
417,169.5,58162,2622,ME,MBC
418,169.5,58192,3815,EC,OC
419,169.5,58215,3805,EE,OC
420,169.5,58271,5910,CE,BC
421,169.5,58390,2653,ME,BC
422,169.5,58425,1408,CS,BC
423,169.5,58449,2727,AG,BC
424,169.5,58450,3826,BM,BC
425,169.5,58454,4946,CS,BC
426,169.5,58466,4980,CS,MBC
427,169.5,58471,1210,ME,BC
428,169.5,58488,2661,IT,BC
429,169.5,58509,4024,GI,BC
430,169.5,58553,2710,ET,MBC
431,169.5,58556,2711,AU,MBC
432,169.4,58583,1216,EE,SC
433,169.4,58604,1216,EE,SC
434,169.4,58660,2609,CY,BC
435,169.4,58673,4984,IT,OC
436,169.4,58705,5017,EC,BC
437,169.4,58709,3801,EC,SC
438,169.4,58712,1101,EC,OC
439,169.4,58739,1303,EC,BC
440,169.4,58807,2369,ME,SC
441,169.4,58825,1316,AO,BC
442,169.3,58939,4678,CE,BC
443,169.3,58991,2751,IT,MBC
444,169.3,58992,4928,CS,BC
445,169.3,59062,2624,AD,OC
446,169.3,59089,2314,EC,OC
447,169.2,59225,2722,EC,SC
448,169.2,59253,2636,CS,BC
449,169.2,59310,1015,EC,SC
450,169.2,59331,2683,CS,OC
451,169.2,59409,1507,CS,OC
452,169.1,59422,1118,EE,MBC
453,169.1,59462,2634,CS,MBC
454,169.1,59465,2723,MD,SC
455,169.1,59479,1304,ME,MBC
456,169.1,59491,1409,EC,OC
457,169.1,59565,1322,IT,MBC
458,169.1,59577,3810,EC,BC
459,169.1,59594,3829,IT,BC
460,169.1,59608,2726,MZ,BC
461,169.1,59611,5842,IT,OC
462,169.1,59621,1509,EC,BC
463,169.0,59667,4023,CE,BC
464,169.0,59703,1114,CS,SC
465,169.0,59709,2761,CS,BC
466,169.0,59770,2743,AD,BC
467,169.0,59773,2369,EC,ST
468,169.0,59780,2607,CS,SCA
469,169.0,59802,4944,AD,BC
470,169.0,59870,1014,XC,OC
471,169.0,59973,1218,BM,OC
472,169.0,59994,2707,CJ,BC
473,169.0,60031,5907,CS,BC
474,169.0,60057,2764,CS,SC
475,169.0,60085,2606,CS,BC
476,168.9,60126,2707,IT,MBC
477,168.9,60147,2737,IT,OC
478,168.9,60151,5919,CS,OC
479,168.9,60159,5935,CS,OC
480,168.9,60182,2610,EC,BC
481,168.9,60261,1431,CS,BC
482,168.9,60273,1317,CE,SC
483,168.9,60278,1128,EC,SC
484,168.9,60301,2646,CS,MBC
485,168.8,60347,2715,ME,OC
486,168.8,60522,2744,CS,BC
487,168.8,60536,2729,EC,MBC
488,168.8,60558,1520,CS,BC
489,168.8,60564,4928,CE,OC
490,168.8,60566,5910,ME,BC
491,168.8,60567,2752,IT,BC
492,168.8,60577,1405,CS,BC
493,168.7,60632,1106,CS,BC
494,168.7,60666,4994,EC,OC
495,168.7,60673,5832,EC,OC
496,168.7,60681,2749,IT,BC
497,168.7,60685,2610,CS,MBC
498,168.7,60766,1216,AD,SC
499,168.7,60815,2763,CS,BC
500,168.6,60854,3805,CS,BC
501,168.6,60857,2609,CY,BC
502,168.6,60864,1303,EC,BC
503,168.6,60869,2752,IT,BC
504,168.6,60890,1322,BM,OC
505,168.6,60947,2718,ME,SCA
506,168.6,60969,2620,EC,BC
507,168.6,61045,1309,CE,BC
508,168.6,61069,4965,ME,OC
509,168.6,61079,2739,ME,MBC
510,168.6,61099,3805,CH,OC
511,168.6,61109,3806,CS,MBC
512,168.6,61113,2636,EE,OC
513,168.6,61117,4024,GI,MBC
514,168.6,61136,1518,EC,OC
515,168.5,61161,3795,CS,SC
516,168.5,61180,2608,ME,BC
517,168.5,61220,2630,CS,BC
518,168.5,61234,3804,CS,MBC
519,168.5,61243,5942,EC,OC
520,168.5,61249,2643,CS,BC
521,168.5,61282,2744,CS,BC
522,168.5,61287,1110,BT,BC
523,168.5,61377,1420,EC,BC
524,168.5,61487,4023,CE,BC
525,168.5,61490,2602,MD,OC
526,168.5,61499,3819,EE,MBC
527,168.4,61546,1114,EE,MBC
528,168.4,61549,1505,EC,OC
529,168.4,61645,1431,CS,MBC
530,168.4,61656,4970,CS,BC
531,168.4,61694,2342,CS,BC
532,168.4,61736,5017,EC,MBC
533,168.4,61803,2602,MD,OC
534,168.3,61892,4969,CS,MBC
535,168.3,61946,2622,ME,MBC
536,168.3,61958,2708,MZ,BC
537,168.3,61978,1210,ME,MBC
538,168.3,62051,1517,IT,OC
539,168.3,62075,3795,EC,MBC
540,168.3,62077,1405,CS,BC
541,168.3,62087,5009,CE,SC
542,168.2,62123,1431,ME,OC
543,168.2,62133,2607,EC,MBC
544,168.2,62200,1216,CH,SC
545,168.2,62229,3019,EC,MBC
546,168.2,62275,2611,CS,BC
547,168.2,62287,1409,AD,BC
548,168.2,62336,4678,ME,BC
549,168.2,62366,2630,EC,BC
550,168.2,62367,1218,AD,BC
551,168.2,62391,5022,EE,MBC
552,168.1,62474,2618,FT,BC
553,168.1,62483,1422,EC,SC
554,168.1,62577,2764,ME,MBC
555,168.1,62627,2702,FD,SC
556,168.1,62629,1409,AD,BC
557,168.0,62691,3807,IT,MBC
558,168.0,62701,2715,EC,BC
559,168.0,62711,5910,CE,MBC
560,168.0,62747,1233,AD,BC
561,168.0,62751,2621,CS,BC
562,168.0,62752,2653,CE,OC
563,168.0,62810,2705,CS,SC
564,168.0,62854,4670,ME,OC
565,168.0,62880,4959,MZ,BC
566,168.0,62962,2628,CS,OC
567,168.0,62967,2705,CS,BC
568,168.0,62974,1210,CO,SC
569,168.0,63003,2769,PD,OC
570,168.0,63012,2620,TS,BC
571,168.0,63060,2634,IT,BC
572,168.0,63074,1413,ME,MBC
573,167.9,63091,2707,AD,MBC
574,167.9,63117,1512,CS,OC
575,167.9,63141,1219,EE,SCA
576,167.9,63150,1301,CE,OC
577,167.9,63191,2732,CS,OC
578,167.9,63197,2609,CS,BC
579,167.9,63220,5017,EC,SC
580,167.9,63252,2342,CS,MBC
581,167.9,63276,1319,IT,OC
582,167.9,63328,2345,EE,OC
583,167.9,63347,3908,EC,BC
584,167.8,63366,2723,MD,MBC
585,167.8,63387,2646,CS,BC
586,167.8,63419,1405,CS,BC
587,167.8,63466,2643,CS,BC
588,167.8,63487,2345,EC,OC
589,167.8,63492,2622,ME,MBC
590,167.8,63520,2643,CS,MBC
591,167.8,63531,2708,CS,SC
592,167.8,63542,1405,CS,BC
593,167.8,63562,2627,BT,SC
594,167.8,63568,1149,ME,BC
595,167.8,63592,3805,EC,OC
596,167.8,63596,3011,PC,MBC
597,167.8,63621,1216,CH,SC
598,167.7,63666,2715,EC,BC
599,167.7,63685,2732,CS,OC
600,167.7,63686,4980,EE,OC
601,167.7,63695,5910,CS,SC
602,167.7,63708,2636,CS,BC
603,167.7,63723,1301,EC,SC
604,167.7,63785,2705,CS,BC
605,167.7,63787,2729,AE,BC
606,167.7,63811,1306,AD,SC
607,167.7,63812,1306,ME,OC
608,167.7,63817,2732,EC,OC
609,167.7,63844,4965,EC,MBC
610,167.7,63846,1125,CS,OC
611,167.6,63892,4978,CS,OC
612,167.6,63911,2648,ME,OC
613,167.6,63929,4672,ME,OC
614,167.6,64000,2648,CS,BC
615,167.6,64028,3829,IT,BC
616,167.6,64030,2769,CS,OC
617,167.6,64039,2752,CS,BC
618,167.6,64136,1414,EC,BC
619,167.6,64154,2611,ME,OC
620,167.5,64237,5,EI,MBC
621,167.5,64326,2711,EC,SC
622,167.5,64332,3908,CE,OC
623,167.5,64352,1219,EE,SCA
624,167.5,64398,2601,EE,MBC
625,167.5,64417,1309,CE,SC
626,167.5,64432,2653,CE,OC
627,167.5,64433,2715,EC,BC
628,167.5,64446,2617,CS,OC
629,167.5,64460,2729,AE,BC
630,167.5,64482,4944,CS,SC
631,167.5,64520,2329,XS,OC
632,167.4,64535,1313,CS,OC
633,167.4,64576,2726,ME,OC
634,167.4,64578,2734,MO,OC
635,167.4,64582,5532,CS,BCM
636,167.4,64590,5536,EC,OC
637,167.4,64596,2732,CS,OC
638,167.4,64692,3804,CS,BC
639,167.4,64701,2627,CS,OC
640,167.4,64755,2723,ME,BC
641,167.4,64766,2716,AG,OC
642,167.4,64783,3905,CS,BC
643,167.4,64785,1231,IT,SC
644,167.4,64823,2707,CD,OC
645,167.4,64825,2750,AG,SC
646,167.3,64863,3813,EC,OC
647,167.3,64870,2716,IT,BC
648,167.3,64927,3841,CS,BC
649,167.3,64991,3016,EE,OC
650,167.3,65016,3701,CE,OC
651,167.3,65029,2734,ME,OC
652,167.3,65053,1311,AD,SC
653,167.2,65077,4680,EC,BC
654,167.2,65083,2764,CS,SC
655,167.2,65091,3805,EC,OC
656,167.2,65248,1233,EE,OC
657,167.2,65297,2643,CS,BC
658,167.2,65303,2707,CD,OC
659,167.2,65348,2621,IT,MBC
660,167.1,65360,3830,EC,SC
661,167.1,65363,2354,EE,OC
662,167.1,65465,2708,ME,BC
663,167.1,65499,2618,CS,SC
664,167.1,65502,1421,EC,OC
665,167.1,65521,3807,CS,BC
666,167.1,65527,1106,CS,BC
667,167.1,65536,4965,EE,OC
668,167.1,65547,2715,CS,MBC
669,167.1,65563,2610,BM,SC
670,167.1,65570,4980,CS,SC
671,167.1,65598,3908,EC,BC
672,167.1,65602,2628,CS,OC
673,167.1,65605,4023,IT,SC
674,167.0,65630,2609,IT,BC
675,167.0,65633,1408,CS,BC
676,167.0,65650,1405,CS,BC
677,167.0,65667,2657,EC,OC
678,167.0,65672,1127,BT,BC
679,167.0,65678,2743,AD,BC
680,167.0,65723,2636,CS,BC
681,167.0,65790,1311,MZ,SC
682,167.0,65794,4995,CS,OC
683,167.0,65963,5910,IT,SCA
684,167.0,65964,2707,AD,BC
685,167.0,65974,4993,EC,OC
686,167.0,65986,4972,CS,BC
687,167.0,66057,3806,CS,BC
688,167.0,66062,2762,EC,BC
689,167.0,66073,2636,CS,BC
690,167.0,66084,3841,CS,MBC
691,167.0,66088,2749,IT,BC
692,167.0,66091,3011,CE,SC
693,167.0,66094,2710,EC,SCA
694,166.9,66150,1501,CS,SC
695,166.9,66163,2630,CS,SC
696,166.9,66182,4672,ME,OC
697,166.9,66209,1303,AD,BC
698,166.9,66237,2345,AD,OC
699,166.9,66274,4670,EC,BC
700,166.9,66278,1405,CS,BC
701,166.9,66307,3019,EE,MBC
702,166.9,66345,3011,PC,SC
703,166.9,66348,2622,AD,SC
704,166.8,66371,2329,XS,OC
705,166.8,66402,2611,EC,OC
706,166.8,66410,1231,AD,SC
707,166.8,66449,2762,AD,MBC
708,166.8,66452,3806,CS,BC
709,166.8,66529,1317,ME,BCM
710,166.8,66552,2743,EC,OC
711,166.8,66555,2643,CS,BCM
712,166.8,66584,4980,CS,MBC
713,166.8,66608,2357,EE,SC
714,166.8,66615,2617,CS,OC
715,166.7,66667,1505,CS,BC
716,166.7,66696,1512,CS,OC
717,166.7,66715,2642,EC,OC
718,166.7,66756,2622,BT,MBC
719,166.7,66765,2329,BM,BC
720,166.7,66791,3018,EE,OC
721,166.7,66798,3811,CS,MBC
722,166.7,66799,2732,IT,BC
723,166.7,66829,2729,CS,SC
724,166.7,66855,1210,ME,MBC
725,166.6,66878,2715,EC,BC
726,166.6,66908,2763,EC,OC
727,166.6,66923,5,CH,SC
728,166.6,66941,2726,ME,OC
729,166.6,66947,1306,ME,BC
730,166.6,67044,2735,ME,BC
731,166.6,67049,2609,CS,BC
732,166.6,67075,2740,PH,OC
733,166.6,67076,4678,EE,SC
734,166.6,67095,1202,IT,SC
735,166.6,67100,1509,IT,MBC
736,166.6,67150,2624,IT,OC
737,166.6,67151,5,CH,SCA
738,166.5,67172,4917,CE,OC
739,166.5,67235,2634,AG,BC
740,166.5,67254,3801,EC,BC
741,166.5,67269,1120,ME,MBC
742,166.5,67392,1123,CS,OC
743,166.5,67479,3841,AD,BC
744,166.5,67513,1408,CS,MBC
745,166.5,67540,2609,EE,OC
746,166.5,67544,2657,EC,OC
747,166.5,67551,5910,ME,BC
748,166.5,67554,4670,EC,BC
749,166.4,67588,2707,CD,OC
750,166.4,67592,3016,EC,BC
751,166.4,67653,2609,CS,BC
752,166.4,67673,2620,EE,MBC
753,166.4,67674,5865,EE,OC
754,166.4,67734,2630,CS,BC
755,166.4,67853,2740,PH,OC
756,166.3,67893,5990,EC,OC
757,166.3,67894,2648,CS,MBC
758,166.3,67911,2329,BM,MBC
759,166.3,67939,2329,BM,BCM
760,166.3,67943,1431,EC,OC
761,166.3,67989,2628,AD,MBC
