S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
56,265221,184.835,17120,MBCV,1013,EC,MBCV
57,202582,184.78,17208,MBCV,2608,CS,MBCV
58,343226,184.75,17277,BC,1520,CS,OC
59,264408,184.745,17287,MBC,5910,EC,MBC
60,365070,184.725,17323,BCM,1505,CS,OC
61,304016,184.71,17349,BC,3860,CS,OC
62,308115,184.7,17361,BC,2764,CE,OC
63,205211,184.655,17445,BC,2735,EC,OC
64,239586,184.635,17472,BC,2709,AU,BC
65,210334,184.605,17525,MBCV,1311,AO,MBCV
66,356204,184.585,17560,MBCV,5901,ME,MBCV
67,306689,184.56,17616,BC,2653,CB,OC
68,303564,184.54,17657,BC,1013,EC,BC
69,207951,184.5,17784,BC,2740,CS,BC
70,372568,184.5,17791,MBCV,3019,CS,OC
71,283747,184.5,17822,BC,5,AM,BC
72,365471,184.5,17913,OC,2329,AD,OC
73,264576,184.49,17951,MBCV,3465,ME,OC
74,209556,184.47,17987,BC,2743,EC,OC
75,300270,184.44,18047,BC,2751,EC,OC
76,216014,184.395,18121,BC,2750,BM,OC
77,246380,184.375,18143,MBCDNC,5010,ME,OC
78,201711,184.305,18273,BC,1303,CS,OC
79,329075,184.3,18281,SC,2702,AG,SC
80,310849,184.3,18282,BC,2715,IT,OC
81,249640,184.295,18296,BC,1210,EE,BC
82,274731,184.295,18299,BC,2710,ET,OC
83,297485,184.24,18401,BC,2727,EE,OC
84,222225,184.22,18434,BC,2622,ME,OC
85,287164,184.22,18435,BC,2608,EE,OC
86,355071,184.165,18534,MBCDNC,2608,IT,MBCDNC
87,216397,184.16,18542,BC,4974,ME,BC
88,254578,184.1,18670,MBCV,1124,MR,OC
89,301336,184.08,18702,BC,2607,IT,BC
90,276006,184.08,18707,MBCV,2603,ME,MBCV
91,201923,184.065,18724,MBCV,2711,EI,MBCV
92,223351,184.05,18763,MBCV,2628,AD,OC
93,305591,184.045,18770,SC,3011,IT,SC
94,235229,184.045,18779,BC,2751,CB,OC
95,203240,183.945,19195,BC,1311,EC,BC
96,212306,183.945,19201,BC,2722,CE,OC
97,327230,183.935,19212,BC,2725,EE,OC
98,367281,183.865,19331,BC,3852,CS,OC
99,281358,183.855,19355,MBCV,2601,IT,MBCV
100,252974,183.815,19411,BC,2736,EC,OC
101,295909,183.76,19494,BC,4928,CS,OC
102,214181,183.755,19503,MBCV,1014,EC,OC
103,203795,183.755,19513,BC,4023,EE,OC
104,209537,183.68,19620,SC,2718,EC,SC
105,213577,183.67,19640,BC,2622,CE,OC
106,233092,183.635,19692,BC,2622,ME,OC
107,329315,183.615,19715,BC,2620,EC,OC
108,248166,183.605,19742,BC,1306,EC,BC
109,234111,183.57,19820,MBCV,1114,EC,OC
110,298885,183.5,20074,MBCV,1422,EC,MBCV
111,281822,183.5,20118,BC,1238,CS,OC
112,227472,183.5,20130,SC,2601,CS,SC
113,270173,183.475,20180,BC,1237,EC,BC
114,267715,183.46,20208,BC,4959,AD,BC
115,272618,183.44,20247,BC,2764,CE,OC
116,259872,183.425,20286,BC,1504,CS,OC
117,292101,183.415,20296,BC,1317,EI,BC
118,309114,183.415,20312,BC,1237,EC,BC
119,347576,183.395,20344,BC,2608,EC,BC
120,202461,183.35,20435,MBC,2639,CS,OC
121,301315,183.33,20479,BC,2740,CS,BC
122,272501,183.32,20492,MBC,2736,EC,OC
123,264795,183.26,20606,BC,1431,CS,OC
124,228578,183.25,20634,BC,2734,SB,BC
125,262932,183.24,20638,BC,3701,CS,BC
126,213824,183.24,20645,BC,1317,CE,OC
127,254566,183.21,20703,MBCV,1216,EC,MBCV
128,239131,183.205,20720,SC,2622,ME,OC
129,217847,183.195,20741,BC,2357,CS,OC
130,251564,183.185,20757,MBCV,2702,BM,MBCV
131,211802,183.185,20762,BC,4678,CE,OC
132,242917,183.185,20763,BC,2740,EC,OC
133,275137,183.175,20781,BC,2711,ME,BC
134,349880,183.175,20788,MBCV,1101,CS,OC
135,333644,183.145,20843,BC,5910,EE,OC
136,243722,183.135,20855,BC,2607,EC,OC
137,218919,183.1,20911,BC,2601,CS,BC
138,234963,183.07,20964,MBCDNC,2729,CS,MBCDNC
139,294784,183.07,20965,BC,2709,AU,BC
140,299987,183.03,21057,BC,1101,CS,OC
141,364408,183.02,21067,MBCV,1231,AD,MBCV
142,332770,183,21119,BC,5,EC,BC
143,300606,183,21169,BC,2750,EC,BC
144,308234,183,21187,BC,2734,EC,OC
145,305521,183,21190,MBCDNC,1210,EC,MBCDNC
146,324831,183,21267,MBCV,1118,IT,MBCV
147,322646,183,21308,MBCV,2706,IT,MBCV
148,355799,182.985,21353,MBC,5009,EC,MBC
149,230707,182.98,21363,BC,2734,TS,OC
150,268138,182.975,21378,MBCDNC,2749,IT,OC
151,200469,182.955,21420,BC,1237,EC,BC
152,335872,182.935,21453,BC,2702,ME,BC
153,327622,182.91,21492,MBCV,2712,AU,MBCV
154,244342,182.89,21529,MBCDNC,1122,CS,MBCDNC
155,238824,182.87,21566,BC,4023,EE,OC
156,327382,182.865,21592,SC,2702,CS,SC
157,279086,182.855,21610,MBCDNC,1422,EC,MBCDNC
158,296478,182.835,21652,SC,1013,IT,SC
159,215320,182.835,21659,MBCDNC,2722,EE,MBCDNC
160,258884,182.825,21673,BC,2764,EE,BC
161,223246,182.82,21678,BC,1509,IT,OC
162,307192,182.8,21732,SC,3701,CS,SC
163,299043,182.77,21790,BC,1026,EE,OC
164,317722,182.76,21802,MBCDNC,1210,EC,MBCDNC
165,338815,182.69,21936,SCA,5,EE,OC
166,334627,182.69,21938,MBCDNC,2710,EC,MBCDNC
167,237541,182.665,22003,BC,2711,MZ,BC
168,202759,182.65,22011,MBCV,1442,AD,OC
169,202689,182.635,22049,BC,1422,CE,OC
170,311510,182.635,22052,BC,2726,EC,OC
171,273675,182.61,22103,BC,3011,EE,BC
172,279792,182.58,22159,SC,3011,IT,SC
173,263015,182.58,22161,BC,2329,AD,OC
174,221164,182.56,22185,BC,2618,EE,BC
175,373025,182.535,22218,MBCV,1422,EC,MBCV
176,327006,182.5,22327,BC,1026,EE,OC
177,269962,182.5,22359,MBCDNC,2618,EC,MBCDNC
178,224168,182.5,22414,SC,5,CS,SC
179,278616,182.49,22500,MBCV,2601,BT,OC
180,276933,182.48,22507,BC,1307,CS,BC
181,268506,182.44,22591,BC,2601,CS,BC
182,220540,182.435,22604,SC,1317,ME,OC
183,344315,182.405,22649,BC,2715,AG,OC
184,246037,182.405,22658,BC,2601,CS,BC
185,200628,182.365,22744,BC,2708,IT,BC
186,218521,182.365,22751,BC,1014,IT,BC
187,265726,182.32,22852,SC,2711,CS,SC
188,208585,182.3,22882,MBCDNC,2708,BM,MBCDNC
189,302242,182.295,22888,MBCDNC,5988,CS,OC
190,223686,182.295,22909,BC,2622,CE,OC
191,304931,182.28,22933,BC,1118,EE,OC
192,271978,182.275,22941,BC,2706,EE,BC
193,274453,182.265,22964,MBCDNC,5009,EE,OC
194,246174,182.25,22983,MBC,1231,EC,MBC
195,219523,182.245,23003,BC,4680,EC,OC
196,365616,182.22,23058,BC,2776,AG,OC
197,209389,182.175,23147,BC,4917,CS,BC
198,339782,182.15,23203,SC,1520,CS,OC
199,253995,182.11,23282,BC,2710,EE,BC
200,220946,182.1,23302,MBCV,1118,EC,MBCV
201,301515,182.065,23383,SC,2708,AE,OC
202,335702,182.03,23455,BC,2601,CS,BC
203,281973,182,23533,MBC,1149,EC,MBC
204,228325,182,23553,OC,4972,CS,OC
205,283674,182,23554,MBCV,1324,EE,MBCV
206,343890,182,23578,BC,3701,EE,OC
207,316544,182,23622,MBCV,2620,BT,MBCV
208,299893,182,23672,SC,1211,EC,SC
209,254723,181.975,23741,MBCV,5,AM,MBCV
210,309451,181.955,23771,MBCV,2704,EC,MBCV
211,343320,181.955,23784,MBCV,1307,CS,MBCV
212,210188,181.94,23800,BC,3806,IT,OC
213,337023,181.92,23857,SC,1516,EC,SC
214,342413,181.9,23902,BC,2711,ME,BC
215,336585,181.88,23938,BC,2740,AD,BC
216,331883,181.875,23947,MBCV,3019,CS,OC
217,296410,181.86,23986,SC,2622,CS,SC
218,366458,181.835,24056,BC,2707,CD,OC
219,353695,181.725,24257,MBCDNC,2711,EE,MBCDNC
220,370860,181.71,24287,BC,2708,IT,BC
221,289367,181.705,24300,OC,2601,EC,OC
222,296866,181.67,24356,MBCDNC,3920,CS,OC
223,337678,181.67,24387,BC,1217,AD,OC
224,312735,181.64,24418,OC,2618,MZ,OC
225,292870,181.635,24427,SC,3011,IT,SC
226,373830,181.635,24443,BC,1307,CS,BC
227,279508,181.625,24469,MBCV,3819,CS,MBCV
228,373163,181.615,24487,MBCV,2634,AG,OC
229,209250,181.605,24510,BC,2611,AG,OC
230,337142,181.6,24525,BC,1306,EC,BC
231,235812,181.56,24597,BC,2622,CE,OC
232,212715,181.5,24733,BC,5865,CS,OC
233,279002,181.5,24830,BC,3464,EE,BC
234,247319,181.5,24831,MBCV,4960,CS,MBCV
235,212728,181.5,24840,BC,1307,CS,BC
236,333706,181.495,24920,BC,2607,IT,BC
237,231010,181.475,24963,SC,3825,EE,OC
238,226112,181.46,25003,BCM,2709,EE,BCM
239,331204,181.42,25077,BC,4864,ME,OC
240,366625,181.405,25112,MBCDNC,4023,CS,MBCDNC
241,226575,181.405,25119,BC,5832,CS,OC
242,292609,181.395,25150,BC,1317,EI,BC
243,220464,181.385,25169,BC,2706,EE,BC
244,223090,181.35,25227,BC,2711,AU,OC
245,311225,181.33,25282,BC,1322,FD,OC
246,221557,181.33,25285,MBC,2734,AD,MBC
247,253163,181.32,25299,BC,1116,CS,BC
248,299592,181.315,25310,BC,2723,EC,BC
249,317517,181.305,25325,SC,2750,EC,SC
250,352698,181.295,25350,MBCV,3018,CS,OC
251,241478,181.285,25360,BC,2702,ME,BC
252,229836,181.275,25386,MBC,2357,EC,OC
253,368706,181.26,25410,BC,1520,CS,OC
254,296409,181.24,25460,BC,1517,CS,OC
255,324543,181.24,25484,OC,4972,CS,OC
256,352212,181.22,25506,SC,4954,EC,OC
257,200042,181.145,25664,MBCV,1216,EC,MBCV
258,313064,181.14,25687,SCA,1211,BM,SCA
259,293701,181.135,25693,SC,2620,CS,SC
260,362159,181.13,25699,BC,5,CF,BC
261,214752,181.1,25774,OC,1149,EE,OC
262,226718,181.095,25786,MBCV,1128,EC,MBCV
263,291276,181.095,25787,BC,1442,AD,OC
264,251521,181.055,25865,MBCV,2643,CS,OC
265,337123,181.045,25893,MBCV,2721,CS,MBCV
266,324762,181.01,25967,BC,2740,IT,BC
267,365128,181,26024A,BC,5,AM,BC
268,209184,181,26126,MBCV,2711,EE,MBCV
269,222413,180.99,26191,BC,2347,CS,OC
270,316846,180.975,26209,BC,1015,CS,BC
271,332913,180.975,26213,MBCDNC,1405,AD,OC
272,329817,180.935,26297,BC,4931,CS,OC
273,360114,180.92,26342,BC,2702,ME,BC
274,347928,180.905,26367,BC,1413,CS,BC
275,298757,180.9,26386,BC,4954,CS,BC
276,319383,180.9,26395,OC,1316,AD,OC
277,333520,180.89,26403,BC,5009,EE,OC
278,365143,180.89,26417,OC,2727,AG,OC
279,315925,180.88,26435,BC,2750,AD,BC
280,356084,180.865,26473,BC,3011,EE,BC
281,274121,180.86,26476,BCM,4678,EC,BCM
282,248133,180.845,26510,BC,4959,BT,OC
283,370843,180.835,26535,MBCV,2764,EC,MBCV
284,266462,180.835,26536,BC,3819,CB,BC
285,213455,180.81,26600,MBCV,2718,ME,MBCV
286,295510,180.78,26631,BCM,3795,EE,OC
287,234434,180.765,26671,ST,2622,EC,ST
288,287114,180.755,26712,BC,1317,EI,BC
289,288237,180.725,26760,MBCV,1431,IT,OC
290,337203,180.725,26768,MBCDNC,1422,AG,OC
291,310322,180.715,26798,MBCV,1422,EC,MBCV
292,241489,180.71,26808,BC,2708,AL,BC
293,223533,180.71,26809,BC,2622,CE,BC
294,208261,180.67,26864,BC,1149,EE,OC
295,208732,180.67,26874,MBCV,1026,EE,OC
296,210870,180.635,26967,BC,1233,EC,OC
297,219146,180.635,26979,BC,3464,EE,BC
298,358344,180.625,26994,BC,4974,ME,BC
299,260276,180.585,27072,BC,2764,CH,BC
300,307979,180.58,27080,BC,1216,CH,OC
301,290645,180.58,27104,MBCV,1015,CS,MBCV
302,369304,180.57,27127,BC,2725,EE,OC
303,292381,180.53,27204,BC,4960,ME,BC
304,313908,180.505,27261,BC,1317,CH,BC
305,279560,180.5,27273,BC,1114,CS,BC
306,358007,180.5,27355,MBCDNC,2750,AG,MBCDNC
307,312942,180.5,27358,BC,1216,MD,OC
308,230873,180.44,27564,BC,1120,EE,BC
309,319064,180.415,27620,BC,4931,CS,OC
310,331533,180.395,27667,MBCDNC,4680,EC,OC
311,280020,180.355,27742,BC,1210,EE,BC
312,244158,180.32,27829,BC,4974,ME,BC
313,225801,180.315,27838,BC,2601,CS,BC
314,269172,180.295,27864,SC,1519,EC,OC
315,282085,180.285,27892,BC,2609,CS,OC
316,239444,180.275,27920,BC,2622,CE,BC
317,257025,180.255,27958,SC,1013,EC,SC
318,216514,180.24,27983,SC,5010,CS,SC
319,260193,180.24,27995,BC,1120,EE,BC
320,241007,180.23,28009,SC,2622,CS,SC
321,205835,180.22,28023,MBCV,1216,EC,MBCV
322,343205,180.215,28036,BC,1015,CS,BC
323,226483,180.21,28058,BC,1110,AD,OC
324,260273,180.205,28070,MBCV,5,CF,MBCV
325,315743,180.185,28119,MBCDNC,2727,EC,MBCDNC
326,304342,180.165,28148,BC,1317,CE,OC
327,224632,180.155,28163,SC,2006,MY,SC
328,294512,180.065,28389,SC,4024,EC,SC
329,335971,180.065,28391,BC,1325,CS,OC
330,340053,180.045,28424,BC,1118,EE,OC
331,358386,180.04,28433,MBCV,2328,EC,OC
332,247471,180.04,28440,BC,5,AM,BC
333,255702,180.04,28444,BC,2740,CS,BC
334,342921,180.01,28490,BC,4971,EC,BC
335,282899,180,28544,BC,2711,ME,BC
336,330217,180,28558,BC,2740,CS,BC
337,349150,180,28602,BC,4971,EE,OC
338,251051,180,28610,SC,1412,IT,OC
339,254448,180,28635,BCM,1118,IT,BCM
340,243110,180,28656,BC,2741,EC,BC
341,224790,179.99,28744,MBC,2709,AU,MBC
342,279537,179.99,28748,MBCV,2622,BM,MBCV
343,253473,179.975,28777,MBCV,4960,IT,MBCV
344,239467,179.935,28856,OC,2611,FD,OC
345,211503,179.93,28865,BCM,2725,CS,BCM
346,235794,179.925,28868,BC,4024,EC,BC
347,208255,179.91,28910,BC,2707,CJ,OC
348,261226,179.89,28944,MBCV,1237,IT,MBCV
349,255373,179.865,29021,MBCV,2653,CS,MBCV
350,241058,179.855,29064,BC,1217,EC,OC
351,315217,179.825,29127,BC,2622,CE,BC
352,333832,179.815,29150,SC,1210,IT,SC
353,235814,179.81,29170,BC,2601,CS,BC
354,309921,179.805,29183,BC,2607,IT,BC
355,205504,179.78,29262,MBCDNC,4960,EE,MBCDNC
356,343057,179.78,29264,BC,2608,EE,OC
357,227216,179.775,29266,SC,2722,CS,SC
358,266989,179.77,29270,BC,2751,EC,OC
359,324774,179.76,29293,BC,3021,CE,OC
360,309273,179.725,29381,BC,2608,AL,BC
361,260510,179.725,29390,BC,2607,TX,OC
362,256061,179.705,29426,BCM,2622,EE,BCM
363,250886,179.66,29530,BC,3819,EC,BC
364,236305,179.65,29546,MBC,1122,EC,OC
365,275988,179.645,29560,BC,2708,AG,OC
366,233278,179.585,29699,MBCV,3801,CS,MBCV
367,243439,179.58,29734,BC,1114,CS,BC
368,227894,179.58,29736,BC,2620,CS,BC
369,207764,179.57,29753,BC,1520,IT,OC
370,213846,179.55,29799,MBCV,1122,CS,MBCV
371,298916,179.54,29817,MBCDNC,3905,EC,OC
372,248896,179.505,29887,BC,1237,EC,BC
373,357285,179.5,29933,MBCDNC,3795,CS,MBCDNC
374,284948,179.5,29981,BCM,1216,EC,BCM
375,246337,179.5,30003,OC,4972,CS,OC
376,324212,179.5,30030,MBCDNC,1216,AL,MBCDNC
377,216135,179.495,30091,BC,2706,EE,BC
378,223267,179.475,30113,BCM,2708,EC,OC
379,271546,179.475,30124,MBCV,2601,IT,MBCV
380,322017,179.475,30126,BC,3843,CS,OC
381,246775,179.44,30210,MBC,2611,CS,OC
382,369205,179.395,30341,BC,2735,EC,OC
383,305246,179.385,30348,BC,4917,CS,BC
384,291152,179.385,30373,OC,2610,CS,OC
385,257966,179.38,30388,BC,3830,EC,OC
386,340166,179.37,30404,MBCDNC,4020,GI,OC
387,223143,179.365,30420,MBCV,1216,CE,OC
388,200318,179.355,30441,OC,4955,CB,OC
389,214318,179.315,30534,MBCV,1516,ME,OC
390,227847,179.295,30563,BC,2618,EE,BC
391,337448,179.295,30573,MBCV,2608,CS,MBCV
392,217152,179.285,30598,BC,4024,GI,OC
393,211259,179.275,30612,BC,4955,EC,OC
394,330137,179.275,30619,SC,1523,CS,OC
395,222948,179.24,30683,BC,1110,AD,OC
396,210420,179.24,30697,MBCV,1216,EC,MBCV
397,250215,179.22,30713,BC,4959,AD,BC
398,314311,179.215,30726,BC,2706,EE,BC
399,309533,179.155,30836,BC,2608,EE,BC
400,323728,179.145,30858,BC,2740,IT,BC
401,295180,179.13,30883,MBC,2743,AD,OC
402,299074,179.1,30947,BC,4974,ME,BC
403,224296,179.095,30965,BC,2764,CH,BC
404,301460,179.085,30979,OC,2620,EC,OC
405,225256,179.065,31015,BC,1210,EE,BC
406,221225,179.065,31035,BC,2610,IT,OC
407,223606,179.03,31107,BC,1137,CS,OC
408,307485,179.01,31129,MBCV,4023,IT,MBCV
409,322927,179.01,31137,BC,2708,EC,OC
410,234226,179.01,31146,BC,1436,CS,OC
411,300662,179,31218,BC,1317,CH,BC
412,339729,179,31229,BC,3011,EE,BC
413,295771,179,31298,MBCDNC,2727,EC,MBCDNC
414,207159,179,31307,BC,2722,ME,OC
415,289064,178.995,31343,MBCDNC,3701,CS,MBCDNC
416,340849,178.97,31392,SC,2712,AE,SC
417,257745,178.93,31470,BC,2708,EC,BC
418,255448,178.925,31473,BC,5009,EE,OC
419,256297,178.91,31514,BC,2734,SB,BC
420,361987,178.91,31519,BCM,2635,CS,OC
421,333806,178.9,31538,MBC,2683,BM,OC
422,226370,178.89,31557,MBCV,2618,EE,MBCV
423,273476,178.885,31585,MBCV,2648,CS,OC
424,220327,178.865,31625,BC,1516,CE,BC
425,240802,178.855,31664,BC,2711,ME,BC
426,303165,178.845,31680,SC,1422,CS,SC
427,238323,178.835,31693,ST,2622,IT,ST
428,361997,178.835,31703,BC,1122,EC,OC
429,287362,178.81,31764,OC,2711,CH,OC
430,358128,178.79,31797,BC,3819,CB,BC
431,255546,178.78,31829,SC,3465,ME,OC
432,273206,178.78,31849,MBCV,1306,EC,MBCV
433,336386,178.76,31887,BC,2725,EE,OC
434,247905,178.755,31903,BC,5913,EC,OC
435,320918,178.755,31911,MBCV,1014,EC,OC
436,266250,178.75,31922,SC,2615,ME,SC
437,272813,178.725,31967,BC,2764,EE,BC
438,247861,178.71,32009,BC,1126,AD,OC
439,287388,178.66,32114,BC,2719,ME,BC
440,218429,178.645,32140,MBCV,1422,CE,OC
441,358825,178.635,32162,BC,4020,GI,OC
442,251899,178.635,32170,BC,4994,CS,OC
443,337152,178.615,32206,BC,1210,EE,BC
444,261241,178.615,32215,BC,2740,AD,BC
445,338752,178.605,32240,BC,3464,EE,BC
446,216881,178.595,32262,BC,3819,EC,BC
447,244457,178.58,32289,SC,1309,EC,SC
448,204031,178.58,32290,OC,1317,ME,OC
449,340362,178.58,32298,BC,2711,ME,BC
450,324978,178.58,32302,BC,1310,CS,BC
451,229468,178.57,32332,BC,3021,CS,BC
452,235720,178.56,32341,MBCDNC,2369,CE,OC
453,253238,178.56,32353,BC,2622,ME,OC
454,241326,178.545,32384,BC,3795,EC,OC
455,274221,178.53,32420,MBCV,2611,CS,OC
456,275210,178.53,32421,MBC,2751,EC,OC
457,207462,178.525,32437,BC,3819,EC,BC
458,216543,178.525,32439,MBCV,1409,AD,OC
459,216866,178.505,32460,MBCV,1509,CS,MBCV
460,342622,178.49,32649,MBC,2620,BT,MBC
461,254002,178.475,32670,MBCDNC,5022,EC,OC
462,291800,178.45,32719,BC,1409,CS,OC
463,372578,178.45,32725,BC,2710,ET,OC
464,234508,178.44,32756,MBCV,3019,CE,OC
465,345645,178.425,32787,MBCV,2620,BT,MBCV
466,211912,178.425,32792,SC,1026,ME,OC
467,277684,178.385,32840,BC,2761,CS,OC
468,318998,178.38,32873,MBCV,2611,CS,OC
469,339179,178.36,32933,BC,2622,CE,BC
470,327676,178.35,32947,SC,1317,IT,SC
471,275079,178.33,33002,MBCDNC,5910,IT,MBCDNC
472,327402,178.33,33011,BC,2751,AD,BC
473,229554,178.325,33015,MBCDNC,3465,CE,OC
474,301608,178.3,33057,BC,4962,CE,OC
475,253997,178.3,33060,MBCV,1015,CS,MBCV
476,223566,178.295,33075,BC,1225,IT,BC
477,210711,178.275,33128,BC,2736,EC,OC
478,288681,178.25,33172,BC,5904,EC,OC
479,349141,178.25,33182,BC,4981,CS,BC
480,244496,178.185,33321,MBCDNC,4020,GI,MBCDNC
481,208324,178.17,33364,BC,2726,AL,BC
482,337762,178.16,33387,BC,5,EI,OC
483,263636,178.155,33414,BC,1405,CS,OC
484,273051,178.14,33453,BC,2653,AD,BC
485,374043,178.1,33540,MBCDNC,2702,AG,MBCDNC
486,366585,178.1,33542,BC,2708,BM,BC
487,266793,178.1,33549,MBCDNC,2704,CS,MBCDNC
488,245460,178.1,33556,SC,2721,CS,SC
489,279105,178.095,33576,BC,1118,EE,OC
490,275460,178.065,33623,BC,4680,EC,OC
491,244073,178.065,33632,BCM,2706,IT,BCM
492,204113,178.055,33667,BC,2736,EC,OC
493,217126,178.055,33668,BC,2751,AD,BC
494,219564,178.04,33707,BC,2719,CE,OC
495,356431,178.02,33747,MBCV,2710,AD,MBCV
496,226608,178.01,33768,OC,1414,IT,OC
497,206263,178.01,33788,BC,2726,AL,BC
498,229590,178,33806,BC,5904,IT,BC
499,226790,178,33872,MBCV,2722,EC,MBCV
500,350014,178,33904,BC,4024,GI,OC
501,204362,178,33917,BC,2711,CE,OC
502,246911,177.99,33953,BC,4944,CS,OC
503,252209,177.985,33971,BC,1216,CH,BC
504,314024,177.985,33972,BC,2708,AE,BC
505,217049,177.975,33997,MBCDNC,2712,FT,MBCDNC
506,262831,177.975,34003,BC,2761,CS,OC
507,262621,177.97,34007,OC,1509,IT,OC
508,246359,177.955,34041,BC,2639,CS,OC
509,218762,177.955,34050,SC,2739,CS,SC
510,297403,177.93,34102,MBCV,1309,EC,MBCV
511,243896,177.925,34110,MBCDNC,1122,CS,MBCDNC
512,353313,177.925,34119,SCA,2622,EC,SCA
513,222182,177.9,34176,BC,2723,EC,BC
514,323462,177.9,34189,BC,2657,BT,OC
515,373703,177.89,34199,BC,2736,EC,BC
516,265348,177.865,34262,BC,1509,EI,OC
517,248021,177.855,34295,OC,3011,CE,OC
518,227815,177.835,34327,BC,2735,EC,OC
519,265641,177.82,34371,MBCV,2601,ME,OC
520,205426,177.8,34426,BC,2734,AD,BC
521,346412,177.79,34448,BC,2764,EE,BC
522,301878,177.77,34491,BC,2622,AD,BC
523,362348,177.76,34522,SC,2629,MD,OC
524,249561,177.755,34529,BC,1411,CS,OC
525,300443,177.755,34534,BC,2734,AD,BC
526,302411,177.745,34553,BC,1405,AD,OC
527,321677,177.745,34558,BCM,1509,IT,OC
528,369302,177.745,34565,SC,2708,CS,SC
529,209067,177.7,34662,BC,5910,EE,OC
530,314015,177.7,34665,SC,1431,CS,OC
531,335783,177.69,34687,MBCV,1241,EC,OC
532,296537,177.68,34725,BC,3805,IT,OC
533,354899,177.68,34726,BC,3464,EE,BC
534,231063,177.67,34758,BC,1317,EI,BC
535,220888,177.66,34770,MBCV,2710,SC,MBCV
536,313046,177.645,34801,SC,1422,CS,SC
537,280267,177.635,34823,BC,2618,EE,BC
538,339077,177.63,34844,SC,2615,ME,SC
539,350660,177.605,34902,MBCV,2725,EC,MBCV
540,235284,177.585,34917,BC,1210,ME,OC
541,208001,177.58,34933,BC,1210,ME,OC
542,266438,177.58,34944,BCM,2652,CS,OC
543,350247,177.58,34952,SC,1013,CS,SC
544,256176,177.57,34968,MBC,2723,CS,MBC
545,232404,177.52,35095,SC,2739,CS,SC
546,215974,177.515,35102,BC,2656,EC,BC
547,337138,177.5,35137,MBCV,2764,CS,MBCV
548,260452,177.5,35144,BC,2750,AD,BC
549,311666,177.49,35308,BC,1408,CS,OC
550,308947,177.475,35335,MBCV,1013,EC,MBCV
551,246894,177.46,35376,MBCV,1408,CS,OC
552,228428,177.435,35428,BC,2764,EE,BC
553,266720,177.415,35486,BC,2708,EC,BC
554,250933,177.415,35488,BC,1015,CS,BC
