S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
124,162.0,46681,2721,CS,BC
125,162.0,46699,2706,IT,MBC
126,162.0,46715,1118,CS,MBC
127,162.0,46723,1013,IT,MBC
128,162.0,46726,1210,IT,BC
129,162.0,46733,1128,AD,BC
130,162.0,46735,2709,IT,BC
131,162.0,46782,5008,MG,MBC
132,162.0,46792,1210,AD,OC
133,162.0,46807,3016,CS,OC
134,162.0,46811,2347,EC,OC
135,162.0,46817,4965,CS,MBC
136,162.0,46823,1113,CB,BC
137,162.0,46874,1211,EE,MBC
138,162.0,46900,2708,AE,BC
139,162.0,46947,2710,TS,OC
140,162.0,46968,2722,CI,MBC
141,162.0,46970,2702,CS,BCM
142,162.0,46993,5901,EE,BC
143,162.0,46994,5008,CE,BC
144,162.0,47002,2718,EC,SC
145,162.0,47005,2710,AD,MBC
146,162.0,47017,2712,TX,OC
147,162.0,47022,2327,CS,OC
148,162.0,47028,1412,EC,OC
149,162.0,47040,2704,AD,BC
150,162.0,47045,1112,EC,BC
151,162.0,47056,2641,CS,OC
152,162.0,47063,2702,EE,MBC
153,162.0,47071,2740,CS,OC
154,162.0,47104,2719,CJ,OC
155,162.0,47148,2710,IT,SC
156,161.9,47168,3810,IT,BCM
157,161.8,47182,1116,CS,OC
158,161.8,47184,3830,CS,SC
159,161.8,47191,2632,CS,OC
160,161.6,47222,2617,MD,OC
161,161.6,47224,2623,CS,BC
162,161.5,47229,2702,EC,SC
163,161.5,47243,3826,CS,MBC
164,161.5,47260,1120,CS,MBC
165,161.5,47268,2615,MT,BC
166,161.5,47282,2634,AD,MBC
167,161.5,47301,1504,CS,SC
168,161.5,47322,3810,BM,SC
169,161.5,47409,5832,IT,BCM
170,161.5,47410,2739,CS,BCM
171,161.5,47416,2328,SC,OC
172,161.5,47445,1149,CS,BC
173,161.5,47451,2005,ME,SCA
174,161.5,47456,2656,AD,BC
175,161.5,47467,2620,IT,OC
176,161.5,47493,3018,CS,OC
177,161.5,47497,2751,IT,OC
178,161.5,47539,2721,CS,MBC
179,161.5,47564,5986,EC,OC
180,161.5,47574,4995,CS,OC
181,161.5,47619,2302,CS,OC
182,161.5,47640,1605,CS,OC
183,161.5,47642,2764,CS,MBC
184,161.5,47657,4960,EE,OC
185,161.5,47680,2725,CS,BC
186,161.5,47688,1013,IT,BC
187,161.5,47701,3019,CS,OC
188,161.5,47718,3819,CS,OC
189,161.5,47719,4954,EC,BC
190,161.5,47747,2750,CB,OC
191,161.5,47750,2740,CS,OC
192,161.5,47751,1304,EC,BC
193,161.5,47752,1211,EC,SC
194,161.5,47764,1128,SC,OC
195,161.5,47773,2702,CD,MBC
196,161.5,47795,4962,EC,SC
197,161.5,47830,3011,CS,MBC
198,161.5,47846,2343,HT,OC
199,161.5,47849,3011,IT,SC
200,161.5,47863,5009,EE,OC
201,161.5,47886,3016,CS,MBC
202,161.5,47895,2642,AD,OC
203,161.5,47904,2341,EC,OC
204,161.5,47907,1422,EC,SC
205,161.5,47908,5910,IT,OC
206,161.4,47920,2739,EE,OC
207,161.4,47931,5008,MF,BC
208,161.3,47934,3465,EC,SC
209,161.3,47935,2608,AD,OC
210,161.2,47955,2702,SE,OC
211,161.1,47965,2717,CS,OC
212,161.1,47967,2743,AG,OC
213,161.1,47969,1216,AD,OC
214,161.0,47981,2618,AM,MBC
215,161.0,47984,1149,EC,OC
216,161.0,48005,1432,CB,OC
217,161.0,48035,2618,CS,SC
218,161.0,48044,1304,EC,MBC
219,161.0,48049,2747,EC,OC
220,161.0,48069,1120,CS,BC
221,161.0,48146,2711,AL,MBC
222,161.0,48174,1120,IT,OC
223,161.0,48194,2739,EC,OC
224,161.0,48195,2621,AD,BC
225,161.0,48239,1324,CS,BC
226,161.0,48240,4980,CS,OC
227,161.0,48251,2739,AD,MBC
228,161.0,48285,1422,CS,SC
229,161.0,48292,2702,EI,OC
230,161.0,48322,2618,EC,BC
231,161.0,48324,2702,CB,BC
232,161.0,48331,2711,CH,OC
233,161.0,48344,1424,CS,OC
234,161.0,48360,2729,CS,OC
235,161.0,48362,1216,CS,BC
236,161.0,48367,1533,CS,MBC
237,161.0,48389,4917,CS,BC
238,161.0,48418,2620,CS,BC
239,161.0,48434,1324,IT,BC
240,161.0,48442,2745,CS,OC
241,161.0,48446,1441,CS,OC
242,161.0,48475,1317,AD,MBC
243,161.0,48478,2722,EC,BCM
244,161.0,48514,1324,CS,BC
245,161.0,48573,1422,IT,SC
246,161.0,48594,2601,EC,OC
247,161.0,48628,1316,EC,OC
248,161.0,48648,3464,CS,SC
249,161.0,48653,3819,AD,OC
250,160.9,48663,2601,EC,OC
251,160.9,48668,2726,AO,OC
252,160.7,48688,2702,EI,MBC
253,160.7,48691,1210,IT,BC
254,160.7,48700,2708,AE,MBC
255,160.6,48702,1306,EC,OC
256,160.5,48711,1216,EC,OC
257,160.5,48712,4983,CS,OC
258,160.5,48751,2712,ME,MBC
259,160.5,48781,1419,IT,SC
260,160.5,48791,2710,CD,OC
261,160.5,48804,4934,EC,OC
262,160.5,48818,2005,IB,BC
263,160.5,48823,1304,AM,BC
264,160.5,48831,1128,EC,MBC
265,160.5,48891,1307,CS,BC
266,160.5,48938,2708,AG,MBC
267,160.5,48950,1307,CS,MBC
268,160.5,48972,3803,CS,OC
269,160.5,49009,2342,EE,OC
270,160.5,49019,2710,EC,BC
271,160.5,49026,2620,EE,SC
272,160.5,49041,2636,CS,BC
273,160.5,49043,1120,CS,BC
274,160.5,49046,2005,IB,BC
275,160.5,49064,3817,EC,OC
276,160.5,49073,2750,CS,BC
277,160.5,49097,1450,EC,BC
278,160.5,49139,2377,EE,SC
279,160.5,49154,1233,CS,BC
280,160.5,49164,5008,CN,SC
281,160.5,49174,2345,CS,OC
282,160.5,49179,2620,TS,OC
283,160.5,49203,3830,CS,MBC
284,160.5,49221,2711,EE,MBC
285,160.5,49277,1014,EC,SC
286,160.5,49307,1419,CI,OC
287,160.5,49313,1219,CH,MBC
288,160.5,49335,1233,EC,MBC
289,160.5,49388,2349,BM,OC
290,160.5,49421,2643,CS,MBC
291,160.4,49442,2709,EE,OC
292,160.4,49444,1317,IT,SC
293,160.4,49448,2718,EE,BC
294,160.3,49459,4917,AD,OC
295,160.2,49468,2708,IT,BC
296,160.2,49473,2740,CS,OC
297,160.2,49480,2722,CS,SC
298,160.2,49481,3011,AU,OC
299,160.2,49486,2706,IT,BC
300,160.2,49488,2607,CS,MBC
301,160.1,49493,2613,IT,OC
302,160.1,49499,1233,EE,OC
303,160.1,49505,2624,FD,OC
304,160.0,49507,5986,EC,BC
305,160.0,49538,3021,CS,MBC
306,160.0,49543,2739,CB,OC
307,160.0,49555,2624,EE,OC
308,160.0,49562,2653,EE,MBC
309,160.0,49567,3807,CS,MBC
310,160.0,49597,1324,IT,BC
311,160.0,49625,1316,MZ,OC
312,160.0,49626,1210,EC,OC
313,160.0,49628,2726,CS,OC
314,160.0,49703,1325,CS,OC
315,160.0,49730,2711,AL,BC
316,160.0,49757,1419,EC,BC
317,160.0,49779,2719,EE,OC
318,160.0,49787,1419,AM,BC
319,160.0,49791,3807,EC,OC
320,160.0,49798,2621,CS,OC
321,160.0,49821,5008,CN,BC
322,160.0,49823,4670,CS,OC
323,160.0,49845,1324,AD,OC
324,160.0,49848,3830,EE,OC
325,160.0,49850,1419,CE,OC
326,160.0,49864,2726,FD,OC
327,160.0,49874,3825,CS,MBC
328,160.0,49887,5907,CS,BC
329,160.0,49890,1207,CS,OC
330,160.0,49891,1408,IT,BC
331,160.0,49902,2706,AD,OC
332,160.0,49909,1324,SC,OC
333,160.0,49916,1122,CS,OC
334,160.0,49919,1413,EC,OC
335,160.0,49925,4023,EC,OC
336,160.0,49938,2618,AD,OC
337,160.0,49942,2722,CS,SC
338,160.0,49958,1422,EC,MBC
339,160.0,49961,1419,CI,BC
340,160.0,49962,1237,CS,OC
341,160.0,49997,1216,CI,OC
342,160.0,50027,1450,ME,MBC
343,160.0,50052,1216,CS,MBC
344,160.0,50120,2,PP,SC
345,160.0,50121,4974,EE,SC
346,160.0,50139,1211,EE,BC
347,160.0,50149,3464,CS,BC
348,160.0,50169,1419,CB,OC
349,160.0,50190,2607,BT,OC
350,160.0,50213,1207,CS,BC
351,159.9,50220,2615,CE,SC
352,159.9,50227,2726,IT,OC
353,159.8,50230,2634,IT,OC
354,159.7,50240,1317,AD,SC
355,159.7,50245,2711,EC,SCA
356,159.6,50253,2,LE,SC
357,159.6,50256,4934,CS,OC
358,159.6,50260,2702,AG,OC
359,159.5,50290,2345,CS,MBC
360,159.5,50327,4680,CS,BC
361,159.5,50363,2601,EC,BC
362,159.5,50375,2722,EC,SC
363,159.5,50401,2620,IT,BC
364,159.5,50436,4974,EE,BC
365,159.5,50446,1324,AD,BC
366,159.5,50491,1509,EC,OC
367,159.5,50518,5910,EC,OC
368,159.5,50525,1211,CH,OC
369,159.5,50526,1128,EC,BC
370,159.5,50540,2719,EC,BC
371,159.5,50568,5832,CS,BC
372,159.5,50571,2722,EE,OC
373,159.5,50574,1316,EC,BC
374,159.5,50585,1301,IT,OC
375,159.5,50616,2718,CE,OC
376,159.5,50639,2710,AD,BC
377,159.5,50705,2624,AD,OC
378,159.5,50716,1516,EE,MBC
379,159.5,50794,4989,AG,OC
380,159.5,50832,1210,IT,BC
381,159.5,50856,2347,AG,OC
382,159.5,50878,2707,EE,OC
383,159.5,50905,2625,AG,OC
384,159.5,50921,1409,BM,OC
385,159.5,50961,2345,AD,OC
386,159.5,50963,2610,CS,OC
387,159.4,50972,2704,CS,SC
388,159.3,50977,5,CS,SC
389,159.2,50996,3805,AO,OC
390,159.1,51007,3826,CE,OC
391,159.0,51033,2327,CS,BC
392,159.0,51066,2711,IT,ST
393,159.0,51069,1309,EC,OC
394,159.0,51078,2719,EC,BC
395,159.0,51084,1304,EC,MBC
396,159.0,51089,1409,CS,MBC
397,159.0,51100,5910,CS,BC
398,159.0,51113,2630,CS,OC
399,159.0,51209,5910,IT,MBC
400,159.0,51264,4982,CS,OC
401,159.0,51291,1412,CS,OC
402,159.0,51310,1605,CS,BC
403,159.0,51331,1210,EC,OC
404,159.0,51340,3011,IT,BC
405,159.0,51351,3805,BM,OC
406,159.0,51373,2636,EC,BC
407,159.0,51395,1501,EC,BC
408,159.0,51413,1419,EC,BC
409,159.0,51427,5910,CB,OC
410,159.0,51435,1210,AD,BC
411,159.0,51436,1210,AD,BC
412,159.0,51444,3841,CS,MBC
413,159.0,51481,2702,SE,BC
414,159.0,51491,2608,CS,BC
415,159.0,51503,2722,IT,SC
416,159.0,51505,5,AM,OC
417,159.0,51508,1317,AL,BC
418,159.0,51519,1216,CI,BC
419,159.0,51541,1306,CS,BC
420,159.0,51550,2751,IT,BC
421,159.0,51555,1211,BM,BC
422,159.0,51559,5,IT,MBC
423,159.0,51599,1322,IT,OC
424,159.0,51619,2719,CJ,BC
425,159.0,51620,2711,ME,OC
426,159.0,51622,2642,CS,BC
427,159.0,51626,5,IT,BC
428,159.0,51627,2718,MZ,OC
429,159.0,51655,2610,EC,OC
430,159.0,51660,2607,CS,BC
431,159.0,51663,3016,CS,BC
432,159.0,51674,5986,CS,MBC
433,159.0,51676,1324,AD,MBC
434,158.6,51720,2706,SC,MBC
435,158.6,51721,2745,EC,OC
436,158.6,51727,2618,AD,MBC
437,158.6,51732,1419,EC,BC
438,158.5,51737,2611,RM,OC
439,158.5,51744,2709,EC,BC
440,158.5,51761,1399,CE,OC
441,158.5,51768,2747,EC,OC
442,158.5,51793,2719,EC,MBC
443,158.5,51794,2729,EC,OC
444,158.5,51804,2617,IT,OC
445,158.5,51819,2708,EC,MBC
446,158.5,51824,3021,CS,BC
447,158.5,51828,2005,ME,MBC
448,158.5,51856,2719,IT,SC
449,158.5,51874,5,CS,BC
450,158.5,51881,2618,IT,SC
451,158.5,51929,1432,AM,BC
452,158.5,51944,2634,EC,BC
453,158.5,51947,1137,EC,OC
454,158.5,51968,4941,EC,OC
455,158.5,52026,2750,EC,MBC
456,158.5,52028,4944,EC,OC
457,158.5,52035,1401,IT,OC
458,158.5,52054,3011,EC,BC
459,158.5,52061,4962,CS,MBC
460,158.5,52064,4960,EC,MBC
461,158.5,52073,2620,CS,SC
462,158.5,52080,4972,CS,BC
463,158.5,52115,1211,MZ,OC
464,158.5,52146,1112,CB,OC
465,158.5,52159,1216,EE,BC
466,158.5,52169,1211,BT,BC
467,158.5,52185,2750,ME,OC
468,158.5,52200,2634,IT,OC
469,158.5,52218,1509,CS,OC
470,158.5,52231,2755,CS,OC
471,158.5,52247,2723,EC,OC
472,158.5,52275,2739,EC,OC
473,158.5,52286,2634,CS,SC
474,158.5,52292,5,EC,MBC
475,158.5,52298,5986,EE,OC
476,158.5,52321,2710,TS,BC
477,158.5,52324,1026,EC,BC
478,158.5,52325,2651,EC,MBC
479,158.5,52329,2722,EE,OC
480,158.5,52334,1413,EC,MBC
481,158.5,52337,2712,CE,OC
482,158.5,52424,1432,CB,MBC
483,158.5,52427,2329,CS,OC
484,158.5,52430,1120,EC,OC
485,158.5,52432,2707,AG,BC
486,158.5,52444,1306,IT,BC
487,158.5,52451,5910,CS,BC
488,158.4,52457,2726,CS,OC
489,158.4,52458,2634,AG,OC
490,158.4,52464,2702,BT,MBC
491,158.1,52493,2702,ME,OC
492,158.1,52499,2706,EC,OC
493,158.0,52517,4960,EE,BC
494,158.0,52531,1413,EC,BC
495,158.0,52547,2740,AD,MBC
496,158.0,52582,2710,ET,OC
497,158.0,52597,2615,CE,MBC
498,158.0,52690,1118,IT,MBC
499,158.0,52697,2653,EC,MBC
500,158.0,52707,1015,EC,OC
501,158.0,52766,4960,CS,SC
502,158.0,52771,2715,AG,OC
503,158.0,52778,2702,CE,OC
504,158.0,52789,2608,EC,OC
505,158.0,52820,1122,EC,OC
506,158.0,52834,1026,EE,SC
507,158.0,52851,1210,CS,SC
508,158.0,52867,1414,IT,OC
509,158.0,52910,1113,EC,SC
510,158.0,52912,3830,EC,OC
511,158.0,52937,2739,CO,BC
512,158.0,52954,1149,IT,BC
513,158.0,52988,2725,EC,BC
514,158.0,52990,1114,CS,OC
515,158.0,53014,4933,CS,OC
516,158.0,53041,1149,CS,SC
517,158.0,53047,1013,EC,MBC
518,158.0,53080,2725,CS,MBC
519,158.0,53086,2709,EE,MBC
520,158.0,53114,2345,CS,BC
521,158.0,53133,1412,CS,OC
522,158.0,53140,2739,IT,BC
523,158.0,53142,2643,AD,BC
524,158.0,53149,2328,EC,OC
525,158.0,53162,2739,CB,BC
526,158.0,53175,1322,EC,OC
527,158.0,53182,1226,IT,OC
528,158.0,53196,1233,EE,MBC
529,157.9,53227,4962,IT,OC
530,157.9,53231,2620,BT,SC
531,157.8,53239,3817,BT,OC
532,157.8,53243,2710,CE,MBC
533,157.8,53247,2753,CS,OC
534,157.8,53251,2625,AD,MBC
535,157.6,53259,1317,BT,OC
536,157.6,53261,1422,EE,OC
537,157.5,53270,2735,IT,OC
538,157.5,53271,2635,BM,OC
539,157.5,53284,2726,CS,OC
540,157.5,53298,3809,CS,OC
541,157.5,53300,2764,BM,MBC
542,157.5,53344,5986,CS,MBC
543,157.5,53350,2718,ME,OC
544,157.5,53395,4953,CS,OC
545,157.5,53397,1210,AD,BC
546,157.5,53402,2710,CS,BC
547,157.5,53411,2711,EI,OC
548,157.5,53414,1419,CI,MBC
549,157.5,53445,2620,CS,SCA
550,157.5,53457,3831,CS,BC
551,157.5,53461,2740,IT,SC
552,157.5,53471,2735,IT,BC
553,157.5,53483,4944,EE,OC
554,157.5,53484,3826,EE,OC
555,157.5,53513,2725,CS,MBC
556,157.5,53532,2740,AD,BC
557,157.5,53615,2706,AD,OC
558,157.5,53621,4023,CS,BC
559,157.5,53668,2611,IT,OC
560,157.5,53674,1307,SC,OC
561,157.5,53690,1216,AD,OC
562,157.5,53691,1322,CS,MBC
563,157.5,53734,3845,CS,OC
564,157.5,53756,3843,EC,OC
565,157.5,53767,4965,EC,OC
566,157.5,53787,2640,CS,OC
567,157.5,53794,1434,EE,OC
568,157.5,53796,2618,EC,BC
569,157.5,53798,5703,CS,MBC
570,157.5,53810,2749,AG,OC
571,157.5,53842,2623,EC,OC
572,157.5,53858,1202,EE,OC
573,157.5,53879,2643,CS,SC
574,157.4,53889,2750,AG,OC
575,157.3,53894,2650,ME,OC
576,157.2,53905,3811,CS,OC
577,157.1,53916,2731,AD,OC
578,157.1,53917,5009,CS,SC
579,157.0,53927,1437,IT,OC
580,157.0,53933,1501,CS,OC
581,157.0,53938,1304,EC,SC
582,157.0,53944,1216,CS,MBC
583,157.0,54031,5904,CS,OC
584,157.0,54035,2706,EE,OC
585,157.0,54042,2727,CS,OC
586,157.0,54051,2739,AM,MBC
587,157.0,54056,1210,IT,SC
588,157.0,54064,1216,EC,OC
589,157.0,54078,3806,IT,MBC
590,157.0,54081,2710,EE,MBC
591,157.0,54169,2712,AU,OC
592,157.0,54185,2712,AU,BC
593,157.0,54205,1210,EE,OC
594,157.0,54207,2665,CS,OC
595,157.0,54250,3817,CS,BC
596,157.0,54256,5910,EC,OC
597,157.0,54260,2347,CS,OC
598,157.0,54266,1120,IT,MBC
599,157.0,54287,1210,CS,BCM
600,157.0,54354,5022,CS,BC
601,157.0,54361,2610,CS,OC
602,157.0,54369,1116,CS,BC
603,157.0,54378,2329,CS,BC
604,157.0,54398,4993,BM,OC
605,157.0,54409,1210,CB,OC
606,157.0,54414,1216,SC,BC
607,157.0,54420,2719,EE,BC
608,157.0,54424,1211,AL,SC
609,157.0,54455,1216,AG,BC
610,157.0,54456,2611,IT,MBC
611,157.0,54492,2622,CS,SC
612,157.0,54500,2601,CS,OC
613,157.0,54545,2736,IT,OC
614,157.0,54550,2636,AD,OC
615,157.0,54571,4670,EC,OC
616,157.0,54578,5010,EC,OC
617,157.0,54579,1120,IT,BC
618,157.0,54580,2712,CS,SCA
619,157.0,54620,2741,CS,OC
620,156.9,54640,5502,AG,BC
621,156.8,54654,1322,EC,MBC
622,156.6,54659,1122,CS,BC
623,156.6,54663,2707,AG,SC
624,156.5,54671,3019,EC,OC
625,156.5,54681,2706,EC,MBC
626,156.5,54683,5530,CS,MBC
627,156.5,54689,1210,EC,OC
628,156.5,54695,2723,ME,OC
629,156.5,54709,3019,CS,BC
630,156.5,54718,3830,IT,OC
631,156.5,54726,2622,EC,OC
632,156.5,54770,2608,EC,OC
633,156.5,54849,2621,EC,OC
634,156.5,54859,3826,AG,OC
635,156.5,54863,3905,CS,MBC
636,156.5,54881,1424,EC,OC
637,156.5,54908,5,AM,BC
638,156.5,54912,3806,AD,OC
639,156.5,54929,2369,EC,BC
640,156.5,54951,1149,AD,OC
641,156.5,55007,1149,AD,OC
642,156.5,55025,1149,EC,BC
643,156.5,55036,1112,AL,BC
644,156.5,55077,2718,MZ,OC
645,156.5,55108,3011,PC,BC
646,156.5,55136,3806,CS,OC
647,156.5,55183,1324,EC,OC
648,156.5,55185,5935,CS,OC
649,156.5,55202,1014,IT,MBC
650,156.5,55210,1419,EE,OC
651,156.5,55226,2758,CS,OC
652,156.5,55234,2764,AM,MBC
653,156.5,55260,1516,EE,BC
654,156.5,55306,2702,IT,SC
655,156.5,55318,2630,CS,MBC
656,156.5,55338,2718,ME,OC
657,156.5,55346,2608,EC,BC
658,156.5,55350,1501,CS,BC
659,156.5,55351,2708,BM,OC
660,156.5,55369,1533,CS,MBC
661,156.5,55381,1149,AD,MBC
662,156.5,55383,2735,EC,MBC
663,156.5,55385,2640,CS,OC
664,156.4,55387,2603,EE,BC
665,156.4,55393,1317,EE,OC
666,156.3,55396,2005,ME,SC
667,156.3,55398,1399,ME,SC
668,156.3,55399,1509,IT,OC
669,156.3,55401,3011,BT,SC
670,156.3,55402,2758,IT,OC
671,156.3,55408,1122,CS,MBC
672,156.3,55409,4672,EC,OC
673,156.2,55415,2648,ME,OC
674,156.2,55418,1122,IT,MBC
675,156.0,55447,2651,AD,MBC
676,156.0,55452,2740,AE,MBC
677,156.0,55497,1120,EC,SC
678,156.0,55504,2329,CS,MBC
679,156.0,55506,1306,CS,BC
680,156.0,55533,2741,CS,OC
681,156.0,55546,1306,BT,MBC
682,156.0,55550,2722,EE,MBC
683,156.0,55571,2610,CS,BC
684,156.0,55604,3815,CS,OC
685,156.0,55606,2726,CS,MBC
686,156.0,55631,1321,PA,BC
687,156.0,55673,5907,CS,MBC
688,156.0,55678,2633,CS,OC
689,156.0,55679,2607,CS,BC
690,156.0,55695,2740,CS,MBC
691,156.0,55712,2607,EC,OC
692,156.0,55731,2639,EC,MBC
693,156.0,55809,4962,IT,MBC
694,156.0,55822,2302,CS,MBC
695,156.0,55825,2752,IT,BC
696,156.0,55845,2661,EC,MBC
697,156.0,55869,2712,CE,OC
698,156.0,55874,2611,IT,BC
699,156.0,55904,2377,CE,SC
700,156.0,55913,2618,CD,OC
701,156.0,55942,1210,EC,MBC
702,156.0,55943,2706,SC,BC
703,156.0,55952,3465,EC,MBC
704,156.0,55976,2726,EC,OC
705,156.0,56105,1013,EC,BC
706,156.0,56115,3760,CS,OC
707,155.9,56116,2627,EE,OC
708,155.8,56127,2634,EC,MBC
709,155.8,56130,5901,EE,MBC
710,155.8,56135,2025,EE,SC
711,155.7,56142,1303,AG,OC
712,155.7,56145,3830,IT,OC
713,155.7,56146,1122,CS,SC
714,155.6,56151,2706,AD,MBC
715,155.6,56159,3786,ME,OC
716,155.5,56198,2750,BM,MBC
717,155.5,56200,4929,EC,OC
718,155.5,56207,3806,CS,OC
719,155.5,56221,2607,IT,OC
720,155.5,56227,3826,CE,SC
721,155.5,56246,2611,FD,OC
722,155.5,56300,1216,EC,OC
723,155.5,56315,2607,IT,MBC
724,155.5,56324,2642,AD,MBC
725,155.5,56335,3018,CS,BC
726,155.5,56339,2,TX,SC
727,155.5,56348,2744,IT,OC
728,155.5,56351,3803,CS,BC
729,155.5,56354,1114,CS,OC
730,155.5,56372,2710,CD,BC
731,155.5,56393,2620,CS,MBC
732,155.5,56415,5901,ME,OC
733,155.5,56421,1216,EC,OC
734,155.5,56424,4680,EC,OC
735,155.5,56425,2741,CS,SCA
736,155.5,56441,1301,CS,OC
737,155.5,56446,1413,AD,MBC
738,155.5,56449,1112,EC,MBC
739,155.5,56465,1432,AD,SC
740,155.5,56470,1026,EC,MBC
741,155.5,56474,2711,EI,OC
742,155.5,56509,4970,EC,OC
743,155.5,56513,2708,EC,BC
744,155.5,56520,2729,AE,MBC
745,155.5,56521,1399,MZ,MBC
746,155.5,56541,2625,CS,OC
747,155.5,56611,1431,IT,SC
748,155.5,56633,2745,EC,BC
749,155.5,56662,2709,AU,SC
750,155.5,56682,1309,EC,SC
751,155.5,56705,2642,CS,SC
752,155.5,56707,3819,CS,BC
753,155.5,56721,1507,IT,OC
754,155.5,56828,1412,CS,BC
755,155.4,56858,1303,CS,OC
756,155.3,56863,3810,AG,OC
757,155.2,56877,3806,EC,OC
758,155.2,56879,2347,AG,MBC
759,155.1,56881,2601,IT,OC
760,155.1,56882,2329,AG,OC
761,155.0,56889,2624,FD,MBC
762,155.0,56901,2763,CS,BC
