S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
2725,313738,193.5,3857,MBC,1,GI,OC
2726,299162,193.5,3861,MBC,5008,CM,MBC
2727,283859,193.5,3862,BC,2712,AE,OC
2728,205926,193.5,3863,BC,5008,EE,OC
2729,322903,193.5,3864,MBC,2615,CS,OC
2730,267663,193.5,3865,BC,5008,EE,OC
2731,222221,193.5,3866,BC,1219,CS,OC
2732,234442,193.5,3867,MBC,1399,AD,OC
2733,373861,193.5,3868,BC,1399,EC,OC
2734,320572,193.5,3870,BC,1432,CB,OC
2735,215696,193.5,3873,BCM,1210,AD,OC
2736,211073,193.5,3875,BC,2722,AM,OC
2737,329173,193.5,3876,BC,4962,CS,OC
2738,339771,193.5,3878,BC,5008,EM,BC
2739,203529,193.5,3881,BC,1399,IT,OC
2740,288284,193.5,3882,BC,2712,AD,BC
2741,329753,193.5,3883,MBC,2007,EM,MBC
2742,391433,193.5,3884,MBC,1419,AM,OC
2743,408248,193.5,3885,BC,1,ME,BC
2744,202129,193.5,3886,MBC,5008,CM,MBC
2745,235710,193.5,3887,BC,5008,CW,OC
2746,299371,193.5,3889,BC,2377,EC,BC
2747,297746,193.5,3894,BC,1432,CS,OC
2748,346356,193.5,3896,BC,2712,AD,BC
2749,264238,193.5,3898,BC,1,CE,OC
2750,231310,193.5,3901,OC,2,CL,OC
2751,232218,193.5,3907,BC,1399,AD,OC
2752,312748,193.5,3909,BC,5008,CW,OC
2753,298869,193.5,3910,BC,2712,AE,OC
2754,355642,193.5,3911,BC,1210,CS,OC
2755,222716,193.5,3912,OC,5008,CW,OC
2756,300067,193.5,3913,BC,5008,IM,BC
2757,318029,193.5,3914,MBC,2007,IM,MBC
2758,359334,193.5,3915,BC,2377,CB,BC
2759,255545,193.5,3918,OC,2718,CS,OC
2760,301114,193.5,3920,OC,5008,CW,OC
2761,387860,193.5,3921,BC,2615,CS,OC
2762,255309,193.5,3926,BC,2712,EC,OC
2763,311042,193.5,3927,BC,2712,EC,OC
2764,306313,193.5,3929,BC,5012,CC,BC
2765,258408,193.5,3932,MBC,1432,AD,OC
2766,331191,193.5,3933,BC,1219,CS,BC
2767,270463,193.5,3937,BC,5008,IM,BC
2768,377060,193.5,3940,SC,4,CS,SC
2769,394225,193.5,3941,BC,2712,CS,BC
2770,218820,193.5,3942,BCM,1,ME,BCM
2771,251349,193.5,3944,BC,2006,RA,BC
2772,311689,193.5,3946,BC,2007,EE,BC
2773,218471,193.5,3949,SC,2006,CE,OC
2774,270340,193.5,3951,BC,1,CE,OC
2775,270091,193.5,3952,BC,1219,CS,BC
2776,309398,193.5,3953,BC,2718,CS,OC
2777,370152,193.5,3954,BCM,1,GI,OC
2778,217634,193.5,3955,MBC,4,AE,MBC
2779,331036,193.5,3956,BC,4,AE,BC
2780,335030,193.5,3957,BC,2007,EE,BC
2781,316434,193.5,3958,BC,2712,AD,BC
2782,341891,193.5,3959,BC,2712,IT,BC
2783,397396,193.5,3960,BC,2712,IT,BC
2784,309066,193.5,3961,MBC,2005,IT,MBC
2785,377387,193.49,3962,BC,2718,CS,OC
2786,215480,193.475,3963,BC,2006,BS,OC
2787,279554,193.333,3968,OC,1450,CS,OC
2788,367173,193.333,3969,SC,1,IM,SC
2789,202995,193.333,3971,BC,2377,CB,BC
2790,228290,193.333,3972,OC,1315,ME,OC
2791,398650,193.26,3975,BC,1,BY,BC
2792,253159,193.24,3978,SC,4,CM,SC
2793,311195,193,3982,BC,2718,EC,OC
2794,232168,193,3984,BC,2377,EC,BC
2795,211258,193,3985,OC,2005,EE,OC
2796,231690,193,3986,BC,5008,IM,BC
2797,250242,193,3987,BC,2712,AD,BC
2798,281089,193,3988,BC,5012,CC,BC
2799,330888,193,3989,BC,2712,CS,BC
2800,200335,193,3990,BC,4,AE,BC
2801,218189,193,3991,MBC,2007,IM,MBC
2802,262111,193,3992,BC,1412,CS,OC
2803,242669,193,3995,MBC,2007,EE,MBC
2804,404308,193,3996,MBC,2710,AD,OC
2805,242413,193,3997,BC,1,CE,OC
2806,402699,193,3999,BC,5008,EE,OC
2807,235826,193,4001,BC,2377,EE,OC
2808,265165,193,4002,BC,2005,EE,OC
2809,368823,193,4003,OC,1432,EC,OC
2810,333448,193,4004,BC,5008,CW,BC
2811,325864,193,4005,BC,1399,IT,OC
2812,268295,193,4007,MBC,4,AE,MBC
2813,249728,193,4009,OC,2736,AD,OC
2814,311455,193,4010,BC,2718,CS,OC
2815,238533,193,4011,BC,2006,ME,OC
2816,245710,193,4013,BC,2005,EE,OC
2817,214076,193,4015,OC,1399,EC,OC
2818,352288,193,4016,BC,5008,IM,BC
2819,266044,193,4017,BC,5008,IM,BC
2820,427937,193,4017A,BC,2005,EE,OC
2821,303650,193,4018,MBC,1315,EE,MBC
2822,266789,193,4019,MBC,2007,AT,MBC
2823,270186,193,4021,BC,1219,CS,BC
2824,207877,193,4022,BC,1219,CS,BC
2825,339560,193,4023,MBC,1399,IT,OC
2826,213468,193,4025,MBC,1,ME,MBC
2827,264286,193,4027,BC,1419,CB,OC
2828,245130,193,4028,MBC,5,CF,OC
2829,377920,193,4029,BC,2708,CS,OC
2830,413063,193,4030,BC,2643,CS,OC
2831,271598,193,4033,MBC,2007,EM,MBC
2832,241042,193,4035,BC,2712,AD,BC
2833,311935,193,4036,BC,2615,CS,OC
2834,266564,193,4037,MBC,5901,ME,OC
2835,384868,193,4038,BC,5008,EM,BC
2836,366203,193,4041,BC,2007,EE,BC
2837,303419,193,4042,BC,2712,AD,BC
2838,331361,193,4043,BC,4,AE,BC
2839,309409,193,4044,OC,1399,EC,OC
2840,342860,193,4045,BC,2377,EC,BC
2841,248311,193,4055,BC,1399,AD,BC
2842,222891,193,4056,BC,2005,EE,OC
2843,359603,193,4057,BC,5008,IM,BC
2844,370826,193,4066,BC,2377,EC,BC
2845,372828,193,4073,BC,1219,CS,BC
2846,237542,193,4076,MBC,2007,IM,MBC
2847,240510,193,4078,BCM,5008,EM,BCM
2848,424574,193,4079,BC,2718,CS,OC
2849,204161,193,4080,OC,1219,EC,OC
2850,417780,193,4081,BC,2731,CS,OC
2851,375988,193,4082,BC,2710,IT,OC
2852,314300,193,4083,MBC,2007,EM,MBC
2853,310761,193,4085,BC,5008,IM,BC
2854,252921,193,4086,MBC,4974,CE,OC
2855,252760,193,4087,BC,5012,CC,BC
2856,319766,193,4088,SC,4,AE,SC
2857,323922,193,4089,MBC,2712,CS,MBC
2858,268149,193,4091,BC,1399,IT,OC
2859,325348,193,4093,BC,1219,CS,BC
2860,229586,193,4094,BC,2712,EC,OC
2861,318345,193,4095,BC,2006,ME,OC
2862,230098,193,4096,BC,4971,CS,OC
2863,266055,193,4098,BC,2712,CS,BC
2864,219280,193,4099,OC,1315,ME,OC
2865,358280,193,4100,MBC,4,EI,MBC
2866,369349,193,4102,MBC,2702,CS,OC
2867,248854,193,4104,BC,1211,CS,OC
2868,375241,193,4105,OC,2615,CS,OC
2869,348264,193,4107,MBC,2007,IM,MBC
2870,253075,193,4108,BC,2615,CS,OC
2871,331080,193,4110,BC,1216,EC,OC
2872,301713,193,4112,OC,1211,CS,OC
2873,334125,193,4115,BC,2377,EC,BC
2874,205061,193,4117,BC,1219,CS,BC
2875,316985,193,4118,BC,5008,EM,BC
2876,243773,193,4119,MBC,5008,CM,MBC
2877,321265,193,4121,BC,5008,EE,OC
2878,298258,193,4123,BC,2377,CB,BC
2879,258059,193,4127,BC,1,BY,BC
2880,330140,193,4129,BC,1219,EC,OC
2881,251353,193,4130,MBC,1399,CS,MBC
2882,323883,193,4133,OC,1219,IT,OC
2883,262156,193,4135,BC,2615,CS,OC
2884,324549,193,4136,MBC,1412,AD,OC
2885,415291,193,4137,MBC,2377,AD,MBC
2886,278109,193,4138,BC,2712,AD,BC
2887,353712,193,4139,BC,2764,CS,OC
2888,394605,193,4140,BC,5008,IM,BC
2889,336564,193,4141,MBC,1315,EE,MBC
2890,386838,193,4143,BC,5008,IM,BC
2891,259901,193,4144,SC,4,EC,SC
2892,238658,193,4145,BC,1399,EC,OC
2893,280797,193,4146,BC,5008,EE,OC
2894,258474,193,4147,OC,2006,ME,OC
2895,307728,193,4148,MBC,1399,AD,MBC
2896,282615,193,4151,BC,1399,IT,OC
2897,372209,193,4152,BC,1399,AD,BC
2898,410143,193,4153,MBC,2712,CS,MBC
2899,296943,193,4154,BC,2007,EY,OC
2900,390905,193,4155,BC,2712,EC,OC
2901,303857,193,4156,BC,4,AE,BC
2902,264236,193,4157,BC,2718,CS,OC
2903,405625,193,4158,MBC,2731,CS,OC
2904,334515,193,4159,MBC,1,MI,OC
2905,418720,193,4160,BC,2731,AD,OC
2906,243901,193,4161,BC,2718,CS,OC
2907,366207,193,4163,MBC,1315,CJ,MBC
2908,274849,193,4164,BC,1399,CB,OC
2909,317880,193,4165,SC,2006,CM,SC
2910,396745,193,4166,MBC,1432,CS,OC
2911,272292,193,4169,SC,2006,CE,OC
2912,224757,193,4170,BC,2006,BY,OC
2913,254838,193,4173,BC,1399,IT,OC
2914,203003,193,4175,BC,2006,ME,OC
2915,307577,193,4176,BC,2712,EC,OC
2916,244503,193,4179,OC,2712,EC,OC
2917,389983,193,4181,BC,4974,CS,OC
2918,283354,193,4182,BC,2615,EC,OC
2919,357695,193,4183,BC,2712,CS,BC
2920,381489,193,4184,BC,2613,CS,OC
2921,370329,193,4185,MBC,5012,CC,MBC
2922,341479,193,4188,MBC,1315,EE,MBC
2923,361732,193,4189,BC,2718,CS,OC
2924,220408,193,4192,MBC,1,ME,MBC
2925,261985,193,4196,BC,5008,EM,BC
2926,202272,193,4199,MBC,1399,IT,OC
2927,225841,193,4201,MBC,4,RA,MBC
2928,310147,193,4202,BC,2007,EE,BC
2929,206909,193,4208,BC,2704,AD,OC
2930,394490,193,4209,BCM,1432,AD,OC
2931,273720,193,4210,OC,1,GI,OC
2932,241563,193,4212,BC,2712,AD,BC
2933,227162,193,4213,BC,1211,CS,OC
2934,255159,193,4217,BC,1399,IT,OC
2935,292996,193,4220,BC,1,BY,BC
2936,316766,193,4224,BC,2712,EC,OC
2937,317490,193,4226,BC,1,GI,OC
2938,364281,193,4229,BC,1210,CB,OC
2939,241945,193,4230,BC,2712,CS,BC
2940,308963,193,4231,BC,2710,EC,OC
2941,381531,193,4232,BC,1432,AD,OC
2942,247947,193,4237,BC,1216,CS,OC
2943,281116,193,4238,SC,1315,CS,SC
2944,304570,193,4239,BC,1399,IT,OC
2945,237021,193,4240,BC,5008,IM,BC
2946,392346,193,4241,BC,3826,AG,OC
2947,233976,193,4242,MBC,2,CH,OC
2948,340127,193,4243,MBC,2006,EE,MBC
2949,238308,193,4244,SC,4,EC,SC
2950,242875,193,4245,MBC,2005,IT,MBC
2951,265742,193,4246,BC,2718,CS,OC
2952,418380,193,4247,BC,5012,CC,BC
2953,212815,193,4251,BC,2712,EC,OC
2954,201215,193,4252,BC,2712,EC,OC
2955,261589,193,4253,SC,2712,CS,SC
2956,257630,193,4254,MBC,2377,AD,MBC
2957,317812,193,4255,BC,2718,IT,OC
2958,360729,193,4256,MBC,2609,AE,OC
2959,238656,193,4259,BC,2377,EE,OC
2960,219436,193,4260,MBC,1216,AD,OC
2961,395330,193,4261,MBC,2007,EM,MBC
2962,320500,193,4266,BC,5008,IM,BC
2963,288234,193,4267,SC,1315,CS,SC
2964,364361,193,4268,BC,1315,ME,OC
2965,352973,193,4269,BC,1432,CS,OC
2966,208219,193,4270,BC,2718,CS,OC
2967,281767,193,4271,MBC,1211,CS,OC
2968,239093,193,4272,MBC,1315,EE,MBC
2969,318509,193,4273,BC,1211,CS,OC
2970,218208,193,4274,BC,2706,CS,OC
2971,255499,193,4276,BC,2712,CS,BC
2972,283011,193,4278,BC,1315,ME,OC
2973,369840,193,4283,BC,2005,EE,OC
2974,308472,193,4284,MBC,5008,CM,MBC
2975,298514,193,4289,BC,2377,CB,BC
2976,315500,193,4290,MBC,1,BY,MBC
2977,208905,193,4291,BC,1399,EC,OC
2978,229043,193,4292,MBC,2377,AD,MBC
2979,204361,193,4294,MBC,3819,CS,OC
2980,345755,193,4299,BC,5008,EE,OC
2981,233970,193,4300,BC,1432,CS,OC
2982,203702,193,4301,MBC,1,ME,MBC
2983,291117,193,4302,MBC,1113,CS,OC
2984,240006,193,4305,BC,5008,IM,BC
2985,243298,193,4306,BC,2718,CS,OC
2986,227874,193,4309,BC,1399,EC,OC
2987,241018,193,4310,MBC,4,AE,MBC
2988,258361,193,4311,BC,5008,EM,BC
2989,310723,193,4312,MBC,2005,EC,MBC
2990,211044,193,4314,OC,2718,EC,OC
2991,363358,193,4317,BC,4,AE,BC
2992,316330,193,4319,BC,1399,AD,BC
2993,204880,193,4320,BCM,2007,EM,BCM
2994,368184,193,4321,BC,2712,CS,BC
2995,380224,193,4322,BC,2615,EC,OC
2996,331575,193,4324,BC,5008,IM,BC
2997,318543,193,4326,BC,5008,IM,BC
2998,233700,193,4327,BC,2,PM,OC
2999,320519,193,4328,BC,2615,CS,OC
3000,354770,193,4329,BCM,4974,CS,OC
3001,247840,193,4330,BCM,2377,CS,BCM
3002,209229,193,4331,BC,5008,EE,OC
3003,200406,193,4332,BC,1113,CS,OC
3004,226134,193,4333,BC,2712,CS,BC
3005,303233,193,4334,MBC,1399,CS,MBC
3006,350040,193,4335,BC,2377,CB,BC
3007,369953,193,4337,BC,1315,ME,OC
3008,388194,193,4338,MBC,1,BY,MBC
3009,296452,193,4340,BC,2702,CS,OC
3010,272147,193,4342,BC,1210,CS,OC
3011,226113,193,4343,BC,2718,CS,OC
3012,222255,193,4345,BC,1211,EC,OC
3013,343157,193,4347,BC,1399,EC,OC
3014,285954,193,4348,BC,2718,CS,OC
3015,334237,193,4349,BC,1219,IT,OC
3016,266679,193,4350,BCM,2621,EC,OC
3017,273480,193,4353,BC,2706,CS,OC
3018,231713,193,4356,BC,4,AE,BC
3019,218910,193,4357,BC,2712,CS,BC
3020,232545,193,4358,BC,4,AE,BC
3021,365296,193,4360,BC,5008,IM,BC
3022,315751,193,4362,BC,4960,CS,OC
3023,235865,193,4365,BC,1399,AD,BC
3024,357600,193,4366,BC,2712,EC,OC
3025,235949,193,4367,BCM,5008,CM,BCM
3026,235127,193,4368,BC,2712,EC,OC
3027,221223,193,4369,BC,2712,EC,OC
3028,303502,193,4370,BC,1211,CS,OC
3029,339796,193,4371,BC,2702,CS,OC
3030,394949,193,4373,BC,5008,IM,BC
3031,274868,193,4374,BC,2708,CS,OC
3032,339734,193,4375,BC,1432,AD,OC
3033,368077,193,4377,BC,2006,ME,OC
3034,375020,193,4380,MBC,5901,CS,OC
3035,307396,193,4381,BC,1,CE,OC
3036,332282,193,4383,BC,5008,EM,BC
3037,343934,193,4388,BC,1399,EC,OC
3038,374708,193,4389,BC,1399,AD,BC
3039,317439,193,4390,BC,5008,IM,BC
3040,220615,192.975,4392,BC,2712,CS,BC
3041,248863,192.75,4394,MBC,2005,EC,MBC
3042,358660,192.667,4395,BC,1315,ME,OC
3043,263030,192.5,4398,BC,2006,ES,OC
3044,305656,192.5,4399,BC,1219,CS,BC
3045,309702,192.5,4400,BC,2702,EC,OC
3046,331910,192.5,4402,BC,2608,CS,OC
3047,315791,192.5,4403,MBC,2005,CE,OC
3048,224161,192.5,4404,BC,1399,IT,OC
3049,345642,192.5,4405,BC,2718,EC,OC
3050,328527,192.5,4407,BC,1324,SC,OC
3051,341119,192.5,4408,BC,1219,AD,OC
3052,233567,192.5,4409,MBC,2005,EC,MBC
3053,259640,192.5,4410,BC,1399,IT,OC
3054,269973,192.5,4412,BC,2005,EE,OC
3055,296194,192.5,4413,BC,2718,AD,OC
3056,427994,192.5,4416,BC,2615,EE,OC
3057,253197,192.5,4417,MBC,2005,EC,MBC
3058,222898,192.5,4418,SC,1,EE,SC
3059,225340,192.5,4420,BC,5008,CW,BC
3060,410668,192.5,4421,BC,2615,EC,OC
3061,256201,192.5,4423,BC,2615,CS,BC
3062,324879,192.5,4424,BC,5008,EM,BC
3063,244611,192.5,4425,SC,4,IM,SC
3064,222841,192.5,4426,SC,2006,CM,SC
3065,406763,192.5,4427,MBC,2,PP,OC
3066,205793,192.5,4430,BC,1216,CS,OC
3067,220812,192.5,4431,BC,1399,IT,OC
3068,269583,192.5,4433,BC,1211,CS,OC
3069,202181,192.5,4434,BC,2721,CS,OC
3070,304851,192.5,4435,BC,5008,CW,BC
3071,336087,192.5,4436,BC,2712,EC,OC
3072,253861,192.5,4437,BC,5008,EM,BC
3073,395698,192.5,4439,MBC,2005,EC,MBC
3074,211653,192.5,4441,BC,1399,AM,OC
3075,201094,192.5,4443,BC,5008,EM,BC
3076,225597,192.5,4449,OC,1399,CB,OC
3077,371380,192.5,4450,OC,1026,CS,OC
3078,324767,192.5,4452,MBC,2007,EE,MBC
3079,385168,192.5,4454,SC,4,EC,SC
3080,320801,192.5,4456,BC,1317,CS,OC
3081,338354,192.5,4458,BC,2718,CS,OC
3082,303065,192.5,4459,MBC,1,ME,MBC
3083,424086,192.5,4460,BC,1399,AD,BC
3084,367188,192.5,4461,BC,2712,EE,OC
3085,276262,192.5,4463,BC,2712,EC,OC
3086,249861,192.5,4464,BC,2712,EC,OC
3087,313139,192.5,4465,BCM,2712,CS,BCM
3088,365416,192.5,4467,BC,1399,IT,OC
3089,309366,192.5,4468,BC,1450,CS,OC
3090,208439,192.5,4469,BC,1432,AM,OC
3091,279909,192.5,4470,BC,2615,EC,OC
3092,409820,192.5,4472,BC,1,BY,BC
3093,303486,192.5,4473,BC,1219,CS,BC
3094,293620,192.5,4477,BC,2718,CS,OC
3095,239671,192.5,4479,BC,5008,CW,BC
3096,213181,192.5,4482,BC,1315,ME,OC
3097,305651,192.5,4483,MBC,1,ME,MBC
3098,273348,192.5,4484,MBC,1432,CS,OC
3099,306165,192.5,4486,BC,4974,CS,OC
3100,289255,192.5,4488,BC,1450,IT,OC
3101,307616,192.5,4489,MBC,5008,EC,MBC
3102,420383,192.5,4490,BC,1411,CS,OC
3103,402369,192.5,4491,BC,2718,CS,OC
3104,407881,192.5,4492,BCM,5009,CS,OC
3105,264778,192.5,4493,BC,2711,AD,OC
3106,278733,192.5,4495,BC,5008,EY,OC
3107,307077,192.5,4496,BC,2615,CS,BC
3108,333581,192.5,4500,MBC,2007,EE,MBC
3109,333635,192.5,4501,SC,5008,CS,SC
3110,251047,192.5,4504,BC,2718,CS,OC
3111,229502,192.5,4507,BC,1211,CS,OC
3112,411665,192.5,4508,MBC,3011,EC,OC
3113,309671,192.5,4509,MBC,1432,EC,OC
3114,324795,192.5,4511,MBC,5910,IT,OC
3115,296402,192.5,4512,SC,5008,CS,SC
3116,373811,192.5,4513,MBC,1399,AD,MBC
3117,410042,192.5,4514,BC,2731,AD,OC
3118,328234,192.5,4515,MBC,4,AE,MBC
3119,232936,192.5,4516,MBC,2712,AD,MBC
3120,226847,192.5,4517,BCM,1399,EC,OC
3121,366110,192.5,4521,MBC,2712,CS,MBC
3122,233540,192.5,4527,BC,2005,EE,OC
3123,229166,192.5,4528,MBC,2006,CE,OC
3124,232223,192.5,4530,SC,4,AE,SC
3125,234498,192.5,4533,MBC,1399,AD,MBC
3126,229537,192.5,4536,BC,5901,CS,OC
3127,294373,192.5,4537,MBC,2712,CS,MBC
3128,355245,192.5,4538,MBC,2005,EC,MBC
3129,247763,192.5,4540,BC,1432,CS,OC
3130,314240,192.5,4543,BC,4,AE,BC
3131,341133,192.5,4544,BC,1399,EC,OC
3132,339855,192.5,4546,BC,1311,AO,OC
3133,260343,192.5,4551,BC,2,CH,OC
3134,317284,192.5,4559,BC,2005,EE,OC
3135,366922,192.5,4563,BC,1113,CS,OC
3136,323433,192.5,4565,MBC,1,IE,OC
3137,210901,192.5,4566,BC,1211,CS,OC
3138,244537,192.5,4568,MBC,1211,CS,OC
3139,317974,192.5,4569,MBC,2615,CS,MBC
3140,279823,192.5,4570,BC,2727,BT,OC
3141,268572,192.5,4571,MBC,3465,CS,OC
3142,307859,192.5,4573,BC,2712,EC,OC
3143,369014,192.5,4574,SC,4,EC,SC
3144,341343,192.5,4576,BC,2718,CS,OC
3145,327786,192.5,4577,BC,2377,CB,BC
3146,301100,192.5,4578,BC,2712,CS,BC
3147,249198,192.5,4579,BC,2718,CS,OC
3148,221311,192.5,4580,BC,1399,EA,OC
3149,342349,192.5,4581,BC,2712,CS,BC
3150,320321,192.5,4582,BC,2710,CS,OC
3151,257198,192.5,4583,MBC,2618,CS,OC
3152,373892,192.5,4587,BC,2711,CS,OC
3153,238397,192.5,4588,MBC,1399,CS,MBC
3154,398619,192.5,4589,BC,2712,IT,BC
3155,339861,192.5,4590,BC,4972,EC,OC
3156,371619,192.5,4592,BC,2718,CS,OC
3157,210210,192.5,4593,BC,5008,EM,BC
3158,364576,192.5,4595,MBC,1211,CS,OC
3159,270322,192.5,4596,BC,2712,EC,OC
3160,357934,192.5,4597,MBC,2615,CS,MBC
3161,238162,192.5,4598,BC,1315,CE,OC
3162,293014,192.5,4600,BC,5008,EM,BC
3163,339582,192.5,4602,BC,2718,CS,OC
3164,318104,192.5,4609,BC,5008,EM,BC
3165,329140,192.5,4610,BC,2007,EY,OC
3166,264141,192.5,4615,BC,2377,CB,BC
3167,312567,192.5,4616,MBC,2007,EM,MBC
3168,305786,192.5,4617,BC,1399,IT,OC
3169,361159,192.5,4618,BC,2739,CS,OC
3170,218687,192.5,4621,BC,2,CH,OC
3171,236302,192.5,4622,BC,2718,CS,OC
3172,222901,192.5,4623,BC,2377,CB,BC
3173,340185,192.5,4624,BC,5008,EM,BC
3174,212480,192.5,4625,BC,2,CH,OC
3175,342260,192.5,4627,MBC,2712,CS,MBC
3176,273063,192.5,4628,BC,2712,EC,OC
3177,294482,192.5,4629,BC,2615,CS,BC
3178,252042,192.5,4631,BC,2712,EC,OC
3179,366451,192.5,4634,BC,1,CE,BC
3180,394838,192.5,4637,MBC,4971,AD,OC
3181,331495,192.5,4638,BC,1399,AD,BC
3182,280639,192.5,4639,BC,1399,CB,OC
3183,256888,192.5,4640,BC,2718,CS,OC
3184,210673,192.5,4641,BC,2712,EC,OC
3185,330055,192.5,4644,BC,2718,CS,OC
3186,279388,192.5,4645,SC,4,IM,SC
3187,342223,192.5,4646,BC,1399,IT,OC
3188,236450,192.5,4648,BC,2718,AD,OC
3189,359710,192.5,4652,BC,4,AU,OC
3190,389691,192.5,4654,OC,1211,CS,OC
3191,366166,192.5,4656,BC,2712,IT,BC
3192,361918,192.5,4659,BC,2718,CS,OC
3193,412485,192.5,4664,MBC,1,ME,MBC
3194,391599,192.5,4665,MBC,2377,AD,MBC
3195,311390,192.5,4667,OC,1,IE,OC
3196,267171,192.5,4668,BC,2007,EY,OC
3197,220587,192.5,4675,BC,1219,CS,BC
3198,344164,192.5,4678,SC,1315,CS,SC
3199,210544,192.5,4679,BC,2702,CS,OC
3200,257784,192.5,4685,MBC,2712,CS,MBC
3201,293667,192.5,4688,BC,1315,ME,OC
3202,299877,192.5,4694,BC,1219,EC,OC
3203,333771,192.5,4698,OC,2718,IT,OC
3204,211937,192.5,4700,OC,1315,BM,OC
3205,339311,192.5,4705,BC,2718,CS,OC
3206,251298,192.5,4711,BC,1211,CS,OC
3207,361411,192.5,4713,BC,5008,EE,OC
3208,298557,192.5,4714,BC,1,BY,BC
3209,302560,192.5,4716,BC,2615,EC,OC
3210,204850,192.5,4720,OC,4,PR,OC
3211,353822,192.5,4721,BC,2712,EC,OC
3212,349517,192.5,4722,BC,1219,IT,OC
3213,295170,192.5,4723,OC,1211,CD,OC
3214,394888,192.5,4726,BC,1315,ME,OC
3215,293085,192.5,4727,SC,1,IM,SC
3216,247699,192.5,4733,BC,2712,AD,BC
3217,204835,192.5,4736,BC,1399,AD,BC
3218,202653,192.5,4737,MBC,1399,EC,OC
3219,308506,192.5,4739,BC,5008,EE,OC
3220,329608,192.5,4740,BC,1399,EC,BC
3221,341844,192.5,4741,MBC,2006,ME,OC
3222,268779,192.5,4743,BC,1399,AM,OC
3223,230724,192.5,4745,BC,2712,IT,BC
3224,381597,192.5,4746,BC,2006,RA,BC
3225,290617,192.5,4750,OC,2702,CS,OC
3226,298317,192.5,4751,BC,2764,IT,OC
3227,366750,192.5,4752,BC,1399,AM,OC
3228,303028,192.5,4753,BC,1399,EC,BC
3229,272771,192.5,4756,BC,2710,EC,OC
3230,307530,192.5,4757,MBC,4,AE,MBC
3231,249574,192.5,4760,BC,2005,EE,OC
3232,349091,192.5,4762,BC,2718,CS,BC
3233,292748,192.5,4763,BC,5901,EC,OC
3234,269927,192.5,4764,BC,2005,EE,OC
3235,254380,192.5,4766,MBC,2007,EE,MBC
3236,299361,192.5,4767,MBC,1,BY,MBC
3237,395795,192.5,4769,BC,2718,CS,BC
3238,317587,192.5,4770,BC,2006,RA,BC
3239,308841,192.5,4771,BC,2005,EE,OC
3240,239815,192.5,4773,MBC,2007,EM,MBC
3241,400429,192.5,4774,MBC,5008,IM,MBC
3242,253995,192.5,4775,BC,2025,CS,OC
3243,236398,192.5,4776,BC,2712,EC,OC
3244,328398,192.5,4778,BC,1399,IT,BC
3245,270775,192.5,4779,BC,2007,EY,OC
3246,319540,192.5,4780,MBC,4,AE,MBC
3247,202536,192.5,4781,BC,2005,EE,OC
3248,394625,192.5,4782,MBC,1414,CS,MBC
3249,295141,192.5,4783,SC,1,ME,SC
3250,349248,192.5,4784,MBC,1432,CS,OC
3251,236452,192.5,4785,BC,5901,CS,OC
3252,202635,192.5,4786,BC,2712,IT,BC
3253,244191,192.5,4787,BCM,4960,CS,OC
3254,328514,192.5,4788,BC,2712,AD,BC
3255,205639,192.5,4789,OC,1219,EC,OC
3256,212176,192.5,4790,BC,1399,AD,BC
3257,372822,192.5,4791,BC,1315,ME,OC
3258,200409,192.5,4792,BC,1219,IT,OC
3259,250335,192.5,4794,BC,2710,CS,OC
3260,324220,192.5,4795,BC,5008,CW,BC
3261,245153,192.5,4796,BC,2718,AD,OC
3262,225273,192.5,4797,BC,2718,CS,BC
3263,307462,192.5,4798,BC,2712,EC,OC
3264,372985,192.5,4799,BC,2711,CS,OC
3265,313929,192.5,4800,MBC,1,ME,MBC
3266,378500,192.5,4803,BC,2007,EY,OC
3267,211750,192.5,4805,MBC,2007,EE,MBC
3268,336144,192.5,4806,BC,1315,ME,OC
3269,367755,192.5,4807,MBC,1211,CS,OC
3270,261271,192.5,4808,BCM,1399,EC,BCM
3271,243703,192.5,4811,BC,2702,CB,OC
3272,213923,192.5,4812,BC,5008,EY,OC
3273,390188,192.5,4813,SC,1,IM,SC
3274,295293,192.5,4814,BC,1432,CS,OC
3275,328981,192.5,4816,BC,1,GI,OC
3276,268395,192.5,4817,MBC,2377,EC,MBC
3277,392050,192.475,4819,BC,1414,CS,BC
3278,363189,192.46,4822,OC,2711,CS,OC
3279,224236,192.449,4824,BC,1399,IT,BC
3280,216287,192.365,4827,BC,4678,CS,OC
3281,390749,192.35,4828,BC,2005,EE,BC
3282,282762,192.333,4830,OC,1211,IT,OC
3283,207202,192.333,4831,SC,4,EM,SC
3284,224486,192.333,4832,SC,1,ME,SC
3285,270294,192.333,4833,BC,2615,CS,BC
3286,399061,192.265,4834,MBC,2731,AD,OC
3287,391978,192.25,4835,BC,2005,EE,BC
3288,378924,192.24,4836,BCM,2377,EE,OC
3289,412816,192.175,4839,BC,2718,CS,BC
3290,241928,192.15,4840,BC,2006,ME,OC
3291,427624,192.075,4841,MBC,1414,CS,MBC
3292,346330,192.03,4842,SC,1013,CS,OC
3293,263697,192,4843,BC,2,CH,BC
3294,265077,192,4844,BC,1219,CS,BC
3295,234515,192,4845,BC,2712,EC,OC
