S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
1,384428,MBC,197,1468,2025,AD,MBC
2,378803,BCM,195.5,2295,2740,AD,OC
3,269147,BC,195.5,2348,2722,IT,BC
4,427679,BC,195.5,2372,4976,ME,OC
5,277965,BC,195.5,2548,1419,AD,BC
6,384730,BC,195,2882,2006,MS,BC
7,372461,BC,194.5,3163,2656,AD,BC
8,231511,BC,193.5,3772,1211,EE,BC
9,324493,BC,193.5,3808,3011,CS,BC
10,257025,BC,193,4316,1317,IT,BC
11,286674,BC,192.5,4754,2630,CS,OC
12,324591,MBC,192.5,4815,2702,AL,MBC
13,234519,BC,192,5063,2618,IT,OC
14,294643,MBC,192,5327,2711,CS,MBC
15,253801,OC,191.5,5394,3011,IT,OC
16,315565,MBC,191.5,5430,2764,IT,MBC
17,349019,BC,191.5,5685,2005,CE,BC
18,250991,MBC,191.5,5693,1311,AD,OC
19,379765,SCA,191.5,5804,2005,EE,SCA
20,242783,BCM,191,6334,2007,CE,BCM
21,427481,BC,190.75,6402,2635,CS,OC
22,212171,BCM,190.5,6425,2751,CS,OC
23,362532,BC,190.5,6470,4955,EC,OC
24,216448,BC,190.5,6662,1504,CS,OC
25,258675,BC,190.5,6836,2719,CS,BC
26,337658,BC,190,7053,2711,EC,BC
27,235752,MBC,190,7056,3011,IT,OC
28,384556,BC,190,7415,2603,EC,BC
29,373207,MBC,190,7437,3465,CS,MBC
30,281149,MBC,190,7458,1419,CS,MBC
31,376889,MBC,190,7540,3011,CS,MBC
32,228259,MBC,189.5,7866,1419,CS,MBC
33,337823,MBC,189.5,7969,1311,AD,OC
34,394314,BC,189.5,8044,4965,CS,OC
35,286754,BC,189.5,8087,5910,CS,BC
36,226125,MBC,189.5,8168,1,MI,MBC
37,222043,OC,189.435,8175,1442,CS,OC
38,405735,BC,189.38,8179,1419,EC,BC
39,211774,MBC,189,8211,2702,EC,MBC
40,252932,BC,189,8241,1149,CS,OC
41,317947,BC,189,8283,3464,CS,OC
42,246774,MBC,189,8378,5910,IT,OC
43,241245,BC,189,8699,1216,IT,OC
44,357199,MBC,188.5,8798,2025,AD,MBC
45,318334,BC,188.5,8872,1324,EC,OC
46,359821,MBC,188.5,8942,1419,AM,MBC
47,314283,BC,188.5,8945,2729,EC,OC
48,209991,BC,188.275,9226,3806,IT,OC
49,304189,OC,188,9255,2618,AD,OC
50,269025,BC,188,9288,2618,CS,BC
51,262813,BCM,188,9300,4994,CS,OC
52,429168,BC,188,9389,1317,IT,BC
53,253113,MBC,188,9465,2702,AD,MBC
54,212060,MBC,188,9625,4989,IT,OC
55,227887,MBC,188,9678,1419,EC,MBC
56,373063,BC,188,9696,2711,AD,BC
57,383571,MBC,187.5,9872,1516,CS,MBC
58,348857,MBC,187.5,9895,2618,AD,OC
59,257155,BC,187.5,9920,1026,EC,OC
60,254910,BC,187.5,9942,2711,EC,BC
61,298032,MBC,187.5,10057,2007,CH,MBC
62,333789,MBC,187.5,10058,1211,AE,MBC
63,231867,BC,187.5,10072,4962,CS,BC
64,308600,BC,187.5,10079,5986,CS,BC
65,271768,BC,187.01,10249,1304,EC,BC
66,311859,MBC,187,10389,1315,CE,MBC
67,340477,BC,187,10403,5009,CS,OC
68,307057,MBC,187,10492,2,IS,MBC
69,337533,BCM,187,10598,1510,CS,OC
70,303921,MBC,187,10623,1013,CS,OC
71,303872,BC,187,10634,4,RP,BC
72,266595,MBC,187,10726,1419,IT,MBC
73,327000,BC,186.5,10777,3803,CS,OC
74,251233,BC,186.5,10821,4944,IT,OC
75,232155,MBC,186.5,10861,2702,IT,MBC
76,262384,MBC,186.5,11053,1419,CS,MBC
77,219377,BC,186.5,11157,3,BP,BC
78,420140,BC,186.5,11204,5901,EE,BC
79,294706,BC,186,11367,1112,CS,BC
80,313986,MBC,186,11542,1516,CS,MBC
81,353674,BC,186,11544,2751,EC,OC
82,279702,MBC,186,11564,1113,EC,MBC
83,235880,BC,186,11671,3465,CS,BC
84,350686,BC,186,11742,2,PM,BC
85,259058,OC,186,11852,2710,CD,OC
86,421888,BC,185.505,11885,1126,EV,OC
87,258279,SC,185.5,11897,2712,IT,SC
88,268146,MBC,185.5,11902,1412,CS,OC
89,330335,MBC,185.5,11954,1304,CS,MBC
90,240709,BC,185.5,12123,2006,MS,BC
91,284499,BC,185.5,12214,5009,CS,OC
92,237707,BC,185.5,12294,2025,EC,BC
93,207317,BC,185.5,12324,5842,CS,OC
94,329544,BC,185.5,12362,1419,IT,BC
95,280078,BCM,185.5,12364,5986,AD,BCM
96,345374,BC,185.425,12414,2711,AD,BC
97,422545,MBC,185,12447,2618,AD,OC
98,321705,BCM,185,12498,4954,IT,OC
99,411077,MBC,185,12742,4680,CE,OC
100,253358,BC,185,12845,4962,EC,OC
101,270278,MBC,185,12961,2709,EC,MBC
102,242026,MBC,184.5,13032,1412,CS,OC
103,309603,MBC,184.5,13044,1432,EC,MBC
104,266678,BC,184.5,13100,2722,EC,BC
105,405459,BC,184.5,13104,2722,EC,BC
106,239013,BCM,184.5,13207,4020,EC,OC
107,420497,MBC,184.5,13212,1127,CS,OC
108,248632,BC,184.5,13229,2722,SC,BC
109,337288,MBC,184.5,13283,2702,EC,MBC
110,324762,MBC,184.5,13296,2702,EC,MBC
111,368513,BCM,184.5,13352,1216,EC,OC
112,292061,BC,184.5,13358,2702,CT,OC
113,305781,BC,184.5,13487,1317,CH,OC
114,230466,BC,184.5,13489,5907,CS,OC
115,402694,MBC,184.405,13548,2369,EC,OC
116,295721,BC,184,13604,3830,AD,OC
117,243680,BC,184,13661,1216,EE,OC
118,234177,BC,184,13685,1324,CS,OC
119,358402,MBC,184,13690,1419,IT,MBC
120,233340,SC,184,13701,2007,EE,SC
121,288584,MBC,184,13709,2702,IT,MBC
122,401165,MBC,184,13739,4678,CS,OC
123,275955,MBC,184,13761,4020,CS,MBC
124,265876,MBC,184,13784,2739,AD,MBC
125,320051,BC,184,13796,3819,CS,BC
126,279319,BC,184,13857,2711,EC,BC
127,270987,BC,184,13912,2706,AD,OC
128,211452,BC,184,13946,1419,AM,BC
129,374223,MBC,184,13965,5,AM,OC
130,231220,BCM,184,14005,2005,CE,BCM
131,399833,MBC,183.5,14166,3011,CS,MBC
132,209559,OC,183.5,14177,1113,EE,OC
133,395849,SC,183.5,14240,2709,CS,SC
134,353670,BC,183.5,14251,2710,SC,BC
135,375193,MBC,183.5,14347,5010,EC,OC
136,237748,MBC,183.5,14367,4974,EC,MBC
137,358593,SC,183.5,14415,1,XC,SC
138,424527,BC,183.5,14430,1210,AD,OC
139,239757,BC,183.5,14507,5986,CS,BC
140,370333,SC,183.5,14536,4,AU,SC
141,310163,BC,183.5,14573,1210,CS,OC
142,292563,OC,183.5,14619,1210,CS,OC
143,226537,MBC,183.5,14620,3011,CS,MBC
144,377309,BC,183,14700,2710,EC,BC
145,417742,BC,183,14709,2005,PR,BC
146,287745,MBC,183,14721,1013,CS,OC
147,387371,MBC,183,14795,2708,CS,OC
148,294009,BC,183,14816,2607,BT,OC
149,386592,SC,183,14827,2,CH,SC
150,283268,BC,183,14851,2722,EC,BC
151,415486,MBC,183,14870,2007,CH,MBC
152,345124,MBC,183,14931,3465,CS,MBC
153,214082,MBC,183,15005,5010,CS,OC
154,343339,BC,183,15087,2722,EC,BC
155,216350,BC,183,15214,2722,EC,BC
156,333341,BC,182.5,15293,2719,CS,BC
157,312963,MBC,182.5,15307,2618,CS,MBC
158,283219,BC,182.5,15412,1,PT,BC
159,354913,MBC,182.5,15467,2005,CE,MBC
160,287432,BC,182.5,15495,3464,CS,OC
161,353546,MBC,182.5,15497,2751,AD,OC
162,230804,BCM,182.5,15504,1419,EC,BCM
163,255730,BCM,182.5,15508,2719,CS,BCM
164,342601,OC,182.5,15517,1211,BT,OC
165,282922,MBC,182.5,15531,2722,EC,MBC
166,356496,MBC,182.5,15566,2646,CS,OC
167,317809,BC,182.5,15598,1324,IT,OC
168,419407,BCM,182.5,15772,1408,IT,OC
169,271034,BC,182.035,15822,1317,AD,BC
170,374200,MBC,182,15831,2719,CS,MBC
171,242494,MBC,182,15841,4960,CS,MBC
172,243156,MBC,182,15853,1422,AD,MBC
173,346478,MBC,182,15902,2603,EC,MBC
174,344314,MBC,182,16078,1,PT,MBC
175,261048,BC,182,16116,1013,IT,OC
176,386801,MBC,182,16130,5009,CS,OC
177,323615,BC,182,16168,1419,IT,BC
178,257916,BCM,182,16202,1315,CE,BCM
179,237789,MBC,182,16287,1149,AD,OC
180,303934,BCM,181.5,16463,3804,CS,OC
181,322520,SC,181.5,16504,1013,CS,OC
182,201964,OC,181.5,16521,1324,EC,OC
183,363805,BC,181.5,16525,3011,CS,BC
184,403443,MBC,181.5,16587,2739,IT,MBC
185,423130,MBC,181.5,16595,5,CF,OC
186,266656,BC,181.5,16611,1149,AD,OC
187,213358,BC,181.5,16690,1317,IT,BC
188,240437,BC,181.5,16706,4962,CS,BC
189,328239,BCM,181.5,16757,1101,AD,OC
190,388069,BC,181.5,16804,1210,AD,OC
191,316552,BC,181.5,16845,2740,IT,OC
192,218803,BC,181.5,16876,1149,CS,OC
193,249409,MBC,181.5,16996,2,PP,OC
194,225636,BC,181,17123,3011,IT,OC
195,380364,BCM,181,17208,4023,CS,OC
196,345784,BC,181,17255,2005,ME,BC
197,303871,BC,181,17258,1516,EC,OC
198,246356,MBC,181,17299,5901,EE,MBC
199,352677,BC,181,17305,3011,IT,OC
200,265293,BC,181,17348,1419,AD,BC
201,294933,MBC,181,17363,1419,CS,MBC
202,355563,MBC,181,17371,5,AM,OC
203,291578,BC,181,17522,1304,SC,BC
204,372905,BC,181,17533,2006,AS,BC
205,273880,BC,180.5,17641,2706,IT,OC
206,233356,BC,180.5,17657,1216,IT,OC
207,318408,BC,180.5,17707,1112,CS,BC
208,337490,MBC,180.5,17745,3019,CS,OC
209,365146,BCM,180.5,17772,2712,MZ,BCM
210,270891,SC,180.5,17780,2,CH,SC
211,297543,MBC,180.5,17820,3011,IT,OC
212,250142,BC,180.5,17837,5986,AD,BC
213,360705,BC,180.5,17917,2005,ME,BC
214,217944,BC,180.5,17930,5904,AD,OC
215,307506,MBC,180.5,18066,1304,CS,MBC
216,370894,BC,180.5,18083,2005,IB,BC
217,319151,BC,180.5,18131,2750,BT,OC
218,218103,MBC,180.5,18132,2764,AM,MBC
219,340586,SC,180,18218,1,XC,SC
220,231251,MBC,180,18259,2702,AD,MBC
221,224763,SC,180,18292,1,IE,SC
222,307346,BC,180,18329,2739,AM,BC
223,219819,BC,180,18360,2711,AD,BC
224,365842,MBC,180,18396,1304,CS,MBC
225,278500,BC,180,18429,2722,SC,BC
226,236164,BC,180,18488,5008,MF,BC
227,358335,MBC,180,18500,1,PT,MBC
228,328425,BC,180,18515,2622,AD,OC
229,364050,MBC,180,18583,2327,AD,OC
230,341749,BC,180,18739,1412,CS,OC
231,256538,BC,180,18756,3701,AD,OC
232,296893,MBC,180,18800,3011,IT,OC
233,255444,BC,179.67,18845,1419,IT,BC
234,327955,BC,179.5,18856,1419,IT,BC
235,341012,MBC,179.5,18931,2722,CS,MBC
236,418022,BC,179.5,18959,2722,SC,BC
237,237106,BC,179.5,19007,1216,AD,OC
238,235255,MBC,179.5,19011,1149,AD,OC
239,280993,MBC,179.5,19204,4960,CS,MBC
240,363741,BC,179.5,19318,2711,AD,BC
241,392550,BC,179.5,19370,2711,AD,BC
242,309811,MBC,179.5,19377,2711,CS,MBC
243,424382,MBC,179.5,19406,2302,CS,OC
244,285680,OC,179.5,19442,2709,EE,OC
245,329297,BC,179.175,19510,1422,CS,BC
246,392097,BC,179,19571,2618,CS,BC
247,298584,BC,179,19584,2611,IT,OC
248,252924,BC,179,19604,3011,CS,BC
249,346086,BCM,179,19635,4954,IT,OC
250,212779,MBC,179,19642,2025,AD,MBC
251,260587,MBC,179,19646,1422,CS,MBC
252,321612,SC,179,19710,2739,AD,SC
253,336755,BC,179,19715,1304,AM,BC
254,255836,BC,179,19735,2722,EC,BC
255,246814,BC,179,19776,2601,IT,OC
256,274906,BC,179,20036,1317,IT,BC
257,416440,BC,179,20085,1419,IT,BC
258,365656,OC,179,20123,1219,BT,OC
259,282236,MBC,178.5,20190,1422,AD,MBC
260,214461,BC,178.5,20239,2719,CJ,OC
261,419798,MBC,178.5,20332,3464,CS,OC
262,290730,BC,178.5,20335,1419,IT,BC
263,245824,MBC,178.5,20365,1120,CS,OC
264,264039,MBC,178.5,20381,3465,EC,OC
265,303811,SC,178.5,20385,2712,AD,SC
266,220543,BC,178.5,20424,2702,AL,BC
267,221804,BC,178.5,20429,2722,EC,BC
268,315182,BC,178.5,20546,1422,IT,OC
269,342786,BC,178.5,20583,4954,CS,OC
270,362180,MBC,178.5,20640,2751,EC,OC
271,389340,BC,178.5,20694,2653,EC,OC
272,352117,BC,178.5,20709,2711,AD,BC
273,392691,BC,178.5,20715,2729,IT,OC
274,276215,MBC,178.35,20765,4974,EC,MBC
275,349562,BCM,178,20801,1101,AD,OC
276,308059,MBC,178,20821,2735,AD,OC
277,388864,BC,178,20859,2710,CD,OC
278,403760,BC,178,21000,1112,CS,BC
279,220272,BC,178,21102,2722,EC,BC
280,238366,BC,178,21105,4023,EC,OC
281,271917,OC,178,21107,1210,CS,OC
282,315787,BC,178,21115,5986,CS,BC
283,221897,MBC,178,21154,1211,AE,MBC
284,372408,MBC,178,21165,2719,CS,MBC
285,307819,BC,178,21168,1419,IT,BC
286,321845,BC,178,21185,2006,PN,BC
287,380328,BCM,178,21189,1509,AD,OC
288,211972,BC,178,21212,1317,IT,BC
289,313475,BC,178,21234,2653,EC,OC
290,291016,BC,178,21276,4959,CS,OC
291,202205,MBC,178,21277,1210,CS,OC
292,339501,MBC,178,21340,2722,AD,MBC
293,376722,BC,178,21345,5901,EE,BC
294,346404,BC,178,21361,2719,CS,BC
295,238004,BC,178,21441,1210,AD,OC
296,403623,BC,177.78,21459,1516,EC,OC
297,260748,BC,177.5,21474,2719,CJ,OC
298,347534,MBC,177.5,21499,2710,IT,MBC
299,244344,MBC,177.5,21540,1450,EC,MBC
300,300671,BCM,177.5,21551,3830,CS,OC
301,343526,BC,177.5,21555,1512,AD,OC
302,208480,BC,177.5,21570,1304,IT,BC
303,308761,MBC,177.5,21648,5008,MF,MBC
304,252518,BCM,177.5,21674,1317,EC,BCM
305,276014,MBC,177.5,21679,4678,EC,OC
306,347792,BC,177.5,21748,1504,IT,OC
307,385320,MBC,177.5,21786,3843,CS,OC
308,229434,BC,177.5,21845,2764,BM,OC
309,307472,MBC,177.5,21871,5902,IT,OC
310,260995,MBC,177.5,21890,2702,CB,MBC
311,358234,BC,177.5,21900,2711,EC,BC
312,278246,SC,177.5,21960,2615,CS,SC
313,339627,SC,177.5,22000,2005,EE,SC
314,246888,BC,177.095,22083,2719,IT,BC
315,424442,BCM,177,22088,2,PP,OC
316,267280,MBC,177,22129,1419,CI,OC
317,210699,BC,177,22199,2620,BM,OC
318,259065,BC,177,22200,1112,CS,BC
319,275328,BC,177,22234,2736,AD,OC
320,256338,MBC,177,22247,5910,AD,MBC
321,212322,MBC,177,22252,1304,AD,MBC
322,402755,MBC,177,22264,3,BP,MBC
323,239776,BC,177,22281,2719,CS,BC
324,361674,BC,177,22302,5907,EC,OC
325,297783,OC,177,22350,1219,CH,OC
326,227003,MBC,177,22389,1304,AM,MBC
327,360411,SC,177,22420,2,PM,SC
328,239352,BC,177,22457,1304,EC,BC
329,351569,MBC,177,22488,2618,CS,MBC
330,281961,BC,177,22503,1210,EC,OC
331,355756,BC,177,22508,2740,AD,BC
332,341755,BCM,177,22531,1113,EC,BCM
333,420614,BC,177,22542,1411,BM,OC
334,280274,BC,177,22544,1303,CS,OC
335,382275,BC,177,22573,2739,CO,BC
336,345508,BC,177,22579,5010,CS,BC
337,241517,BC,177,22612,2722,CI,BC
338,398232,BC,177,22659,2711,AD,BC
339,387055,MBC,177,22679,2005,CE,MBC
340,227279,BC,177,22684,2711,EC,BC
341,234410,BC,177,22687,2764,MZ,OC
342,278351,MBC,177,22713,3807,ME,OC
343,378289,MBC,177,22750,3011,IT,OC
344,345356,BC,177,22755,1210,CS,OC
345,326709,BC,177,22761,1304,EC,BC
346,389626,MBC,176.99,22762,2702,IT,MBC
347,272713,MBC,176.965,22764,2711,CS,MBC
348,220269,OC,176.935,22766,1442,CS,OC
349,375660,BC,176.9141,22768,1419,AD,BC
350,373446,SC,176.89,22769,2007,IM,SC
351,399360,BC,176.875,22772,4960,IT,OC
352,392389,BC,176.825,22775,2656,EC,OC
353,376002,SC,176.8,22777,1414,CS,SC
354,228919,BC,176.795,22778,5901,EE,BC
355,237914,BC,176.78,22779,2722,CI,BC
356,285009,SC,176.755,22780,2615,CS,SC
357,253863,BC,176.75,22782,4960,BT,OC
358,420755,SC,176.745,22783,1399,BM,SC
359,268735,BC,176.725,22784,4962,CS,BC
360,341965,MBC,176.65,22785,2711,CS,MBC
361,255967,BC,176.635,22786,1210,CS,OC
362,394189,BC,176.635,22787,3805,IT,OC
363,299977,BCM,176.615,22788,2764,CS,BCM
364,386260,SC,176.54,22789,3805,CS,OC
365,399469,BC,176.535,22790,2712,MZ,BC
366,356643,MBC,176.5,22791,2702,CD,OC
367,249909,MBC,176.5,22793,3011,IT,OC
368,269378,BC,176.5,22794,2719,EC,OC
369,330475,BCM,176.5,22796,1419,IT,BCM
370,291282,BC,176.5,22799,2712,AU,OC
371,216236,SC,176.5,22800,4,AU,SC
372,404541,BC,176.5,22801,1419,EC,BC
373,243225,MBC,176.5,22802,2722,AD,MBC
374,329497,BC,176.5,22803,1317,IT,BC
375,319573,BCM,176.5,22804,2710,CS,BCM
376,368533,BC,176.5,22805,2634,CB,OC
377,253195,SC,176.5,22808,5901,CS,SC
378,354144,BC,176.5,22810,2345,EC,OC
379,238519,MBC,176.5,22811,5901,EE,MBC
380,247377,BC,176.5,22813,3803,CS,OC
381,389073,BC,176.5,22814,5008,CN,BC
382,406049,BC,176.5,22815,2329,BT,OC
383,315142,BC,176.5,22816,4971,CS,BC
384,255462,MBC,176.5,22817,1316,CS,OC
385,333028,BC,176.5,22818,5910,CS,BC
386,246146,BC,176.5,22819,1324,EE,OC
387,387145,BC,176.5,22820,2706,IT,OC
388,269341,BC,176.5,22821,5901,EE,BC
389,310224,BC,176.5,22823,2722,EC,BC
390,418858,BC,176.5,22825,2734,EC,OC
391,264731,SC,176.5,22827,4974,CS,SC
392,342702,BCM,176.5,22828,1113,AD,BCM
393,250864,MBC,176.5,22829,2731,AD,OC
394,274854,MBC,176.5,22830,1324,CS,MBC
395,367711,OC,176.5,22833,1309,EC,OC
396,372001,BC,176.5,22836,2329,CS,OC
397,216359,OC,176.5,22837,2702,CD,OC
398,341905,MBC,176.5,22838,2005,ME,MBC
399,369701,MBC,176.5,22839,2710,AD,MBC
400,258792,SC,176.5,22840,1398,CS,SC
401,213976,MBC,176.5,22841,2711,CS,MBC
402,291674,BC,176.5,22844,2711,AD,BC
403,383995,BC,176.5,22847,2,PP,OC
404,367926,BC,176.5,22848,2706,CS,BC
405,239600,BC,176.5,22849,2711,AD,BC
406,397939,SC,176.5,22850,1211,CS,SC
407,349048,BC,176.5,22853,4960,EE,OC
408,351586,BC,176.5,22854,1419,IT,BC
409,332341,MBC,176.5,22856,2367,CS,OC
410,233979,SC,176.5,22861,2,CL,SC
411,314611,MBC,176.5,22862,2620,CS,OC
412,412974,BC,176.5,22864,4675,CS,OC
413,203869,BC,176.5,22867,4023,CS,OC
414,339526,BC,176.5,22869,3830,CS,OC
415,228638,MBC,176.5,22870,2739,EC,MBC
416,354457,MBC,176.5,22874,2710,SC,MBC
417,390621,MBC,176.5,22875,2764,AD,MBC
418,321775,BC,176.5,22878,2711,AD,BC
419,333678,SC,176.5,22879,5901,CS,SC
420,237307,BC,176.5,22881,2007,MF,BC
421,257442,SC,176.5,22882,2718,CS,SC
422,232747,BC,176.5,22886,2706,CS,BC
423,232981,MBC,176.5,22888,3011,IT,OC
424,404187,MBC,176.5,22889,2764,IT,MBC
425,366956,MBC,176.5,22890,4960,CS,MBC
426,409780,MBC,176.5,22894,2710,EC,MBC
427,279441,BC,176.5,22895,2377,CE,BC
428,255005,BC,176.5,22896,4678,EC,OC
429,245188,MBC,176.5,22898,2656,CS,OC
430,342539,MBC,176.5,22899,2603,EC,MBC
431,226494,MBC,176.5,22900,1202,AD,OC
432,390098,MBC,176.5,22901,3018,CS,OC
433,357399,MBC,176.5,22903,2722,CS,MBC
434,337255,BC,176.5,22904,5986,IT,BC
435,238593,BC,176.5,22905,1411,IT,OC
436,302652,MBC,176.5,22906,2006,CN,MBC
437,279138,BC,176.5,22907,1,XC,BC
438,217301,MBC,176.5,22910,1,PT,MBC
439,333739,BC,176.5,22911,2,PM,BC
440,314064,BC,176.5,22913,1422,CS,BC
441,403213,OC,176.5,22914,1424,EC,OC
442,360172,BC,176.5,22916,2622,CS,OC
443,360907,BC,176.5,22919,2711,AD,BC
444,258526,BC,176.5,22920,5901,EE,BC
445,216970,OC,176.5,22922,1112,EC,OC
446,310344,BC,176.5,22924,1137,CS,OC
447,415214,BC,176.5,22925,1419,IT,BC
448,398315,BC,176.5,22926,4964,EC,OC
449,210726,BC,176.5,22928,1118,BM,OC
450,383888,BC,176.5,22930,2005,ME,BC
451,283906,MBC,176.5,22932,3819,CS,MBC
452,369575,BC,176.5,22933,2718,MZ,OC
453,314220,SC,176.5,22934,2005,CE,SC
454,343217,BC,176.5,22935,2005,CE,BC
455,423287,BC,176.5,22936,2708,CS,OC
456,223497,MBC,176.5,22937,2702,AD,MBC
457,332570,BC,176.5,22938,2736,CS,OC
458,309271,BC,176.5,22939,2005,ME,BC
459,251846,BC,176.5,22942,2705,IT,OC
460,220626,MBC,176.5,22943,1216,IT,OC
461,263992,BC,176.5,22944,2739,CB,BC
462,324460,BC,176.5,22946,5910,EC,OC
463,301139,OC,176.5,22948,1210,CS,OC
464,342461,BC,176.5,22951,1216,CS,BC
465,302998,MBC,176.5,22954,1432,AD,MBC
466,278577,BC,176.5,22956,1317,IT,BC
467,212372,BC,176.5,22958,1216,EC,OC
468,208727,BC,176.5,22960,1317,AD,BC
469,275110,BC,176.5,22962,2719,IT,BC
470,284517,BC,176.5,22966,5,IT,OC
471,313281,BCM,176.5,22967,5986,CS,BCM
472,336202,SC,176.5,22969,2718,EC,SC
473,286935,BC,176.5,22970,5901,EE,BC
474,366691,BC,176.5,22975,1419,EC,BC
475,301619,BC,176.5,22976,1324,CS,BC
476,387554,MBC,176.5,22977,1399,MZ,MBC
477,377789,BC,176.5,22978,1113,CD,BC
478,350856,BC,176.5,22980,1118,AD,OC
479,353945,MBC,176.5,22982,1432,AD,MBC
480,219401,BC,176.5,22983,1422,EC,OC
481,223829,SC,176.5,22984,2006,ME,SC
482,292465,MBC,176.5,22985,1113,AD,MBC
483,248294,BC,176.5,22987,5910,CS,BC
484,270157,BC,176.5,22988,1113,CD,BC
485,238268,BC,176.5,22989,2702,AL,BC
486,397293,BC,176.5,22990,2736,AD,OC
487,313581,MBC,176.5,22992,1516,EC,OC
488,391361,SCA,176.5,22994,2615,CS,SCA
489,292434,BC,176.5,22995,2722,CI,BC
490,202859,BC,176.5,22996,2005,CE,BC
491,254088,BC,176.5,22997,1128,AD,OC
492,381225,BC,176.5,23003,1304,IT,BC
493,384429,SC,176.5,23004,2007,EM,SC
494,415502,SCA,176.5,23006,1219,AD,SCA
495,345389,OC,176.5,23007,2719,EC,OC
496,385940,SCA,176.5,23009,1,EE,SCA
497,305763,BCM,176.5,23010A,1120,CS,OC
498,353134,BC,176.5,23011,1113,CD,BC
499,208605,MBC,176.5,23013,2,PP,OC
500,231860,BC,176.5,23014,1419,AM,BC
501,245191,MBC,176.5,23015,1216,CS,MBC
502,233096,MBC,176.5,23016,2722,CS,MBC
503,422573,BC,176.5,23017,1118,AD,OC
504,236918,BC,176.5,23018,2005,ME,BC
505,319194,BC,176.5,23019,1419,EC,BC
506,391021,BC,176.5,23021,2719,EC,OC
507,326633,OC,176.5,23022,1419,CB,OC
508,290455,MBC,176.5,23023,2764,EC,MBC
509,207531,BC,176.5,23024,2709,EC,BC
510,387580,BC,176.5,23026,1211,MZ,OC
511,275704,BC,176.5,23028,5986,IT,BC
512,319724,BC,176.5,23029,5910,CS,BC
513,304780,MBC,176.5,23031,1304,AM,MBC
514,427904,MBC,176.5,23034,5930,EC,OC
515,335269,MBC,176.5,23036,1113,IT,MBC
516,359327,BC,176.5,23037,2736,AD,OC
517,270921,BC,176.5,23038,2711,EC,BC
518,245285,MBC,176.5,23039,2603,EC,MBC
519,315554,MBC,176.5,23040,1304,AM,MBC
520,235338,OC,176.5,23042,1311,MZ,OC
521,249652,BC,176.5,23043,1419,EC,BC
522,299531,OC,176.5,23045,2702,CD,OC
523,245901,MBC,176.5,23047,2751,EC,OC
524,205569,BC,176.5,23052,2751,CS,OC
525,366971,SC,176.5,23055,5010,CE,OC
526,242751,BC,176.5,23057,4962,AD,OC
527,342884,SC,176.5,23058,2615,EC,SC
528,269043,BC,176.5,23060,2025,EC,BC
529,233012,BC,176.5,23062,3830,CS,OC
530,274539,BC,176.5,23063,2739,EC,BC
531,224391,BC,176.5,23066,2702,CB,BC
532,201083,BC,176.5,23071,1419,AD,BC
533,356833,BC,176.5,23074,1113,EV,BC
534,375683,MBC,176.5,23075,2711,CS,MBC
535,332377,MBC,176.5,23076,2710,CS,MBC
536,308098,MBC,176.5,23078,5901,EE,MBC
537,286815,BC,176.5,23080,2702,AL,BC
538,333063,BC,176.5,23081,4680,SC,OC
539,352236,MBC,176.5,23082,2,PP,MBC
540,365489,BC,176.5,23083,1,XM,BC
541,276185,BC,176.5,23084,1317,EC,BC
542,258629,MBC,176.5,23085,1317,CS,MBC
543,343363,SC,176.5,23087,2005,EE,SC
544,298898,BC,176.5,23088,2702,AL,BC
545,201319,BC,176.5,23089,3465,CS,BC
546,367511,MBC,176.5,23090,2,PP,MBC
547,279392,BC,176.5,23092,1317,IT,BC
548,313709,MBC,176.5,23093,2702,IT,MBC
549,428636,BC,176.5,23094,2722,CI,BC
550,423316,BC,176.5,23095,3829,CS,OC
551,283185,BC,176.5,23096,2711,AD,BC
552,348326,BCM,176.5,23097,2622,EC,OC
553,280460,BC,176.5,23098,2722,EC,BC
554,274085,BC,176.5,23100,2006,MY,OC
555,257946,BC,176.5,23101,2006,MS,BC
556,322205,BC,176.5,23102,3011,CS,BC
557,235505,BC,176.5,23104,1216,AD,OC
558,205422,BC,176.5,23105,2722,EC,BC
559,270386,BC,176.5,23106,4960,EC,BC
560,239220,MBC,176.5,23107,1113,IT,MBC
561,272710,MBC,176.5,23108,1432,AD,MBC
562,241642,BC,176.5,23109,4020,CS,BC
563,283660,BC,176.5,23111,4,RP,BC
564,277237,BC,176.5,23112,2711,AD,BC
565,365568,BC,176.5,23114,1424,EC,OC
566,388566,MBC,176.5,23116,1013,CS,MBC
567,269949,BC,176.5,23117,1309,AD,OC
568,371494,BC,176.5,23118,1419,EC,BC
569,223172,MBC,176.5,23121,1113,CB,MBC
570,299611,MBC,176.5,23124,1311,AD,OC
571,211733,MBC,176.5,23127,1432,AM,MBC
572,344504,BC,176.5,23128,4020,EC,OC
573,375130,BC,176.5,23131,2711,EC,BC
574,247072,MBC,176.5,23132,1219,EE,MBC
575,218381,BC,176.5,23135,2006,PS,OC
576,207393,BC,176.5,23138,1304,IT,BC
577,201995,OC,176.5,23139,1419,CI,OC
578,206973,MBC,176.5,23141,1309,CS,MBC
579,231104,MBC,176.5,23142,1211,RM,MBC
580,427282,MBC,176.5,23143,2731,CS,OC
