S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
1,463708,197.500,1691,SC,4,RP,SC
2,306647,197.500,1876,BCM,2708,EC,OC
3,397601,197.500,1943,MBC,1014,CE,OC
4,449573,197.000,2154,MBC,5,CS,OC
5,391986,197.000,2159,MBC,2,PM,MBC
6,216258,197.000,2193,MBC,1113,IT,MBC
7,394542,196.500,2724,MBC,1407,CS,OC
8,332611,196.500,2725,BC,2750,EC,BC
9,483591,196.500,2870,BC,2750,EE,OC
10,336900,196.500,2888,BC,2618,IT,BC
11,279515,196.500,3006,BC,1419,EC,BC
12,479560,196.500,3041,BC,3843,ME,OC
13,353683,196.500,3060,MBC,1422,CS,MBC
14,249570,196.500,3099,BC,1422,AD,BC
15,368181,196.000,3300,MBC,1216,AD,MBC
16,370922,196.000,3396,MBC,2603,EE,MBC
17,245835,196.000,3492,BC,2750,AD,BC
18,346608,196.000,3561,BC,1419,AM,BC
19,237194,196.000,3741,BC,2610,AD,OC
20,469543,195.500,3806,MBC,2653,EC,OC
21,200615,195.500,3930,MBC,1412,CS,OC
22,262889,195.500,3931,BC,1419,IT,BC
23,273363,195.500,3945,MBC,3795,EC,OC
24,388836,195.500,4048,OC,1422,EI,OC
25,420903,195.500,4139,SC,2702,EE,SC
26,308321,195.500,4325,MBC,3425,AD,OC
27,475786,195.500,4383,BC,1516,EC,BC
28,352229,195.500,4412,BC,5910,CS,BC
29,466274,195.500,4466,MBC,3011,CF,MBC
30,293470,195.000,4899,OC,2006,TT,OC
31,380723,195.000,4974,BC,1317,IT,BC
32,477287,195.000,5102,MBC,1210,EC,OC
33,358458,195.000,5184,MBC,2615,CE,MBC
34,211509,194.667,5259,BC,1419,AM,BC
35,432152,194.500,5410,MBC,2673,CS,OC
36,421734,194.500,5560,MBC,1317,EC,MBC
37,282187,194.500,5595,MBC,1322,CS,OC
38,284030,194.500,5752,BC,1422,AD,BC
39,338407,194.500,5773,BC,2611,EC,OC
40,353702,194.500,5942,MBC,5010,CS,MBC
41,344701,194.500,5959,MBC,2025,EE,MBC
42,285253,194.000,6194,BC,2708,EC,OC
43,231964,194.000,6500,MBC,2719,EC,MBC
44,223156,194.000,6553,BC,1419,EC,BC
45,243834,194.000,6700,BC,1140,EC,OC
46,242769,194.000,6706,MBC,1419,CS,MBC
47,383977,194.000,6822,MBC,1317,CS,MBC
48,470656,193.500,6876,BC,2702,EI,BC
49,336681,193.500,7034,MBC,2603,EE,MBC
50,385560,193.500,7051,MBC,1422,CS,MBC
51,449649,193.500,7077,MBC,1216,AD,MBC
52,222566,193.500,7108,BCM,1409,BT,OC
53,295785,193.500,7185,BC,2750,EC,BC
54,334475,193.500,7236,BC,2618,SC,OC
55,333931,193.500,7338,BC,1516,EC,BC
56,332444,193.500,7341,MBC,2750,CS,MBC
57,268494,193.500,7438,BCM,2726,CS,OC
58,423408,193.500,7444,MBC,2750,AM,MBC
59,342005,193.500,7495,MBC,1014,CS,MBC
60,500402,193.000,7715,BC,2711,EE,BC
61,312704,193.000,7781,BC,4974,CE,OC
62,305503,193.000,7845,BC,5910,AM,BC
63,274363,193.000,7868,BC,1149,CS,BC
64,420916,193.000,7888,BC,2708,CS,BC
65,323827,193.000,7940,MBC,3701,AD,OC
66,379038,193.000,7959,SC,1,XM,SC
67,377529,193.000,8011,BC,1419,EC,BC
68,351980,193.000,8019,MBC,2769,AD,OC
69,217750,193.000,8098,MBC,2711,EC,MBC
70,274805,193.000,8432,MBC,2740,AD,MBC
71,250150,192.500,8514,BC,2,LE,OC
72,401327,192.500,8599,BC,1114,CS,OC
73,241040,192.500,8658,BC,4678,CS,OC
74,228663,192.500,8690,BC,2736,AD,BC
75,398559,192.500,8741,MBC,2726,AD,OC
76,313594,192.500,8742,BC,5986,IT,BC
77,479624,192.500,8756,SC,2709,IT,SC
78,285532,192.500,8808,SC,2750,AD,SC
79,258980,192.500,8816,MBC,1321,MN,OC
80,304623,192.500,8901,MBC,1419,AM,MBC
81,340201,192.500,9069,MBC,3011,CF,MBC
82,443786,192.500,9290,MBC,1216,AD,MBC
83,355762,192.000,9465,MBC,3464,EC,MBC
84,422371,192.000,9499,BC,2618,IT,BC
85,323182,192.000,9513,BC,1211,ME,BC
86,342010,192.000,9589,MBC,2025,ME,OC
87,496663,192.000,9667,MBC,2704,CS,OC
88,425404,192.000,9675,MBC,2608,EV,OC
89,476712,192.000,9724,BC,1126,CS,OC
90,263935,192.000,9842,MBC,2607,AD,OC
91,304054,192.000,9887,BC,4020,CS,BC
92,437406,192.000,9956,MBC,1516,RM,OC
93,311347,192.000,10077,BC,1516,EC,BC
94,385005,192.000,10118,BC,2725,AD,OC
95,258091,192.000,10145,BC,3801,CS,OC
96,292246,191.500,10262,BC,2719,EI,BC
97,469962,191.500,10290,BC,3011,CF,BC
98,327513,191.500,10325,MBC,2743,AD,OC
99,284253,191.500,10335,OC,2736,CB,OC
100,260820,191.500,10350,BC,2725,IT,OC
101,464903,191.500,10383,SC,2673,IT,OC
102,359860,191.500,10418,MBC,1408,CS,OC
103,437007,191.500,10459,MBC,3011,CF,MBC
104,439607,191.500,10584,MBC,1128,CS,OC
105,431343,191.500,10661,MBC,3011,AM,MBC
106,401472,191.500,10677,SC,1211,CS,SC
107,346400,191.500,10709,MBC,4960,EC,MBC
108,468025,191.500,10911,BC,3803,CS,OC
109,408082,191.500,10925,BCM,5,AM,OC
110,487015,191.500,11016,MBC,2025,EE,MBC
111,431071,191.500,11040,MBC,1014,IT,OC
112,232193,191.000,11136,MBC,2615,ME,MBC
113,298831,191.000,11184,BC,2369,IT,BC
114,280444,191.000,11336,BC,1419,IT,BC
115,294095,191.000,11372,BC,3011,CF,BC
116,310070,191.000,11405,BC,2718,ME,BC
117,319514,191.000,11671,BC,2764,BM,BC
118,354425,191.000,11855,BC,5910,CS,BC
119,430537,190.500,12034,MBC,1413,AD,OC
120,484987,190.500,12110,MBC,2706,CS,MBC
121,351114,190.500,12124,OC,1419,CE,OC
122,372423,190.500,12131,MBC,1419,CS,MBC
123,398502,190.500,12146,MBC,1110,IT,OC
124,418283,190.500,12225,MBC,1412,AD,OC
125,492086,190.500,12227,MBC,4020,CS,MBC
126,326057,190.500,12384,BC,2622,EC,OC
127,203746,190.500,12435,OC,1309,IT,OC
128,395754,190.500,12446,SC,3011,EC,SC
129,321932,190.500,12519,MBC,1113,EC,MBC
130,366537,190.500,12575,BC,2741,EC,OC
131,318059,190.500,12610,MBC,1216,EC,MBC
132,452460,190.500,12636,MBC,2743,AD,OC
133,270037,190.500,12677,MBC,1317,CS,MBC
134,307251,190.500,12694,BC,2005,IB,BC
135,310836,190.500,12728,MBC,1419,ME,OC
136,294488,190.500,12776,MBC,1210,EC,OC
137,377804,190.500,12782,MBC,2603,EE,MBC
138,431450,190.500,12849,BC,2615,CE,BC
139,495522,190.500,12904,SC,5901,EE,SC
140,407053,190.500,12920,BCM,1419,CS,BCM
141,480366,190.500,12936,MBC,2,CR,OC
142,468619,190.500,12939,BC,5010,CS,BC
143,469909,190.500,12941,MBC,2,PM,MBC
144,433671,190.500,12946,MBC,2673,CS,OC
145,434725,190.500,12958,MBC,1013,CS,MBC
146,376194,190.120,12977,BC,1422,AD,BC
147,254550,190.000,13052,BCM,1120,AD,OC
148,276497,190.000,13160,MBC,2618,CB,OC
149,293806,190.000,13195,MBC,1322,CS,OC
150,399433,190.000,13217,MBC,2025,EE,MBC
151,457465,190.000,13299,MBC,2025,EV,MBC
152,314081,190.000,13440,BC,1419,EC,BC
153,467976,190.000,13544,BC,2719,CJ,BC
154,380770,190.000,13568,BC,2329,CS,OC
155,486782,190.000,13576,BC,1419,IT,BC
156,278566,190.000,13636,SC,2005,EI,SC
157,289661,190.000,13651,MBC,2750,AD,MBC
158,215297,190.000,13693,BC,2719,EE,BC
159,378097,190.000,13700,SC,2739,CS,SC
160,390759,190.000,13758,BC,2704,AD,OC
161,327169,190.000,13830,MBC,1419,CS,MBC
162,246815,190.000,13835,MBC,1419,CS,MBC
163,369866,190.000,13849,MBC,2719,EC,MBC
164,216626,190.000,13910,BC,2025,EE,BC
165,390325,190.000,13913,BCM,2708,CS,BCM
166,436991,190.000,13954,MBC,2750,CS,MBC
167,359671,189.500,14280,MBC,2702,AL,MBC
168,250620,189.500,14438,OC,4678,EC,OC
169,321101,189.500,14482,BC,1026,CS,BC
170,272212,189.500,14511,MBC,2603,EE,MBC
171,265128,189.500,14543,MBC,5,IT,OC
172,263945,189.500,14640,BC,2729,CS,OC
173,457571,189.500,14665,BC,1149,CS,BC
174,269018,189.500,14678,MBC,2719,IT,MBC
175,460782,189.500,14725,BC,2736,EC,BC
176,455199,189.500,14774,MBC,1317,CS,MBC
177,339877,189.500,14780,BC,1419,AM,BC
178,379016,189.500,14852,MBC,2615,CE,MBC
179,229272,189.000,15160,BC,2736,SC,BC
180,468054,189.000,15224,MBC,2653,AD,OC
181,233811,189.000,15231,BC,2005,IB,BC
182,357282,189.000,15253,MBC,2732,IT,OC
183,253154,189.000,15314,MBC,1026,SC,OC
184,316625,189.000,15434,BC,5910,IT,BC
185,412080,189.000,15448,BCM,2005,CE,BCM
186,306758,189.000,15483,MBC,1113,EC,MBC
187,417643,189.000,15513,MBC,1306,AD,OC
188,258789,189.000,15777,MBC,1422,CS,MBC
189,213522,189.000,15800,MBC,2711,IT,MBC
190,468713,189.000,15956,BC,4959,EC,OC
191,412535,189.000,15957,BCM,1013,CS,BCM
192,331759,189.000,15959,BC,1419,IT,BC
193,395742,189.000,15967,SC,5901,IT,SC
194,380073,188.500,16026,MBC,1304,EC,MBC
195,308138,188.500,16039,SC,2712,IT,SC
196,303771,188.500,16540,MBC,1219,BT,MBC
197,242037,188.500,16569,BC,5910,EC,BC
198,461364,188.500,16575,MBC,2615,MT,MBC
199,327656,188.500,16631A,SC,1419,AM,SC
200,491565,188.500,16671,BC,1422,CS,BC
201,315939,188.500,16687,BCM,1126,AD,OC
202,494756,188.500,16703,BC,2769,CS,OC
203,406331,188.500,16819,SC,1441,CS,OC
204,385759,188.500,16847,BC,2,TX,BC
205,332209,188.500,16875,MBC,1422,AD,MBC
206,337765,188.500,16891,MBC,2611,IT,OC
207,414361,188.500,16897,BCM,5921,CS,OC
208,434909,188.500,16937,BC,2740,AE,OC
209,448996,188.500,16948,MBC,3811,AD,OC
210,440588,188.250,16970,MBC,2611,FD,OC
211,479417,188.000,16983,MBC,1013,CS,MBC
212,491498,188.000,17164,BC,1504,EC,OC
213,248692,188.000,17180,BC,2369,CS,BC
214,285463,188.000,17326,MBC,3011,CF,MBC
215,295954,188.000,17478,BC,3830,CS,BC
216,393255,188.000,17503,SC,5901,IT,SC
217,287884,188.000,17520,BC,4960,EC,BC
218,446220,188.000,17525,BC,3801,IT,OC
219,417635,188.000,17630,BC,1419,AM,BC
220,438306,188.000,17656,MBC,5986,EC,MBC
221,501405,188.000,17694,MBC,1339,CS,OC
222,419640,188.000,17711,BC,5010,AM,BC
223,330675,188.000,17727,MBC,1419,CS,MBC
224,283133,188.000,17746,BC,1419,IT,BC
225,250775,188.000,17750,MBC,3011,EE,OC
226,415243,188.000,17765,BC,5910,CS,BC
227,225289,188.000,17904,BC,2719,EI,BC
228,482499,188.000,17918,MBC,2719,EC,MBC
229,351524,188.000,17927,BC,2618,AM,OC
230,497147,188.000,17942,MBC,2005,PR,MBC
231,268373,188.000,17945,MBC,2005,IB,MBC
232,290772,188.000,18012,MBC,2751,CS,MBC
233,338354,188.000,18049,MBC,1317,AD,MBC
234,419730,188.000,18055,MBC,2369,IT,MBC
235,239288,187.500,18176,SC,2712,CS,SC
236,275087,187.500,18206,OC,1210,AL,OC
237,307778,187.500,18258,MBC,2750,EC,MBC
238,449216,187.500,18262,BC,1419,AD,BC
239,269954,187.500,18332,OC,1307,AD,OC
240,260398,187.500,18389,BC,1216,EE,BC
241,324717,187.500,18409,MBC,1140,EC,OC
242,334206,187.500,18521,MBC,1419,EC,MBC
243,353686,187.500,18558,MBC,1304,EC,MBC
244,410378,187.500,18566,MBC,3464,CS,MBC
245,283749,187.500,18588,BC,3830,CS,BC
246,362500,187.500,18703,MBC,2625,BM,OC
247,278191,187.500,18794,BC,5904,CS,OC
248,261779,187.500,18891,BC,2750,EC,BC
249,432794,187.500,18909,MBC,5010,CS,MBC
250,458959,187.500,18944A,BCM,5865,CS,OC
251,485861,187.500,18959,BC,1419,CB,BC
252,363264,187.500,19066,MBC,2750,CS,MBC
253,437454,187.500,19072,MBC,2357,IT,OC
254,402193,187.500,19109,OC,1317,CJ,OC
255,261469,187.500,19114,MBC,1422,CS,MBC
256,499662,187.333,19141,BC,1304,CD,BC
257,422445,187.000,19204,MBC,2750,CS,MBC
258,392714,187.000,19225,SC,1432,AD,SC
259,250830,187.000,19280,BC,1419,EC,BC
260,375822,187.000,19281,MBC,2751,AD,MBC
261,400555,187.000,19292,MBC,1210,CS,MBC
262,487437,187.000,19351,MBC,4959,CS,OC
263,200980,187.000,19415,BC,1516,EC,BC
264,252014,187.000,19464,MBC,2704,CS,OC
265,299683,187.000,19493,OC,1210,AD,OC
266,323014,187.000,19777,BC,1419,CB,BC
267,387748,187.000,19850,MBC,5901,ME,MBC
268,419963,187.000,19895,MBC,2711,EC,MBC
269,339212,187.000,19910,MBC,1113,AD,MBC
270,339169,187.000,19920,SC,2005,ME,SC
271,351187,187.000,19942,BC,2615,CE,BC
272,249399,187.000,19945,BC,2702,BT,OC
273,496978,187.000,19954,MBC,1419,AM,MBC
274,298820,187.000,20040,BC,1419,AD,BC
275,285359,187.000,20070,MBC,2764,CH,MBC
276,234890,187.000,20074,SC,2764,CS,SC
277,223606,187.000,20091,BC,1140,AD,OC
278,273573,187.000,20240,SC,1413,IT,OC
279,265548,186.500,20340,BCM,2711,IT,BCM
280,395636,186.500,20355,BC,1509,IT,OC
281,325990,186.500,20466,MBC,2711,EI,OC
282,495221,186.500,20485,SC,2702,CS,SC
283,360222,186.500,20530,BCM,2025,EE,BCM
284,429557,186.500,20541,MBC,2719,EC,MBC
285,379866,186.500,20571,MBC,1419,AD,MBC
286,352917,186.500,20652,BC,1112,CS,BC
287,426518,186.500,20720,BC,5986,EC,BC
288,273755,186.500,20759,BCM,5901,CE,BCM
289,278883,186.500,20765,MBC,1317,CS,MBC
290,476848,186.500,20809,MBC,2718,CJ,MBC
291,453738,186.500,20927,BC,2,TX,BC
292,268044,186.500,20953,BC,2718,ME,BC
293,348972,186.500,20978,BC,2369,EC,OC
294,217414,186.500,21003,BC,1419,AD,BC
295,391605,186.500,21007,BC,2610,CS,OC
296,395598,186.500,21025,MBC,3011,CF,MBC
297,413277,186.500,21104,BCM,3819,EC,OC
298,357190,186.500,21113,BCM,1408,EC,OC
299,377256,186.500,21134,MBC,3011,CF,MBC
300,245636,186.500,21142,MBC,2712,CE,MBC
301,418381,186.500,21201,MBC,2708,IT,OC
302,307044,186.500,21237,SC,1013,IT,SC
303,267710,186.375,21326,MBC,1113,EC,MBC
304,440026,186.000,21409,BC,1238,CS,OC
305,212414,186.000,21435,SC,2718,AD,SC
306,237517,186.000,21509,MBC,2718,EE,MBC
307,433659,186.000,21569,BC,2367,CS,OC
308,255233,186.000,21638,SC,2743,CS,OC
309,370966,186.000,21647,BC,1303,CS,OC
310,273213,186.000,21700,BC,2702,EI,BC
311,269872,186.000,21703,BC,2006,TX,BC
312,309690,186.000,21713,BC,1113,EE,BC
313,442694,186.000,21718,ST,1,GI,ST
314,476696,186.000,21741,BC,4974,CE,OC
315,425312,186.000,21793,MBC,2611,IT,OC
316,423333,186.000,21830,BC,2750,AD,BC
317,307450,186.000,21840,BC,4955,CS,OC
318,354497,186.000,21847,MBC,2025,EV,MBC
319,406475,186.000,21925,BC,2750,AD,BC
320,269876,186.000,21933,SC,2709,IT,SC
321,370579,186.000,21939,BC,5910,SC,OC
322,225514,186.000,21964,BC,1419,AM,BC
323,421217,186.000,22009,BCM,3811,EC,OC
324,214125,186.000,22014,BC,4971,CS,OC
325,399801,186.000,22034,MBC,1309,AD,OC
326,450754,186.000,22045,MBC,1140,IT,OC
327,415154,186.000,22095,MBC,2750,CS,MBC
328,354044,186.000,22098,MBC,2369,IT,MBC
329,205914,186.000,22148,BC,2,TX,BC
330,393374,186.000,22153,BC,1149,CS,BC
331,452555,186.000,22157,MBC,1211,CH,MBC
332,355430,186.000,22163,MBC,1210,CS,MBC
333,311183,186.000,22210,MBC,2750,AM,MBC
334,342429,186.000,22249,BC,2006,TX,BC
335,217016,186.000,22384,MBC,2750,AD,MBC
336,213492,186.000,22405,BC,2750,AD,BC
337,376972,186.000,22412,MBC,1304,AD,MBC
338,281272,185.500,22435,OC,4962,ME,OC
339,449217,185.500,22450,BC,2719,CJ,BC
340,334445,185.500,22568,MBC,2719,IT,MBC
341,476107,185.500,22586,MBC,2025,EV,MBC
342,257092,185.500,22670,BC,2706,EV,BC
343,346196,185.500,22738,BC,1422,CS,BC
344,229888,185.500,22749,BC,2712,CE,BC
345,353936,185.500,22815,BC,3819,EC,OC
346,368448,185.500,22840,BC,1408,AD,OC
347,294509,185.500,22886,MBC,3464,CS,MBC
348,361126,185.500,22900,BC,3805,EC,OC
349,230845,185.500,22904,BC,1422,CS,BC
350,268926,185.500,23016,BC,1210,CS,BC
351,297308,185.500,23033,MBC,2702,AL,MBC
352,233986,185.500,23106,BC,5010,EC,OC
353,217866,185.500,23169,BC,4960,IT,BC
354,313469,185.500,23183,MBC,3011,EF,OC
355,361546,185.500,23213,MBC,2719,EC,MBC
356,245548,185.500,23217,BC,1419,SC,BC
357,355327,185.500,23323,BC,4864,EC,OC
358,312172,185.500,23331,SC,2712,CS,SC
359,468546,185.500,23358,MBC,1422,CS,MBC
360,230428,185.500,23360,BC,2369,CS,BC
361,457649,185.500,23371,MBC,1412,AD,OC
362,466588,185.500,23402,BC,2750,AD,BC
363,448422,185.500,23497,MBC,2025,EV,MBC
364,464675,185.500,23499,BC,3817,CS,OC
365,424642,185.500,23514,BC,1317,AD,BC
366,308188,185.500,23515,BC,1203,AD,OC
367,289023,185.000,23538,BCM,1210,CS,BCM
368,407429,185.000,23551,BCM,2636,AD,OC
369,269844,185.000,23695,MBC,2704,CS,OC
370,222765,185.000,23735,MBC,1419,AM,MBC
371,278619,185.000,23762,MBC,2736,SC,MBC
372,259813,185.000,23801,SC,2007,CH,SC
373,402369,185.000,23805,OC,1149,SC,OC
374,382656,185.000,23807,BC,2608,CE,OC
375,204286,185.000,23822,SC,1210,AD,OC
376,404997,185.000,23824,MBC,2653,EC,OC
377,349763,185.000,23855,SC,1211,CS,SC
378,258519,185.000,23875,BC,2702,MZ,BC
379,259619,185.000,23901,BC,1317,IT,BC
380,356571,185.000,23951,MBC,2750,CS,MBC
381,387449,185.000,23965,MBC,2729,MZ,OC
382,223938,185.000,24006,BC,2329,CS,OC
383,295462,185.000,24034,MBC,1304,IT,MBC
384,477639,185.000,24042,MBC,1419,CJ,MBC
385,445065,185.000,24058,BC,4960,AD,BC
386,304188,185.000,24126,BC,2712,FT,OC
387,451221,185.000,24176,BC,3830,CS,BC
388,305656,185.000,24184,BC,2618,EC,BC
389,255934,185.000,24204,BC,1149,EC,OC
390,261446,185.000,24208,BC,2725,IT,OC
391,265788,185.000,24255,MBC,1413,EC,OC
392,311274,185.000,24263,BC,2750,EC,BC
393,231650,185.000,24298,BC,4960,EC,BC
394,243970,185.000,24305,MBC,1118,AD,OC
395,254414,185.000,24310,BC,2727,CS,OC
396,345569,185.000,24321,BCM,2718,EE,BCM
397,207120,185.000,24389,BC,2711,EI,OC
398,318054,185.000,24412,BC,1339,CS,OC
399,269642,185.000,24525,MBC,4974,IB,OC
400,437762,185.000,24534,MBC,2708,SC,OC
401,261690,185.000,24563,BCM,4020,EC,BCM
402,425584,185.000,24574,MBC,3011,CF,MBC
403,420993,185.000,24590,MBC,5,CS,OC
404,491725,184.550,24664,BC,2726,IT,OC
405,408984,184.500,24750,MBC,2636,EC,OC
406,348952,184.500,24757,MBC,3011,BT,OC
407,414500,184.500,24761,MBC,1137,CS,OC
408,377072,184.500,24771,SC,2,PP,SC
409,243577,184.500,24843,MBC,2712,AU,MBC
410,326295,184.500,24850,MBC,1504,IT,OC
411,304989,184.500,24855,MBC,1149,CS,MBC
412,383435,184.500,24887,MBC,2711,IT,MBC
413,270024,184.500,24947,BC,1317,AD,BC
414,449259,184.500,24954,BC,2006,TT,BC
415,419031,184.500,24963,MBC,2751,CS,MBC
416,395884,184.500,25006,OC,1321,PA,OC
417,246076,184.500,25010,MBC,1238,CS,OC
418,316639,184.500,25071,MBC,1112,CS,MBC
419,305477,184.500,25105,MBC,1114,AD,OC
420,312968,184.500,25141,MBC,1304,AD,MBC
421,221788,184.500,25144,BC,1112,CS,BC
422,361336,184.500,25155,BC,2718,ME,BC
423,329538,184.500,25175,BC,5910,IT,BC
424,493299,184.500,25246,MBC,4020,CS,MBC
425,468041,184.500,25249,BC,1112,CS,BC
426,238504,184.500,25261,BC,2329,AD,BC
427,380679,184.500,25267,MBC,1241,CS,OC
428,400123,184.500,25358,BC,5910,CS,BC
429,434464,184.500,25427,BC,4960,AD,BC
430,252259,184.500,25432,MBC,1413,CS,OC
431,228254,184.500,25455,BC,2618,AM,OC
432,473072,184.500,25483,BC,1419,IT,BC
433,331756,184.500,25484,MBC,1322,CS,OC
434,391993,184.500,25560,MBC,5009,CF,OC
435,298314,184.500,25568,MBC,5910,CS,MBC
436,287273,184.500,25617,BC,2702,EI,BC
437,488597,184.500,25735,BC,4974,ME,OC
438,365710,184.500,25741,SC,1412,IT,OC
439,402365,184.500,25794,OC,1309,EC,OC
440,296241,184.500,25796,MBC,3830,CS,MBC
441,488223,184.000,25825,MBC,2025,ME,OC
442,201271,184.000,25857,BC,2702,EI,BC
443,361605,184.000,25885,MBC,4974,EI,MBC
444,200070,184.000,25980,OC,1311,AE,OC
445,413539,184.000,25982,BC,4966,CS,OC
446,444664,184.000,26024,OC,2708,EE,OC
447,457565,184.000,26030,BC,1419,EC,BC
448,457643,184.000,26031,SC,2718,EC,SC
449,304193,184.000,26043,MBC,2702,EE,MBC
450,490725,184.000,26053,BC,2708,CS,BC
451,335833,184.000,26057,SC,4,RP,SC
452,438139,184.000,26070,SC,1013,CS,SC
453,463338,184.000,26103,MBC,2718,EE,MBC
454,336054,184.000,26154,BC,4955,CS,OC
455,271791,184.000,26216,BC,5986,AD,BC
456,321953,184.000,26236,BC,5986,IT,BC
457,404285,184.000,26253,MBC,2673,EC,OC
458,401968,184.000,26254,MBC,3826,AD,OC
459,268753,184.000,26267,MBC,4,RP,MBC
460,232064,184.000,26268,BC,1112,CS,BC
461,370981,184.000,26275,MBC,2769,CS,OC
462,239569,184.000,26279,MBC,1419,IT,MBC
463,203010,184.000,26287,OC,1211,FD,OC
464,322136,184.000,26360,BC,1419,AM,BC
465,210237,184.000,26368,BC,5910,EC,BC
466,291865,184.000,26390,MBC,2743,EC,OC
467,396170,184.000,26413,SC,5,IT,OC
468,257000,184.000,26466,MBC,1409,AD,OC
469,277763,184.000,26517,BCM,5907,AD,OC
470,469043,184.000,26574,BC,1419,AD,BC
471,390667,184.000,26609,BC,2711,EE,BC
472,426690,184.000,26643,MBC,2618,CS,MBC
473,471504,184.000,26664,BC,1216,BM,OC
474,341656,184.000,26728,BC,2618,CB,OC
475,414436,184.000,26729,MBC,2750,EC,MBC
476,274517,184.000,26732,MBC,1422,AD,MBC
477,317814,184.000,26736,BC,3826,IT,OC
478,428337,184.000,26768,BC,1422,IT,BC
479,283413,184.000,26776,MBC,3456,AD,OC
480,499569,184.000,26839,BC,1412,CS,OC
481,344132,184.000,26871A,BC,5910,AM,BC
482,389984,184.000,26909,MBC,1113,AD,MBC
483,428606,184.000,26951,BC,1309,EC,OC
484,323738,183.500,27022,MBC,2708,CS,MBC
485,434348,183.500,27038,BC,2708,CS,BC
486,272219,183.500,27067,BC,1026,SC,OC
487,451273,183.500,27089,MBC,2726,MZ,OC
488,381788,183.500,27179,BC,1419,EC,BC
489,221595,183.500,27186,BC,2769,CS,OC
490,326886,183.500,27241,MBC,2711,AD,MBC
491,268059,183.500,27309,MBC,2750,AD,MBC
492,369936,183.500,27349,BC,1419,IT,BC
493,371625,183.500,27352,BC,3011,EE,OC
494,247589,183.500,27393,MBC,1419,EC,MBC
495,313724,183.500,27416,BC,1419,AD,BC
496,300183,183.500,27465,BC,2769,BC,OC
497,480839,183.500,27469,MBC,1112,CS,MBC
498,240074,183.500,27550,BC,2369,CS,BC
499,372073,183.500,27562,BC,2725,CS,OC
500,350847,183.500,27634,BC,1408,EC,OC
501,417953,183.500,27637,BC,2349,SC,OC
502,252217,183.500,27656,BC,2702,EI,BC
503,348299,183.500,27677,BC,3465,EE,OC
504,372368,183.500,27696,BC,1419,AD,BC
505,421050,183.500,27781,SC,5901,IT,SC
506,332650,183.500,27816,MBC,1113,CB,MBC
507,458811,183.500,27954,BC,1122,AD,OC
508,322583,183.500,28050,BC,1422,CS,BC
509,240097,183.500,28053,BC,2708,EC,OC
510,401783,183.500,28054,SCA,2739,CS,SCA
511,351947,183.500,28056,BC,1520,AD,OC
512,425571,183.500,28125,MBC,4020,EC,MBC
513,434148,183.500,28142,BCM,2750,CS,BCM
514,403714,183.500,28153,BC,2708,AL,OC
515,476491,183.500,28157,BC,2,TX,BC
516,291729,183.500,28161,MBC,2357,IT,OC
517,494935,183.500,28180,BC,1210,AL,OC
518,282906,183.500,28181,SC,2611,CY,OC
519,255763,183.500,28182,BC,1304,CD,BC
520,284175,183.500,28184,BC,4960,AD,BC
521,210263,183.000,28285,SCA,2615,CS,SCA
522,395157,183.000,28386,MBC,5,IT,OC
523,472715,183.000,28391,MBC,2601,CS,OC
524,312869,183.000,28466,BC,3464,EE,OC
525,438833,183.000,28484,OC,2725,AD,OC
526,482968,183.000,28494,SCA,3829,EE,OC
527,241566,183.000,28500,BC,4971,EC,OC
528,234287,183.000,28542,BC,2718,ME,BC
529,433716,183.000,28546,MBC,2367,CS,OC
530,475678,183.000,28612,BC,5901,ME,BC
531,388961,183.000,28728,BC,2719,EE,BC
532,453513,183.000,28742,BC,2625,CS,OC
533,384193,183.000,28761,MBC,1113,EC,MBC
534,384443,183.000,28771,BC,2740,CS,OC
535,417439,183.000,28805,MBC,1137,CS,OC
536,297346,183.000,28814,BC,1317,SC,BC
537,333471,183.000,28872,SC,3803,AD,OC
538,314578,183.000,28913,BC,2719,EE,BC
539,225878,183.000,28940,BC,2736,SC,BC
540,496889,183.000,28949,BCM,1120,EC,OC
541,399907,183.000,28966,BC,3812,CS,OC
542,377644,183.000,29010,MBC,2603,EE,MBC
543,404988,183.000,29056,MBC,2620,AG,OC
544,209831,183.000,29074,BC,2329,AD,BC
545,249518,183.000,29128,SC,1307,CS,OC
546,260207,183.000,29139,BC,2369,EC,OC
547,339215,183.000,29182,SCA,2025,EV,SCA
548,453783,183.000,29196,SC,2603,CS,SC
549,365908,183.000,29197,MBC,1408,CS,OC
550,360388,183.000,29242,BCM,5,CS,OC
551,457652,183.000,29251,MBC,1412,IT,OC
552,224914,183.000,29270,MBC,3011,EE,OC
553,319791,183.000,29323,BCM,5,CS,OC
554,404890,183.000,29338,BC,1419,AD,BC
555,481330,183.000,29339,MBC,2707,EE,OC
556,474426,183.000,29381,MBC,4960,EC,MBC
557,262039,182.500,29453,BC,3807,CS,OC
558,443112,182.500,29460,MBC,2621,AD,OC
559,266042,182.500,29463,BC,2764,CH,BC
560,354348,182.500,29464,BC,2702,MZ,BC
561,334769,182.500,29495,BCM,1216,EC,BCM
562,501755,182.500,29554,MBC,3016,EC,OC
563,345945,182.500,29565,BC,2764,CE,OC
