S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
359,186.8,13215,5901,EE,MBC
360,186.8,13222,2608,CS,OC
361,186.8,13234,2610,CY,OC
362,186.7,13276,1306,AD,OC
363,186.7,13298,2,PP,MBC
364,186.7,13318,1516,CS,MBC
365,186.7,13329,1112,IT,OC
366,186.7,13350,1112,EC,OC
367,186.7,13354,2719,EC,OC
368,186.7,13359,3011,CS,BC
369,186.6,13428,1516,EE,OC
370,186.6,13483,5901,EE,MBC
371,186.6,13488,2025,EC,MBC
372,186.6,13491,1211,EE,OC
373,186.6,13498,2702,EC,BC
374,186.6,13527,3819,ME,OC
375,186.6,13531,4960,BT,OC
376,186.5,13598,1324,CS,BC
377,186.5,13630,2005,PR,OC
378,186.5,13659,5008,EE,SC
379,186.5,13675,2006,MY,BC
380,186.5,13707,2722,IT,BCM
381,186.5,13745,4974,EE,OC
382,186.5,13748,2005,PR,OC
383,186.5,13779,2718,CJ,BC
384,186.5,13790,1450,EE,OC
385,186.5,13804,1419,AD,BC
386,186.5,13813,5,EC,OC
387,186.5,13820,4962,CS,BC
388,186.5,13824,3465,CS,MBC
389,186.5,13839,2702,EC,BC
390,186.4,13891,2005,PR,OC
391,186.4,13901,5901,EE,BC
392,186.4,13909,2712,ME,BC
393,186.4,13924,1324,CS,BC
394,186.4,13937,1211,EE,OC
395,186.4,13948,2369,CS,OC
396,186.4,13972,1317,IT,MBC
397,186.4,13974,2007,EM,SC
398,186.4,13985,1317,EC,BCM
399,186.4,14004,1216,IT,OC
400,186.4,14008,5901,CS,SC
401,186.4,14022,2709,EE,OC
402,186.4,14027,2702,AL,OC
403,186.4,14034,1321,MN,OC
404,186.4,14041,2005,CE,MBC
405,186.3,14057,3830,CS,OC
406,186.3,14128,3011,CS,MBC
407,186.3,14161,2719,AD,OC
408,186.3,14176,1128,CS,OC
409,186.3,14179,1422,AD,BC
410,186.2,14190,2709,EC,OC
411,186.2,14200,4960,AD,BC
412,186.2,14225,2722,IT,BC
413,186.2,14256,2719,CS,MBC
414,186.2,14260,1317,EC,BC
415,186.2,14289,2739,IT,OC
416,186.2,14313,2025,EC,MBC
417,186.1,14351,3908,CS,OC
418,186.1,14386,2603,CS,MBC
419,186.1,14400,5910,IT,OC
420,186.0,14496,4,MF,SCA
421,186.0,14505,2726,AG,OC
422,186.0,14533,4678,CS,OC
423,186.0,14567,3018,EE,OC
424,186.0,14577,1422,CS,OC
425,186.0,14603,1210,CO,OC
426,186.0,14607,2722,AD,BC
427,186.0,14631,1324,CS,BC
428,186.0,14640,1419,EC,BC
429,186.0,14667,2712,EC,SC
430,186.0,14668,2025,ME,OC
431,186.0,14693,2719,IT,BC
432,186.0,14710,1419,EC,BC
433,186.0,14714,2750,BT,OC
434,186.0,14722,2,CL,SC
435,186.0,14731,4,RP,MBC
436,186.0,14734,1211,EE,OC
437,186.0,14744,2,CR,OC
438,186.0,14746,1422,IT,OC
439,186.0,14759,1317,EC,BC
440,186.0,14760,5,CS,OC
441,186.0,14789,1317,EC,BC
442,186.0,14790,2653,CS,OC
443,186.0,14792,2715,AD,OC
444,186.0,14793,2706,CS,OC
445,186.0,14794,2702,EE,OC
446,186.0,14795,1422,CS,OC
447,186.0,14796,1324,CS,MBC
448,186.0,14797,2723,CS,OC
449,186.0,14798,5008,CN,BC
450,186.0,14800,4974,EE,OC
451,186.0,14801,3011,IT,OC
452,186.0,14803,2718,EC,MBC
453,186.0,14805,5008,CN,BC
454,186.0,14806,1516,EC,OC
455,186.0,14807,1317,EC,BC
456,186.0,14808,1112,AL,OC
457,186.0,14809,2702,EC,BC
458,186.0,14814,1216,CS,OC
459,186.0,14816,3830,CS,OC
460,186.0,14817,2712,SE,MBC
461,186.0,14818,2750,AD,OC
462,186.0,14822,2006,PS,OC
463,186.0,14824,3465,CS,BC
464,186.0,14825,1324,CS,BC
465,186.0,14826,2006,TX,BC
466,186.0,14827,1,PT,SC
467,186.0,14828,2006,IY,MBC
468,186.0,14830,2709,EC,OC
469,186.0,14831,2702,EC,BC
470,186.0,14834,4962,CS,BC
471,186.0,14836,2007,MF,MBC
472,186.0,14837,3807,CS,OC
473,186.0,14838,2005,IB,MBC
474,186.0,14840,2702,EC,BC
475,186.0,14843,2377,EC,SCA
476,186.0,14845,2702,EC,BC
477,186.0,14847,3801,CS,OC
478,186.0,14848,2702,EC,BC
479,186.0,14850,1210,AD,OC
480,186.0,14852,2603,EC,OC
481,186.0,14853,2702,FD,OC
482,186.0,14854,2712,ME,BC
483,186.0,14855,2712,CS,SC
484,186.0,14856,2,TX,OC
485,186.0,14857,1317,IT,MBC
486,186.0,14858,1149,CS,OC
487,186.0,14860,2603,CS,MBC
488,186.0,14861,2007,CE,MBC
489,186.0,14862,1516,CS,MBC
490,186.0,14863,1211,EC,BCM
491,186.0,14864,3464,CS,OC
492,186.0,14865,1303,AD,OC
493,186.0,14866,4954,CS,OC
494,186.0,14867,4960,EC,BC
495,186.0,14868,1304,BM,BCM
496,186.0,14869,3464,CS,OC
497,186.0,14870,2005,CE,BC
498,186.0,14871,2007,ME,MBC
499,186.0,14872,4962,IT,OC
500,186.0,14873,4024,EC,OC
501,186.0,14874,4960,EC,BC
502,186.0,14875,2718,EC,MBC
503,186.0,14876,2702,SE,OC
504,186.0,14877,2702,EC,BC
505,186.0,14878,2711,EC,BC
506,186.0,14879,2711,AD,BC
507,186.0,14880,2722,IT,BC
508,186.0,14882,2702,EC,BC
509,186.0,14883,2608,CS,OC
510,186.0,14884,3011,BT,BC
511,186.0,14885,2715,BM,OC
512,186.0,14886,2722,IT,BC
513,185.9,14888,1114,CS,OC
514,185.9,14889,1120,CS,OC
515,185.9,14890,5901,EE,BC
516,185.9,14893,2620,BM,OC
517,185.9,14894,2006,PR,MBC
518,185.9,14895,2711,CD,OC
519,185.9,14896,3760,AG,OC
520,185.9,14897,2702,EC,BC
521,185.9,14898,1304,CS,MBC
522,185.9,14899,2615,MT,OC
523,185.9,14900,2711,MZ,OC
524,185.9,14901,2702,EC,BC
525,185.9,14902,1211,BT,BC
526,185.9,14903,4974,CE,OC
527,185.9,14904,2710,IT,OC
528,185.9,14906,1211,BT,BC
529,185.9,14910,1211,EE,OC
530,185.9,14911,2712,MZ,BC
531,185.9,14912,2712,ME,BC
532,185.9,14913,3826,CS,OC
533,185.9,14915,1422,CY,OC
534,185.9,14917,2707,IT,OC
535,185.9,14918,2751,CS,OC
536,185.9,14920,2661,IT,OC
537,185.9,14921,1321,PA,OC
538,185.9,14922,2603,EC,OC
539,185.9,14923,2712,ME,BC
540,185.9,14925,2734,CS,OC
541,185.9,14926,2,FS,SC
542,185.9,14927,4960,EC,BC
543,185.9,14929,3011,IT,OC
544,185.9,14930,1516,CS,SC
545,185.9,14931,2615,CE,OC
546,185.9,14932,1120,CS,OC
547,185.9,14933,2006,FY,BC
548,185.9,14935,2702,EE,OC
549,185.9,14938,2025,EC,MBC
550,185.9,14939,2702,EC,BC
551,185.9,14941,2722,AD,BC
552,185.9,14942,2764,CS,OC
553,185.9,14943,2709,EC,OC
554,185.9,14944,2711,EC,BC
555,185.9,14945,1412,CS,OC
556,185.9,14946,1408,CS,OC
557,185.9,14949,1419,AD,BC
558,185.9,14951,2005,CE,BC
559,185.9,14952,1412,IT,OC
560,185.9,14954,2727,AG,OC
561,185.9,14955,3011,IT,OC
562,185.9,14956,2615,CE,OC
563,185.9,14957,1113,EE,OC
564,185.9,14958,5901,EE,BC
565,185.9,14959,2,PM,MBC
566,185.9,14960,4960,EC,BC
567,185.9,14961,1419,AD,BC
568,185.9,14962,1216,CS,OC
569,185.9,14964,2006,PN,MBC
570,185.9,14966,1304,EC,BC
571,185.9,14967,5532,CS,OC
572,185.9,14968,4980,CS,OC
573,185.9,14969,2,CR,OC
574,185.9,14973,5986,CS,BCM
575,185.9,14974,2006,CE,SC
576,185.9,14976,2739,CS,BC
577,185.9,14977,2,TX,BC
578,185.9,14979,3826,CS,OC
579,185.9,14980,1419,EC,BC
580,185.9,14981,2702,EC,BC
581,185.9,14982,2615,MT,OC
582,185.9,14983,2618,EC,OC
583,185.9,14984,2709,IT,MBC
584,185.9,14985,2618,CS,OC
585,185.9,14986,4974,EE,OC
586,185.9,14987,2622,EC,OC
587,185.9,14992,2711,EC,BC
588,185.9,14994,5986,IT,OC
589,185.9,14995,2739,CS,BC
590,185.9,14997,2722,IT,BC
591,185.9,14998,2719,BM,OC
592,185.9,14999,1149,CS,OC
593,185.9,15000,3830,CS,OC
594,185.9,15001,2702,CS,MBC
595,185.9,15003,2718,CJ,BC
596,185.9,15005,2722,IT,BC
597,185.9,15007,2711,EC,BC
598,185.9,15008,4965,EC,OC
599,185.9,15009,2622,ME,OC
600,185.9,15010,1505,CS,OC
601,185.9,15011,2702,SE,OC
602,185.9,15012,2702,AL,OC
603,185.9,15013,1219,ME,OC
604,185.9,15015,5901,ME,OC
605,185.9,15016,1,PT,MBC
606,185.9,15017,1321,PA,OC
607,185.9,15018,2622,IT,OC
608,185.9,15019,1211,EE,OC
609,185.9,15022,1112,IT,OC
610,185.9,15023,2718,AD,MBC
611,185.9,15025,1516,EC,OC
612,185.9,15026,1324,CS,BC
613,185.9,15027,2702,BT,BC
614,185.9,15028,1399,ME,OC
615,185.9,15029,2007,CE,MBC
616,185.9,15030,1219,CH,OC
617,185.9,15031,5901,CE,OC
618,185.8,15034,1422,AD,BC
619,185.8,15035,1307,EC,OC
620,185.8,15036,2610,CS,OC
621,185.8,15037,5901,EE,MBC
622,185.8,15039,2719,EE,OC
623,185.8,15040,2622,EE,OC
624,185.8,15041,2005,CE,MBC
625,185.8,15042,4934,CS,OC
626,185.8,15043,2708,FD,OC
627,185.8,15045,2618,CS,OC
628,185.8,15046,1317,IT,MBC
629,185.8,15048,2,PM,MBC
630,185.8,15049,1211,FD,OC
631,185.8,15050,1210,IT,OC
632,185.8,15051,2718,EC,MBC
633,185.8,15054,4960,AD,BC
634,185.8,15055,1317,IT,MBC
635,185.8,15056,1210,IT,OC
636,185.8,15057,2622,EC,OC
637,185.8,15059,2718,CJ,BC
638,185.8,15060,2711,CH,OC
639,185.8,15062,2702,CB,BC
640,185.8,15064,2722,EC,OC
641,185.8,15065,1,XC,MBC
642,185.8,15066,5901,EE,BC
643,185.8,15067,1432,AD,OC
644,185.8,15069,1516,EC,OC
645,185.8,15070,1523,IT,OC
646,185.8,15071,3826,IT,OC
647,185.8,15072,2711,AD,BC
648,185.8,15076,1210,EC,OC
649,185.8,15078,3465,CS,BC
650,185.8,15079,2712,MZ,BC
651,185.8,15083,2006,MF,SC
652,185.8,15085,2607,AD,OC
653,185.8,15086,3819,CS,OC
654,185.8,15087,1419,EE,OC
655,185.8,15088,5901,EE,BC
656,185.8,15089,5901,CE,OC
657,185.8,15090,1128,CS,OC
658,185.8,15091,2739,CS,BC
659,185.8,15092,2702,EC,BC
660,185.8,15093,1324,CS,MBC
661,185.8,15094,2005,ME,MBC
662,185.8,15095,2607,AD,OC
663,185.8,15096,3819,CS,OC
664,185.8,15098,1422,CS,OC
665,185.8,15099,2727,CS,OC
666,185.8,15101,1419,EC,BC
667,185.8,15103,1419,EC,MBC
668,185.8,15104,4023,IT,OC
669,185.8,15105,2719,IT,BC
670,185.8,15107,5901,CS,SC
671,185.8,15108,1210,IT,OC
672,185.8,15110,2006,MF,SC
673,185.8,15113,5530,EC,OC
674,185.8,15114,5910,EE,OC
675,185.8,15115,1304,CS,SC
676,185.8,15116,4962,CS,BC
677,185.8,15117,1113,CB,BC
678,185.8,15119,2702,EC,BC
679,185.8,15120,5986,IT,OC
680,185.8,15121,4020,EC,OC
681,185.8,15123,4960,EC,BC
682,185.8,15124,2702,EC,BC
683,185.8,15125,3465,CS,BC
684,185.8,15126,1219,BT,MBC
685,185.8,15127,1324,AD,OC
686,185.8,15128,4,RP,MBC
687,185.8,15129,2739,CS,BC
688,185.8,15130,2702,BT,BC
689,185.8,15131,1,MN,SC
690,185.8,15132,2006,IY,SC
691,185.8,15133,5910,CS,OC
692,185.8,15136,2722,AD,BC
693,185.8,15137,3011,PH,OC
694,185.8,15138,2702,BM,OC
695,185.8,15140,1211,AL,MBC
696,185.8,15142,2610,CS,OC
697,185.8,15145,1113,EE,BC
698,185.8,15146,2735,CS,OC
699,185.8,15147,4999,AD,OC
700,185.8,15148,2610,EC,OC
701,185.8,15149,2615,EC,SC
702,185.8,15152,3819,IT,OC
703,185.8,15155,1149,CS,OC
704,185.8,15156,2739,CS,MBC
705,185.8,15158,2719,EC,OC
706,185.8,15161,2702,CT,OC
707,185.8,15162,2739,CS,BC
708,185.8,15163,2615,CS,SC
709,185.8,15164,2709,IT,MBC
710,185.8,15165,1304,AD,MBC
711,185.8,15166,5901,EE,BC
712,185.8,15167,1450,EC,MBC
713,185.8,15169,5986,IT,OC
714,185.8,15170,2702,AG,OC
715,185.8,15171,2005,CE,BC
716,185.8,15172,5901,EE,BC
717,185.8,15173,1216,EC,OC
718,185.8,15174,1113,CD,OC
719,185.8,15175,2749,AG,OC
720,185.8,15176,5008,EM,SC
721,185.8,15180,1026,CS,OC
722,185.8,15182,2615,EC,SC
723,185.8,15183,3465,CS,BC
724,185.8,15184,2005,CE,BC
725,185.8,15186,2702,EC,BC
726,185.8,15188,1140,CS,OC
727,185.8,15189,3011,EE,OC
728,185.8,15190,2722,IT,BC
729,185.7,15192,1304,EC,BC
730,185.7,15195,2603,CS,MBC
731,185.7,15196,2702,CS,MBC
732,185.7,15197,2369,CS,OC
733,185.7,15199,1202,CS,OC
734,185.7,15200,1211,FD,OC
735,185.7,15202,2005,EE,SC
736,185.7,15204,1128,CS,OC
737,185.7,15205,1450,EE,OC
738,185.7,15206,4971,CS,OC
739,185.7,15207,1210,IT,OC
740,185.7,15208,2711,EC,BC
741,185.7,15210,2007,CM,SC
742,185.7,15211,1211,EE,OC
743,185.7,15213,2709,EC,BC
744,185.7,15216,2739,AD,OC
745,185.7,15217,4960,AD,BC
746,185.7,15218,2711,EC,BC
747,185.7,15219,1113,CB,BC
748,185.7,15221,1307,CS,OC
749,185.7,15222,2369,CS,OC
750,185.7,15223,1128,CS,OC
751,185.7,15224,4960,EC,BC
752,185.7,15225,2,CR,OC
753,185.7,15226,2,AP,MBC
754,185.7,15227,2622,AD,OC
755,185.7,15228,2722,IT,BC
756,185.7,15229,5986,IT,OC
757,185.7,15230,4,PR,SC
758,185.7,15231,2739,IT,OC
759,185.7,15232,3011,CS,BC
760,185.7,15234,2712,EE,MBC
761,185.7,15235,1516,EC,OC
762,185.7,15236,1419,CS,MBC
763,185.7,15237,2005,IB,MBC
764,185.7,15238,2718,CB,MBC
765,185.7,15239,1237,EC,OC
766,185.7,15241,1211,AL,MBC
