S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,COMMUNITY,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
1,339809,199.5,15,BC,1149,AD,OC
2,317367,197,436,SC,2,CL,SC
3,292209,195.5,1013,BC,1324,CS,OC
4,241046,195.35,1087,BC,3011,IT,OC
5,309601,195.185,1150,OC,1026,CS,OC
6,257604,194.5,1601,BC,2,PP,BC
7,299452,194,1965,OC,2704,CS,OC
8,293095,194,1988,BC,1210,CS,BC
9,327650,194,2002,BC,1211,AE,OC
10,305978,194,2028,BC,1113,CD,OC
11,333478,193.78,2176,BC,2715,EC,OC
12,343496,193.57,2280,BC,2702,AD,BC
13,285272,193.5,2336,OC,2,CR,OC
14,272574,193.43,2469,MBCV,1,PT,MBCV
15,275474,193.22,2591,BC,1118,EC,OC
16,222989,193.22,2592,BCM,2718,EE,BCM
17,255108,193.13,2663,MBCDNC,2025,CS,MBCDNC
18,363212,193.075,2696,BC,2710,CS,OC
19,269511,193.075,2698,BC,1112,CS,BC
20,374471,193.01,2744,MBCDNC,2603,CS,MBCDNC
21,311805,193,2836,MBCV,1210,CS,MBCV
22,304517,193,2853,OC,1321,MN,OC
23,200083,193,2869,OC,5010,CS,OC
24,300088,193,2942,BC,1419,EC,BC
25,300890,193,2977,SC,2712,BT,SC
26,336665,192.9,3074,BC,1014,CS,OC
27,264529,192.735,3182,MBCV,2025,CS,MBCV
28,322701,192.645,3255,BC,1211,EE,OC
29,296203,192.5,3410,BC,1321,MN,OC
30,267885,192.475,3539,BC,2711,EC,BC
31,269163,192.295,3670,BC,5986,IT,OC
32,291963,192.245,3714,BC,2653,CS,OC
33,248613,192.19,3756,MBC,1219,ME,OC
34,203305,192.155,3783,BC,1118,ME,OC
35,200179,192.1,3822,BC,2711,AD,BC
36,245808,192.02,3882,BC,3465,CS,BC
37,287238,192,4033,OC,1216,CS,OC
38,300594,192,4045,BC,1231,CS,OC
39,287670,191.935,4387,OC,1216,BM,OC
40,259399,191.9,4415,BC,2704,EC,OC
41,320886,191.835,4461,BC,2006,MY,BC
42,257071,191.835,4462,BC,1309,IT,OC
43,224922,191.835,4465,BC,2709,IT,BC
44,334347,191.825,4468,MBCDNC,5901,EE,MBCDNC
45,215462,191.815,4481,BC,2006,TX,BC
46,343934,191.775,4509,BC,1432,AD,OC
47,308959,191.7,4566,MBCV,3011,CS,MBCV
48,256170,191.635,4625,BC,2706,EC,OC
49,335070,191.525,4709,MBCDNC,2712,BT,MBCDNC
50,232501,191.5,4764,BC,1149,EC,OC
51,307481,191.5,4778,OC,3819,CS,OC
52,330757,191.5,4886,SC,2025,CS,SC
53,344568,191.5,4925,OC,2615,ME,OC
54,220095,191.46,4967,BC,2702,EC,BC
55,271508,191.37,5044,BC,4960,EC,OC
56,311624,191.35,5069,BC,2,PP,BC
57,351001,191.35,5071,BC,4960,EC,OC
58,265566,191.295,5132,BC,3465,CS,BC
59,332173,191.25,5173,BC,4974,EE,OC
60,227635,191.23,5203,BC,1419,AD,BC
61,291788,191.155,5275,BC,2005,CE,BC
62,209869,191.095,5328,OC,1113,EI,OC
63,361553,191.09,5337,BC,2711,EC,BC
64,339750,191.065,5355,BC,2702,FD,OC
65,240663,191.01,5399,BC,1216,EC,OC
66,279491,191,5509,MBC,1,XM,OC
67,287597,191,5588,MBCV,1315,CE,MBCV
68,289804,191,5652,BC,1304,EC,BC
69,328072,158,5671A,MBCDNC,2006,PR,MBCDNC
70,270565,191,5672,SC,2005,EE,SC
71,371759,190.985,5694,OC,2620,CS,OC
72,243705,190.975,5705,BC,1014,IT,OC
73,209202,190.91,5761,BC,2719,IT,BC
74,222593,190.835,5823,MBCDNC,2,PM,MBCDNC
75,354046,190.76,5890,BC,3011,CS,BC
76,213002,190.68,5967,BC,2711,EC,BC
77,225917,190.635,6016,BC,5,CS,OC
78,262700,190.58,6069,MBC,3795,CS,OC
79,288047,190.56,6095,SC,2025,CS,SC
80,300565,190.525,6133,BC,1317,EC,BC
81,250249,190.505,6156,BC,2702,AD,BC
82,229491,190.5,6254,BC,2722,IT,BC
83,213051,190.5,6260,SC,1450,CS,SC
84,360120,190.5,6266,BC,2709,IT,BC
85,283673,190.5,6307,BC,2006,AS,BC
86,323476,190.5,6324,BC,2005,CE,BC
87,336672,190.5,6329,OC,1324,CS,OC
88,342840,190.495,6403,BC,1210,EC,OC
89,243440,190.47,6426,MBCDNC,2005,ME,MBCDNC
90,225554,190.385,6496,MBCV,1211,EC,MBCV
91,355179,190.385,6507,MBCDNC,2,PP,MBCDNC
92,333077,190.34,6538,SC,2007,EE,SC
93,329420,190.305,6567,BC,4962,EC,OC
94,244733,190.285,6608,MBCDNC,2711,EC,MBCDNC
95,262691,190.27,6617,MBCDNC,2706,CS,OC
96,311651,190.17,6720,SC,3425,CS,OC
97,255221,190.15,6737,MBCV,2,PM,MBCV
98,281422,190.15,6742,MBCV,2006,ES,MBCV
99,256648,190.11,6785,BCM,4,RP,BCM
100,204099,190.105,6787,BC,2006,FY,BC
101,278533,190.095,6795,BC,2719,IT,BC
102,350570,190.09,6798,BC,2711,EE,OC
103,222775,190.065,6821,BC,1,XM,OC
104,306188,190,6911,OC,2005,PR,OC
105,329821,190,6960,MBCV,1309,CS,MBCV
106,347969,190,6973,BC,2608,EC,OC
107,287064,190,6995,BC,2006,MY,BC
108,218073,190,7008,BC,5904,EC,OC
109,373800,190,7042,BC,5986,EC,OC
110,307749,190,7055,OC,2702,CT,OC
111,351183,190,7078,BC,1210,CO,OC
112,361296,190,7096,OC,5010,CS,OC
113,340104,190,7104,MBCV,1516,CS,MBCV
114,326840,190,7136,BCM,1317,BT,BCM
115,320163,190,7199,BC,2702,EC,BC
116,234376,190,7211,BC,1317,AL,BC
117,284476,190,7216,BC,5910,AD,OC
118,358689,190,7251,BC,2711,AD,BC
119,367803,190,7273,BC,1304,EC,BC
120,348335,190,7293,BC,2712,ME,OC
121,261912,190,7345,SC,4,AU,SC
122,259882,190,7362,OC,1422,CS,OC
123,222736,190,7421,BC,5910,CB,OC
124,302871,190,7429,BC,2702,BM,OC
125,287415,190,7445,BC,1211,EE,OC
126,245741,190,7450,MBCDNC,1315,CE,MBCDNC
127,293393,190,7452,BC,3819,CS,OC
128,279361,190,7462,BC,1112,CS,BC
129,357851,190,7470,BC,2,AP,BC
130,260257,190,7484,OC,3011,BT,OC
131,313727,190,7489,OC,1450,ME,OC
132,325726,189.99,7518,SC,2,PP,SC
133,330813,189.955,7549,MBCV,2603,CS,MBCV
134,269806,189.955,7555,BC,1118,CS,OC
135,270106,189.9,7597,OC,4678,CS,OC
136,309486,189.82,7688,BCM,2,LE,OC
137,223813,189.8,7714,MBCV,2,PP,MBCV
138,320624,189.78,7732,BC,2706,AD,OC
139,341338,189.78,7739,BC,1317,EC,BC
140,259292,189.78,7740,BC,1304,EC,BC
141,229314,189.76,7756,BC,1026,CS,OC
142,253589,189.725,7802,BC,1211,BM,BC
143,285208,189.715,7814,MBCDNC,3830,CS,OC
144,355527,189.69,7838,BC,2764,CS,OC
145,271983,189.68,7854,BC,4962,CS,BC
146,279729,189.66,7877,MBCV,2005,PR,OC
147,285242,189.635,7906,SC,2005,EE,SC
148,206452,189.615,7912,MBCV,1113,IT,MBCV
149,254919,189.6,7930,BC,2711,EC,BC
150,205550,189.585,7939,MBCDNC,2711,CS,MBCDNC
151,260403,189.58,7951,BC,1317,EC,BC
152,216678,189.505,8021,BC,2615,MT,OC
153,341613,189.5,8029,BC,2025,EC,BC
154,290561,189.5,8068,BCM,1399,EC,BCM
155,272056,189.5,8099,BC,1516,CS,BC
156,281662,189.5,8118,BC,4,RP,BC
157,288074,189.5,8176,MBCV,1211,EC,MBCV
158,347016,189.5,8200,OC,2,CR,OC
159,340938,189.5,8232,BC,3805,CS,OC
160,334114,189.49,8350,BCM,1516,CS,BCM
161,222710,189.47,8378,MBCV,2709,IT,MBCV
162,297046,189.37,8474,BC,2711,EC,BC
163,339907,189.36,8487,MBCV,3011,IT,OC
164,326901,189.33,8513,BC,2711,EC,BC
165,263242,189.33,8521,BC,2608,EC,OC
166,214702,189.295,8569,BC,2702,EC,BC
167,320490,189.26,8623,MBCV,1516,EC,OC
168,325988,189.205,8682,BCM,4960,CS,BCM
169,227220,189.205,8689,MBC,2005,CE,MBC
170,278575,189.2,8692,MBCV,2601,EC,OC
171,258135,189.175,8727,BC,3011,IT,OC
172,361919,189.17,8728,SC,2,CL,SC
173,318416,189.155,8739,MBC,2711,EC,MBC
174,267884,189.12,8781,BC,2702,EC,BC
175,317532,189.095,8825,SC,2615,EC,SC
176,241894,189.085,8827,BC,2711,EC,BC
177,249275,189.065,8853,BC,3011,BT,BC
178,295737,189.04,8879,BC,2702,AL,OC
179,262624,189.035,8883,BC,2722,IT,BC
180,228736,189.03,8891,BC,2,PP,BC
181,281476,189.01,8915,BC,5986,IT,OC
182,305179,189.01,8920,BC,4678,CS,OC
183,373801,189,8928,BCM,5901,CE,OC
184,295290,189,9035,BC,1317,BT,BC
185,280395,189,9058,BC,2,PP,BC
186,336504,189,9086,BC,2722,AD,BC
187,338376,189,9087,BC,1317,BT,BC
188,280684,189,9170,MBCV,1113,CB,MBCV
189,346983,189,9173,BC,2764,CS,OC
190,362131,189,9211,BC,1422,EE,OC
191,342810,188.955,9280,BC,1516,EC,OC
192,245284,188.92,9309,BC,2719,IT,BC
193,214996,188.845,9405,BC,2702,AL,OC
194,303999,188.835,9409,MBCDNC,5008,MF,MBCDNC
195,340758,188.75,9516,MBCV,1219,EE,MBCV
196,285515,188.75,9517,MBCDNC,3465,EC,OC
197,221538,188.735,9539,BCM,2005,CE,BCM
198,213249,188.725,9547,SC,2729,AE,OC
199,371228,188.725,9554,BC,1422,IT,OC
200,306470,188.725,9558,MBCV,2006,PR,MBCV
201,207516,188.67,9611,MBCV,1149,CS,OC
202,297107,188.67,9612,MBCDNC,2603,CS,MBCDNC
203,260241,188.67,9621,BC,2739,CS,BC
204,309545,188.61,9701,BC,3465,CS,BC
205,211620,188.55,9775,BC,1516,CS,BC
206,213059,188.525,9798,BC,1113,EE,OC
207,244875,188.5,9856,BC,1304,BM,BC
208,243441,188.5,9961,BC,1112,CS,BC
209,331798,188.5,9980,MBCDNC,2708,EE,OC
210,286530,188.5,9994,OC,1211,CH,OC
211,343552,188.485,10079,BC,4960,BT,OC
212,354051,188.44,10133,OC,1216,BM,OC
213,241609,188.405,10186,BC,2702,EC,BC
214,290539,188.395,10199,BC,2711,EC,BC
215,246164,188.395,10206,BC,2702,AD,BC
216,314465,188.375,10239,BC,2702,EC,BC
217,266705,188.375,10241,MBCV,2006,MS,MBCV
218,313529,188.36,10260,BC,2377,CE,BC
219,286471,188.35,10269,MBC,2704,IT,OC
220,259999,188.35,10273,MBCV,2,PP,MBCV
221,327613,188.34,10286,BC,2711,EC,BC
222,218860,188.32,10312,MBC,1304,IT,MBC
223,263572,188.305,10331,BC,1516,CS,BC
224,223886,188.295,10334,BC,2716,AE,OC
225,219519,188.295,10335,BC,1450,EE,OC
226,268217,188.295,10337,SC,2007,IM,SC
227,268978,188.295,10345,BC,1321,MN,OC
228,369110,188.295,10346,MBCV,3011,CS,MBCV
229,303301,188.24,10404,BC,2702,EC,BC
230,275706,188.22,10423,MBC,4960,EC,OC
231,246708,188.21,10437,MBCDNC,3465,CS,MBCDNC
232,252627,188.185,10461,BC,1304,EC,BC
233,203734,188.185,10473,BC,1317,EC,BC
234,216518,188.165,10496,BC,2702,BT,BC
235,215802,188.15,10519,BC,2702,EC,BC
236,247135,188.13,10545,BC,2006,TX,BC
237,310158,188.11,10562,MBCDNC,4974,EC,MBCDNC
238,263006,188.095,10600,MBCDNC,1516,CS,MBCDNC
239,299695,188.08,10612,BC,5986,IT,OC
240,373720,188.07,10628,BC,2006,PS,OC
241,295263,188.045,10658,BC,4974,EE,OC
242,215196,188.035,10684,BC,1128,CS,OC
243,212333,188,10718,BC,4023,EC,OC
244,316796,188,10777,MBCDNC,2702,AD,MBCDNC
245,292510,188,10799,BC,2,PP,BC
246,215039,188,10859,MBCV,1419,AD,MBCV
247,292109,188,10869,BC,5,AM,OC
248,299055,188,10895,BC,2722,AD,BC
249,287801,188,10943,BC,5986,IT,OC
250,346662,188,10947,BC,2005,CE,BC
251,202663,188,10957,OC,1120,CS,OC
252,246370,188,10976,MBCDNC,1422,EC,OC
253,292988,188,10991,ST,2,CH,ST
254,247286,187.965,11064,BC,2005,CE,BC
255,251372,187.945,11085,BC,2722,EC,OC
256,201469,187.945,11087,BC,1304,EC,BC
257,332523,187.935,11095,BC,2,AP,BC
258,267151,187.9,11146,BCM,1211,EC,BCM
259,314129,187.88,11164,BC,4023,EC,OC
260,312631,187.875,11166,MBCDNC,2702,CS,MBCDNC
261,319204,187.86,11189,MBCV,1317,IT,MBCV
262,218088,187.855,11197,BC,2709,IT,BC
263,349640,187.83,11236,BC,5910,IT,OC
264,263451,187.825,11243,BC,2711,EC,BC
265,205898,187.825,11247,MBC,2702,EC,MBC
266,337192,187.79,11279,MBCV,1211,EC,MBCV
267,369457,187.76,11323,SC,5008,CE,SC
268,347409,187.75,11347,BC,2722,IT,BC
269,326063,187.745,11357,SC,2377,EC,SC
270,224778,187.725,11369,BC,2702,CB,BC
271,206519,187.69,11424,BC,1304,EC,BC
272,301894,187.68,11431,MBCDNC,1015,EC,OC
273,362672,187.68,11435,BC,5901,EE,BC
274,246009,187.67,11459,MBCDNC,2,PP,MBCDNC
275,281206,187.635,11504,MBCV,2710,IT,OC
276,270452,187.605,11536,BCM,2377,ME,BCM
277,312071,187.56,11602,BC,1432,CS,BC
278,212274,187.55,11616,MBC,2711,EC,MBC
279,323109,187.535,11630,BC,1516,CS,BC
280,205989,187.53,11636,BC,2764,BM,OC
281,291031,187.5,11703,OC,1422,CS,OC
282,305287,187.5,11747,MBCDNC,5986,EC,OC
283,279401,187.5,11770,BC,2006,PS,OC
284,235911,187.5,11776,OC,1113,CD,OC
285,283330,187.5,11779,BC,2007,CN,BC
286,362134,187.5,11798,BC,2704,CS,OC
287,305154,187.5,11880,BC,5910,EC,OC
288,243126,187.475,11958,MBCDNC,1304,EC,MBCDNC
289,254553,187.47,11968,BC,1516,EC,OC
290,234359,187.47,11972,MBC,3819,EC,OC
291,240854,187.47,11974,MBC,1321,PA,OC
292,324848,187.47,11976,MBC,2718,EE,MBC
293,350874,187.45,11999,BC,1112,IT,OC
294,218973,187.44,12006,BC,1149,IT,OC
295,296469,187.41,12047,MBCV,2005,ME,MBCV
296,226276,187.405,12064,BC,4960,EC,OC
297,313628,187.405,12065,SC,5008,EM,SC
298,280927,187.395,12068,BC,1210,IT,OC
299,275726,187.375,12100,BC,1304,EC,BC
300,370031,187.365,12107,BC,5008,CN,BC
301,222907,187.36,12119,SC,1211,CS,SC
302,260074,187.355,12124,BC,1419,EC,BC
303,374727,187.32,12174,SC,2005,ME,SC
304,361889,187.32,12181,MBCV,1210,EC,OC
305,367907,187.3,12202,BC,3464,CS,OC
306,271213,187.295,12204,BC,1317,EC,BC
307,216364,187.285,12227,SC,1211,BM,SC
308,317111,187.275,12253,SC,2005,EE,SC
309,257759,187.24,12304,BC,3465,CS,BC
310,316769,187.23,12313,MBCV,2702,CS,MBCV
311,267178,187.21,12343,BC,2603,EC,OC
312,249334,187.205,12350,BC,4962,CS,BC
313,344539,187.205,12352,MBC,5901,CE,OC
314,312411,187.195,12365,MBCDNC,1419,IT,MBCDNC
315,276417,187.19,12370,SC,2007,EM,SC
316,217814,187.185,12388,MBCV,2718,EC,MBCV
317,237671,187.16,12404,BC,2722,EC,OC
318,273574,187.155,12411,BC,1219,CH,OC
319,208520,187.155,12412,BCM,4960,IT,BCM
320,304008,187.155,12419,MBCDNC,1,PT,MBCDNC
321,248569,187.12,12458,BC,2618,AD,OC
322,232592,187.12,12463,SC,2610,BM,OC
323,211507,187.105,12486,BC,3011,CS,BC
324,351408,187.1,12494,SC,5008,CM,SC
325,211871,187.1,12498,BC,5901,EE,BC
326,279497,187.035,12585,BC,2025,EE,OC
327,297677,187.03,12595,MBCV,3011,CE,OC
328,226207,187.03,12600,MBC,5008,CN,MBC
329,288389,187.01,12617,BC,3819,CS,OC
330,208254,187.01,12621,BC,2739,CS,BC
331,326160,187,12681,OC,1321,MN,OC
332,300401,187,12728,BC,1113,ME,OC
333,291134,187,12751,OC,2,TX,OC
334,203507,187,12770,BC,1432,CS,BC
335,243521,187,12772,BC,2618,CS,OC
336,282014,187,12783,SC,2377,EC,SC
337,326870,187,12793,BC,1,XM,OC
338,208584,187,12811,OC,1419,CJ,OC
339,258891,187,12862,BC,1211,BM,BC
340,278956,187,12879,SC,5008,CE,SC
341,342407,186.975,12904,OC,1128,AD,OC
342,334449,186.955,12934,BC,2603,EC,OC
343,315403,186.955,12936,BC,2702,BT,BC
344,310757,186.955,12940A,BC,2708,CS,OC
345,212221,186.945,12952,BC,2723,IT,OC
346,317039,186.935,12964,BC,1211,BT,BC
347,365391,186.925,12978,BC,3803,CS,OC
348,242803,186.89,13030,BC,5901,EE,BC
349,346810,186.865,13064,BC,2747,EC,OC
350,363662,186.855,13080,BC,3843,EC,OC
351,346048,186.835,13107,BCM,4994,CS,OC
352,327304,186.835,13118,MBCDNC,3011,BT,MBCDNC
353,315686,186.82,13133,BC,2025,EC,BC
354,266540,186.815,13139,BC,1309,EC,OC
355,317077,186.815,13149,BC,2735,EC,OC
356,299125,186.81,13157,BCM,1516,CS,BCM
357,261975,186.79,13181,SC,5008,EE,SC
358,305028,186.79,13187,BC,2719,IT,BC
359,314089,186.78,13215,MBCV,5901,EE,MBCV
360,207771,186.76,13222,BC,2608,CS,OC
361,324780,186.76,13234,BC,2610,CY,OC
362,360015,186.725,13276,BC,1306,AD,OC
363,258536,186.715,13298,MBCV,2,PP,MBCV
364,319984,186.705,13318,MBCV,1516,CS,MBCV
365,283652,186.7,13329,BC,1112,IT,OC
366,232491,186.685,13350,OC,1112,EC,OC
367,241487,186.68,13354,OC,2719,EC,OC
368,270297,186.68,13359,BC,3011,CS,BC
369,273622,186.635,13428,BC,1516,EE,OC
370,352841,186.59,13483,MBCDNC,5901,EE,MBCDNC
371,219206,186.585,13488,MBCV,2025,EC,MBCV
372,359643,186.585,13491,OC,1211,EE,OC
373,350041,186.58,13498,BC,2702,EC,BC
374,271509,186.56,13527,SC,3819,ME,OC
375,222309,186.56,13531,OC,4960,BT,OC
376,315767,186.51,13598,BC,1324,CS,BC
377,304352,186.5,13630,BC,2005,PR,OC
378,280027,186.5,13659,SC,5008,EE,SC
379,300446,186.5,13675,BC,2006,MY,BC
380,278199,186.5,13707,BCM,2722,IT,BCM
381,291982,186.5,13745,BC,4974,EE,OC
382,284842,186.5,13748,OC,2005,PR,OC
383,289405,186.5,13779,BC,2718,CJ,BC
384,362227,186.5,13790,OC,1450,EE,OC
385,281556,186.5,13804,BC,1419,AD,BC
386,290647,186.5,13813,SC,5,EC,OC
387,368882,186.495,13820,BC,4962,CS,BC
388,253664,186.495,13824,MBC,3465,CS,MBC
389,202895,186.49,13839,BC,2702,EC,BC
390,220800,186.45,13891,BC,2005,PR,OC
391,354767,186.44,13901,BC,5901,EE,BC
392,324264,186.44,13909,BC,2712,ME,BC
393,230338,186.43,13924,BC,1324,CS,BC
394,255195,186.42,13937,BC,1211,EE,OC
395,356381,186.415,13948,MBCV,2369,CS,OC
396,342616,186.395,13972,MBCV,1317,IT,MBCV
397,288489,186.395,13974,SC,2007,EM,SC
398,231641,186.385,13985,BCM,1317,EC,BCM
399,245912,186.38,14004,OC,1216,IT,OC
400,255535,186.38,14008,SC,5901,CS,SC
401,283843,186.36,14022,OC,2709,EE,OC
402,233819,186.36,14027,BC,2702,AL,OC
403,220658,186.355,14034,BC,1321,MN,OC
404,363879,186.35,14041,MBCDNC,2005,CE,MBCDNC
405,255568,186.34,14057,BC,3830,CS,OC
406,209416,186.295,14128,MBCV,3011,CS,MBCV
407,220873,186.275,14161,OC,2719,AD,OC
408,270797,186.265,14176,BC,1128,CS,OC
409,275287,186.265,14179,BC,1422,AD,BC
410,345477,186.25,14190,MBCV,2709,EC,OC
411,307991,186.24,14200,BC,4960,AD,BC
412,262644,186.23,14225,BC,2722,IT,BC
413,368534,186.21,14256,MBCDNC,2719,CS,MBCDNC
414,269907,186.205,14260,BC,1317,EC,BC
415,292878,186.175,14289,BC,2739,IT,OC
416,245507,186.155,14313,MBCV,2025,EC,MBCV
417,306555,186.135,14351,BC,3908,CS,OC
418,211872,186.11,14386,MBCV,2603,CS,MBCV
419,362317,186.11,14400,BC,5910,IT,OC
420,266573,186.045,14496,SCA,4,MF,SCA
421,228236,186.045,14505,SC,2726,AG,OC
422,274185,186.03,14533,BC,4678,CS,OC
423,220576,186.01,14567,BC,3018,EE,OC
424,329147,186,14577,BC,1422,CS,OC
425,281671,186,14603,BC,1210,CO,OC
426,363871,186,14607,BC,2722,AD,BC
427,289534,186,14631,BC,1324,CS,BC
428,307654,186,14640,BC,1419,EC,BC
429,302994,186,14667,SC,2712,EC,SC
430,370268,186,14668,BC,2025,ME,OC
431,207196,186,14693,BC,2719,IT,BC
432,219520,186,14710,BC,1419,EC,BC
433,273053,186,14714,OC,2750,BT,OC
434,226542,186,14722,SC,2,CL,SC
435,286858,186,14731,MBCDNC,4,RP,MBCDNC
436,278333,186,14734,OC,1211,EE,OC
437,343755,186,14744,BC,2,CR,OC
438,289725,186,14746,OC,1422,IT,OC
439,355935,186,14759,BC,1317,EC,BC
440,279490,186,14760A,MBCV,5,CS,OC
441,203689,185.995,14789,BC,1317,EC,BC
442,252327,185.995,14790,BCM,2653,CS,OC
443,335075,185.99,14792,BC,2715,AD,OC
444,243053,185.99,14793,BC,2706,CS,OC
445,246496,185.99,14794,OC,2702,EE,OC
446,221467,185.99,14795,BC,1422,CS,OC
447,229167,185.99,14796,MBC,1324,CS,MBC
448,326550,185.99,14797,BC,2723,CS,OC
449,245672,185.99,14798,BC,5008,CN,BC
450,230537,185.99,14800,BC,4974,EE,OC
451,252184,185.99,14801,BC,3011,IT,OC
452,207755,185.99,14803,MBCV,2718,EC,MBCV
453,238498,185.99,14805,BC,5008,CN,BC
454,227502,185.99,14806,SC,1516,EC,OC
455,300995,185.99,14807,BC,1317,EC,BC
456,228769,185.99,14808,MBC,1112,AL,OC
457,324938,185.985,14809,BC,2702,EC,BC
458,208476,185.985,14814,BC,1216,CS,OC
459,219214,185.985,14816,BC,3830,CS,OC
460,260073,185.98,14817,MBCDNC,2712,SE,MBCDNC
461,205776,185.98,14818,BC,2750,AD,OC
462,235533,185.98,14822,BC,2006,PS,OC
463,279338,185.98,14824,BC,3465,CS,BC
464,352089,185.98,14825,BC,1324,CS,BC
465,245435,185.98,14826,BC,2006,TX,BC
466,367369,185.975,14827,SC,1,PT,SC
467,357085,185.975,14828,MBCDNC,2006,IY,MBCDNC
468,256130,185.975,14830,OC,2709,EC,OC
469,367666,185.975,14831,BC,2702,EC,BC
470,320751,185.975,14834,BC,4962,CS,BC
471,243312,185.975,14836,MBC,2007,MF,MBC
472,294552,185.97,14837,BC,3807,CS,OC
473,239304,185.97,14838,MBCV,2005,IB,MBCV
474,204637,185.97,14840,BC,2702,EC,BC
475,295113,185.97,14843,SCA,2377,EC,SCA
476,238549,185.97,14845,BC,2702,EC,BC
477,290445,185.965,14847,MBCV,3801,CS,OC
478,318055,185.965,14848,BC,2702,EC,BC
479,227090,185.965,14850,BC,1210,AD,OC
480,347783,185.965,14852,BC,2603,EC,OC
481,210525,185.965,14853,BC,2702,FD,OC
482,280661,185.965,14854,BC,2712,ME,BC
483,301064,185.96,14855,SC,2712,CS,SC
484,256209,185.96,14856,BC,2,TX,OC
485,230740,185.96,14857,MBCDNC,1317,IT,MBCDNC
486,250786,185.955,14858,MBCDNC,1149,CS,OC
487,346280,185.955,14860,MBCV,2603,CS,MBCV
488,289703,185.955,14861,MBCDNC,2007,CE,MBCDNC
489,243159,185.955,14862,MBCV,1516,CS,MBCV
490,350082,185.955,14863,BCM,1211,EC,BCM
491,292966,185.955,14864,BC,3464,CS,OC
492,251285,185.955,14865,BC,1303,AD,OC
493,316968,185.955,14866,BC,4954,CS,OC
494,251459,185.955,14867,BC,4960,EC,BC
495,251479,185.955,14868,BCM,1304,BM,BCM
496,222351,185.955,14869,BC,3464,CS,OC
497,240368,185.955,14870,BC,2005,CE,BC
498,204981,185.955,14871,MBCDNC,2007,ME,MBCDNC
499,201162,185.955,14872,BC,4962,IT,OC
500,228889,185.955,14873,BC,4024,EC,OC
501,286103,185.955,14874,BC,4960,EC,BC
502,229366,185.955,14875,MBCV,2718,EC,MBCV
503,230730,185.955,14876,OC,2702,SE,OC
504,252587,185.955,14877,BC,2702,EC,BC
505,263840,185.955,14878,BC,2711,EC,BC
506,270337,185.955,14879,BC,2711,AD,BC
507,321954,185.955,14880,BC,2722,IT,BC
508,281168,185.955,14882,BC,2702,EC,BC
509,335915,185.955,14883,BC,2608,CS,OC
510,224087,185.95,14884,BC,3011,BT,BC
511,329744,185.95,14885,MBCDNC,2715,BM,OC
512,289284,185.95,14886,BC,2722,IT,BC
513,247999,185.945,14888,BC,1114,CS,OC
514,312954,185.945,14889,BC,1120,CS,OC
515,275563,185.945,14890,BC,5901,EE,BC
516,341702,185.945,14893,BC,2620,BM,OC
517,373065,185.94,14894,MBCDNC,2006,PR,MBCDNC
518,267464,185.935,14895,MBC,2711,CD,OC
519,276000,185.935,14896,MBCDNC,3760,AG,OC
520,216420,185.935,14897,BC,2702,EC,BC
521,285770,185.935,14898,MBCV,1304,CS,MBCV
522,247591,185.935,14899,SC,2615,MT,OC
523,213715,185.935,14900,BC,2711,MZ,OC
524,256148,185.935,14901,BC,2702,EC,BC
525,292859,185.935,14902,BC,1211,BT,BC
526,235362,185.935,14903,BC,4974,CE,OC
527,306651,185.935,14904,BC,2710,IT,OC
528,227742,185.935,14906,BC,1211,BT,BC
529,305843,185.935,14910,BC,1211,EE,OC
530,204516,185.93,14911,BC,2712,MZ,BC
531,333035,185.93,14912,BC,2712,ME,BC
532,353565,185.93,14913,BC,3826,CS,OC
533,248914,185.93,14915,OC,1422,CY,OC
534,255166,185.925,14917,BC,2707,IT,OC
535,235886,185.925,14918,OC,2751,CS,OC
536,333587,185.925,14920,BC,2661,IT,OC
537,201805,185.925,14921,BC,1321,PA,OC
538,368947,185.925,14922,BC,2603,EC,OC
539,238265,185.925,14923,BC,2712,ME,BC
540,231215,185.925,14925,BC,2734,CS,OC
541,315115,185.925,14926,SC,2,FS,SC
542,261248,185.925,14927,BC,4960,EC,BC
543,264785,185.925,14929,BC,3011,IT,OC
544,339417,185.92,14930,SC,1516,CS,SC
545,241983,185.92,14931,BC,2615,CE,OC
546,215992,185.92,14932,BC,1120,CS,OC
547,248445,185.92,14933,BC,2006,FY,BC
548,325174,185.92,14935,BC,2702,EE,OC
549,254061,185.92,14938,MBCV,2025,EC,MBCV
550,255543,185.92,14939,BC,2702,EC,BC
551,211983,185.92,14941,BC,2722,AD,BC
552,343377,185.92,14942,BC,2764,CS,OC
553,350585,185.92,14943,BC,2709,EC,OC
554,297433,185.92,14944,BC,2711,EC,BC
555,280740,185.92,14945,MBCDNC,1412,CS,OC
556,222325,185.92,14946,MBC,1408,CS,OC
557,327175,185.92,14949,BC,1419,AD,BC
558,312400,185.91,14951,BC,2005,CE,BC
559,311100,185.91,14952,MBCDNC,1412,IT,OC
560,228721,185.91,14954,BC,2727,AG,OC
561,221498,185.91,14955,OC,3011,IT,OC
562,218628,185.905,14956,BC,2615,CE,OC
563,271695,185.9,14957,BC,1113,EE,OC
564,222008,185.9,14958,BC,5901,EE,BC
565,306145,185.9,14959,MBCV,2,PM,MBCV
