S NO,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
117,175.0,48962,1412,CB,MBC
118,175.0,49063,1238,IT,OC
119,175.0,49066,2643,CS,OC
120,175.0,49078,1126,EV,MBC
121,175.0,49117,2643,AD,OC
122,175.0,49233,3805,CE,OC
123,175.0,49301,2347,AD,OC
124,175.0,49320,1405,AD,MBC
125,175.0,49387,1322,EC,MBC
126,174.5,49590,2618,SF,OC
127,174.5,49636,2770,EC,OC
128,174.5,49759,2302,SC,OC
129,174.5,49769,1412,CB,MBC
130,174.5,49903,3806,EC,MBC
131,174.5,49906,3826,CS,BCM
132,174.5,49952,2621,AM,MBC
133,174.5,50134,2770,IT,BC
134,174.5,50319,1210,AD,SC
135,174.5,50371,2621,EC,MBC
136,174.5,50389,3826,EC,SC
137,174.5,50463,2610,AM,OC
138,174.5,50492,1122,CS,SC
139,174.5,50544,2736,CE,SC
140,174.5,50663,2609,EC,MBC
141,174.5,50744,3843,CS,BCM
142,174.5,50754,3466,AD,OC
143,174.5,50773,1322,AD,MBC
144,174.0,50887,3804,AD,BC
145,174.0,50890,2611,CS,MBC
146,174.0,50931,2705,AD,BC
147,174.0,50954,1233,CS,OC
148,174.0,51011,1203,CS,MBC
149,174.0,51078,3805,CS,MBC
150,174.0,51129,2622,CH,BC
151,174.0,51197,2648,IT,OC
152,174.0,51259,2609,CS,BC
153,174.0,51265,3806,EC,BC
154,174.0,51299,5530,AM,BC
155,174.0,51328,1405,AD,BC
156,174.0,51354,3786,EC,OC
157,174.0,51386,2740,AE,MBC
158,174.0,51408,5,EE,BC
159,174.0,51465,1512,AD,OC
160,174.0,51494,2707,CS,BC
161,174.0,51554,3801,ME,OC
162,174.0,51643,3011,MJ,BC
163,174.0,51689,1412,EC,MBC
164,174.0,51704,1422,AG,MBC
165,174.0,51776,1322,AD,MBC
166,174.0,51801,2620,CS,MBC
167,174.0,51834,1325,SC,MBC
168,174.0,51905,2715,CS,MBC
169,174.0,51957,4917,CS,MBC
170,174.0,51960,2357,EC,MBC
171,173.7,52131,2716,RM,OC
172,173.5,52135,2653,ME,MBC
173,173.5,52394,1218,IT,OC
174,173.5,52436,2601,CS,BCM
175,173.5,52448,2609,CS,MBC
176,173.5,52681,2656,AD,MBC
177,173.5,52723,2345,EC,MBC
178,173.5,52755,1413,CD,BC
179,173.5,52861,3822,CS,OC
180,173.5,53029,3410,AD,SC
181,173.5,53128,2750,BT,SCA
182,173.5,53213,3410,IT,MBC
183,173.5,53245,3807,AD,BC
184,173.5,53343,2601,AD,BC
185,173.0,53543,1203,IT,OC
186,173.0,53566,3846,AD,OC
187,173.0,53797,2357,CS,SC
188,173.0,53836,1408,CS,SC
189,173.0,53904,4975,CS,OC
190,173.0,53905,1504,SC,BCM
191,173.0,54187,2622,ME,SC
192,173.0,54188,2622,CS,SC
193,173.0,54320,2634,BM,OC
194,173.0,54341,5,CZ,OC
195,173.0,54369,1114,EE,MBC
196,173.0,54487,2611,CS,BC
197,173.0,54590,2611,CS,MBC
198,173.0,54673,2762,CB,BC
199,173.0,54714,1203,SC,OC
200,173.0,54734,3782,IT,OC
201,173.0,54843,1436,AD,OC
202,172.5,54879,2345,CS,MBC
203,172.5,55046,4933,CS,OC
204,172.5,55138,2610,EC,OC
205,172.5,55181,2639,CS,OC
206,172.5,55189,2611,CS,BC
207,172.5,55214,2634,EC,OC
208,172.5,55393,2640,AD,OC
209,172.5,55456,2608,CE,MBC
210,172.5,55746,2725,CS,SC
211,172.5,55766,2621,CS,MBC
212,172.5,55779,1203,AM,OC
213,172.5,55826,1412,AD,BC
214,172.5,55909,2718,ME,ST
215,172.5,55952,2708,IT,SC
216,172.5,55960,2345,EC,MBC
217,172.5,56119,3011,CK,SC
218,172.5,56154,1013,ME,MBC
219,172.0,56200,3810,BM,OC
220,172.0,56268,4917,EE,BC
221,172.0,56379,4980,CS,BC
222,172.0,56454,1505,EC,MBC
223,172.0,56576,4928,EC,OC
224,172.0,56628,1504,IT,BC
225,172.0,56737,1501,CS,BC
226,172.0,56831,1110,CS,MBC
227,172.0,57028,2744,ME,OC
228,172.0,57046,5832,IT,SC
229,172.0,57054,1219,EC,SCA
230,172.0,57113,1303,IT,BC
231,172.0,57132,2367,EC,BC
232,172.0,57181,5,CH,MBC
233,172.0,57253,2642,EC,MBC
234,172.0,57258,4960,ME,MBC
235,172.0,57265,2708,CE,BC
236,172.0,57429,2620,CS,BCM
237,172.0,57478,1322,AD,MBC
238,172.0,57484,4680,SC,BC
239,172.0,57551,3701,CS,SC
240,171.5,57567,1420,IT,MBC
241,171.5,57615,2342,EC,OC
242,171.5,57801,1420,SC,BC
243,171.5,57862,2642,SC,OC
244,171.5,57863,2346,AD,OC
245,171.5,57873,3819,ME,SC
246,171.5,58010,2611,CS,MBC
247,171.5,58025,1322,AD,BC
248,171.5,58028,2707,EC,MBC
249,171.5,58060,1307,AM,BCM
250,171.5,58180,4933,EC,OC
251,171.5,58280,1512,AD,BC
252,171.5,58459,2611,CS,BC
253,171.5,58519,4934,EE,OC
254,171.5,58571,1120,EC,SC
255,171.5,58609,2634,EC,OC
256,171.5,58666,4955,CS,MBC
257,171.5,58783,1505,EE,OC
258,171.5,58829,2611,CS,BC
259,171.5,58834,1504,EC,MBC
260,171.5,58844,2643,SC,OC
261,171.5,58889,1504,CS,MBC
262,171.0,58962,5,EI,BC
263,171.0,59054,2761,EC,MBC
264,171.0,59161,2762,CS,MBC
265,171.0,59179,2651,CS,BC
266,171.0,59216,2744,ME,OC
267,171.0,59223,2620,AD,MBC
268,171.0,59258,4954,EE,BC
269,171.0,59421,1217,CS,OC
270,171.0,59480,2643,EC,OC
271,171.0,59532,2347,AD,OC
272,171.0,59625,1322,SC,MBC
273,171.0,59636,4928,CS,BC
274,171.0,59713,2776,AD,BC
275,171.0,59784,2639,SC,OC
276,171.0,59809,1226,EE,OC
277,171.0,59822,3843,CS,BCM
278,171.0,59892,1413,CD,MBC
279,171.0,59895,4680,EC,BC
280,171.0,59944,2708,MZ,MBC
281,171.0,59997,2643,CS,OC
282,171.0,60003,5832,AM,OC
283,171.0,60102,4023,CS,SC
284,171.0,60143,3843,EE,OC
285,171.0,60146,3822,EE,OC
286,171.0,60233,2611,IT,SC
287,171.0,60246,1422,ME,SC
288,171.0,60262,2727,IT,SC
289,170.5,60335,1401,IT,MBC
290,170.5,60379,3804,CS,BC
291,170.5,60410,2707,IT,MBC
292,170.5,60429,3819,ME,MBC
293,170.5,60443,5842,AD,MBC
294,170.5,60514,4980,CS,BCM
295,170.5,60551,5935,CS,MBC
296,170.5,60570,3805,CS,BC
297,170.5,60603,1408,EC,BCM
298,170.5,60623,1140,CS,SC
299,170.5,60727,2611,EC,MBC
300,170.5,60820,5530,AM,BC
301,170.5,60933,2729,IT,SC
302,170.5,61103,5907,EC,OC
303,170.5,61180,2751,SC,SC
304,170.5,61264,2625,CS,OC
305,170.5,61340,3826,EE,MBC
306,170.5,61358,4981,CS,BC
307,170.5,61547,2729,ME,MBC
308,170.5,61556,3829,IT,OC
309,170.0,61657,2741,CS,MBC
310,170.0,61670,1110,CB,BC
311,170.0,61709,2347,ME,OC
312,170.0,61749,2611,AD,MBC
313,170.0,61861,2342,CS,OC
314,170.0,61892,5530,EC,MBC
315,170.0,61995,2329,AG,SC
316,170.0,62037,2643,AD,OC
317,170.0,62040,1430,CS,OC
318,170.0,62071,1325,EC,BC
319,170.0,62094,2639,AD,OC
320,170.0,62106,2634,AE,OC
321,170.0,62172,1401,CS,MBC
322,170.0,62307,2609,AD,MBC
323,170.0,62330,2617,EC,MBC
324,170.0,62457,3805,CS,BC
325,170.0,62518,2776,AD,BC
326,170.0,62519,5862,BM,OC
327,170.0,62600,2601,EC,BC
328,170.0,62684,2708,MZ,SC
329,170.0,62691,3826,BM,BC
330,170.0,62721,5904,EE,OC
331,170.0,62754,3829,CS,OC
332,170.0,62773,1339,AD,SCA
333,170.0,62776,2705,AD,MBC
334,170.0,62779,2725,AD,SC
335,170.0,62803,1442,AD,SC
336,170.0,62827,2761,CS,BC
337,170.0,62852,1013,ME,BCM
338,170.0,62941,1405,CS,SC
339,170.0,63083,2737,CS,MBC
340,169.5,63169,1419,EE,SC
341,169.5,63191,1420,IT,BC
342,169.5,63221,3846,RM,OC
343,169.5,63258,4954,EE,MBC
344,169.5,63318,1412,EC,BC
345,169.5,63401,2726,BM,MBC
346,169.5,63550,2609,EC,BCM
347,169.5,63642,2620,CS,BC
348,169.5,63729,2650,IT,OC
349,169.5,63823,4020,ME,SC
350,169.5,63825,5921,AD,BC
351,169.5,63926,1423,EC,OC
352,169.5,63949,2745,EC,BC
353,169.5,63951,2639,CS,OC
354,169.5,64021,4944,CS,BC
355,169.5,64070,1501,AD,BC
356,169.5,64080,2707,SC,BC
357,169.5,64153,1115,EC,OC
358,169.5,64314,2718,CJ,ST
359,169.5,64375,2753,AD,BC
360,169.0,64513,2731,EC,SC
361,169.0,64525,2643,AD,OC
362,169.0,64603,2750,EV,SC
363,169.0,64846,1110,EC,MBC
364,169.0,64858,4023,IT,SC
365,169.0,64923,2613,BM,MBC
366,169.0,65075,2617,CS,MBC
367,169.0,65174,2768,AD,OC
368,169.0,65192,2601,AD,BC
369,169.0,65339,2601,AD,SC
370,169.0,65380,5,EE,SC
371,169.0,65422,1317,BT,SC
372,169.0,65433,1207,CS,MBC
373,169.0,65498,3021,CE,MBC
374,169.0,65565,3807,AD,BC
375,169.0,65639,2650,EC,OC
376,169.0,65760,2623,IT,OC
377,168.5,65853,2761,AD,MBC
378,168.5,65886,2740,ME,MBC
379,168.5,65913,2367,CS,OC
380,168.5,65935,2769,ME,BC
381,168.5,65984,4024,CE,BCM
382,168.5,66019,1120,EE,SC
383,168.5,66080,4680,AD,BC
384,168.5,66101,1419,EI,SC
385,168.5,66140,2639,EC,OC
386,168.5,66221,2740,EC,SC
387,168.5,66254,3011,XC,BC
388,168.5,66299,3819,CE,MBC
389,168.5,66338,3806,EC,BC
390,168.5,66439,2743,AD,SC
391,168.5,66451,1126,AD,MBC
392,168.5,66747,2745,AM,BC
393,168.5,66765,2617,EC,MBC
394,168.5,66849,1126,AD,MBC
395,168.5,66937,4969,AD,OC
396,168.5,66960,1504,BT,OC
397,168.5,66966,5536,IT,OC
398,168.5,67014,2707,AM,MBC
399,168.5,67026,1233,CS,OC
400,168.5,67070,3011,MJ,BC
401,168.5,67097,1441,IT,OC
402,168.5,67147,1122,ME,BC
403,168.5,67175,5,CH,MBC
404,168.0,67226,3782,EC,OC
405,168.0,67280,2737,CS,BC
406,168.0,67289,5,IT,SCA
407,168.0,67317,4960,EE,SC
408,168.0,67377,1325,CS,MBC
409,168.0,67411,1203,AD,MBC
410,168.0,67478,2608,AD,SC
411,168.0,67484,2611,CY,BC
412,168.0,67520,4955,EE,BC
413,168.0,67537,2611,CS,BC
414,168.0,67610,2753,CS,MBC
415,168.0,67656,2611,AM,MBC
416,168.0,67678,2611,CS,BC
417,168.0,67790,2613,EE,MBC
418,168.0,67814,2749,AD,BC
419,168.0,67843,1420,CS,BC
420,168.0,67854,5022,EE,MBC
421,168.0,67871,1210,IT,SC
422,168.0,68081,5,EE,BC
423,168.0,68150,2761,IT,MBC
424,168.0,68167,2656,CE,MBC
425,168.0,68214,2776,EC,BC
426,168.0,68225,1203,CS,MBC
427,168.0,68229,1445,CS,OC
428,168.0,68286,2620,CS,BC
429,168.0,68303,2707,IT,MBC
430,168.0,68327,2752,CS,BC
431,168.0,68333,1238,CS,BC
432,168.0,68398,5,MM,OC
433,168.0,68438,2620,IT,MBC
434,168.0,68465,2639,EC,OC
435,167.5,68525,1210,AD,SC
436,167.5,68539,2643,AD,OC
437,167.5,68593,2740,AD,SC
438,167.5,68647,1419,EI,SC
439,167.5,68756,1149,SC,SC
440,167.5,68784,2617,IT,BC
441,167.5,68837,1118,BM,BCM
442,167.5,68957,2643,CS,OC
443,167.5,69000,3807,AD,BC
444,167.5,69022,2601,EE,OC
445,167.5,69043,1015,EC,SC
446,167.5,69443,3807,AD,BC
447,167.5,69522,2726,MO,BC
448,167.5,69523,2749,CS,MBC
449,167.5,69590,1238,CS,BC
450,167.5,69605,1322,AD,BCM
451,167.5,69668,2345,EC,MBC
452,167.5,69682,2345,EC,MBC
453,167.5,69718,3908,IT,BC
454,167.5,69727,2302,BM,OC
455,167.0,70028,2611,CS,BC
456,167.0,70051,2729,MZ,BC
457,167.0,70083,2622,EE,BCM
458,167.0,70093,4961,AD,OC
459,167.0,70122,1311,AU,BC
460,167.0,70217,4960,ME,MBC
461,167.0,70230,2727,SC,SCA
462,167.0,70235,2708,CS,SC
463,167.0,70243,2349,RM,SC
464,167.0,70274,2625,CS,OC
465,167.0,70293,2707,EC,MBC
466,167.0,70345,2776,CE,OC
467,167.0,70347,1203,CS,BC
468,167.0,70355,2642,IT,BC
469,167.0,70356,4946,CS,OC
470,167.0,70357,4944,AD,BC
471,167.0,70436,5,ME,MBC
472,167.0,70455,1233,CS,OC
473,167.0,70529,1110,EC,SC
474,167.0,70579,1233,IT,OC
475,167.0,70623,5907,EC,BCM
476,167.0,70628,2707,CS,BC
477,167.0,70671,1301,EA,OC
478,167.0,70878,4955,CS,SC
479,167.0,70896,2623,AD,OC
480,167.0,70932,4917,AG,OC
481,167.0,70990,4677,EE,OC
482,167.0,71021,1322,CS,BC
483,167.0,71039,2611,IT,BC
484,167.0,71235,1126,AD,MBC
485,167.0,71316,3829,AD,OC
486,167.0,71322,2643,EC,OC
487,166.5,71342,1504,EC,MBC
488,166.5,71357,3905,CS,MBC
489,166.5,71365,3819,EC,SC
490,166.5,71377,1412,EC,MBC
491,166.5,71388,3826,CE,SC
492,166.5,71429,2777,AD,OC
493,166.5,71488,2611,AD,MBC
494,166.5,71580,2618,ME,BCM
495,166.5,71739,2723,EE,MBC
496,166.5,71744,2702,AL,SC
497,166.5,71856,4965,CS,MBC
498,166.5,71891,1325,IT,BC
499,166.5,71921,2702,AL,SC
500,166.5,71937,2613,EE,BC
501,166.5,71994,2707,CS,MBC
502,166.5,72081,1420,CS,BC
503,166.5,72167,1322,CS,MBC
504,166.5,72209,2743,ME,BC
505,166.5,72245,5,CH,BC
506,166.5,72312,3018,CS,SC
507,166.5,72375,2640,CE,OC
508,166.5,72402,2743,CS,SCA
509,166.5,72419,2608,EE,BC
510,166.5,72476,2749,CS,BC
511,166.5,72537,1420,CS,BC
512,166.5,72558,1504,IT,MBC
513,166.5,72563,3857,CS,OC
514,166.5,72635,1504,CS,SC
515,166.0,72649,1210,IT,SCA
516,166.0,72718,1424,RM,BC
517,166.0,72742,2601,SC,OC
518,166.0,72754,2640,AD,OC
519,166.0,72877,1322,AD,MBC
520,166.0,72984,3810,CS,OC
521,166.0,72992,2749,IT,OC
522,166.0,73033,2636,AM,OC
523,166.0,73059,2653,CE,MBC
524,166.0,73103,1431,AD,MBC
525,166.0,73161,2715,IT,BC
526,166.0,73242,2762,CB,BC
527,166.0,73254,2634,EE,OC
528,166.0,73280,1325,CS,BC
529,166.0,73333,2611,EC,BC
530,166.0,73341,2715,CS,MBC
531,166.0,73374,1322,AD,MBC
532,166.0,73440,2622,CS,SCA
533,166.0,73488,3908,CS,BC
534,166.0,73489,1127,AD,OC
535,166.0,73507,1405,CS,MBC
536,166.0,73541,2622,CS,SC
537,166.0,73601,2731,BM,OC
538,166.0,73634,2702,IT,SCA
539,166.0,73729,2642,CS,MBC
540,166.0,73871,1520,AM,BC
541,166.0,73880,2608,EE,BC
542,166.0,73883,3843,EE,OC
543,166.0,73885,1431,EC,MBC
544,166.0,73895,4917,CI,BC
545,166.0,73973,1431,IT,MBC
546,166.0,74057,2611,EC,MBC
547,166.0,74083,3806,IT,MBC
548,165.5,74135,3826,EC,SC
549,165.5,74223,2770,CS,OC
550,165.5,74230,4957,CS,OC
551,165.5,74235,1137,EE,BC
552,165.5,74236,2715,SC,BCM
553,165.5,74261,2611,AD,BCM
554,165.5,74330,2622,CS,SC
555,165.5,74370,2601,CS,MBC
556,165.5,74465,4964,CS,MBC
557,165.5,74489,2625,EC,OC
558,165.5,74506,2749,EE,OC
559,165.5,74512,2622,CS,SC
560,165.5,74596,1501,IT,SC
561,165.5,74602,4955,EE,MBC
562,165.5,74639,4672,CS,BCM
563,165.5,74822,1408,EE,MBC
564,165.5,74824,2715,EE,MBC
565,165.5,74840,2708,ME,MBC
566,165.5,74873,2716,CS,MBC
567,165.5,74913,3843,CS,SC
568,165.5,74936,2610,CB,OC
569,165.5,74968,1126,AD,MBC
570,165.5,75169,3464,ME,SC
571,165.5,75203,1301,IT,BCM
572,165.5,75216,4917,AD,MBC
573,165.5,75283,2611,AD,BC
574,165.5,75355,2656,SC,MBC
575,165.5,75400,2717,EE,OC
576,165.5,75408,2711,CE,SC
577,165.5,75424,5,CH,MBC
578,165.5,75472,2611,EC,MBC
579,165.5,75501,1325,CS,MBC
580,165.0,75574,3833,EC,OC
581,165.0,75614,1422,MD,MBC
582,165.0,75631,3018,EX,MBC
583,165.0,75684,2761,CS,BC
584,165.0,75703,1412,EE,OC
585,165.0,75735,1519,CS,OC
586,165.0,75810,3805,AD,MBC
587,165.0,75842,4960,ME,MBC
588,165.0,75879,2634,IT,MBC
589,165.0,76090,2621,CS,BC
590,165.0,76252,1118,ME,MBC
591,165.0,76350,2750,EV,SC
592,165.0,76358,2726,CS,SC
593,165.0,76375,1512,CS,MBC
594,165.0,76385,3806,CS,MBC
595,165.0,76388,2647,CS,OC
596,165.0,76408,5911,CS,OC
597,165.0,76502,5545,CS,OC
598,165.0,76584,3805,SC,BC
599,165.0,76644,1413,CB,BC
600,165.0,76658,2347,EE,OC
601,165.0,76662,5842,AD,MBC
602,165.0,76666,3786,IT,OC
603,165.0,76705,2715,AD,MBC
604,165.0,76727,1114,EE,BC
605,165.0,76770,2608,EE,MBC
606,165.0,76841,2731,BM,OC
607,165.0,76844,3817,EC,OC
608,164.5,76951,2651,EC,BC
609,164.5,76957,2732,AD,OC
610,164.5,76995,4993,EC,OC
611,164.5,77041,3795,CE,OC
612,164.5,77087,1408,EC,BC
613,164.5,77099,1325,SC,BC
614,164.5,77104,2715,EE,BC
615,164.5,77187,2753,EC,BC
616,164.5,77218,3805,CS,MBC
617,164.5,77243,2673,SC,BC
618,164.5,77271,5986,ME,MBC
619,164.5,77346,3454,CS,BC
620,164.5,77365,2347,CS,OC
621,164.5,77392,1322,CS,SC
622,164.5,77418,2741,AD,MBC
623,164.5,77529,3410,CS,BC
624,164.5,77585,2763,EC,BC
625,164.5,77592,1218,CS,BC
626,164.5,77641,5842,CE,OC
627,164.5,77676,2357,AD,MBC
628,164.5,77718,2611,AM,MBC
629,164.5,77719,2621,AD,MBC
630,164.5,77769,2347,IT,OC
631,164.5,77827,5904,EE,OC
632,164.5,77853,1322,IT,BC
633,164.5,77996,1202,CS,MBC
634,164.5,78007,2601,EC,BC
635,164.5,78020,2749,SC,OC
636,164.5,78025,2640,EC,OC
637,164.5,78039,2621,CS,MBC
638,164.5,78041,3454,AD,SC
639,164.5,78196,5022,CS,SC
640,164.5,78221,1409,BM,OC
641,164.5,78228,2642,CS,BC
642,164.5,78273,3805,CS,BC
643,164.0,78443,2726,EC,SC
644,164.0,78445,2776,SC,MBC
645,164.0,78468,1126,AD,MBC
646,164.0,78495,1437,CS,OC
647,164.0,78503,4917,CD,BCM
648,164.0,78524,2345,EC,BCM
649,164.0,78663,1137,IT,MBC
650,164.0,78713,2623,CS,OC
651,164.0,78723,4961,CS,OC
652,164.0,78732,1510,AD,MBC
653,164.0,78736,3011,AM,ST
654,164.0,78792,2753,CS,BC
655,164.0,78838,1412,AD,BC
656,164.0,78920,2621,CS,BC
657,164.0,78945,2621,CS,BC
658,164.0,78971,3826,BM,BC
659,164.0,79020,2642,IT,MBC
660,164.0,79036,3454,AG,OC
661,164.0,79128,3021,XC,OC
662,164.0,79138,2625,ME,OC
663,164.0,79165,1303,CS,MBC
664,164.0,79199,2617,EC,MBC
665,164.0,79493,5502,CE,OC
666,164.0,79510,2342,IT,OC
667,164.0,79658,2642,CS,MBC
668,164.0,79665,2776,AD,MBC
669,164.0,79719,2673,EC,MBC
670,164.0,79727,2625,EC,OC
671,163.5,79795,3011,MB,MBC
672,163.5,79818,2748,AM,OC
673,163.5,79824,1301,AD,MBC
674,163.5,79847,2762,ME,OC
675,163.5,79934,1322,IT,SC
676,163.5,79973,2716,AD,BC
677,163.5,80065,2357,EC,MBC
678,163.5,80333,2769,EC,MBC
679,163.5,80344,1512,CS,BC
680,163.5,80390,2708,CS,SCA
681,163.5,80457,3461,IT,OC
682,163.5,80527,2634,AM,OC
683,163.5,80530,1226,AD,BC
684,163.5,80610,3805,AD,MBC
685,163.5,80631,2704,IT,SC
686,163.5,80635,2609,CS,MBC
687,163.5,80666,3815,AD,OC
688,163.5,80680,5832,EC,OC
689,163.5,80699,5930,EC,OC
690,163.5,80729,1409,CS,MBC
691,163.5,80788,3701,EC,SC
692,163.5,80851,2711,EC,SC
693,163.5,80943,2723,EE,MBC
694,163.5,80956,2749,AD,BC
695,163.5,81061,2745,AD,MBC
696,163.0,81260,2707,CS,BC
697,163.0,81281,4980,CS,BC
698,163.0,81299,2634,CJ,OC
699,163.0,81396,1504,EE,OC
700,163.0,81433,5545,AD,OC
701,163.0,81452,2611,CY,BC
702,163.0,81465,5910,CS,SC
703,163.0,81514,1137,EE,MBC
704,163.0,81524,2611,EC,BC
705,163.0,81593,1504,CS,MBC
706,163.0,81620,2658,CS,OC
707,163.0,81627,4917,CE,BC
708,163.0,81856,2653,EC,SC
709,163.0,81960,4971,EE,BC
710,163.0,82025,1405,CS,MBC
711,163.0,82026,3454,ME,OC
712,163.0,82124,1412,EC,MBC
713,163.0,82127,2618,AD,SC
714,163.0,82157,2743,AD,SC
715,163.0,82171,4672,CS,BC
716,163.0,82214,2640,EC,OC
717,163.0,82249,2749,AD,MBC
718,163.0,82262,2718,AD,SCA
719,163.0,82293,2608,CE,BC
720,163.0,82318,2643,AD,OC
721,163.0,82358,2652,AD,OC
722,163.0,82364,4954,IT,MBC
723,163.0,82400,2621,AM,MBC
724,163.0,82436,1316,IT,BCM
725,163.0,82456,3782,CS,OC
726,163.0,82491,3018,ME,OC
727,163.0,82532,2639,IT,OC
728,163.0,82546,4959,BT,BC
729,162.5,82651,1301,IT,BC
730,162.5,82737,1126,AD,MBC
731,162.5,82776,2732,IT,OC
732,162.5,82802,5865,CS,MBC
733,162.5,82805,1015,EC,BCM
734,162.5,82845,1210,AD,SC
735,162.5,82896,3806,CE,OC
736,162.5,82937,1431,SC,BC
737,162.5,82943,3810,CS,OC
738,162.5,82945,4960,CE,MBC
739,162.5,82972,4024,EE,MBC
740,162.5,82989,5530,SC,BC
741,162.5,83002,4677,CS,OC
742,162.5,83056,2673,IT,MBC
743,162.5,83085,2772,AD,OC
744,162.5,83242,3465,EE,SCA
745,162.5,83283,1114,EV,BCM
746,162.5,83313,2753,CS,MBC
747,162.5,83315,2643,IT,OC
748,162.5,83344,3825,AD,BC
749,162.5,83415,1431,AD,BC
750,162.5,83448,4676,CS,BC
751,162.5,83481,4023,XC,OC
752,162.5,83486,3829,EC,OC
753,162.5,83665,2636,EC,SC
754,162.5,83687,1505,IT,MBC
755,162.5,83719,2749,CS,MBC
756,162.5,83797,2755,FD,MBC
757,162.5,83860,2347,CS,OC
