S NO,APPLN NO,COMMUNITY,AGGREGATE MARK,GENERAL RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
108,210609,BC,187.5,12005,1014,IT,OC
109,407985,MBC,187.5,12038,1516,CS,MBC
110,249165,BC,187.5,12171,1422,CS,BC
111,229106,BC,187.5,12226,1112,CS,BC
112,378891,BC,187.5,12262,2006,MS,BC
113,448958,MBC,187.5,12274,3011,AM,OC
114,393382,SC,187.5,12339,2735,AD,SC
115,431943,BCM,187.5,12364,1149,CS,OC
116,429061,BC,187.5,12370,4960,CS,BC
117,430717,BCM,187.5,12397,2006,PS,OC
118,328960,BC,187,12554,5901,ME,OC
119,442811,MBC,187,12590,2,PP,MBC
120,343453,BC,187,12734,2603,EC,BC
121,292109,MBC,187,12740,2749,AD,OC
122,258002,SC,187,12815,5008,EY,SC
123,384306,BC,187,12832,4955,CS,OC
124,451023,BC,187,12895,2005,CE,BC
125,319104,BC,187,12990,1419,EC,BC
126,316537,MBC,187,13034,5010,EC,OC
127,416458,OC,187,13123,1304,IT,OC
128,431659,MBC,187,13167,3,BP,MBC
129,225089,BC,187,13174,5901,CE,BC
130,215583,BC,186.5,13231,1419,EC,BC
131,212465,BC,186.5,13279,1304,CS,BC
132,355312,BC,186.5,13299,2719,EC,BC
133,351509,BC,186.5,13410,2603,EC,BC
134,254065,SC,186.5,13535,1219,EC,SC
135,317973,BC,186.5,13580,2749,IT,OC
136,416142,BCM,186.5,13757,2702,AD,BCM
137,256598,MBC,186,13992,2711,CS,MBC
138,418627,MBC,186,14014,2702,EC,MBC
139,399032,MBC,186,14020,5901,CE,MBC
140,278225,BC,186,14126,2608,EC,OC
141,354396,MBC,186,14242,1216,EC,OC
142,265273,OC,186,14275,1210,EC,OC
143,259605,SC,186,14345,5901,EC,SC
144,282588,MBC,186,14396,1113,IT,MBC
145,410106,BC,186,14476,3011,CF,OC
146,351842,SC,186,14513,3011,CS,SC
147,363177,MBC,186,14622,3016,EC,OC
148,223427,BCM,185.5,14763,2025,AD,BCM
149,298699,MBC,185.5,14764,2603,EC,MBC
150,214403,SC,185.5,14829,2006,MF,SC
151,342529,OC,185.5,14906,5901,ME,OC
152,323881,BC,185.5,14958,1226,CS,OC
153,257875,BC,185.5,14980,2722,EE,OC
154,365871,BC,185.5,15003,2729,AD,OC
155,343766,SC,185.5,15051,1,MN,SC
156,431776,SC,185.5,15071,1210,AD,OC
157,272079,MBC,185.5,15087,2603,EC,MBC
158,301570,BC,185.5,15094,1432,CO,BC
159,319037,BC,185.5,15147,5010,CS,BC
160,202049,BC,185.5,15345,1324,SC,OC
161,446447,BC,185.23,15491,1419,AD,BC
162,336660,BC,185,15512,5986,AD,BC
163,276544,MBC,185,15567,2710,EC,MBC
164,247427,BC,185,15592,1317,EC,BC
165,452715,BCM,185,15664,4020,CS,BCM
166,228497,BC,185,15774,4977,AD,OC
167,308043,MBC,185,15923,1210,CS,OC
168,207281,MBC,185,16124,1211,RM,MBC
169,345678,BC,185,16147,2618,CS,BC
170,237677,MBC,185,16163,2702,AD,MBC
171,317145,BC,185,16164,2764,BM,OC
172,271535,MBC,185,16165,3804,AD,OC
173,330389,MBC,185,16185,2639,EC,OC
174,282237,BC,185,16200,2,PP,BC
175,427055,MBC,185,16229,5986,EC,OC
176,382248,SC,184.5,16428,1450,CS,SC
177,349515,BCM,184.5,16486,1114,ME,OC
178,256820,BC,184.5,16652,5010,CS,BC
179,281545,BC,184.5,16737,5910,CS,BC
180,289040,MBC,184.5,16750,4020,AD,MBC
181,385748,BC,184.5,16800,3465,CS,BC
182,433077,MBC,184.5,16869,3016,EC,OC
183,420313,SC,184.5,16898,4,PR,SC
184,282206,MBC,184.5,17000,4020,AD,MBC
185,302401,SC,184.5,17008,1399,CS,SC
186,414471,MBC,184.5,17119,5008,CN,MBC
187,393845,BC,184,17180,2711,IT,BC
188,364964,BCM,184,17236,2636,CS,OC
189,244084,MBC,184,17287,4954,CS,OC
190,358842,BC,184,17327,2751,AD,BC
191,339941,MBC,184,17367,1516,EC,OC
192,253063,SC,184,17389,2377,ME,SC
193,410359,BC,184,17393,1304,CS,BC
194,272088,BC,184,17453,1114,CE,OC
195,427682,MBC,184,17494,2722,EC,MBC
196,212283,MBC,184,17520,2006,FY,OC
197,218545,MBC,184,17574,1432,AD,MBC
198,394400,BC,184,17692,4955,AD,OC
199,413790,MBC,184,17762,2615,CE,OC
200,256726,BC,184,17796,4962,IT,BC
201,286101,OC,184,17820,1324,CS,OC
202,234532,SC,184,17821,1113,CS,SC
203,271711,BC,183.5,17951,3819,AD,OC
204,381433,MBC,183.5,17953,2740,EC,OC
205,276669,MBC,183.5,17966,5008,MF,MBC
206,291599,BC,183.5,17994,3819,CS,BC
207,205610,BC,183.5,18079,2711,IT,BC
208,346354,SC,183.5,18128,1422,CS,SC
209,319191,BC,183.5,18152,2025,EV,OC
210,426417,BC,183.5,18162,5986,IT,OC
211,370109,BC,183.5,18212,2712,AU,OC
212,397854,BCM,183.5,18216,2005,ME,BCM
213,317492,BCM,183.5,18273,5865,IT,OC
214,247367,BC,183.5,18274,3795,CS,OC
215,269935,BC,183.5,18286,2704,CS,OC
216,331434,MBC,183.5,18317,1013,ME,OC
217,407057,BC,183.5,18350,3819,CS,BC
218,375271,MBC,183.5,18427,2739,IT,MBC
219,344158,BC,183.5,18450,2615,ME,OC
220,278645,MBC,183.5,18455,1112,CS,MBC
221,211752,BC,183.5,18472,5910,CS,BC
222,249168,BC,183.5,18533,2739,EE,BC
223,296022,MBC,183.5,18572,1304,CS,MBC
224,313300,BC,183.5,18578,2712,ME,BC
225,443110,BC,183.5,18592,4670,AM,OC
226,354383,BC,183.5,18640,2735,IT,BC
227,253630,BC,183.5,18667,2719,EC,BC
228,441933,MBC,183.5,18733,5008,MF,MBC
229,397834,SC,183,18757,5,CS,OC
230,240424,BC,183,18758,2719,EC,BC
231,400509,MBC,183,18771,2377,CE,MBC
232,357933,BC,183,18773,1412,CS,OC
233,421991,MBC,183,18774,2764,CB,MBC
234,429751,MBC,183,18808,5,CS,OC
235,414030,MBC,183,18825,2702,IT,MBC
236,418626,MBC,183,18903,2711,EC,MBC
237,311643,SC,183,18930,1450,AD,SC
238,373371,BC,183,18955,2006,MS,BC
239,267342,BC,183,18980,2719,EC,BC
240,294342,BC,183,19013,2722,CI,BC
241,375454,BC,183,19044,2719,IT,BC
242,326247,BC,183,19153,4960,IT,OC
243,226413,BC,183,19209,1304,CS,BC
244,346064,SC,183,19374,1450,EC,SC
245,406400,BC,183,19409,3454,AG,OC
246,413395,BCM,183,19425,2722,EC,BCM
247,336358,MBC,183,19492,3819,CS,MBC
248,321323,BC,183,19521,2722,CI,BC
249,293072,BC,183,19529,1419,EC,BC
250,414968,SC,182.75,19576,1,GI,SC
251,303871,SC,182.66,19581,2709,IT,SC
252,345615,MBC,182.535,19585,2622,CS,OC
253,252069,BC,182.5,19642,1520,IT,OC
254,341619,BC,182.5,19681,3465,CS,BC
255,308137,BC,182.5,19695,4020,EC,OC
256,378944,MBC,182.5,19742,3819,AD,OC
257,288675,MBC,182.5,19791,2740,AD,OC
258,342276,BC,182.5,19822,1432,CB,BC
259,212839,MBC,182.5,19909,1419,CS,MBC
260,365988,BC,182.5,19930,2006,PS,OC
261,378830,MBC,182.5,19964,1317,AD,OC
262,425268,MBC,182.5,19966,2369,CS,OC
263,243488,BC,182.5,19968,4971,EC,OC
264,359940,MBC,182.5,19976,2712,CE,OC
265,371962,MBC,182.5,20007,1210,AL,OC
266,389180,MBC,182.5,20008,2708,CS,OC
267,310144,MBC,182.5,20009,1211,EE,MBC
268,439701,MBC,182.5,20022,1516,EC,OC
269,253266,MBC,182.5,20041,2719,CS,MBC
270,266170,BCM,182.5,20073,3830,CS,OC
271,303307,MBC,182.5,20083,2751,CS,MBC
272,202680,BC,182.5,20107,5842,CS,OC
273,315322,MBC,182.5,20187,3464,EC,OC
274,391280,MBC,182.5,20205,1516,CE,OC
275,302089,MBC,182.5,20245,2603,EC,MBC
276,212147,BC,182.5,20263,2722,EE,OC
277,394635,MBC,182.5,20311,1432,EC,MBC
278,240631,BC,182.5,20334,2711,AD,BC
279,268596,MBC,182.5,20375,2702,AD,MBC
280,312790,MBC,182.5,20383,3011,IT,MBC
281,389588,BC,182.5,20389,1304,EC,BC
282,292550,BC,182.5,20390,1304,CS,BC
283,215165,BC,182.5,20422,4678,AD,OC
284,358419,BC,182.5,20427,2006,MS,BC
285,202547,MBC,182,20476,1122,AD,OC
286,315492,BC,182,20501,1149,CS,OC
287,390262,MBC,182,20578,2762,AD,OC
288,371797,BC,182,20616,2702,EE,OC
289,283982,MBC,182,20660,2369,CS,MBC
290,376961,MBC,182,20763,1432,CO,MBC
291,369596,BC,182,20793,1412,EC,OC
292,264451,BC,182,20822,2739,EE,BC
293,378721,BC,182,20930,1309,CS,BC
294,291799,OC,182,20932,1422,IT,OC
295,401699,SC,182,20948,1315,ME,SC
296,247760,MBC,182,20956,1149,CS,OC
297,293309,MBC,182,20991,2006,MS,MBC
298,314287,MBC,182,21025,1309,AD,OC
299,207396,BC,182,21110,2711,CD,OC
300,432555,BC,182,21124,2,PM,BC
301,283941,BCM,182,21182,1432,CO,BCM
302,214058,BC,182,21184,2719,EC,BC
303,214977,BC,182,21195,2735,IT,BC
304,354078,MBC,182,21234,2735,IT,MBC
305,268770,BC,182,21246,2615,ME,OC
306,419076,BC,182,21270,4974,CE,OC
307,320119,OC,182,21286,1304,AM,OC
308,251394,MBC,182,21310,1210,AD,OC
309,407862,MBC,182,21325,5901,EE,MBC
310,202133,MBC,181.5,21493,3011,IT,MBC
311,281788,BCM,181.5,21514,5017,EC,OC
312,325504,BC,181.5,21543,1432,CO,BC
313,407671,BC,181.5,21550,1210,AD,OC
314,220906,BC,181.5,21590,1304,CS,BC
315,284460,BC,181.5,21610,2618,AD,OC
316,202586,BC,181.5,21614,1423,CS,OC
317,217644,BC,181.5,21681,1309,CS,BC
318,379269,BC,181.5,21924,4962,EC,BC
319,282730,BC,181.5,21944,5986,EC,OC
320,257379,BC,181.5,21960,2711,AD,BC
321,397118,MBC,181.5,21964,2762,AD,OC
322,213671,BC,181.5,21970,1137,AD,OC
323,208162,OC,181.5,22029,1304,IT,OC
324,331699,MBC,181.5,22141,2722,CS,MBC
325,449649,BC,181.295,22187,1211,BT,OC
326,361848,BC,181.04,22194,1211,ME,OC
327,344450,BC,181,22201,3011,IT,BC
328,355658,BCM,181,22277,5988,EC,OC
329,436265,BC,181,22336,2731,EC,BC
330,279857,SC,181,22407,2620,CS,OC
331,325577,BC,181,22499,2706,CS,BC
332,274967,BC,181,22619,2711,IT,BC
333,237406,BC,181,22622,2005,CE,BC
334,265895,MBC,181,22781,2722,EC,MBC
335,270521,MBC,181,22783,1118,CS,OC
336,400204,BC,181,22789,2764,ME,OC
337,244387,SC,181,22808,1399,CS,SC
338,346374,MBC,181,22921,1128,AD,OC
339,266727,BCM,181,22958,2764,EC,BCM
340,357050,BC,181,23084,1419,EC,BC
341,273384,MBC,180.5,23126,2711,IT,MBC
342,212713,BC,180.5,23132,1309,CS,BC
343,413831,BC,180.5,23133,2722,EE,OC
344,336290,MBC,180.5,23148,2755,SC,OC
345,229507,MBC,180.5,23159,5,EE,OC
346,410754,BC,180.5,23190,2710,EV,BC
347,303645,BC,180.5,23258,2736,SC,OC
348,311674,BC,180.5,23325,4,RP,BC
349,359404,BC,180.5,23332,2634,CS,OC
350,271248,BC,180.5,23357,1137,IT,OC
351,238245,BC,180.5,23361,2702,EE,OC
352,300926,BC,180.5,23362,4960,IT,OC
353,264031,BC,180.5,23451,2702,EE,OC
354,411596,BC,180.5,23485,3819,CS,BC
355,302366,BC,180.5,23488,2608,AD,OC
356,224075,BC,180.5,23528,1324,IT,OC
357,325526,BC,180.5,23540,2711,ME,OC
358,242307,BC,180.5,23680,1013,CS,BC
359,406271,BC,180.5,23694,3819,CS,BC
360,255847,MBC,180.5,23737,4962,AD,MBC
361,384334,BC,180.5,23742,1304,IT,OC
362,333669,OC,180.5,23776,1216,AL,OC
363,272760,BC,180.5,23821,2006,MY,BC
364,346674,BC,180.5,23923,2719,EC,BC
365,305854,BC,180,24010,5921,CS,OC
366,230013,MBC,180,24013,1210,EC,OC
367,279183,MBC,180,24080,2764,EE,MBC
368,351104,BC,180,24086,1432,EV,BC
369,340806,SC,180,24104,1407,CS,OC
370,200579,OC,180,24116,3830,EC,OC
371,257240,BC,180,24120,2329,AD,BC
372,437773,MBC,180,24135,2615,MT,OC
373,351557,BC,180,24152,3454,BM,OC
374,379296,BC,180,24153,3011,CF,OC
375,340351,SC,180,24169,1013,CS,SC
376,269773,SC,180,24171,1450,AD,SC
377,236473,BC,180,24194,2711,IT,BC
378,390888,MBC,180,24205,1316,CS,OC
379,233293,BC,180,24227,2712,ME,BC
380,376159,MBC,180,24240,1422,EC,OC
381,449028,SC,180,24244,2709,IT,SC
382,375561,MBC,180,24246,5,CS,OC
383,313353,SC,180,24264,2712,AD,SC
384,200146,MBC,180,24267,3819,CS,MBC
385,272368,BC,180,24298,2706,CS,BC
386,295139,BC,180,24318,4960,EC,BC
387,275932,BC,180,24349,2740,AD,BC
388,298764,BC,180,24364,1309,CS,BC
389,280827,BC,180,24379,2706,CS,BC
390,383191,MBC,180,24429,1419,CS,MBC
391,216038,BC,180,24434,1516,EC,OC
392,392573,BC,180,24456,2711,IT,BC
393,242279,BC,180,24474,1422,CS,BC
394,371448,MBC,180,24493,1419,CS,MBC
395,315545,BC,180,24494,2711,IT,BC
396,278059,BC,180,24501,1450,EE,BC
397,319641,BC,180,24574,2735,IT,BC
398,231303,BC,180,24587,1,PT,BC
399,222087,BC,180,24592,2706,CS,BC
400,377805,BC,180,24597,1304,CS,BC
401,421658,BC,180,24606,2762,CS,OC
402,327169,BC,180,24663,3464,CS,OC
403,280720,MBC,180,24687,2722,IT,MBC
404,245796,BC,180,24730,2618,EC,OC
405,369074,MBC,180,24748,2722,AD,MBC
406,402396,BC,180,24754,2603,EC,BC
407,280365,MBC,180,24774,2704,IT,OC
408,327013,MBC,180,24788,1432,EC,MBC
409,237038,BC,180,24846,1304,AD,BC
410,352685,BC,180,24856,1304,CS,BC
411,289653,BC,180,24870,1128,AD,OC
412,432944,BC,179.925,24904,1210,AL,OC
413,289227,BC,179.6667,24915,2025,EV,OC
414,375364,BC,179.5,24946,5,CS,OC
415,274258,BC,179.5,24970,4678,CS,OC
416,200245,BC,179.5,25050,1412,AD,OC
417,294176,MBC,179.5,25147,2005,CE,MBC
418,351354,MBC,179.5,25185,2708,IT,MBC
419,297809,BC,179.5,25199,1516,EC,OC
420,347263,BC,179.5,25235,1216,CS,BC
421,267568,BC,179.5,25238,1419,EC,BC
422,369418,OC,179.5,25266,1112,EC,OC
423,330728,MBC,179.5,25277,5008,CN,MBC
424,343988,BC,179.5,25287,1412,IT,OC
425,415618,MBC,179.5,25304,2740,CS,OC
426,275420,BC,179.5,25318,5986,IT,OC
427,379170,BC,179.5,25427,2615,ME,OC
428,424281,BC,179.5,25446,1112,EC,OC
429,342627,MBC,179.5,25452,1306,EC,OC
430,289903,MBC,179.5,25456,2005,PR,OC
431,367358,MBC,179.5,25475,1,PT,MBC
432,291785,MBC,179.5,25484,1516,EC,OC
433,426609,BC,179.5,25492,2005,IB,BC
434,201577,OC,179.5,25497,1324,SC,OC
435,445422,BC,179.5,25538,2711,IT,BC
436,362595,BC,179.5,25558,2711,AD,BC
437,243831,BC,179.5,25573,1304,AM,OC
438,386463,BC,179.5,25670,1216,CS,BC
439,279046,MBC,179.5,25689,2618,AD,OC
440,309907,MBC,179,25848,1304,EC,MBC
441,385143,SC,179,25872,2329,CS,OC
442,308594,MBC,179,25933,3011,EC,OC
443,206289,MBC,179,25956,1324,CS,OC
444,220058,BC,179,25961,1216,EC,OC
445,232439,BC,179,25963,1211,RM,BC
446,336762,MBC,179,26023,2608,CS,OC
447,340077,BC,179,26046,2702,EE,OC
448,387604,MBC,179,26079,2764,CB,MBC
449,305082,BC,179,26080,1216,AD,OC
450,357415,BC,179,26137,2711,AD,BC
451,315657,BC,179,26151,1422,CS,BC
452,428374,BC,179,26152,2618,EC,OC
453,265570,BC,179,26183,2729,CS,OC
454,221955,MBC,179,26195,3830,CS,MBC
455,264603,MBC,179,26218,2729,AD,OC
456,272851,SCA,179,26253,2007,EE,SCA
457,329939,BC,179,26264,2618,CS,BC
458,271346,BC,179,26267,1013,CS,BC
459,215535,BC,179,26295,2711,AD,BC
460,240710,MBC,179,26312,1317,CS,MBC
461,230270,BC,179,26318,1324,CS,OC
462,351246,BC,179,26327,2006,MY,BC
463,421726,MBC,179,26356,5,EC,OC
464,236257,BC,179,26369,1216,CS,BC
465,249711,BC,179,26372,1420,CS,OC
466,352976,BCM,179,26381,5910,CS,BCM
467,393670,MBC,179,26390,1408,CS,OC
468,351420,OC,179,26396,4020,GI,OC
469,237602,MBC,179,26432,2702,EC,MBC
470,275496,BC,179,26499,2722,EE,OC
471,228095,MBC,179,26518,1211,AE,MBC
472,225265,MBC,179,26522,1324,CS,OC
473,377701,MBC,179,26551,2611,CS,OC
474,222821,BC,179,26593,4959,CS,OC
475,308072,MBC,179,26613,1408,IT,OC
476,410031,BCM,178.76,26656,2722,IT,BCM
477,436244,BC,178.755,26657,2726,CS,OC
478,373102,BC,178.68,26659,2329,AM,OC
479,425760,BC,178.605,26661,2734,SB,OC
480,436306,BC,178.6,26663,2734,CS,OC
481,423496,BC,178.575,26664,2734,EE,OC
482,373407,SCA,178.56,26665,2329,AD,SCA
483,352697,BC,178.545,26666,1216,AD,OC
484,369389,BC,178.505,26668,1432,EV,BC
485,358624,BC,178.5,26669,1432,CO,BC
486,282399,BC,178.5,26670,2709,EE,BC
487,344171,MBC,178.5,26671,2740,CS,OC
488,409772,BC,178.5,26672,1516,CS,BC
489,227121,BC,178.5,26673,2711,IT,BC
490,302326,ST,178.5,26675,2764,IT,ST
491,288716,BC,178.5,26676,2740,IT,OC
492,231703,BC,178.5,26677,5010,CS,BC
493,274766,BC,178.5,26678,3830,AD,OC
494,279796,BCM,178.5,26680,3805,ME,OC
495,251574,BC,178.5,26681,1419,EC,BC
496,206336,BCM,178.5,26682,1419,CS,BCM
497,222603,BC,178.5,26683,3819,CS,BC
498,452300,SC,178.5,26684,1501,CS,OC
499,271332,BC,178.5,26685,2734,AD,OC
500,281455,MBC,178.5,26686,2722,EC,MBC
501,243722,BC,178.5,26692,4974,ME,OC
502,235017,BCM,178.5,26694,1432,AD,BCM
503,328713,MBC,178.5,26695,1013,CS,MBC
504,280164,MBC,178.5,26696,2736,AD,MBC
505,244887,BC,178.5,26699,2719,EC,BC
506,308265,MBC,178.5,26700,2711,CS,MBC
507,248430,BC,178.5,26701,1324,CS,OC
508,240457,BC,178.5,26704,2709,ME,OC
509,252218,BC,178.5,26705,1304,IT,OC
510,223128,BC,178.5,26706,3465,EE,OC
511,209162,BC,178.5,26708,2718,MZ,OC
512,273823,BC,178.5,26710,2718,ME,OC
513,302533,BC,178.5,26711,5986,EC,OC
514,349537,BC,178.5,26713,2711,IT,BC
515,284140,BC,178.5,26714,1216,EC,OC
516,246562,BC,178.5,26715,2,PP,BC
517,307149,MBC,178.5,26716,1113,IT,MBC
518,259790,MBC,178.5,26717,1219,EE,MBC
519,207698,OC,178.5,26719,1304,IT,OC
520,209753,BCM,178.5,26720,2702,EC,BCM
521,333918,SC,178.5,26722,3011,CS,SC
522,307780,BC,178.5,26723,1317,IT,BC
523,246944,BC,178.5,26724,1120,CS,OC
524,285777,BC,178.5,26725,2719,IT,BC
525,212902,MBC,178.5,26726,3011,CF,OC
526,290526,MBC,178.5,26727,1422,CS,MBC
527,258561,BC,178.5,26728,3464,CS,OC
528,358303,BC,178.5,26729,2005,PR,OC
529,377881,SC,178.5,26731,3454,AG,OC
530,286345,MBC,178.5,26732,1013,CS,MBC
531,248626,SC,178.5,26733,4020,AD,SC
532,233666,MBC,178.5,26734,1304,CS,MBC
533,331862,MBC,178.5,26735,2005,PR,MBC
534,253802,BC,178.5,26736,4960,EE,OC
535,322915,MBC,178.5,26737,2653,AD,OC
536,222404,MBC,178.5,26738,1432,CB,MBC
537,210873,OC,178.5,26739,1210,CS,OC
538,302888,BC,178.5,26741,1419,IT,BC
539,212094,BC,178.5,26742,2706,CS,BC
540,268933,OC,178.5,26743,4955,CS,OC
541,271494,BC,178.5,26744,1306,EC,OC
542,224124,SC,178.5,26745,1419,CJ,OC
543,317633,SC,178.5,26748,2764,CS,SC
544,302317,MBC,178.5,26750,4974,EE,MBC
545,220364,BCM,178.5,26751,1113,CS,BCM
546,296094,BC,178.5,26752,1112,AL,OC
547,267489,BC,178.5,26754,4962,IT,BC
548,286844,BC,178.5,26755,2722,CI,BC
549,417099,BCM,178.5,26756,1419,CS,BCM
550,318422,BC,178.5,26759,1304,EC,BC
551,327862,BC,178.5,26760,1304,IT,BC
552,255378,BC,178.5,26761,2711,AD,BC
553,399710,MBC,178.5,26762,2653,CS,OC
554,377358,OC,178.5,26763,2329,CS,OC
555,326339,BC,178.5,26764,1216,CS,BC
556,260361,MBC,178.5,26767,1014,IT,OC
557,338495,BC,178.5,26768,2618,CS,BC
558,332219,BC,178.5,26769,4020,AD,BC
559,257946,MBC,178.5,26772,1210,CS,OC
560,249679,BC,178.5,26773,4955,EC,OC
561,399820,MBC,178.5,26774,2719,CS,MBC
562,284193,MBC,178.5,26775,2764,EE,MBC
563,223416,BC,178.5,26777,1419,IT,BC
564,285484,MBC,178.5,26779,2711,CS,MBC
565,313773,BC,178.5,26780,2,PP,BC
566,274090,MBC,178.5,26782,3465,EC,OC
567,422275,BC,178.5,26784,2377,CE,BC
568,375054,BC,178.5,26785,2711,IT,BC
569,202481,BC,178.5,26786,1128,CS,OC
570,330938,BC,178.5,26787,2736,AD,BC
571,418716,BC,178.5,26788,3425,CS,OC
572,228553,BC,178.5,26792,1432,EV,BC
573,221645,BC,178.5,26793,2718,MZ,OC
574,378554,BC,178.5,26795,2735,EC,OC
575,210413,BC,178.5,26797,2732,CS,OC
576,298887,BC,178.5,26799,1304,AD,BC
577,242767,MBC,178.5,26800,1210,IT,OC
578,322862,BC,178.5,26801,2005,CE,BC
579,226935,BC,178.5,26805,2709,EE,BC
580,406449,BC,178.5,26806,3807,CS,OC
581,200932,BC,178.5,26807,2752,CS,OC
582,395054,BC,178.5,26808,2740,CS,OC
583,392084,BC,178.5,26810,5008,CN,BC
584,374837,MBC,178.5,26811,4,RP,MBC
